acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.881,9.392,-2.463,-0.187,0.289,-0.037,CAPT
-2.551,9.741,-2.428,-0.395,0.486,0.013,CAPT
-2.187,9.763,-2.573,-0.673,0.663,0.058,CAPT
-0.820,10.275,-2.227,-0.899,0.946,0.030,CAPT
2.941,13.047,-2.589,-1.534,1.842,0.258,CAPT
4.727,14.597,-4.529,-1.564,2.150,1.943,CAPT
3.477,14.679,-5.982,0.106,-0.273,4.062,CAPT
9.929,20.364,-6.006,1.555,-1.864,5.381,CAPT
11.471,24.096,-5.636,1.322,0.131,6.298,CAPT
11.592,25.765,-8.535,0.635,1.247,7.422,CAPT
10.836,26.488,-9.941,1.248,0.599,8.731,CAPT
13.296,27.210,-10.039,1.706,0.500,9.031,CAPT
12.743,26.438,-8.422,1.951,1.192,9.031,CAPT
7.510,24.786,-7.347,1.794,1.914,9.031,CAPT
3.298,22.141,-5.739,1.981,2.421,9.031,CAPT
-0.427,19.558,-2.918,1.532,3.270,9.031,CAPT
-6.247,14.913,-1.894,0.558,3.997,9.031,CAPT
-6.633,10.036,-0.648,0.640,3.124,8.349,CAPT
-11.772,3.317,1.983,-0.167,3.169,7.428,CAPT
-12.629,-2.179,0.428,-0.403,2.454,5.537,CAPT
-14.414,-5.896,1.196,-0.579,1.622,3.198,CAPT
-9.817,-7.098,-0.042,-0.314,0.588,1.238,CAPT
-6.181,-6.654,-0.565,-0.134,0.277,-0.014,CAPT
-4.866,-7.787,-1.680,0.137,-0.099,-0.631,CAPT
-4.861,-8.673,-2.263,0.507,-0.528,-1.017,CAPT
-4.653,-9.259,-2.881,0.768,-0.226,-1.775,CAPT
-4.790,-9.870,-3.777,1.220,-0.285,-2.519,CAPT
-3.281,-9.741,-5.693,1.863,-0.920,-2.811,CAPT
-0.556,-9.733,-7.839,2.560,-0.869,-3.050,CAPT
-0.246,-8.852,-10.119,3.743,-1.002,-3.447,CAPT
2.352,-5.724,-10.798,5.173,-0.658,-3.521,CAPT
4.333,-0.577,-9.717,6.331,0.687,-3.821,CAPT
5.675,3.991,-8.049,7.632,0.726,-3.553,CAPT
6.848,10.366,-5.186,8.510,-0.944,-2.728,CAPT
17.025,21.405,-4.773,7.264,2.255,-2.894,CAPT
9.107,17.290,7.138,6.392,2.771,-0.584,CAPT
4.951,15.352,10.531,5.830,0.747,0.581,CAPT
4.497,13.770,11.809,4.827,0.370,0.710,CAPT
4.835,13.237,12.610,3.339,0.814,0.479,CAPT
3.536,12.106,12.240,2.264,0.575,0.605,CAPT
4.208,12.579,13.168,1.599,-0.103,0.746,CAPT
4.492,12.007,13.562,0.487,-0.105,0.868,CAPT
2.750,9.848,12.095,-0.523,-0.339,1.064,CAPT
1.600,7.907,10.641,-0.773,-0.791,0.938,CAPT
2.012,7.804,10.713,-0.879,-0.821,0.525,CAPT
1.523,7.743,12.045,-1.202,-0.062,0.002,CAPT
0.160,7.355,13.345,-1.592,0.319,-0.408,CAPT
-0.404,6.497,14.658,-1.980,0.784,-1.171,CAPT
-1.775,6.299,16.025,-2.362,1.712,-2.038,CAPT
-3.557,6.025,16.203,-2.923,1.462,-2.656,CAPT
-1.098,6.755,16.952,-3.272,2.269,-3.910,CAPT
0.415,8.277,17.716,-3.782,3.673,-4.721,CAPT
-4.464,8.716,17.098,-3.941,3.332,-5.611,CAPT
0.065,13.768,15.496,-3.837,2.397,-6.526,CAPT
0.658,15.368,8.763,-3.169,0.624,-6.682,CAPT
5.166,16.157,7.102,-1.802,-1.520,-6.193,CAPT
11.477,11.852,1.722,-1.843,-2.729,-4.589,CAPT
10.718,5.732,1.963,-0.614,-1.732,-2.355,CAPT
13.360,3.446,2.149,-0.369,-2.309,-1.470,CAPT
8.663,3.190,2.735,-0.694,1.279,-0.316,CAPT
3.584,0.742,3.608,-0.605,0.981,0.405,CAPT
1.833,-0.497,3.368,-0.233,0.739,0.450,CAPT
1.341,-0.401,4.417,0.243,0.124,0.345,CAPT
2.349,0.597,4.300,0.340,-0.360,0.477,CAPT
1.945,0.523,3.731,0.608,-0.012,0.662,CAPT
0.672,1.608,3.566,0.999,-0.074,0.617,CAPT
0.383,2.294,2.612,1.450,-0.717,0.713,CAPT
0.735,2.565,2.262,1.909,-0.651,0.654,CAPT
0.029,2.891,1.997,2.602,-0.576,0.365,CAPT
-0.736,3.491,1.594,3.384,-0.835,0.033,CAPT
-0.770,5.277,1.961,4.161,-1.184,-0.237,CAPT
-0.799,5.989,2.791,4.774,-1.613,-0.757,CAPT
-1.151,8.265,2.371,5.247,-2.186,-1.356,CAPT
0.817,11.443,3.706,5.505,-2.983,-1.939,CAPT
1.035,12.736,4.574,4.805,-3.108,-2.523,CAPT
2.369,14.273,2.335,4.412,-3.486,-3.079,CAPT
4.272,18.131,7.518,4.345,-2.539,-3.877,CAPT
2.974,20.649,7.175,2.487,-3.887,-2.936,CAPT
2.468,17.950,0.226,1.264,-5.782,-2.041,CAPT
4.013,15.786,-4.555,1.410,-5.835,-2.567,CAPT
