acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.557,10.094,-2.168,0.021,-0.165,0.180,BOMB
1.408,10.328,-2.512,-0.015,-0.115,0.189,BOMB
2.886,11.832,-3.204,-0.046,-0.259,0.371,BOMB
8.341,13.538,-5.095,-0.278,-0.095,0.818,BOMB
11.550,13.679,-5.414,0.497,0.832,1.923,BOMB
12.867,17.565,-3.194,1.654,0.314,3.169,BOMB
17.190,22.195,-4.577,0.776,0.270,4.063,BOMB
18.150,22.915,-7.879,0.829,0.094,5.861,BOMB
19.565,25.761,-11.367,2.092,-0.673,7.007,BOMB
22.647,30.723,-14.611,2.650,0.093,8.145,BOMB
20.064,32.439,-16.305,3.125,2.049,9.031,BOMB
10.068,31.420,-12.902,3.808,2.744,9.031,BOMB
-0.712,27.799,-8.222,3.973,2.942,9.031,BOMB
-8.215,24.161,-2.561,3.476,3.210,9.031,BOMB
-12.293,17.206,0.614,2.281,3.885,8.772,BOMB
-13.684,8.641,3.433,1.348,3.712,7.008,BOMB
-8.893,2.363,5.030,0.601,2.996,5.415,BOMB
-1.250,-1.418,3.281,-0.603,3.142,4.233,BOMB
5.368,-3.654,-2.080,-1.532,3.311,4.065,BOMB
8.643,-4.683,-6.101,-1.455,3.586,4.977,BOMB
6.423,-1.931,-5.711,-0.886,3.919,5.851,BOMB
1.748,1.494,-6.582,-0.983,4.824,6.265,BOMB
-3.695,3.722,-6.662,-1.428,5.254,6.545,BOMB
-10.654,5.444,-6.125,-1.700,4.079,6.631,BOMB
-16.584,5.346,-6.673,-2.292,2.368,5.920,BOMB
-21.349,3.633,-8.234,-2.409,1.216,5.038,BOMB
-20.581,-1.208,-9.018,-1.338,1.066,2.691,BOMB
-15.355,-0.133,-8.149,0.451,0.723,-0.074,BOMB
-12.441,4.592,-6.405,0.646,0.803,-0.908,BOMB
-14.591,4.603,-8.102,-0.465,0.661,-0.859,BOMB
-17.004,3.013,-11.347,-0.495,0.393,-1.577,BOMB
-20.612,5.408,-14.394,0.240,0.173,-3.122,BOMB
-21.391,8.328,-17.261,0.804,0.025,-4.448,BOMB
-19.264,6.482,-17.990,2.437,1.024,-6.538,BOMB
-14.025,7.520,-16.420,5.494,2.190,-8.431,BOMB
-7.577,10.133,-10.339,7.779,2.738,-8.431,BOMB
-2.033,13.583,-2.606,8.731,2.681,-8.431,BOMB
4.501,23.389,6.038,8.731,2.317,-8.395,BOMB
14.687,25.174,16.922,6.826,4.035,-4.524,BOMB
3.460,10.526,18.779,4.821,4.371,-3.822,BOMB
3.418,10.457,19.473,4.882,1.091,-3.839,BOMB
11.165,8.696,15.770,2.906,-0.499,-2.396,BOMB
9.162,4.458,12.152,0.763,0.224,-0.382,BOMB
2.664,-0.112,9.143,0.018,-0.104,0.320,BOMB
3.910,-1.043,6.856,0.362,-0.754,0.025,BOMB
3.175,0.484,5.505,0.642,0.018,-0.202,BOMB
2.497,1.272,4.873,0.767,-0.071,-0.123,BOMB
2.527,3.121,3.327,0.742,-0.330,0.045,BOMB
1.800,3.227,2.497,0.715,-0.320,0.297,BOMB
0.962,2.963,2.212,0.970,-0.358,0.403,BOMB
0.605,3.618,2.082,1.051,-0.290,0.119,BOMB
0.561,1.913,1.567,0.879,-0.374,-0.340,BOMB
0.934,1.403,1.192,1.382,-0.721,-0.631,BOMB
0.045,1.742,1.454,2.288,-1.066,-0.983,BOMB
0.605,2.215,2.019,3.226,-1.405,-2.121,BOMB
1.601,5.571,2.132,4.202,-1.384,-3.518,BOMB
2.525,8.989,3.590,5.101,-1.406,-4.216,BOMB
4.671,14.561,5.344,5.160,-1.337,-4.999,BOMB
6.345,19.886,5.357,4.353,-0.641,-5.561,BOMB
4.979,20.930,5.745,4.011,-0.607,-5.058,BOMB
2.858,21.690,5.066,3.891,-2.066,-4.353,BOMB
3.102,24.118,3.271,3.297,-3.287,-4.244,BOMB
2.768,23.787,1.121,2.641,-3.738,-4.462,BOMB
2.552,22.434,-0.338,2.709,-4.603,-4.322,BOMB
3.986,21.689,-2.780,2.493,-5.752,-3.779,BOMB
7.880,19.764,-4.472,1.913,-6.001,-2.704,BOMB
10.212,16.933,-5.082,1.061,-4.564,-1.440,BOMB
9.453,13.854,-4.680,0.372,-2.209,-0.078,BOMB
6.351,12.438,-3.992,0.149,0.201,0.736,BOMB
2.351,11.233,-3.110,0.249,1.494,0.924,BOMB
-0.305,10.454,-2.228,0.606,1.074,0.797,BOMB
-0.501,10.230,-1.630,0.962,-0.058,0.621,BOMB
0.574,10.495,-1.423,0.910,-0.710,0.505,BOMB
1.555,10.622,-1.558,0.516,-0.710,0.453,BOMB
2.152,10.712,-2.076,-0.051,-0.184,0.467,BOMB
1.654,10.665,-2.574,-0.381,0.416,0.500,BOMB
0.967,10.597,-2.859,-0.386,0.741,0.601,BOMB
0.349,10.556,-2.879,-0.206,0.772,0.766,BOMB
0.041,10.563,-2.635,0.034,0.682,0.913,BOMB
-0.220,10.554,-2.095,0.200,0.660,0.988,BOMB
