acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-3.426,9.315,-2.038,-0.135,0.077,0.027,IRONMAN
-3.423,9.531,-1.682,-0.301,0.054,0.083,IRONMAN
-3.011,9.619,-1.499,-0.568,0.051,0.212,IRONMAN
-2.501,9.967,-1.133,-0.858,0.198,0.389,IRONMAN
-2.470,10.312,-0.270,-1.231,0.257,0.604,IRONMAN
-2.859,10.549,0.819,-1.736,-0.746,1.077,IRONMAN
-0.396,13.545,5.131,-2.989,-2.905,2.233,IRONMAN
0.682,18.712,8.790,-5.867,-4.170,3.599,IRONMAN
2.388,21.482,9.563,-8.731,-2.128,4.735,IRONMAN
0.717,17.467,6.969,-8.731,-1.669,5.549,IRONMAN
1.899,10.330,1.574,-8.232,-1.616,5.911,IRONMAN
4.314,0.202,-0.539,-4.680,-1.549,5.541,IRONMAN
5.645,3.667,7.465,-2.622,-0.151,4.416,IRONMAN
2.602,6.009,10.727,-2.287,-0.104,4.373,IRONMAN
1.788,3.474,7.871,-2.115,-0.447,3.770,IRONMAN
1.042,2.598,7.427,-1.328,-0.552,2.244,IRONMAN
1.423,3.306,8.800,-0.941,-1.082,1.345,IRONMAN
3.090,3.051,6.982,-1.002,-1.228,0.969,IRONMAN
3.992,1.660,4.564,-0.159,-1.094,0.885,IRONMAN
2.803,1.532,6.841,0.214,-0.467,0.675,IRONMAN
3.763,0.998,7.485,0.109,-0.913,0.232,IRONMAN
6.115,0.243,6.650,0.407,-0.946,0.088,IRONMAN
7.509,0.738,8.729,0.624,-0.909,0.198,IRONMAN
9.339,0.264,10.698,0.345,-1.245,0.427,IRONMAN
11.045,-0.241,9.864,0.519,-1.913,0.692,IRONMAN
13.158,0.908,9.446,0.831,-2.501,1.042,IRONMAN
13.326,0.537,8.845,0.966,-2.633,1.876,IRONMAN
11.249,-1.357,7.163,1.132,-2.658,2.463,IRONMAN
10.510,-1.594,5.703,1.674,-2.806,2.317,IRONMAN
8.421,-1.480,5.660,1.931,-3.190,2.409,IRONMAN
8.153,-1.677,5.882,2.135,-2.976,2.729,IRONMAN
4.517,-2.453,4.906,2.157,-2.593,2.344,IRONMAN
3.288,-3.559,4.258,2.482,-3.015,1.490,IRONMAN
6.708,-3.612,2.937,2.809,-3.005,1.649,IRONMAN
7.855,-4.100,4.309,2.382,-1.464,3.050,IRONMAN
4.074,-7.327,6.237,0.603,0.656,4.047,IRONMAN
2.631,-10.210,3.786,-0.590,0.434,3.518,IRONMAN
5.789,-10.541,2.566,-0.880,0.617,2.899,IRONMAN
5.397,-8.968,0.802,-1.943,1.037,3.094,IRONMAN
3.828,-10.619,-1.048,-2.300,1.513,3.380,IRONMAN
2.825,-12.397,-0.406,-2.245,1.692,2.650,IRONMAN
4.522,-11.532,-1.081,-2.244,2.033,2.378,IRONMAN
1.167,-11.374,0.203,-2.485,2.362,2.296,IRONMAN
1.519,-10.890,0.548,-1.864,1.705,0.938,IRONMAN
4.047,-6.861,2.647,-1.406,1.582,0.294,IRONMAN
3.968,-6.849,3.736,-1.556,2.066,1.295,IRONMAN
1.648,-6.548,3.371,0.069,2.978,0.261,IRONMAN
3.824,-3.507,5.988,1.333,2.863,-1.195,IRONMAN
5.228,-2.062,8.600,1.781,3.808,-0.628,IRONMAN
2.378,-1.230,11.461,1.143,3.049,-0.470,IRONMAN
1.571,-5.003,7.692,0.386,1.345,-1.000,IRONMAN
1.899,-4.852,4.306,0.776,-1.097,-1.645,IRONMAN
6.394,-1.859,5.216,0.275,-1.118,-0.551,IRONMAN
3.539,-6.578,2.355,-0.160,-0.335,0.707,IRONMAN
2.608,-6.809,2.499,0.247,-0.092,0.868,IRONMAN
2.801,-5.590,3.096,0.249,-0.234,1.365,IRONMAN
1.115,-6.862,2.299,0.392,0.329,1.711,IRONMAN
-0.308,-6.961,1.965,1.281,-0.231,1.406,IRONMAN
0.594,-2.305,5.837,0.451,-0.554,1.308,IRONMAN
-0.644,-3.511,3.969,-0.018,-0.766,1.386,IRONMAN
-1.118,-5.453,1.065,1.355,-1.310,0.971,IRONMAN
-0.852,-1.578,3.893,2.226,-2.568,0.455,IRONMAN
0.114,-0.353,2.340,1.669,-2.217,0.118,IRONMAN
0.373,-2.380,0.015,3.061,-2.244,-0.224,IRONMAN
1.176,0.361,2.489,3.688,-2.341,-0.997,IRONMAN
2.102,1.223,3.212,2.662,-2.788,-1.614,IRONMAN
4.030,-1.596,3.306,3.266,-2.269,-1.807,IRONMAN
3.840,-0.308,5.219,3.742,-1.596,-2.404,IRONMAN
3.110,2.326,7.490,3.093,-1.958,-3.509,IRONMAN
8.089,-0.952,5.591,3.131,-2.161,-3.921,IRONMAN
9.604,1.169,7.022,3.806,-1.477,-4.076,IRONMAN
11.165,3.938,9.026,4.283,-0.551,-4.106,IRONMAN
11.523,5.779,10.231,4.566,-0.036,-3.512,IRONMAN
11.409,8.211,10.770,4.386,0.505,-3.397,IRONMAN
10.364,10.340,10.734,3.050,0.311,-3.508,IRONMAN
10.213,8.078,9.583,2.410,-0.826,-3.293,IRONMAN
8.678,7.054,8.383,2.502,-0.884,-4.174,IRONMAN
5.177,8.714,7.311,3.011,-0.419,-5.524,IRONMAN
2.352,12.276,5.565,3.432,-1.499,-6.334,IRONMAN
1.995,15.463,3.465,3.266,-3.142,-5.821,IRONMAN
