acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.694,10.682,-2.696,-1.238,1.478,0.686,LOGOUT
-0.397,11.391,-3.079,-1.227,1.635,1.015,LOGOUT
-0.192,12.150,-4.103,-1.263,1.196,1.487,LOGOUT
1.213,12.040,-5.247,-0.791,0.533,2.141,LOGOUT
1.926,12.862,-5.301,0.108,0.292,2.456,LOGOUT
4.851,15.064,-4.900,0.279,0.679,2.687,LOGOUT
6.071,14.984,-5.365,-0.492,2.015,3.138,LOGOUT
7.295,14.124,-6.692,0.480,1.166,4.270,LOGOUT
10.959,16.134,-5.288,2.092,-0.355,4.555,LOGOUT
18.407,20.633,-4.891,2.632,0.298,5.866,LOGOUT
17.703,19.574,-5.197,2.320,2.103,6.701,LOGOUT
16.200,19.662,-6.365,2.871,2.376,7.270,LOGOUT
17.288,19.067,-6.552,3.313,2.244,8.475,LOGOUT
16.296,16.211,-7.422,2.901,5.052,8.341,LOGOUT
11.480,14.976,-7.712,3.426,5.740,8.868,LOGOUT
9.476,12.499,-5.342,2.086,6.746,7.234,LOGOUT
6.318,6.266,-4.424,-0.119,6.534,6.249,LOGOUT
1.028,1.265,-1.618,-1.268,5.166,5.136,LOGOUT
-2.045,-3.143,-0.354,-1.263,3.691,3.476,LOGOUT
-3.570,-2.715,0.424,-0.813,1.789,2.191,LOGOUT
-1.327,0.774,-0.236,-0.923,0.527,1.695,LOGOUT
-0.858,2.395,-1.437,-1.168,0.851,0.828,LOGOUT
-2.264,2.631,-2.592,-0.815,0.458,0.402,LOGOUT
-1.303,3.024,-3.211,-0.005,-0.731,0.606,LOGOUT
1.778,3.165,-3.659,0.367,-0.634,0.933,LOGOUT
1.211,2.829,-3.210,0.690,0.430,0.911,LOGOUT
-1.100,2.724,-2.057,1.068,0.773,0.854,LOGOUT
-1.816,3.437,-0.424,0.801,0.914,0.594,LOGOUT
-4.509,-0.534,0.542,1.103,0.219,0.653,LOGOUT
-5.570,-1.813,4.132,1.200,-0.735,0.070,LOGOUT
-2.467,-5.648,6.118,0.440,-1.451,-0.536,LOGOUT
1.352,-10.364,9.484,0.063,-1.305,-1.195,LOGOUT
6.652,-17.495,11.734,-0.301,-1.730,-1.699,LOGOUT
10.374,-19.670,16.666,0.570,-0.981,-1.491,LOGOUT
12.769,-19.202,19.643,0.207,0.069,-1.388,LOGOUT
10.954,-17.004,17.048,-0.789,-0.075,-0.431,LOGOUT
9.949,-16.172,12.759,-1.221,0.143,-0.046,LOGOUT
8.838,-15.136,8.958,-1.155,0.654,0.272,LOGOUT
6.684,-12.359,7.035,-1.167,0.782,0.669,LOGOUT
5.422,-9.568,5.584,-1.582,1.378,0.695,LOGOUT
2.324,-7.438,2.813,-1.692,2.043,-0.139,LOGOUT
-0.707,-2.715,1.009,-1.397,1.663,-1.127,LOGOUT
-1.525,0.835,-0.774,-0.732,0.088,-1.093,LOGOUT
0.963,3.785,-1.542,0.047,-0.670,-1.211,LOGOUT
1.829,5.192,-1.640,0.008,-0.770,-0.922,LOGOUT
2.339,3.360,-3.215,0.095,-0.808,-0.394,LOGOUT
2.923,2.442,-3.442,1.142,-1.032,0.638,LOGOUT
2.121,3.485,-1.938,1.741,-0.477,1.199,LOGOUT
-0.158,1.359,-0.704,1.611,0.260,1.169,LOGOUT
-2.033,-2.423,0.030,1.794,0.053,0.819,LOGOUT
-1.634,-4.351,3.112,2.483,-0.791,0.322,LOGOUT
-0.503,-5.696,7.125,1.979,-0.655,-0.380,LOGOUT
-0.565,-4.736,8.727,1.067,-0.188,-1.506,LOGOUT
-0.004,-5.331,10.852,-0.066,-0.597,-2.283,LOGOUT
-0.835,-6.479,8.771,-0.981,-1.019,-3.023,LOGOUT
-2.607,-3.724,7.150,-0.864,-1.694,-4.764,LOGOUT
0.622,-1.703,3.190,-0.366,-3.686,-6.045,LOGOUT
7.545,3.689,0.832,0.034,-3.884,-6.228,LOGOUT
9.697,9.845,1.078,-0.537,-2.286,-6.589,LOGOUT
9.467,8.250,-2.154,-1.596,-2.024,-6.463,LOGOUT
10.266,9.734,-3.691,-0.510,-2.826,-6.513,LOGOUT
11.541,14.277,-2.513,0.767,-3.534,-6.468,LOGOUT
13.265,14.541,-3.836,-0.133,-2.935,-5.290,LOGOUT
10.670,12.048,-3.684,-0.494,-1.577,-5.487,LOGOUT
5.383,12.693,-3.205,-0.071,-0.899,-6.528,LOGOUT
2.825,13.063,-5.094,0.984,-2.906,-5.954,LOGOUT
4.250,17.879,-6.861,2.111,-4.722,-5.083,LOGOUT
6.940,19.254,-5.008,0.640,-2.800,-4.860,LOGOUT
3.633,14.916,-4.715,-0.224,-0.981,-4.430,LOGOUT
-0.424,14.953,-4.687,-0.604,-0.631,-4.264,LOGOUT
-2.349,15.226,-5.483,-0.216,-1.292,-4.000,LOGOUT
-0.952,16.437,-6.137,0.373,-1.922,-3.700,LOGOUT
1.614,15.153,-6.794,0.227,-2.229,-2.485,LOGOUT
2.117,11.449,-8.318,0.705,-2.503,-0.779,LOGOUT
1.314,10.186,-7.790,1.335,-2.031,0.176,LOGOUT
-1.446,9.745,-5.417,2.115,-1.534,0.434,LOGOUT
-1.666,10.731,-2.737,1.893,-1.659,0.527,LOGOUT
-1.284,12.103,0.348,0.996,-1.536,0.736,LOGOUT
-2.455,11.550,1.691,-0.169,-0.411,0.599,LOGOUT
-4.036,8.675,-1.341,0.148,-0.202,0.159,LOGOUT
