acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.402,8.321,1.534,0.777,-1.474,-0.304,RELOAD
0.211,9.181,2.215,0.959,-1.946,-0.419,RELOAD
0.121,9.419,1.633,0.918,-2.104,-0.407,RELOAD
0.231,9.633,0.580,0.952,-2.639,-0.354,RELOAD
0.100,10.301,-0.668,1.074,-3.451,-0.600,RELOAD
0.956,10.797,-3.045,1.301,-3.899,-0.840,RELOAD
1.761,11.783,-5.136,1.588,-3.863,-0.913,RELOAD
3.562,12.907,-7.818,2.015,-2.987,-0.577,RELOAD
2.423,13.971,-7.991,2.388,-1.243,-0.099,RELOAD
-1.995,14.640,-9.714,2.991,-0.759,0.184,RELOAD
-4.016,16.870,-9.916,4.070,-1.334,-0.311,RELOAD
-3.447,18.527,-10.668,4.969,-1.571,-0.995,RELOAD
-2.132,20.070,-9.202,5.321,-0.741,-0.994,RELOAD
-2.342,18.460,-9.056,5.361,0.650,-0.636,RELOAD
-2.074,15.591,-6.421,5.931,1.708,-0.358,RELOAD
-1.992,13.285,-2.636,6.032,1.752,-0.152,RELOAD
-0.778,10.389,-0.098,5.431,1.435,-0.128,RELOAD
0.117,7.574,1.565,4.902,1.530,-0.019,RELOAD
0.599,5.077,3.852,4.164,1.544,0.054,RELOAD
1.357,2.399,6.698,2.923,1.291,0.102,RELOAD
1.717,0.477,7.953,1.360,0.962,0.257,RELOAD
1.907,-0.117,8.147,-0.193,0.478,0.336,RELOAD
0.873,0.304,6.767,-1.975,0.104,0.331,RELOAD
0.267,1.189,3.947,-3.341,-0.359,0.167,RELOAD
0.385,3.434,1.498,-4.187,-0.435,-0.165,RELOAD
-1.612,6.811,-0.920,-5.127,-0.903,-0.201,RELOAD
-2.903,10.512,-3.402,-5.482,-1.768,-0.423,RELOAD
-0.655,13.821,-8.573,-5.644,-1.953,-0.418,RELOAD
-4.501,17.377,-12.056,-5.260,-2.257,-0.150,RELOAD
-2.226,19.427,-13.173,-4.836,-2.357,0.255,RELOAD
-0.608,19.599,-15.898,-4.474,-0.567,0.715,RELOAD
-4.682,17.978,-17.870,-2.997,-0.273,0.682,RELOAD
-6.229,14.890,-19.403,-1.337,-0.799,0.061,RELOAD
-2.319,12.892,-17.267,1.146,-0.488,-0.931,RELOAD
-1.064,14.579,-13.262,2.205,0.458,-0.927,RELOAD
-2.653,13.985,-12.448,2.011,0.930,-0.385,RELOAD
-4.332,13.008,-13.501,3.140,0.646,-0.620,RELOAD
-3.082,14.539,-10.635,4.185,0.791,-0.771,RELOAD
-1.566,12.717,-8.345,4.316,1.209,-0.525,RELOAD
-0.957,10.313,-5.968,4.632,1.728,-0.231,RELOAD
-0.967,8.997,-3.562,4.817,1.441,-0.066,RELOAD
0.154,6.811,-0.737,4.368,1.360,0.070,RELOAD
0.907,4.390,0.470,3.588,1.566,0.202,RELOAD
-0.930,3.065,1.084,2.609,1.263,0.343,RELOAD
-1.088,2.034,0.185,1.500,0.324,0.340,RELOAD
-0.017,0.781,-2.731,0.566,-0.355,0.065,RELOAD
1.099,-0.165,-4.778,0.293,-0.116,-0.097,RELOAD
1.557,0.066,-4.843,0.261,-0.004,-0.101,RELOAD
1.104,1.142,-4.776,-0.331,-0.059,0.076,RELOAD
1.006,1.031,-6.508,-0.854,-0.306,0.080,RELOAD
1.503,1.195,-7.043,-0.830,-0.091,0.079,RELOAD
2.195,1.505,-5.941,-0.915,0.510,0.204,RELOAD
2.370,2.356,-5.013,-1.106,1.214,0.328,RELOAD
2.464,3.027,-4.703,-1.466,1.983,0.377,RELOAD
2.565,3.070,-3.851,-1.700,2.940,0.181,RELOAD
-0.820,6.126,-2.467,-2.679,2.934,-0.491,RELOAD
1.293,7.912,-4.575,-3.930,1.945,-1.039,RELOAD
5.123,7.106,-5.655,-4.321,2.531,-0.502,RELOAD
3.898,12.687,-4.064,-4.399,3.120,-1.884,RELOAD
2.987,11.613,-2.880,-3.335,1.963,-2.183,RELOAD
3.740,12.992,-0.599,-2.409,1.261,-2.412,RELOAD
5.234,14.800,1.187,-2.455,1.254,-2.549,RELOAD
5.138,12.720,0.259,-2.540,1.410,-1.940,RELOAD
3.519,10.919,0.648,-1.766,1.309,-1.129,RELOAD
1.980,10.206,1.353,-1.004,0.985,-0.853,RELOAD
1.122,10.097,2.231,-0.552,0.672,-1.040,RELOAD
0.990,10.196,2.397,-0.283,0.371,-1.340,RELOAD
1.142,10.386,2.566,-0.104,0.173,-1.483,RELOAD
1.414,10.585,2.627,0.054,0.059,-1.407,RELOAD
1.486,10.705,2.650,0.147,0.004,-1.150,RELOAD
1.387,10.503,2.542,0.190,-0.066,-0.781,RELOAD
1.093,10.214,2.476,0.239,-0.222,-0.399,RELOAD
0.773,9.868,2.489,0.303,-0.402,-0.057,RELOAD
0.445,9.626,2.483,0.391,-0.527,0.174,RELOAD
0.205,9.453,2.568,0.471,-0.581,0.308,RELOAD
0.008,9.439,2.649,0.488,-0.570,0.357,RELOAD
0.114,9.435,2.698,0.430,-0.454,0.364,RELOAD
0.143,9.278,2.690,0.320,-0.231,0.376,RELOAD
-0.110,9.103,2.695,0.231,-0.038,0.390,RELOAD
-0.453,9.049,2.738,0.183,0.021,0.348,RELOAD
