acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.229,9.352,3.543,-0.162,0.124,-0.002,BOMB
1.038,9.691,3.703,-0.559,0.212,0.174,BOMB
1.391,9.410,3.168,-0.537,0.309,0.406,BOMB
2.707,9.765,3.782,-0.253,0.428,0.744,BOMB
2.731,10.268,4.831,-0.235,-0.030,1.035,BOMB
4.220,10.529,4.562,-0.249,-0.807,1.061,BOMB
7.450,11.352,5.101,0.208,-1.383,1.560,BOMB
10.153,13.659,5.449,0.225,-1.819,2.283,BOMB
11.910,14.706,4.898,0.374,-2.277,3.462,BOMB
13.650,15.656,5.775,0.603,-2.139,4.362,BOMB
13.389,16.170,5.161,0.479,-1.913,5.272,BOMB
13.518,16.474,3.825,0.693,-2.330,6.198,BOMB
13.263,15.929,3.279,0.842,-2.443,6.796,BOMB
12.200,15.336,2.121,1.019,-2.586,7.150,BOMB
11.572,14.446,0.857,1.129,-2.516,7.616,BOMB
10.426,13.185,-0.155,1.381,-1.965,7.574,BOMB
7.583,12.262,-0.247,1.385,-1.304,7.497,BOMB
4.657,9.423,-2.136,1.457,-1.284,7.152,BOMB
4.263,8.452,-1.527,1.804,-1.615,6.810,BOMB
2.451,6.371,-1.852,1.886,-1.163,6.522,BOMB
0.835,3.594,-2.414,2.137,-1.022,6.022,BOMB
-0.846,1.421,-1.102,2.312,-0.775,5.641,BOMB
-6.322,-1.248,2.801,2.092,0.008,5.343,BOMB
-22.199,-5.767,12.720,1.230,0.965,4.670,BOMB
-25.855,-9.173,8.923,-1.334,2.276,1.447,BOMB
-10.333,-10.893,-1.443,-1.017,0.458,-0.797,BOMB
-0.165,-10.882,-2.818,-0.528,0.100,-0.728,BOMB
0.058,-11.842,-2.260,-0.884,2.730,0.117,BOMB
-6.004,-13.580,-3.687,-1.122,5.012,0.891,BOMB
-9.445,-13.179,-3.832,-1.019,5.304,0.602,BOMB
-6.055,-11.235,-4.120,-1.910,5.608,0.155,BOMB
-5.776,-12.106,-6.829,-1.753,5.257,0.474,BOMB
-4.671,-11.370,-6.440,-1.435,4.658,0.451,BOMB
-3.426,-11.548,-7.985,-1.714,3.888,0.501,BOMB
-2.491,-13.409,-13.580,1.861,5.160,0.388,BOMB
-3.325,-2.411,0.959,7.500,4.980,-1.368,BOMB
4.208,0.971,8.326,2.221,4.725,-1.651,BOMB
0.472,0.828,10.613,3.120,5.503,-0.679,BOMB
-1.709,2.135,17.659,4.003,4.504,-2.220,BOMB
3.199,-0.886,19.207,2.121,-0.256,-4.743,BOMB
16.319,-1.560,10.071,-0.752,-4.586,-4.070,BOMB
15.357,-2.833,-0.317,-1.548,-1.153,0.810,BOMB
-6.109,-10.126,1.965,-0.138,0.802,2.030,BOMB
-0.263,-7.054,0.150,1.195,0.074,0.625,BOMB
-2.702,-7.969,8.543,0.518,0.093,0.143,BOMB
0.828,-6.791,4.399,1.030,0.009,-0.070,BOMB
2.729,-4.885,3.374,0.637,-0.720,-0.327,BOMB
3.478,-4.862,3.724,0.633,-0.948,-0.129,BOMB
3.351,-4.390,2.147,0.988,-0.777,-0.114,BOMB
1.912,-3.272,2.085,1.643,-1.058,-0.348,BOMB
3.026,-3.193,2.044,1.978,-1.272,-0.568,BOMB
2.019,-2.624,2.835,2.650,-1.104,-0.783,BOMB
0.526,-1.982,2.965,3.023,-1.628,-1.437,BOMB
2.557,-2.362,0.812,3.029,-1.890,-2.542,BOMB
4.420,-1.270,2.291,4.414,-1.132,-3.059,BOMB
3.514,0.886,4.518,3.979,-1.140,-3.375,BOMB
4.388,2.632,3.118,3.499,-1.723,-3.967,BOMB
7.770,3.331,4.700,3.286,-1.767,-4.102,BOMB
8.293,4.681,2.945,2.589,-1.215,-4.016,BOMB
11.473,6.079,5.536,3.025,-0.017,-3.957,BOMB
9.424,9.043,7.709,2.254,0.334,-4.153,BOMB
9.775,9.116,6.063,1.323,-0.441,-4.361,BOMB
11.193,11.489,4.679,0.876,-1.233,-3.822,BOMB
9.078,12.788,5.246,0.609,-0.726,-3.280,BOMB
7.989,13.068,4.696,-0.117,-0.381,-2.855,BOMB
8.252,11.434,3.783,-0.429,-0.131,-2.464,BOMB
7.208,10.678,3.838,-0.187,0.108,-1.893,BOMB
5.282,10.505,3.939,-0.043,-0.046,-1.479,BOMB
4.531,10.400,3.679,-0.096,-0.196,-1.439,BOMB
4.067,10.204,3.035,-0.132,-0.203,-1.418,BOMB
3.909,10.204,2.816,-0.100,-0.154,-1.176,BOMB
3.563,10.172,2.688,-0.149,-0.026,-0.765,BOMB
3.145,10.003,2.619,-0.183,0.185,-0.421,BOMB
2.682,9.851,2.506,-0.147,0.419,-0.172,BOMB
2.040,9.698,2.651,-0.090,0.583,0.026,BOMB
1.492,9.548,2.732,-0.049,0.582,0.151,BOMB
1.170,9.392,2.832,0.004,0.468,0.220,BOMB
0.852,9.350,2.893,0.029,0.292,0.273,BOMB
0.629,9.395,3.012,0.031,0.089,0.278,BOMB
0.577,9.163,2.859,0.034,-0.075,0.261,BOMB
