acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.963,16.608,1.459,-4.998,-0.398,-5.809,NULL
-1.827,20.179,-1.454,-5.123,0.228,-7.174,NULL
-0.620,26.330,-3.730,-4.546,0.367,-8.731,NULL
4.639,32.750,-7.310,-4.336,0.889,-8.731,NULL
9.951,30.352,-12.071,-0.424,-1.538,-8.731,NULL
16.806,29.849,-13.766,1.799,-6.058,-5.081,NULL
28.896,28.734,-15.654,0.677,-6.097,-1.022,NULL
23.320,17.571,-17.255,-0.972,-2.844,3.985,NULL
12.272,15.731,-13.650,0.369,-0.053,5.798,NULL
8.203,16.034,-12.653,2.480,1.365,4.675,NULL
8.946,19.493,-10.831,4.683,1.292,4.447,NULL
6.836,21.493,-7.015,5.724,2.320,5.213,NULL
1.567,20.488,-3.525,5.437,4.488,5.347,NULL
-5.241,18.497,0.321,4.825,6.306,5.066,NULL
-15.596,15.550,8.064,3.411,5.765,4.347,NULL
-26.547,9.204,12.956,0.710,2.128,3.375,NULL
-25.874,8.188,13.643,-1.458,-1.626,-0.119,NULL
-14.780,12.320,8.378,-3.108,-2.431,-3.915,NULL
-7.533,16.446,3.993,-3.992,-1.986,-5.925,NULL
-4.266,20.324,0.944,-4.471,-2.238,-6.424,NULL
-4.630,24.003,-1.964,-5.074,-2.810,-6.406,NULL
-6.744,26.226,-5.448,-4.846,-4.148,-6.087,NULL
-6.238,28.351,-8.063,-4.535,-5.960,-6.366,NULL
-2.987,29.319,-8.959,-4.304,-6.034,-6.897,NULL
1.633,29.258,-8.601,-4.165,-4.102,-7.281,NULL
6.575,25.528,-8.360,-4.185,-0.710,-7.153,NULL
8.946,18.549,-8.282,-3.869,2.792,-5.888,NULL
6.411,11.644,-7.887,-2.599,3.762,-3.706,NULL
4.353,7.776,-5.697,0.341,1.368,-1.453,NULL
4.880,8.997,-3.760,3.374,-0.892,-0.358,NULL
6.796,12.483,-1.788,4.848,-1.395,-0.057,NULL
8.122,15.106,-0.192,4.414,-0.734,0.449,NULL
7.425,16.419,0.447,2.985,-0.045,1.656,NULL
4.818,17.369,-0.177,1.535,0.315,3.062,NULL
2.304,19.108,-1.316,0.853,0.507,4.080,NULL
0.535,21.368,-2.305,0.854,0.868,4.908,NULL
-0.827,24.356,-2.892,1.251,1.553,5.596,NULL
-2.508,26.805,-3.150,1.969,2.558,6.404,NULL
-5.143,29.195,-2.601,2.103,3.618,6.877,NULL
-5.868,27.676,-3.334,2.841,3.895,7.495,NULL
-7.109,24.518,-2.487,3.418,3.090,7.305,NULL
-7.178,18.659,-1.389,4.066,1.870,6.982,NULL
-7.270,14.035,-0.063,4.335,0.871,6.189,NULL
-7.145,10.276,1.103,4.166,0.262,4.760,NULL
-5.712,7.100,2.239,3.918,0.215,3.014,NULL
-5.231,5.151,3.680,3.683,0.762,1.515,NULL
-6.845,3.590,5.520,3.141,0.972,0.371,NULL
-8.451,2.833,6.801,2.036,0.014,-0.850,NULL
-7.379,4.175,6.639,0.398,-1.511,-2.499,NULL
-4.174,7.083,5.244,-1.468,-2.432,-3.563,NULL
-2.501,10.506,3.470,-3.688,-2.609,-3.954,NULL
-2.350,14.347,1.377,-5.847,-2.454,-4.352,NULL
-2.648,17.618,-1.336,-7.040,-1.613,-4.938,NULL
-4.367,20.255,-2.540,-5.947,-0.821,-6.117,NULL
-6.948,28.802,-2.853,-4.047,-1.837,-8.731,NULL
-6.101,32.750,-3.952,-3.931,-4.470,-8.383,NULL
-0.248,32.750,-7.316,-4.347,-3.911,-7.389,NULL
7.987,24.027,-7.078,-3.146,-0.553,-7.450,NULL
9.070,14.956,-6.926,-1.845,1.552,-4.885,NULL
4.754,10.812,-5.200,0.190,1.040,-0.804,NULL
-0.085,12.050,-2.977,1.887,-0.560,1.464,NULL
-1.775,11.989,-1.943,2.549,-2.244,1.697,NULL
-0.688,11.004,-2.452,1.993,-3.379,0.687,NULL
2.107,9.719,-3.627,1.186,-3.688,0.037,NULL
4.347,9.346,-4.504,1.000,-2.724,0.223,NULL
4.517,10.271,-4.814,1.182,-1.002,0.649,NULL
3.496,11.564,-4.434,1.445,0.430,1.150,NULL
2.240,13.048,-3.717,1.757,1.333,1.736,NULL
1.250,14.804,-2.842,2.063,1.868,2.253,NULL
0.322,16.013,-1.975,2.273,2.186,2.728,NULL
-1.008,16.781,-1.292,2.505,2.193,3.267,NULL
-1.847,17.163,-0.577,2.820,2.004,3.742,NULL
-2.690,17.104,0.266,2.843,1.781,3.898,NULL
-3.251,15.610,0.749,2.538,1.628,3.675,NULL
-3.455,13.151,0.872,2.133,1.242,3.231,NULL
-3.031,10.910,0.793,1.803,0.845,2.768,NULL
-2.735,8.763,0.841,1.564,0.488,2.262,NULL
-2.384,7.150,0.930,1.302,0.208,1.698,NULL
-2.010,6.021,1.077,0.921,0.070,1.124,NULL
-1.860,5.284,1.088,0.415,-0.010,0.562,NULL
