acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.276,11.870,-3.948,-1.487,1.935,-0.054,SHANGCHI
0.426,11.951,-5.538,-0.956,1.423,0.820,SHANGCHI
2.430,11.964,-8.271,0.149,0.675,1.568,SHANGCHI
3.487,13.907,-6.027,0.424,1.895,1.618,SHANGCHI
1.978,13.246,-7.510,-0.110,2.965,1.786,SHANGCHI
-0.132,10.837,-11.020,0.635,2.168,2.335,SHANGCHI
-0.226,11.023,-12.830,3.072,0.244,3.013,SHANGCHI
0.489,12.777,-13.146,5.083,-0.312,2.878,SHANGCHI
0.096,12.646,-13.692,6.037,-0.366,2.450,SHANGCHI
-0.993,11.487,-15.529,7.063,-0.641,2.191,SHANGCHI
-1.545,11.486,-14.610,7.598,-0.658,1.563,SHANGCHI
-1.302,10.181,-12.077,6.908,0.521,0.524,SHANGCHI
-1.306,9.048,-9.413,5.852,2.280,-0.390,SHANGCHI
-0.908,7.337,-7.545,4.834,3.326,-0.766,SHANGCHI
-0.331,6.343,-4.754,4.154,3.402,-0.465,SHANGCHI
0.282,5.179,-2.707,3.282,3.147,-0.238,SHANGCHI
0.791,4.196,-1.474,2.624,2.822,-0.332,SHANGCHI
2.601,4.084,0.112,1.797,2.501,-0.322,SHANGCHI
3.305,3.334,0.128,0.809,2.244,-0.092,SHANGCHI
3.760,2.059,-0.261,0.025,1.856,-0.031,SHANGCHI
4.230,1.791,-1.391,-0.617,1.307,-0.031,SHANGCHI
5.048,1.655,-1.774,-0.895,0.846,-0.154,SHANGCHI
6.730,1.963,-2.715,-1.228,0.312,-0.070,SHANGCHI
7.812,2.151,-4.099,-1.672,-0.032,0.330,SHANGCHI
7.612,1.954,-5.653,-2.109,0.018,0.481,SHANGCHI
7.650,2.426,-6.139,-2.227,-0.176,0.432,SHANGCHI
8.974,4.098,-5.061,-2.682,0.252,0.455,SHANGCHI
10.298,5.347,-5.014,-4.012,1.086,0.343,SHANGCHI
10.787,6.076,-6.173,-5.142,1.475,0.451,SHANGCHI
11.765,6.714,-7.228,-5.556,1.234,0.585,SHANGCHI
13.334,7.709,-7.883,-5.825,0.352,1.338,SHANGCHI
15.976,9.516,-7.767,-6.829,1.076,1.906,SHANGCHI
16.468,10.350,-10.329,-8.308,3.486,1.973,SHANGCHI
13.040,7.545,-12.259,-8.109,3.574,2.484,SHANGCHI
14.477,7.558,-10.586,-7.164,3.297,2.731,SHANGCHI
14.199,6.840,-9.384,-6.875,4.242,2.875,SHANGCHI
11.097,4.748,-8.539,-6.113,4.014,2.866,SHANGCHI
10.443,3.529,-6.005,-5.268,3.423,2.684,SHANGCHI
9.209,2.217,-5.632,-4.877,2.980,2.648,SHANGCHI
8.246,-0.176,-4.735,-4.129,2.547,2.672,SHANGCHI
5.991,-2.233,-4.810,-3.242,1.848,2.550,SHANGCHI
5.810,-3.833,-4.051,-2.292,1.298,2.228,SHANGCHI
5.656,-4.768,-2.402,-1.568,1.262,1.951,SHANGCHI
4.594,-5.786,-1.448,-0.909,1.070,1.751,SHANGCHI
3.866,-6.387,0.267,-0.196,0.911,1.437,SHANGCHI
2.981,-6.271,1.248,0.017,0.827,1.047,SHANGCHI
2.236,-6.655,1.341,0.031,0.568,0.619,SHANGCHI
1.586,-6.908,1.483,0.276,0.148,0.265,SHANGCHI
1.359,-6.777,1.502,0.571,-0.123,-0.237,SHANGCHI
0.618,-6.266,0.669,0.855,-0.468,-0.900,SHANGCHI
1.116,-5.476,-0.392,1.354,-1.029,-1.672,SHANGCHI
1.717,-4.147,-0.480,2.041,-1.442,-2.280,SHANGCHI
2.284,-2.323,-0.087,2.504,-1.363,-2.895,SHANGCHI
2.754,-0.496,0.100,2.890,-1.110,-3.501,SHANGCHI
2.619,0.741,0.428,3.495,-1.138,-3.917,SHANGCHI
1.205,2.792,0.956,3.760,-1.551,-4.281,SHANGCHI
6.319,7.293,-0.085,3.378,-2.252,-4.877,SHANGCHI
9.070,8.201,2.396,3.148,-0.576,-4.681,SHANGCHI
4.667,8.597,3.079,2.167,-1.014,-3.363,SHANGCHI
6.798,9.957,-0.615,0.836,-1.933,-4.094,SHANGCHI
6.586,8.963,-0.793,1.779,-1.852,-4.355,SHANGCHI
5.207,12.210,0.075,2.065,-3.492,-4.277,SHANGCHI
12.161,15.699,-2.385,0.935,-2.640,-4.904,SHANGCHI
10.528,14.470,0.116,0.835,-0.260,-4.625,SHANGCHI
5.449,14.877,-0.138,-0.046,0.276,-4.533,SHANGCHI
6.422,15.572,-3.276,0.092,-0.862,-3.678,SHANGCHI
4.515,14.145,-3.970,0.811,-1.917,-3.266,SHANGCHI
5.385,14.628,-4.081,0.923,-1.314,-3.679,SHANGCHI
4.598,13.786,-3.720,0.843,0.703,-3.880,SHANGCHI
2.695,13.164,-3.441,0.738,2.047,-3.904,SHANGCHI
1.023,13.666,-1.563,1.609,1.260,-3.783,SHANGCHI
8.590,24.817,15.155,1.391,0.173,-0.902,SHANGCHI
-0.714,7.889,-3.889,-0.245,-1.005,0.705,SHANGCHI
-2.747,8.431,-5.912,-0.116,0.224,-0.856,SHANGCHI
-0.762,9.215,-4.332,0.124,1.115,-0.906,SHANGCHI
-2.255,8.570,-4.709,-0.383,1.766,-0.880,SHANGCHI
-3.299,7.700,-4.764,-0.320,1.275,-0.612,SHANGCHI
-2.853,8.639,-3.838,-0.010,0.703,-0.347,SHANGCHI
-2.853,9.863,-2.013,-0.103,0.232,-0.131,SHANGCHI
-3.070,10.081,-1.249,-0.228,0.001,0.017,SHANGCHI
