acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.180,9.893,-0.943,0.672,-1.787,0.480,CAPT
2.277,10.411,-1.158,0.705,-1.773,0.452,CAPT
5.349,11.212,-1.863,0.804,-1.465,0.680,CAPT
8.444,11.980,-2.692,1.156,-1.026,1.375,CAPT
11.734,14.051,-3.219,1.481,-0.524,1.874,CAPT
14.269,15.847,-3.445,1.354,0.294,2.651,CAPT
15.347,17.595,-3.974,1.201,1.449,3.466,CAPT
14.961,19.805,-3.604,0.920,2.265,4.153,CAPT
14.136,21.236,-4.400,0.300,1.543,5.484,CAPT
13.834,21.649,-6.871,0.088,0.648,6.848,CAPT
12.467,21.404,-8.573,0.406,0.251,7.858,CAPT
10.078,19.435,-7.821,0.823,0.575,8.377,CAPT
6.304,17.170,-6.221,0.724,0.941,8.509,CAPT
2.598,13.419,-5.280,0.641,1.151,8.321,CAPT
-0.896,9.422,-3.824,0.781,0.974,7.608,CAPT
-2.568,6.129,-2.594,0.739,0.710,6.543,CAPT
-3.755,3.153,-1.707,0.669,0.540,5.384,CAPT
-4.399,0.700,-1.634,0.611,0.251,4.277,CAPT
-4.289,-1.024,-1.819,0.569,-0.063,3.238,CAPT
-3.598,-2.943,-2.189,0.651,-0.148,2.226,CAPT
-3.267,-4.622,-2.432,0.767,-0.139,1.389,CAPT
-2.540,-5.815,-3.252,0.852,-0.335,0.639,CAPT
-1.517,-7.048,-4.084,0.997,-0.515,0.143,CAPT
-0.635,-8.074,-4.972,1.340,-0.807,-0.274,CAPT
0.344,-8.405,-5.870,1.714,-0.990,-0.646,CAPT
1.649,-8.666,-6.439,2.224,-0.783,-1.000,CAPT
1.897,-8.096,-5.725,2.828,-0.409,-1.300,CAPT
2.294,-6.309,-4.899,3.328,-0.014,-1.606,CAPT
1.864,-4.342,-4.019,3.750,0.257,-1.737,CAPT
1.864,-1.815,-3.951,4.524,0.387,-2.303,CAPT
3.996,1.868,-3.387,5.582,1.006,-2.987,CAPT
5.208,6.212,-0.773,6.419,2.459,-3.167,CAPT
4.200,9.747,2.420,6.525,3.778,-2.599,CAPT
3.114,11.361,3.813,6.494,3.809,-1.918,CAPT
4.320,13.822,7.066,6.660,3.902,-1.509,CAPT
4.748,15.810,14.555,5.987,4.180,-0.629,CAPT
2.015,18.617,27.377,3.648,4.648,0.539,CAPT
-4.732,15.660,28.301,0.048,3.174,1.169,CAPT
-8.937,8.294,22.221,-0.773,-1.845,0.120,CAPT
2.239,7.194,14.333,-0.646,-3.923,-0.494,CAPT
7.188,6.202,10.838,-0.772,-1.097,-0.490,CAPT
3.634,5.435,9.850,-0.590,0.597,-0.271,CAPT
1.110,5.572,9.346,-0.182,0.800,-0.298,CAPT
-1.054,6.166,10.220,0.043,1.046,-0.600,CAPT
-4.318,6.590,11.603,0.172,0.583,-1.043,CAPT
-6.106,7.429,13.255,0.038,0.240,-1.675,CAPT
-8.773,7.911,14.433,-0.400,0.228,-2.616,CAPT
-10.459,8.499,14.616,-0.973,-0.107,-3.877,CAPT
-10.288,9.844,13.782,-1.514,-0.779,-5.047,CAPT
-5.996,12.271,11.703,-1.935,-0.755,-6.571,CAPT
-1.545,14.407,9.763,-2.240,-0.093,-7.573,CAPT
2.268,16.809,8.696,-2.616,-0.038,-7.011,CAPT
3.230,16.181,7.271,-3.195,-0.846,-5.631,CAPT
6.813,13.881,4.684,-3.114,-0.366,-5.367,CAPT
4.539,10.369,4.121,-2.369,-1.252,-4.944,CAPT
6.377,7.958,2.191,-2.151,-4.847,-3.019,CAPT
11.928,3.471,-1.729,-2.224,-5.242,-1.444,CAPT
11.109,-0.297,-1.893,-1.765,-2.325,-0.815,CAPT
9.469,-2.074,-1.162,-0.768,-0.652,-0.530,CAPT
7.110,-2.811,0.044,-0.001,0.645,-0.447,CAPT
5.082,-2.435,2.582,0.559,0.809,-0.411,CAPT
4.251,-2.229,4.222,0.769,0.389,-0.308,CAPT
3.629,-1.924,5.122,0.927,-0.164,-0.197,CAPT
3.231,-1.273,5.373,1.030,-0.667,-0.119,CAPT
2.723,-0.814,5.014,1.092,-1.171,-0.061,CAPT
2.495,-0.112,4.035,1.200,-1.634,-0.149,CAPT
2.818,0.699,3.069,1.430,-2.056,-0.249,CAPT
3.144,1.511,2.361,1.667,-2.252,-0.381,CAPT
3.261,2.115,1.807,1.844,-2.212,-0.561,CAPT
3.649,3.160,1.497,2.183,-1.827,-0.956,CAPT
3.927,3.847,1.441,2.480,-1.480,-1.385,CAPT
3.413,5.303,1.438,2.751,-1.591,-1.706,CAPT
3.619,6.560,1.432,3.100,-1.661,-2.285,CAPT
4.694,7.309,1.429,3.508,-1.522,-2.952,CAPT
5.439,10.603,1.935,3.711,-1.358,-3.602,CAPT
6.001,13.805,3.059,3.921,-1.015,-4.189,CAPT
7.430,15.375,3.575,3.798,-0.497,-4.509,CAPT
7.592,17.475,3.833,3.576,-0.167,-4.303,CAPT
5.916,18.804,6.158,3.528,-0.156,-3.850,CAPT
5.389,18.514,6.482,2.869,-0.904,-3.206,CAPT
