acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.461,9.944,0.975,0.151,-0.490,-0.453,RELOAD
0.148,10.743,0.597,0.032,-0.482,-0.589,RELOAD
1.882,10.762,-0.153,0.076,-0.507,-0.227,RELOAD
2.656,10.838,-1.076,0.453,-0.594,0.455,RELOAD
1.848,12.568,-1.296,0.384,-1.038,0.460,RELOAD
2.949,11.778,-4.717,1.269,-1.582,1.424,RELOAD
2.195,12.149,-4.674,2.117,-2.243,1.624,RELOAD
0.277,13.480,-7.279,3.823,-3.823,1.601,RELOAD
2.272,14.973,-9.946,5.546,-4.420,1.361,RELOAD
2.008,17.276,-11.942,6.882,-4.233,1.126,RELOAD
1.464,17.370,-14.255,7.689,-3.001,0.721,RELOAD
-0.598,16.303,-14.822,8.545,-1.431,0.410,RELOAD
-1.873,13.970,-12.894,8.731,0.062,-0.213,RELOAD
-2.645,12.808,-9.349,8.731,0.862,-0.768,RELOAD
-2.340,11.717,-4.520,8.731,0.838,-1.350,RELOAD
-0.238,10.127,0.129,7.425,0.611,-1.564,RELOAD
1.005,8.238,2.568,5.517,0.386,-1.381,RELOAD
2.204,7.448,5.004,3.631,-0.062,-0.981,RELOAD
3.489,7.413,8.052,1.600,0.118,-0.631,RELOAD
2.514,7.603,9.034,-0.812,-0.148,0.102,RELOAD
1.503,8.111,6.447,-3.635,-0.906,1.527,RELOAD
-1.256,8.779,1.445,-5.941,-1.216,2.659,RELOAD
-4.573,9.766,-4.331,-7.363,-1.443,2.965,RELOAD
-6.664,11.383,-11.925,-8.302,-1.827,2.516,RELOAD
-9.605,13.983,-27.881,-8.731,-2.732,2.844,RELOAD
-8.524,6.724,-32.750,-7.609,-2.422,3.725,RELOAD
-10.968,1.366,-32.750,-1.882,0.341,0.499,RELOAD
-8.702,4.065,-31.128,2.755,-0.502,-1.368,RELOAD
-4.120,6.093,-24.276,3.733,-0.149,-1.372,RELOAD
-4.077,5.676,-21.252,3.905,1.271,-1.520,RELOAD
-5.065,5.184,-18.357,4.996,1.287,-1.541,RELOAD
-4.520,6.597,-12.803,5.855,1.383,-2.107,RELOAD
-3.662,7.430,-8.007,6.128,1.508,-2.617,RELOAD
-2.126,7.890,-3.135,6.350,1.437,-2.843,RELOAD
-0.498,8.600,1.896,5.710,1.050,-2.942,RELOAD
1.889,8.456,5.859,4.055,0.538,-2.527,RELOAD
4.433,7.800,8.364,1.670,0.150,-1.441,RELOAD
4.703,7.162,7.697,-0.726,-0.240,-0.048,RELOAD
3.509,6.943,5.083,-2.828,-0.682,1.353,RELOAD
1.772,7.240,2.044,-4.420,-0.919,2.227,RELOAD
-0.598,8.735,-2.439,-5.983,-0.995,2.705,RELOAD
-2.960,9.901,-8.485,-7.173,-0.956,3.011,RELOAD
-4.568,12.191,-13.875,-7.820,-0.296,2.688,RELOAD
-4.179,15.014,-20.420,-8.676,0.719,2.102,RELOAD
-0.313,12.963,-24.933,-8.603,2.932,1.180,RELOAD
2.699,10.643,-19.524,-6.461,5.351,0.079,RELOAD
2.814,11.618,-13.910,-5.205,6.210,-0.738,RELOAD
3.106,10.992,-10.344,-4.599,6.248,-1.666,RELOAD
2.952,10.484,-7.103,-3.903,5.453,-2.338,RELOAD
3.398,9.810,-4.902,-2.956,4.545,-2.471,RELOAD
2.201,9.902,-3.002,-1.846,3.368,-2.237,RELOAD
1.158,10.497,-1.609,-0.961,1.541,-2.027,RELOAD
1.302,10.832,-1.391,-0.397,-0.208,-1.755,RELOAD
3.765,11.534,-1.140,-0.016,-1.616,-1.047,RELOAD
4.245,11.644,-0.817,0.220,-2.240,0.019,RELOAD
3.626,11.205,-1.222,0.263,-2.175,0.351,RELOAD
3.013,10.690,-1.036,0.224,-1.580,0.339,RELOAD
2.494,10.437,-0.268,0.142,-0.573,0.335,RELOAD
1.773,9.737,-0.069,0.054,0.315,0.412,RELOAD
0.625,9.639,0.302,-0.036,0.642,0.423,RELOAD
0.052,9.301,0.555,-0.164,0.683,0.302,RELOAD
-0.234,9.070,0.666,-0.207,0.586,0.192,RELOAD
-0.335,9.025,1.049,-0.182,0.471,0.065,RELOAD
-0.352,9.095,1.431,-0.149,0.432,-0.067,RELOAD
-0.234,9.288,1.390,-0.100,0.263,-0.129,RELOAD
-0.038,9.505,1.293,-0.007,-0.071,-0.134,RELOAD
0.315,9.733,1.027,0.040,-0.328,-0.131,RELOAD
0.564,9.647,0.730,0.061,-0.373,-0.100,RELOAD
0.567,9.608,0.473,0.096,-0.310,-0.057,RELOAD
0.489,9.644,0.409,0.101,-0.250,-0.029,RELOAD
0.563,9.635,0.331,0.071,-0.205,-0.019,RELOAD
0.690,9.650,0.314,0.034,-0.162,-0.007,RELOAD
0.934,9.749,0.344,-0.007,-0.092,0.026,RELOAD
0.907,9.747,0.262,-0.013,0.006,0.051,RELOAD
0.849,9.713,0.368,-0.001,0.083,0.004,RELOAD
0.886,9.739,0.568,-0.055,0.223,-0.022,RELOAD
0.606,9.599,0.612,-0.059,0.327,-0.024,RELOAD
0.370,9.516,0.669,-0.037,0.335,-0.055,RELOAD
0.269,9.529,0.739,-0.023,0.310,-0.075,RELOAD
0.215,9.559,0.785,-0.015,0.281,-0.090,RELOAD
