acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2.069,10.224,-0.201,1.068,-1.940,-0.716,SHANGCHI
2.737,11.033,-1.198,1.386,-1.710,-0.379,SHANGCHI
3.794,11.604,-1.836,1.563,-1.198,0.065,SHANGCHI
3.081,12.004,-2.622,1.614,-0.577,0.589,SHANGCHI
1.845,11.777,-3.729,1.766,-0.076,0.851,SHANGCHI
0.714,12.085,-5.077,2.555,-0.203,0.707,SHANGCHI
0.310,12.698,-5.217,3.330,-0.508,0.571,SHANGCHI
0.375,13.801,-5.551,3.647,-0.548,0.564,SHANGCHI
-0.099,14.066,-6.548,3.957,-0.400,0.552,SHANGCHI
-1.501,14.304,-7.513,4.408,-0.463,0.386,SHANGCHI
-1.709,14.066,-7.350,4.591,-0.352,0.142,SHANGCHI
-1.463,13.504,-7.660,4.530,0.300,-0.050,SHANGCHI
-1.868,12.443,-7.623,4.592,0.913,-0.292,SHANGCHI
-1.394,11.658,-7.476,4.532,1.141,-0.463,SHANGCHI
-0.995,10.336,-7.659,4.418,1.195,-0.434,SHANGCHI
-0.820,8.959,-7.640,4.272,1.221,-0.394,SHANGCHI
-0.373,7.121,-7.830,4.588,1.144,-0.720,SHANGCHI
0.376,6.553,-6.201,4.420,0.979,-0.912,SHANGCHI
1.487,5.088,-5.985,3.863,0.926,-0.663,SHANGCHI
2.085,3.267,-5.569,3.727,1.119,-0.588,SHANGCHI
2.010,2.333,-4.043,3.553,1.133,-0.620,SHANGCHI
3.416,-1.229,-4.607,0.579,0.035,0.127,SHANGCHI
3.822,-2.349,-6.543,0.368,-0.183,0.194,SHANGCHI
6.511,-2.262,-5.908,0.250,0.677,0.020,SHANGCHI
10.367,-1.453,-4.680,-0.657,2.900,0.512,SHANGCHI
11.898,-1.226,-6.037,-1.815,4.951,1.347,SHANGCHI
12.811,-0.333,-6.727,-2.781,6.940,2.062,SHANGCHI
11.568,0.160,-7.313,-3.279,7.155,2.436,SHANGCHI
13.714,0.744,-5.845,-3.781,6.948,3.071,SHANGCHI
14.514,1.381,-4.877,-4.301,7.807,3.825,SHANGCHI
14.392,1.575,-4.571,-4.995,8.731,4.143,SHANGCHI
9.564,-0.251,-3.810,-5.403,8.731,4.114,SHANGCHI
5.101,-3.434,-2.672,-3.931,6.610,3.172,SHANGCHI
9.316,-3.521,1.568,-3.035,5.429,2.159,SHANGCHI
7.438,-4.021,2.319,-4.063,5.506,1.867,SHANGCHI
6.570,-5.442,1.984,-3.002,4.341,1.450,SHANGCHI
7.756,-5.189,3.221,-3.184,4.394,1.221,SHANGCHI
5.744,-6.238,2.755,-2.983,4.080,0.996,SHANGCHI
6.938,-6.754,2.803,-2.489,3.388,0.785,SHANGCHI
5.735,-6.987,3.439,-2.507,3.243,0.677,SHANGCHI
5.788,-7.411,2.925,-2.566,2.741,0.375,SHANGCHI
6.066,-8.177,2.027,-2.389,2.310,0.318,SHANGCHI
6.828,-7.827,1.821,-2.440,2.169,0.244,SHANGCHI
6.520,-7.601,0.145,-2.624,2.033,0.322,SHANGCHI
7.127,-8.431,-2.247,-2.461,1.944,0.432,SHANGCHI
6.318,-7.653,-1.582,-2.059,2.240,0.570,SHANGCHI
4.885,-6.680,-3.374,-2.339,1.657,0.233,SHANGCHI
5.505,-6.802,-7.010,-2.131,1.016,0.110,SHANGCHI
4.699,-6.619,-8.142,-1.214,1.034,0.239,SHANGCHI
3.040,-6.712,-8.820,-0.539,0.732,0.102,SHANGCHI
2.561,-6.559,-7.875,0.014,0.533,-0.003,SHANGCHI
2.360,-7.137,-7.977,0.458,0.159,-0.273,SHANGCHI
2.873,-7.482,-6.073,1.154,0.023,-0.499,SHANGCHI
2.500,-7.521,-4.092,1.543,0.037,-0.680,SHANGCHI
2.014,-6.998,-2.054,1.506,-0.169,-0.941,SHANGCHI
1.557,-6.829,-2.886,1.281,-0.677,-1.449,SHANGCHI
1.615,-6.865,-3.816,1.837,-0.896,-2.136,SHANGCHI
0.983,-5.951,-3.439,2.814,-0.834,-2.926,SHANGCHI
1.016,-3.862,-1.660,3.452,-1.037,-3.842,SHANGCHI
2.416,-2.987,-2.050,3.878,-1.208,-4.691,SHANGCHI
4.032,-1.354,-0.620,4.964,-0.807,-5.183,SHANGCHI
2.463,1.604,1.815,4.942,-0.798,-5.582,SHANGCHI
6.248,4.296,1.025,4.531,-1.332,-5.900,SHANGCHI
8.937,8.458,3.029,1.685,-0.103,-4.674,SHANGCHI
7.492,9.137,2.627,1.654,-0.099,-4.262,SHANGCHI
9.516,12.364,4.412,1.509,0.338,-4.450,SHANGCHI
8.946,12.250,3.570,0.923,0.958,-4.385,SHANGCHI
6.957,11.751,2.866,0.651,0.310,-3.219,SHANGCHI
7.457,12.625,3.964,0.551,0.008,-2.950,SHANGCHI
7.996,13.258,4.319,0.207,0.711,-3.019,SHANGCHI
6.930,12.755,3.484,-0.291,1.251,-2.665,SHANGCHI
4.966,11.607,2.523,-0.466,1.088,-2.365,SHANGCHI
4.502,11.044,2.856,-0.067,0.794,-2.313,SHANGCHI
4.435,11.370,3.471,0.156,0.755,-2.312,SHANGCHI
4.666,11.640,4.048,-0.043,0.930,-2.119,SHANGCHI
4.420,11.391,4.268,-0.355,1.241,-1.679,SHANGCHI
3.130,10.317,3.172,-0.328,1.069,-0.962,SHANGCHI
1.917,9.661,2.407,0.257,0.407,-0.285,SHANGCHI
1.400,9.855,2.708,0.674,-0.305,-0.206,SHANGCHI
1.655,10.013,2.651,0.693,-0.678,-0.236,SHANGCHI
