acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.350,9.817,-2.586,0.226,-0.296,-0.248,RELOAD
-0.123,10.224,-3.115,0.317,-0.393,-0.801,RELOAD
0.389,12.827,-4.446,0.653,-0.945,-1.413,RELOAD
1.769,14.943,-3.834,-0.103,-0.856,-1.168,RELOAD
3.180,13.688,-8.019,-0.812,-1.058,-0.028,RELOAD
1.794,10.967,-12.145,-0.327,-0.634,1.664,RELOAD
-1.820,9.103,-18.128,3.456,-2.687,4.438,RELOAD
-6.181,12.918,-20.077,6.994,-2.693,3.794,RELOAD
-9.483,17.755,-16.505,7.622,-1.025,1.336,RELOAD
-9.714,15.815,-18.746,7.100,0.768,-0.217,RELOAD
-11.384,15.773,-17.205,8.029,2.040,-0.629,RELOAD
-10.072,16.089,-10.736,7.131,3.178,-1.723,RELOAD
-6.591,13.209,-6.771,5.282,4.058,-1.699,RELOAD
-4.936,10.229,-2.974,4.169,4.606,-0.944,RELOAD
-3.720,8.096,0.480,3.195,4.614,-0.784,RELOAD
-2.042,5.808,1.689,2.300,4.240,-0.358,RELOAD
-2.170,4.326,2.277,1.850,3.158,0.420,RELOAD
-2.187,2.805,3.207,2.109,1.533,0.519,RELOAD
-1.310,2.747,4.708,1.728,0.376,0.144,RELOAD
-0.815,4.025,6.001,0.664,-0.385,-0.173,RELOAD
-0.249,3.934,4.907,-0.685,-1.119,0.018,RELOAD
-1.389,4.602,3.173,-1.928,-1.833,0.071,RELOAD
-1.344,6.620,0.380,-3.481,-2.559,-0.286,RELOAD
-1.179,6.677,-3.801,-4.645,-2.441,-0.778,RELOAD
-4.717,6.828,-8.734,-4.636,-3.584,-0.802,RELOAD
-2.303,8.421,-12.582,-4.622,-5.008,-0.669,RELOAD
-1.855,12.885,-16.320,-6.272,-2.952,-1.377,RELOAD
-3.699,11.600,-27.001,-5.837,-3.420,0.079,RELOAD
2.130,11.818,-28.701,-6.077,-0.346,-0.994,RELOAD
3.058,7.029,-30.887,-3.563,1.782,-1.013,RELOAD
0.571,6.783,-28.517,0.394,0.057,0.292,RELOAD
-0.423,8.141,-25.331,2.939,-0.029,0.071,RELOAD
-0.950,9.178,-21.773,4.311,0.335,-0.113,RELOAD
-1.915,9.884,-19.283,4.772,1.717,-0.217,RELOAD
-3.190,9.549,-16.202,4.941,2.687,-0.416,RELOAD
-1.951,9.807,-13.141,4.713,3.114,-0.141,RELOAD
0.047,8.996,-8.144,3.854,4.229,0.055,RELOAD
-0.669,7.974,-6.531,3.024,4.729,0.758,RELOAD
0.035,6.177,-4.208,2.765,4.558,1.151,RELOAD
0.045,5.648,0.088,1.925,4.704,1.211,RELOAD
-1.393,4.829,2.163,0.840,4.437,1.244,RELOAD
-1.472,2.285,2.621,-0.430,3.770,1.372,RELOAD
-2.126,0.697,2.092,-0.737,2.935,1.170,RELOAD
-3.117,-0.576,2.351,-1.002,1.751,0.127,RELOAD
-2.296,0.365,1.254,-1.253,0.470,-0.847,RELOAD
-1.294,1.848,0.110,-1.530,-0.379,-1.722,RELOAD
0.636,4.467,-0.843,-2.276,-0.549,-2.670,RELOAD
1.705,6.228,-3.185,-3.389,-0.052,-3.579,RELOAD
2.622,7.611,-5.663,-4.039,-0.469,-3.954,RELOAD
4.033,9.507,-6.102,-4.484,0.634,-4.923,RELOAD
4.616,11.692,-8.167,-4.674,1.238,-5.841,RELOAD
5.789,13.202,-8.460,-3.986,1.087,-5.938,RELOAD
2.451,12.973,-8.270,-2.438,-0.271,-5.463,RELOAD
5.171,17.838,-8.136,-1.098,-2.039,-4.979,RELOAD
6.284,17.326,-4.971,-1.304,-1.664,-4.055,RELOAD
3.361,14.828,-4.462,-1.490,-1.488,-3.393,RELOAD
2.254,15.240,-4.519,-1.447,-1.578,-3.075,RELOAD
1.045,13.940,-4.701,-1.058,-1.558,-2.518,RELOAD
-0.289,13.613,-5.039,-0.237,-2.027,-2.123,RELOAD
0.240,13.327,-5.026,0.225,-2.554,-1.704,RELOAD
0.851,11.922,-5.348,0.712,-2.681,-1.082,RELOAD
0.773,10.643,-5.439,1.337,-2.636,-0.453,RELOAD
0.410,10.491,-4.906,1.669,-2.298,0.003,RELOAD
-0.356,9.382,-4.535,1.793,-1.630,0.284,RELOAD
-1.393,9.171,-3.978,1.858,-1.317,0.381,RELOAD
-3.312,11.261,2.358,1.407,-2.006,0.455,RELOAD
0.209,11.881,2.551,-0.094,-1.280,0.512,RELOAD
-2.146,9.255,-1.561,-0.001,-1.210,0.690,RELOAD
-3.368,8.898,-3.239,0.266,-0.799,0.290,RELOAD
-1.720,9.649,-3.301,0.115,-0.455,-0.016,RELOAD
-0.956,10.294,-2.470,-0.087,0.519,-0.146,RELOAD
-2.367,9.504,-1.712,-0.286,0.857,-0.008,RELOAD
-3.391,8.788,-1.952,-0.251,0.657,0.020,RELOAD
-3.465,8.566,-2.120,-0.105,0.384,-0.067,RELOAD
-3.157,9.097,-2.119,0.019,0.210,-0.083,RELOAD
-3.147,9.645,-2.075,-0.053,0.307,-0.063,RELOAD
-3.687,9.444,-2.135,-0.119,0.368,-0.067,RELOAD
-3.796,9.262,-1.925,-0.073,0.269,-0.118,RELOAD
-3.227,9.438,-1.648,-0.026,0.157,-0.123,RELOAD
-2.722,9.370,-1.821,-0.029,0.174,-0.093,RELOAD
