acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2.286,9.790,0.242,0.121,-0.040,0.054,CAPT
2.389,9.913,-0.001,0.316,-0.586,0.278,CAPT
4.108,10.722,-0.042,0.273,-0.674,0.272,CAPT
6.808,12.080,-0.846,0.215,-1.027,0.432,CAPT
8.995,13.368,-0.895,0.306,-1.511,1.865,CAPT
9.594,13.192,-1.415,0.649,-2.168,3.052,CAPT
13.892,15.244,-3.541,1.235,-2.925,3.689,CAPT
21.083,22.591,-6.821,1.239,-2.778,5.702,CAPT
19.223,20.541,-11.701,2.310,-2.817,7.553,CAPT
20.374,22.918,-13.011,4.550,-2.721,7.905,CAPT
21.749,26.854,-12.454,5.478,-1.484,8.731,CAPT
15.437,26.202,-10.165,6.534,-0.243,8.731,CAPT
4.387,24.017,-2.897,7.311,1.039,8.731,CAPT
-4.455,23.569,1.329,6.275,1.874,8.731,CAPT
-10.136,17.754,3.714,5.060,1.241,7.659,CAPT
-16.953,9.672,7.169,3.434,-0.002,6.333,CAPT
-19.655,0.239,8.602,2.033,-0.606,4.000,CAPT
-19.644,-7.217,8.483,1.873,-0.167,0.593,CAPT
-13.294,-9.417,4.449,1.654,-0.960,-2.279,CAPT
2.799,-9.290,-4.066,1.447,-2.056,-2.907,CAPT
7.069,-14.538,-10.144,2.236,-1.189,-1.767,CAPT
4.760,-14.275,-8.433,4.080,0.301,-2.169,CAPT
5.894,-8.457,-5.916,5.369,1.457,-3.853,CAPT
8.611,-1.317,-2.670,6.151,1.779,-2.126,CAPT
7.689,2.152,4.727,6.680,2.082,-1.009,CAPT
7.407,5.433,8.665,5.670,3.070,-1.360,CAPT
4.549,9.229,14.515,3.842,2.853,0.464,CAPT
-0.732,4.769,16.979,1.187,2.268,0.522,CAPT
-1.575,1.628,14.989,0.611,1.379,-0.202,CAPT
-3.277,0.699,13.794,0.401,0.712,-0.948,CAPT
-9.869,-0.278,17.793,-0.211,0.562,-1.514,CAPT
-13.234,-2.085,17.914,-1.532,0.538,-2.895,CAPT
-13.752,-3.212,17.155,-2.080,1.013,-4.725,CAPT
-10.920,-1.638,15.085,-1.875,1.858,-6.995,CAPT
-6.450,2.746,14.639,-1.436,2.287,-8.731,CAPT
-1.657,8.272,15.005,-1.336,0.646,-8.731,CAPT
2.088,13.307,9.575,-1.542,-0.989,-8.390,CAPT
8.950,18.730,8.251,-0.248,-0.030,-7.871,CAPT
6.748,18.139,7.341,-0.361,2.028,-6.192,CAPT
3.030,14.839,5.080,-0.535,0.795,-4.746,CAPT
8.071,9.551,1.618,-0.145,-1.732,-3.691,CAPT
9.762,5.492,-0.047,0.252,-2.438,-1.755,CAPT
7.281,2.208,-0.268,0.340,-2.171,0.324,CAPT
3.822,1.336,-0.070,0.577,-1.894,1.540,CAPT
1.207,1.615,-0.307,0.713,-1.773,1.787,CAPT
0.484,2.408,-1.046,0.936,-1.614,1.461,CAPT
0.064,2.612,-1.713,1.200,-1.427,0.848,CAPT
-0.064,2.738,-1.428,1.779,-1.211,0.129,CAPT
-0.719,4.734,-0.820,2.443,-0.773,-0.704,CAPT
-0.746,5.407,0.147,2.768,-0.848,-1.451,CAPT
-0.525,7.429,0.812,2.871,-0.760,-2.296,CAPT
0.745,10.210,2.046,3.189,-0.097,-3.781,CAPT
1.822,12.945,3.818,3.403,0.187,-4.979,CAPT
3.907,17.340,4.401,3.233,-0.350,-5.335,CAPT
6.521,20.148,7.654,3.145,-0.067,-4.949,CAPT
5.958,21.890,7.169,2.052,-0.745,-3.935,CAPT
7.607,20.129,5.990,1.418,-1.733,-3.288,CAPT
7.788,18.137,5.961,1.389,-2.092,-2.399,CAPT
6.781,16.923,5.289,1.407,-2.705,-1.896,CAPT
7.512,14.929,4.225,1.313,-3.078,-1.537,CAPT
7.808,14.175,4.301,1.119,-2.284,-1.038,CAPT
6.289,13.064,3.669,0.595,-1.226,-0.706,CAPT
3.996,11.427,2.726,0.280,-0.730,-0.581,CAPT
-0.559,9.590,3.301,0.411,-2.405,-0.783,CAPT
4.059,10.297,0.497,1.265,-5.473,-1.046,CAPT
6.458,11.081,-0.495,1.416,-5.097,-0.850,CAPT
5.017,11.138,-0.865,0.840,-3.379,-0.389,CAPT
5.818,10.149,-0.974,0.492,-1.775,-0.165,CAPT
3.768,10.071,-1.124,0.164,0.048,-0.180,CAPT
2.179,10.187,-0.902,0.128,0.410,-0.081,CAPT
1.810,10.103,-0.389,0.003,0.294,0.112,CAPT
1.332,9.680,-0.433,-0.148,0.357,0.219,CAPT
0.731,9.666,-0.559,-0.122,0.499,0.257,CAPT
0.276,9.519,-0.432,-0.123,0.680,0.220,CAPT
0.014,9.383,-0.294,-0.150,0.826,0.160,CAPT
-0.388,9.474,-0.076,-0.100,0.764,0.109,CAPT
-0.576,9.538,0.114,-0.046,0.492,0.082,CAPT
-0.454,9.681,0.099,-0.030,0.259,0.029,CAPT
-0.392,9.919,-0.064,-0.049,0.175,-0.014,CAPT
-0.287,9.786,-0.241,-0.062,0.154,-0.035,CAPT
