acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.074,10.228,-4.809,-0.979,-0.866,-0.675,RELOAD
0.484,10.254,-5.339,-0.870,-0.808,-0.355,RELOAD
0.687,9.528,-6.446,-0.899,-0.336,-0.195,RELOAD
0.342,10.180,-8.229,-0.848,0.175,-0.108,RELOAD
0.159,9.988,-10.218,-0.513,0.013,0.373,RELOAD
0.053,9.556,-12.377,0.414,-0.081,0.925,RELOAD
2.636,11.784,-11.704,1.394,1.592,0.631,RELOAD
-6.524,7.850,-15.474,2.267,1.751,0.639,RELOAD
-1.192,14.602,-14.522,5.440,-1.184,0.341,RELOAD
-0.846,17.925,-14.033,5.309,-0.053,0.053,RELOAD
-3.538,18.659,-15.891,5.941,0.830,-0.087,RELOAD
-4.532,21.354,-17.433,7.175,0.558,-0.270,RELOAD
-3.632,23.207,-16.042,8.127,0.275,-0.315,RELOAD
-2.729,21.323,-12.758,8.534,1.438,-0.579,RELOAD
-2.658,19.769,-7.995,8.033,2.251,-0.923,RELOAD
-2.001,16.296,-2.682,6.561,2.255,-0.297,RELOAD
-1.808,12.452,5.014,5.996,2.087,-0.274,RELOAD
-3.312,13.980,14.141,4.492,1.541,-0.637,RELOAD
-2.103,12.142,14.595,0.813,0.651,-0.344,RELOAD
-3.186,10.237,10.377,-1.559,-0.405,0.561,RELOAD
-3.397,8.990,4.409,-3.344,-0.914,0.417,RELOAD
-3.871,8.214,-1.019,-4.356,-1.079,-0.087,RELOAD
-4.171,7.631,-5.781,-4.924,-1.717,-0.097,RELOAD
-5.006,8.087,-11.891,-5.821,-2.683,0.588,RELOAD
-4.086,6.716,-20.778,-6.548,-2.627,0.642,RELOAD
-1.227,2.819,-26.741,-6.005,-0.847,-0.524,RELOAD
0.506,1.536,-31.246,-4.163,-0.571,-0.606,RELOAD
1.871,0.844,-32.750,-2.284,-0.626,-0.114,RELOAD
1.176,-0.417,-32.750,-0.219,-0.283,0.102,RELOAD
-0.494,1.459,-31.132,2.535,0.339,-0.410,RELOAD
-0.973,5.389,-26.799,4.281,0.425,-0.584,RELOAD
-0.618,7.793,-22.185,5.211,0.826,-0.534,RELOAD
-1.221,9.507,-16.827,6.036,1.521,-0.630,RELOAD
-1.429,11.479,-9.671,6.348,1.880,-0.500,RELOAD
-0.367,10.604,-0.510,5.922,2.342,-0.486,RELOAD
-4.220,12.203,9.513,4.590,2.385,-0.776,RELOAD
-1.491,10.926,10.701,1.666,0.615,-0.340,RELOAD
-0.647,8.371,7.168,-0.645,0.223,0.225,RELOAD
-2.148,6.572,2.830,-1.810,-0.303,0.227,RELOAD
-1.250,6.343,-0.752,-2.606,-0.779,-0.012,RELOAD
-0.228,6.249,-3.642,-3.371,-0.715,-0.096,RELOAD
-0.618,6.928,-6.030,-4.161,-0.633,-0.069,RELOAD
0.666,8.007,-8.165,-4.951,-0.270,-0.303,RELOAD
0.234,9.242,-10.736,-5.786,0.133,-0.660,RELOAD
2.266,11.087,-13.042,-6.407,0.622,-0.496,RELOAD
2.956,12.696,-13.647,-6.901,2.472,-1.053,RELOAD
0.242,13.218,-15.109,-7.160,2.657,-1.758,RELOAD
2.403,12.865,-14.392,-6.253,1.971,-1.911,RELOAD
4.054,12.544,-11.394,-4.661,2.796,-2.235,RELOAD
2.105,13.115,-8.615,-3.707,3.128,-2.618,RELOAD
2.006,12.745,-7.170,-3.428,2.444,-2.607,RELOAD
2.062,11.666,-6.438,-2.764,1.759,-2.276,RELOAD
0.962,10.624,-5.781,-1.680,0.509,-1.732,RELOAD
1.161,10.507,-5.283,-0.405,-1.334,-0.964,RELOAD
1.988,10.710,-4.960,0.379,-2.412,-0.157,RELOAD
2.327,10.747,-4.480,0.670,-2.379,0.382,RELOAD
1.811,10.650,-4.067,0.656,-1.795,0.600,RELOAD
0.993,10.416,-3.695,0.505,-1.154,0.636,RELOAD
0.045,9.862,-3.251,0.478,-0.809,0.564,RELOAD
-0.427,9.620,-2.934,0.603,-0.981,0.550,RELOAD
-0.156,9.853,-2.615,0.638,-1.144,0.497,RELOAD
0.222,9.714,-2.513,0.572,-1.055,0.382,RELOAD
0.738,9.453,-2.465,0.549,-0.827,0.324,RELOAD
0.433,9.434,-2.101,0.579,-0.480,0.317,RELOAD
0.122,9.660,-1.724,0.558,-0.237,0.240,RELOAD
0.226,9.973,-1.599,0.364,0.100,0.019,RELOAD
0.484,10.117,-1.713,0.094,0.486,-0.216,RELOAD
0.499,10.050,-1.873,-0.034,0.741,-0.291,RELOAD
0.106,10.040,-1.881,-0.033,0.679,-0.244,RELOAD
-0.167,9.997,-2.035,0.104,0.202,-0.101,RELOAD
0.275,10.266,-2.134,0.204,-0.170,0.072,RELOAD
0.658,10.495,-2.043,0.123,-0.066,0.174,RELOAD
0.167,10.046,-2.119,0.021,0.283,0.142,RELOAD
-0.253,9.750,-2.239,0.148,0.188,0.132,RELOAD
-0.138,9.783,-2.330,0.238,0.086,0.127,RELOAD
0.102,9.893,-2.319,0.176,0.282,0.060,RELOAD
-0.057,9.900,-2.308,0.019,0.596,-0.014,RELOAD
-0.519,9.895,-2.216,-0.027,0.584,-0.022,RELOAD
-0.737,9.791,-2.302,-0.035,0.241,0.071,RELOAD
-0.626,9.615,-2.559,0.010,-0.054,0.131,RELOAD
