acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.834,9.760,0.253,0.002,-0.190,0.022,IRONMAN
2.043,9.853,0.573,-0.231,-0.156,0.184,IRONMAN
1.888,10.270,0.508,-0.437,-0.022,0.177,IRONMAN
1.682,10.380,0.694,-0.497,-0.182,0.332,IRONMAN
1.864,10.031,1.091,-0.810,-0.473,0.564,IRONMAN
2.432,9.955,1.987,-0.887,-0.653,0.701,IRONMAN
3.520,12.173,4.789,-1.616,-0.699,1.227,IRONMAN
3.538,13.501,12.647,-3.801,-0.173,2.066,IRONMAN
2.727,16.989,20.737,-6.605,0.576,2.653,IRONMAN
-4.622,12.046,14.598,-8.731,-2.281,1.087,IRONMAN
-0.940,2.730,3.151,-7.330,-4.130,-2.725,IRONMAN
10.899,5.296,2.792,-4.143,-2.639,-2.666,IRONMAN
10.135,10.200,0.908,-2.044,0.840,0.614,IRONMAN
2.511,10.143,-1.570,-0.944,1.876,1.358,IRONMAN
-0.880,9.587,-0.976,-1.107,0.540,0.469,IRONMAN
2.231,6.109,-2.267,-0.329,-0.738,-0.673,IRONMAN
6.841,6.421,3.969,0.291,-0.227,-0.015,IRONMAN
2.634,5.754,4.351,0.039,0.278,0.705,IRONMAN
2.715,4.357,4.000,0.424,-0.109,-0.032,IRONMAN
5.749,5.437,7.138,0.613,0.001,-0.013,IRONMAN
6.513,5.218,7.763,0.423,0.435,0.828,IRONMAN
5.719,4.318,6.692,0.548,0.604,1.174,IRONMAN
7.742,5.249,6.816,0.701,0.463,1.325,IRONMAN
10.177,5.608,6.504,0.734,0.240,2.016,IRONMAN
11.409,4.806,5.627,0.922,0.006,3.035,IRONMAN
13.402,4.640,5.587,1.158,-0.369,3.521,IRONMAN
16.688,4.901,7.448,1.147,-0.219,4.838,IRONMAN
15.613,2.971,8.152,0.972,-0.514,5.649,IRONMAN
16.428,1.418,10.164,0.602,-0.895,5.701,IRONMAN
15.969,-0.872,10.616,-0.110,-1.062,5.983,IRONMAN
15.816,-3.181,10.625,-0.545,-1.785,5.889,IRONMAN
15.684,-4.843,9.276,-0.798,-1.643,5.870,IRONMAN
14.733,-4.843,10.148,-0.848,-1.431,5.927,IRONMAN
12.314,-5.934,8.768,-1.274,-1.233,5.794,IRONMAN
10.822,-6.486,6.216,-1.271,-0.950,5.056,IRONMAN
8.614,-3.948,5.353,-0.946,-0.369,4.056,IRONMAN
4.731,-1.524,3.864,-0.875,0.300,3.602,IRONMAN
0.375,0.342,3.639,-0.058,1.426,2.356,IRONMAN
-0.622,2.388,3.973,0.859,2.170,0.301,IRONMAN
1.394,5.248,7.429,1.586,2.159,-1.486,IRONMAN
0.543,8.383,7.583,0.265,1.027,-1.607,IRONMAN
2.342,2.419,3.708,-0.234,0.367,-1.584,IRONMAN
3.314,1.325,4.624,0.156,0.069,-1.165,IRONMAN
3.547,-1.138,4.936,-0.115,0.164,-0.186,IRONMAN
2.428,-3.665,4.493,0.214,0.675,0.461,IRONMAN
1.490,-4.097,5.325,0.378,0.510,0.396,IRONMAN
1.796,-5.220,5.338,0.267,0.305,0.354,IRONMAN
1.812,-6.310,5.559,0.663,0.734,0.370,IRONMAN
1.251,-5.326,6.977,0.731,0.339,0.049,IRONMAN
2.334,-5.134,7.588,0.424,-0.307,-0.235,IRONMAN
2.903,-4.535,7.090,0.146,-0.437,-0.088,IRONMAN
3.194,-3.678,5.943,0.118,-0.620,-0.007,IRONMAN
2.408,-2.574,3.969,0.236,-1.432,-0.354,IRONMAN
2.759,-3.330,2.117,1.170,-2.269,-0.975,IRONMAN
2.274,-0.453,1.554,2.911,-2.509,-1.844,IRONMAN
0.490,5.102,0.769,4.073,-3.153,-2.842,IRONMAN
1.991,4.792,-0.087,5.068,-3.202,-2.979,IRONMAN
5.045,6.846,1.171,5.809,-1.907,-1.911,IRONMAN
1.597,7.471,3.115,5.036,-0.844,-1.543,IRONMAN
1.655,5.425,3.222,4.159,-1.267,-2.406,IRONMAN
2.541,6.153,3.859,3.191,-1.424,-3.165,IRONMAN
4.383,6.021,5.974,3.217,-1.579,-3.707,IRONMAN
3.816,9.223,4.862,2.397,-2.451,-4.554,IRONMAN
9.374,10.790,2.889,1.489,-3.471,-5.227,IRONMAN
13.277,13.547,5.348,1.664,-1.402,-5.136,IRONMAN
9.496,15.897,4.290,0.771,-1.731,-4.514,IRONMAN
10.762,13.260,2.655,0.287,-2.509,-3.964,IRONMAN
12.164,15.853,4.538,0.435,-1.475,-4.400,IRONMAN
11.150,17.046,3.235,0.075,-1.947,-3.912,IRONMAN
9.331,16.417,1.246,-0.250,-2.710,-2.845,IRONMAN
8.956,14.648,-0.504,-0.519,-3.042,-2.358,IRONMAN
8.793,12.457,-1.279,-0.322,-2.188,-1.935,IRONMAN
7.217,11.266,-1.533,0.031,-1.246,-1.468,IRONMAN
5.812,10.950,-1.339,0.191,-0.608,-1.140,IRONMAN
4.689,11.166,-1.081,0.215,-0.109,-0.897,IRONMAN
4.057,10.507,-0.915,0.296,0.226,-0.618,IRONMAN
2.653,9.501,0.299,0.780,-0.037,-0.298,IRONMAN
0.820,10.096,1.417,0.802,-1.255,0.029,IRONMAN
2.270,10.863,0.606,0.366,-1.797,0.114,IRONMAN
2.246,10.354,0.129,0.013,-1.169,0.129,IRONMAN
