acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.188,10.456,-1.696,0.085,-1.453,-0.136,RELOAD
1.261,9.417,-3.344,-0.092,-1.477,-0.188,RELOAD
4.535,10.647,-4.505,0.341,-1.892,-0.351,RELOAD
5.554,12.021,-5.018,0.170,-0.831,0.114,RELOAD
3.562,11.269,-8.286,0.682,-1.999,1.200,RELOAD
1.862,9.687,-13.139,2.051,-2.571,1.350,RELOAD
-3.257,11.238,-15.164,3.599,-1.291,-0.101,RELOAD
-2.012,15.056,-18.740,5.516,-2.126,-1.042,RELOAD
-4.773,18.477,-19.032,6.524,-1.007,-1.102,RELOAD
-11.761,19.960,-20.420,7.425,-0.390,-2.014,RELOAD
-10.940,21.750,-20.589,8.277,-0.232,-2.824,RELOAD
-8.837,21.224,-12.797,8.147,1.653,-3.299,RELOAD
-8.500,17.834,-7.917,7.368,2.243,-2.999,RELOAD
-3.883,15.968,-3.713,6.622,2.837,-2.431,RELOAD
-2.830,12.155,3.299,5.801,3.834,-2.304,RELOAD
-1.332,11.366,10.584,4.623,1.910,-1.257,RELOAD
3.537,9.022,11.671,2.851,1.013,-0.363,RELOAD
5.143,7.802,15.136,0.490,1.682,0.038,RELOAD
1.464,6.301,13.105,-1.522,0.079,0.961,RELOAD
0.878,5.966,7.752,-3.178,-1.497,1.749,RELOAD
1.338,7.126,3.914,-4.683,-1.173,1.693,RELOAD
-3.760,8.081,-1.148,-5.927,-1.802,1.617,RELOAD
-2.451,9.641,-6.974,-6.233,-3.067,2.088,RELOAD
-7.684,13.563,-13.042,-7.055,-2.593,1.875,RELOAD
-11.748,14.756,-25.214,-6.633,-3.719,2.382,RELOAD
-6.646,12.140,-29.318,-6.153,0.849,1.490,RELOAD
-13.094,6.781,-32.750,-4.085,1.498,0.147,RELOAD
-7.828,4.307,-32.750,0.188,-0.275,-0.633,RELOAD
-4.368,7.073,-27.991,2.014,0.189,-1.512,RELOAD
-6.795,6.586,-27.632,3.412,0.550,-1.596,RELOAD
-10.907,8.722,-27.844,4.932,0.642,-2.247,RELOAD
-8.557,10.625,-22.991,6.175,1.844,-3.206,RELOAD
-7.120,11.918,-14.779,6.549,3.154,-3.319,RELOAD
-4.033,12.336,-9.549,6.806,2.859,-2.865,RELOAD
-1.799,12.973,-4.207,6.480,3.032,-2.347,RELOAD
1.273,11.456,4.431,5.853,3.360,-1.930,RELOAD
-0.209,9.684,11.486,4.404,2.375,-0.875,RELOAD
3.885,8.091,14.077,2.293,1.360,0.025,RELOAD
3.835,6.986,14.836,-0.493,1.427,0.398,RELOAD
1.758,5.706,10.043,-2.767,0.409,1.012,RELOAD
1.871,4.919,5.014,-3.741,-1.499,1.854,RELOAD
1.560,5.000,0.976,-4.683,-1.836,1.886,RELOAD
-0.303,7.545,-3.399,-6.179,-1.451,1.225,RELOAD
1.980,10.181,-10.284,-7.520,-0.814,1.953,RELOAD
-5.733,13.332,-17.581,-8.731,1.707,1.927,RELOAD
-6.590,10.877,-24.144,-7.915,-0.332,1.239,RELOAD
2.227,11.164,-17.816,-5.508,0.619,0.434,RELOAD
4.167,14.671,-12.183,-5.164,3.533,-0.299,RELOAD
4.999,17.023,-12.695,-6.791,6.212,-0.854,RELOAD
4.918,13.677,-13.099,-7.042,7.721,-0.725,RELOAD
3.114,10.862,-9.798,-5.083,7.608,-0.449,RELOAD
-3.844,8.888,-4.410,-2.821,4.120,-0.706,RELOAD
2.568,10.581,-1.830,-0.830,0.406,-2.008,RELOAD
6.325,12.678,0.287,-0.574,0.118,-2.078,RELOAD
4.880,12.884,0.372,-0.974,0.007,-1.301,RELOAD
5.895,11.081,-0.428,-1.334,0.190,-1.368,RELOAD
5.476,10.644,-0.730,-1.135,0.354,-1.373,RELOAD
5.661,10.279,-0.495,-0.722,0.175,-0.857,RELOAD
5.253,9.719,-0.086,-0.370,0.107,-0.564,RELOAD
4.159,9.531,0.411,0.117,-0.349,-0.420,RELOAD
3.782,10.065,1.206,0.507,-1.101,-0.123,RELOAD
3.243,10.180,1.635,0.451,-1.663,0.166,RELOAD
2.950,9.610,1.308,0.306,-1.824,0.245,RELOAD
2.519,8.998,1.073,0.325,-1.659,0.229,RELOAD
2.247,8.706,1.011,0.346,-1.333,0.073,RELOAD
2.289,9.012,1.120,0.303,-0.943,-0.107,RELOAD
2.125,9.089,1.250,0.265,-0.641,-0.198,RELOAD
1.807,9.215,1.192,0.260,-0.588,-0.196,RELOAD
1.901,9.322,1.173,0.230,-0.495,-0.261,RELOAD
1.727,9.499,1.727,0.281,-0.537,-0.257,RELOAD
1.704,9.441,2.031,0.274,-0.849,-0.197,RELOAD
1.681,9.380,1.513,0.275,-0.885,-0.262,RELOAD
1.602,9.532,1.085,0.259,-0.744,-0.341,RELOAD
1.721,9.489,0.665,0.224,-0.460,-0.454,RELOAD
2.029,9.756,0.591,0.200,-0.168,-0.401,RELOAD
2.243,10.033,0.829,0.039,0.091,-0.043,RELOAD
1.810,9.840,0.682,-0.216,0.270,0.139,RELOAD
1.347,9.445,0.256,-0.244,0.280,0.091,RELOAD
1.085,9.284,0.162,-0.069,0.137,0.013,RELOAD
1.308,9.463,0.234,0.066,0.068,-0.074,RELOAD
