acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.384,2.289,-4.455,0.315,-0.512,0.574,HULK
0.189,1.211,-4.897,0.652,-0.486,0.630,HULK
0.088,0.096,-4.997,0.738,-0.171,0.436,HULK
-0.456,-2.701,-6.577,0.873,-0.055,0.175,HULK
-0.380,-5.396,-10.485,1.058,0.109,-0.175,HULK
0.836,-11.795,-15.407,1.464,0.611,-0.632,HULK
-0.827,-17.265,-24.472,3.174,0.756,-0.101,HULK
-4.823,-14.842,-31.145,5.113,1.472,-1.214,HULK
-10.979,-11.633,-32.750,6.127,2.812,-2.815,HULK
-15.118,-1.454,-32.750,7.403,2.929,-3.671,HULK
-15.058,9.890,-32.750,7.358,3.217,-3.984,HULK
-16.731,25.115,-21.962,7.075,2.403,-3.055,HULK
-12.200,32.750,-12.890,4.138,2.007,-3.024,HULK
-13.074,32.750,-5.937,2.488,0.909,-0.459,HULK
-10.664,32.750,-2.870,-0.384,-0.433,0.399,HULK
-6.616,28.345,-7.009,-3.015,-1.341,1.768,HULK
-6.835,18.660,-14.593,-4.458,-2.280,3.872,HULK
-8.822,9.417,-21.971,-5.002,-2.626,4.277,HULK
-6.898,5.276,-25.468,-5.298,-2.356,3.205,HULK
-7.357,-0.207,-25.933,-5.166,-2.168,3.497,HULK
-9.157,-7.674,-23.874,-4.959,-1.930,2.796,HULK
-7.140,-16.317,-22.025,-4.656,-1.950,2.024,HULK
-3.629,-24.483,-24.187,-3.294,-1.641,1.555,HULK
-0.829,-28.714,-23.474,-0.873,-0.699,0.252,HULK
-2.157,-26.079,-22.356,1.096,0.264,-0.866,HULK
-2.214,-19.578,-24.608,2.333,1.469,-2.942,HULK
-4.167,-13.401,-28.464,4.586,1.652,-2.551,HULK
-9.167,-5.651,-32.014,5.661,2.145,-2.776,HULK
-14.403,2.516,-32.750,6.928,2.611,-3.615,HULK
-16.190,18.532,-26.241,6.967,2.577,-3.828,HULK
-16.045,32.239,-11.272,5.505,2.152,-4.028,HULK
-14.805,32.750,-1.013,1.960,0.898,-2.786,HULK
-11.291,32.750,0.455,-1.082,-0.202,-2.347,HULK
-8.808,30.508,-3.860,-3.770,-1.400,-0.657,HULK
-7.972,21.931,-12.665,-5.974,-2.149,0.367,HULK
-8.713,14.570,-21.845,-8.028,-2.339,0.446,HULK
-8.069,9.835,-27.485,-8.731,-2.283,-0.333,HULK
-2.765,7.603,-29.504,-8.731,-1.897,-1.388,HULK
-3.302,5.480,-25.112,-8.731,-1.578,-1.491,HULK
-1.935,3.573,-23.125,-6.552,-1.168,-1.786,HULK
1.389,2.291,-18.182,-4.918,-0.270,-2.576,HULK
2.170,3.488,-14.470,-3.338,-0.315,-1.941,HULK
2.075,5.205,-9.958,-1.587,-0.579,-0.930,HULK
0.699,3.959,-7.234,-0.014,-0.654,-0.032,HULK
-1.017,4.080,-4.645,0.910,-1.165,0.499,HULK
-1.817,5.404,-1.766,1.270,-1.017,0.476,HULK
-2.870,6.091,0.345,1.170,-0.754,0.265,HULK
-2.336,7.048,0.403,0.666,-0.694,0.289,HULK
-2.782,7.750,0.537,0.325,-0.345,0.248,HULK
-3.216,7.574,0.618,0.240,-0.103,0.274,HULK
-3.750,8.449,0.748,0.217,-0.302,0.254,HULK
-3.011,8.898,1.077,0.099,-0.577,0.300,HULK
-2.470,9.510,0.703,-0.141,-0.459,0.427,HULK
-2.766,9.456,0.079,-0.113,-0.342,0.677,HULK
-2.607,9.271,-0.143,-0.029,-0.117,0.663,HULK
-2.928,9.371,-0.113,0.097,0.200,0.546,HULK
-3.438,10.005,-0.038,0.184,0.468,0.208,HULK
-0.292,14.803,9.371,-1.745,1.346,-0.128,HULK
-3.748,7.771,1.396,-1.004,1.425,0.142,HULK
-4.042,8.716,2.135,0.043,0.821,0.107,HULK
-4.684,9.378,0.224,0.156,0.467,-0.452,HULK
-5.562,10.063,0.272,0.264,0.254,-0.504,HULK
-4.957,10.032,-0.266,0.115,0.608,-0.723,HULK
-4.995,9.499,-1.122,-0.019,0.743,-0.873,HULK
-4.329,8.611,-2.427,0.100,0.068,-0.200,HULK
-4.495,8.266,-2.249,0.150,0.311,0.077,HULK
-4.532,7.635,-1.710,0.227,0.593,0.050,HULK
-4.619,8.055,-1.284,0.255,0.746,0.172,HULK
-5.244,7.885,-1.437,0.137,0.739,0.333,HULK
-5.606,7.798,-1.352,0.096,0.500,0.293,HULK
-5.392,8.299,-1.235,-0.034,0.376,0.160,HULK
-5.391,8.867,-1.333,-0.047,0.130,0.095,HULK
-5.133,9.380,-1.658,-0.015,-0.092,0.066,HULK
-4.709,9.479,-1.741,0.105,-0.107,0.009,HULK
-4.222,9.836,-1.400,0.229,-0.166,0.002,HULK
-3.701,9.893,-1.367,0.083,-0.164,0.152,HULK
-3.790,9.208,-1.630,-0.050,-0.064,0.226,HULK
-4.357,8.806,-1.818,-0.081,-0.028,0.235,HULK
-4.656,8.500,-2.027,-0.091,-0.065,0.209,HULK
-4.405,8.454,-2.088,-0.003,-0.251,0.189,HULK
