acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.504,9.436,2.507,0.000,-0.209,0.065,IRONMAN
0.259,9.911,2.754,-0.015,-0.205,0.061,IRONMAN
0.324,10.362,3.123,-0.090,-0.117,-0.006,IRONMAN
0.474,11.557,4.481,-0.378,0.035,0.081,IRONMAN
0.252,12.710,5.687,-1.072,0.150,0.411,IRONMAN
-0.262,13.599,7.232,-2.194,0.276,0.606,IRONMAN
-0.534,12.856,7.237,-3.575,-0.115,0.573,IRONMAN
-0.085,11.728,7.947,-4.263,-1.044,0.772,IRONMAN
0.734,9.867,8.674,-5.371,-1.409,0.931,IRONMAN
1.028,6.687,6.967,-6.111,-1.025,1.012,IRONMAN
1.326,5.239,6.919,-5.971,-0.827,1.150,IRONMAN
0.838,2.163,4.830,-6.295,-0.592,1.105,IRONMAN
0.963,-0.834,-0.731,-3.986,-0.410,0.769,IRONMAN
2.391,0.934,5.469,-1.837,0.311,0.530,IRONMAN
1.630,0.977,6.354,-1.628,0.282,0.289,IRONMAN
1.304,0.268,3.485,-0.821,-0.050,-0.224,IRONMAN
2.982,1.371,6.773,0.230,-0.132,-0.459,IRONMAN
3.710,2.286,9.722,0.126,0.036,-0.182,IRONMAN
3.263,1.685,9.332,0.137,-0.016,-0.043,IRONMAN
3.270,2.037,10.053,0.417,-0.250,-0.102,IRONMAN
3.987,1.893,9.200,0.372,-0.515,0.082,IRONMAN
4.496,1.543,7.959,0.629,-0.828,0.158,IRONMAN
5.627,1.891,8.371,1.219,-1.373,0.200,IRONMAN
7.127,2.562,10.463,1.233,-1.815,0.833,IRONMAN
8.021,2.615,10.887,1.180,-2.169,1.804,IRONMAN
8.317,3.965,13.098,1.011,-2.356,2.930,IRONMAN
7.328,3.577,13.859,0.630,-2.638,3.723,IRONMAN
6.710,3.308,14.605,0.185,-2.884,3.898,IRONMAN
7.115,1.264,13.671,-0.380,-3.183,3.562,IRONMAN
9.462,0.163,13.269,-0.556,-3.289,3.402,IRONMAN
9.422,-1.332,10.577,-1.196,-2.792,3.815,IRONMAN
7.540,-3.825,6.792,-1.276,-2.551,3.699,IRONMAN
6.092,-4.259,5.285,-1.306,-2.392,3.409,IRONMAN
3.850,-5.471,2.045,-1.557,-2.272,2.985,IRONMAN
2.468,-6.759,-0.816,-1.308,-2.337,2.076,IRONMAN
2.003,-6.634,-1.629,-1.483,-2.380,1.358,IRONMAN
2.659,-7.418,-4.664,-1.276,-2.365,0.988,IRONMAN
2.834,-7.854,-5.535,-0.624,-2.062,0.809,IRONMAN
3.134,-6.927,-4.098,-0.085,-2.032,0.658,IRONMAN
4.370,-6.899,-4.016,-0.287,-2.040,1.076,IRONMAN
6.039,-8.937,-5.953,-0.116,-1.542,1.947,IRONMAN
4.774,-9.276,-5.090,0.175,-1.052,2.329,IRONMAN
3.186,-9.390,-4.895,-0.040,-0.757,2.296,IRONMAN
3.328,-10.864,-5.385,0.200,-0.331,1.782,IRONMAN
4.476,-10.179,-2.578,0.537,0.002,1.170,IRONMAN
4.168,-9.106,-2.111,0.089,0.560,1.298,IRONMAN
3.665,-9.909,-1.858,0.183,1.069,1.246,IRONMAN
4.910,-8.548,1.104,0.637,1.199,0.441,IRONMAN
6.227,-7.185,3.768,0.382,1.590,0.564,IRONMAN
5.082,-6.159,3.422,0.781,2.268,1.082,IRONMAN
2.778,-5.065,4.511,1.552,2.649,0.745,IRONMAN
3.316,-3.902,8.800,1.979,2.441,0.175,IRONMAN
3.472,-3.951,9.902,1.580,2.240,-0.333,IRONMAN
3.735,-4.837,8.103,0.908,1.387,-1.079,IRONMAN
6.341,-5.815,7.101,0.555,0.608,-0.723,IRONMAN
4.041,-5.916,5.388,-0.033,0.094,0.187,IRONMAN
2.389,-6.184,4.936,0.032,-0.531,0.211,IRONMAN
3.267,-6.237,6.943,-0.264,-1.119,0.267,IRONMAN
4.123,-6.613,6.489,-0.703,-1.386,0.458,IRONMAN
3.819,-6.226,7.772,-0.906,-1.565,0.791,IRONMAN
1.480,-6.080,6.502,-1.414,-1.976,0.255,IRONMAN
3.405,-6.182,4.372,-1.404,-2.247,-0.542,IRONMAN
5.179,-6.315,3.625,-1.207,-1.944,-0.500,IRONMAN
3.204,-6.165,1.666,-1.137,-1.879,-0.761,IRONMAN
2.891,-6.128,-1.114,-0.800,-1.741,-1.099,IRONMAN
2.226,-6.068,-2.827,-0.304,-1.300,-1.489,IRONMAN
1.378,-6.295,-4.561,0.178,-0.727,-1.786,IRONMAN
0.492,-7.649,-6.192,0.927,0.010,-1.988,IRONMAN
0.064,-7.532,-3.355,1.603,1.142,-2.523,IRONMAN
1.090,-7.142,-2.117,1.806,1.631,-3.728,IRONMAN
2.787,-6.298,-1.752,2.274,1.668,-4.561,IRONMAN
6.004,-6.213,-0.450,2.712,1.682,-5.160,IRONMAN
10.222,-3.293,2.487,3.295,1.942,-5.111,IRONMAN
9.367,-2.440,5.626,1.858,1.508,-4.640,IRONMAN
10.943,-4.913,2.301,1.444,1.592,-4.202,IRONMAN
10.499,-3.746,0.629,2.708,2.253,-4.057,IRONMAN
8.582,3.092,8.456,3.031,2.148,-3.762,IRONMAN
11.742,1.695,6.246,0.893,1.124,-4.191,IRONMAN
11.139,2.256,3.494,2.191,0.945,-4.703,IRONMAN
6.881,7.130,4.109,3.337,0.198,-5.260,IRONMAN
