acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.588,9.608,-1.972,0.035,0.018,0.045,CAPT
-2.394,9.735,-2.134,-0.018,0.184,0.046,CAPT
-2.065,9.889,-2.196,-0.069,0.315,0.061,CAPT
-0.861,9.892,-2.176,-0.108,0.437,0.062,CAPT
0.946,11.164,-2.575,-0.108,0.550,0.170,CAPT
3.839,12.761,-3.364,-0.174,0.514,0.955,CAPT
7.109,14.852,-4.541,-0.020,0.367,2.499,CAPT
7.753,17.779,-7.138,0.362,0.015,4.287,CAPT
8.886,20.233,-8.956,1.182,-0.427,5.830,CAPT
10.848,25.486,-10.953,2.499,-0.710,7.091,CAPT
13.255,29.506,-12.526,3.031,0.410,7.930,CAPT
12.375,29.933,-12.965,3.348,1.934,8.767,CAPT
9.815,29.016,-12.199,3.968,0.643,9.031,CAPT
10.454,27.257,-9.552,4.360,1.168,9.031,CAPT
6.150,25.007,-6.715,4.359,2.402,9.031,CAPT
1.793,24.054,-3.783,3.821,3.376,9.031,CAPT
-2.191,21.180,-1.646,2.534,3.538,9.031,CAPT
-5.658,16.780,-0.321,1.466,4.007,9.031,CAPT
-10.159,9.872,0.175,0.530,3.676,8.535,CAPT
-15.166,2.629,0.216,-0.073,4.511,6.774,CAPT
-21.250,-5.467,1.153,-0.996,3.461,4.267,CAPT
-16.259,-10.010,-0.461,-0.222,0.797,1.369,CAPT
-8.462,-6.147,-0.240,0.520,-0.981,-0.343,CAPT
-3.512,-6.326,-0.947,0.279,-1.110,-0.724,CAPT
1.082,-8.013,-14.698,4.539,-1.590,-3.500,CAPT
3.772,-3.180,-16.947,6.517,-1.109,-4.141,CAPT
7.066,3.226,-18.819,8.554,0.618,-4.435,CAPT
5.230,11.608,-14.922,8.731,0.098,-3.675,CAPT
17.253,24.774,-6.711,8.731,0.334,-2.958,CAPT
16.655,25.613,6.971,8.447,4.000,-1.964,CAPT
3.211,20.355,11.341,6.758,2.059,0.212,CAPT
5.822,19.046,12.847,5.514,1.192,0.922,CAPT
1.859,17.354,16.483,3.577,0.259,1.270,CAPT
3.762,16.501,15.344,2.290,-0.640,1.299,CAPT
4.429,15.068,13.266,0.907,-0.579,1.320,CAPT
3.536,11.648,9.920,0.031,-0.815,1.350,CAPT
3.046,9.658,7.276,-0.222,-0.543,1.017,CAPT
1.788,9.540,8.526,-0.311,0.114,0.235,CAPT
0.404,10.161,10.893,-0.707,0.343,-0.231,CAPT
-1.201,10.898,13.975,-1.300,0.585,-0.912,CAPT
-2.606,11.210,16.405,-2.135,0.622,-1.699,CAPT
-3.399,11.122,17.881,-2.987,1.160,-2.666,CAPT
-2.687,12.177,17.190,-3.858,2.239,-3.796,CAPT
-5.790,11.921,18.183,-4.004,2.656,-5.090,CAPT
-3.417,15.908,20.810,-4.426,2.347,-6.182,CAPT
-1.473,18.148,21.342,-5.348,3.684,-6.738,CAPT
-3.186,19.444,18.609,-5.385,4.149,-7.810,CAPT
-4.352,23.238,10.653,-4.377,3.651,-8.431,CAPT
-1.231,26.489,1.302,-2.499,-1.884,-8.431,CAPT
16.867,18.989,-4.341,-1.299,-3.659,-6.526,CAPT
9.063,12.664,-11.843,0.068,-3.860,-3.690,CAPT
23.215,-0.452,-0.527,-0.530,-0.467,-1.505,CAPT
7.066,4.045,0.396,-1.673,2.235,0.382,CAPT
0.993,-1.926,-0.612,-1.078,1.077,0.812,CAPT
0.242,-3.126,0.815,0.124,0.087,0.250,CAPT
1.328,-0.958,2.162,0.301,-1.171,0.274,CAPT
0.913,-2.420,0.859,0.771,-0.923,0.167,CAPT
0.555,-1.410,1.257,1.815,-1.198,-0.237,CAPT
2.232,1.166,1.497,2.059,-1.320,-0.145,CAPT
2.100,1.111,1.993,2.118,-0.384,0.218,CAPT
0.075,1.744,1.953,2.723,-0.094,-0.068,CAPT
-0.268,2.576,0.905,3.550,-0.425,-0.276,CAPT
-0.268,5.035,1.655,3.908,-1.116,-0.187,CAPT
-0.822,5.678,3.044,4.497,-1.403,-0.520,CAPT
-0.253,7.330,1.860,5.025,-1.378,-1.663,CAPT
0.683,10.078,2.721,5.876,-1.142,-2.336,CAPT
0.314,13.841,4.076,6.030,-1.538,-2.854,CAPT
0.490,16.491,2.134,4.958,-2.994,-2.975,CAPT
4.088,16.432,2.298,4.815,-3.413,-3.361,CAPT
1.894,20.123,2.495,4.658,-1.984,-5.005,CAPT
0.518,22.101,0.550,4.573,-2.557,-5.136,CAPT
1.753,21.945,0.481,4.193,-3.722,-3.728,CAPT
1.385,22.594,-1.012,3.130,-4.343,-2.707,CAPT
2.426,18.818,-2.226,2.961,-5.108,-1.750,CAPT
3.998,19.246,-2.275,2.047,-4.523,-1.257,CAPT
3.784,15.778,-3.659,1.389,-3.014,-1.023,CAPT
3.028,13.290,-4.351,1.583,-2.543,-0.283,CAPT
1.843,11.980,-3.857,1.798,-2.132,0.367,CAPT
0.348,11.499,-3.616,1.878,-1.923,0.573,CAPT
-0.717,10.746,-3.664,1.952,-1.713,0.483,CAPT
