acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
15.817,14.727,-4.756,1.498,-2.414,0.829,NULL
11.635,15.865,-5.939,2.737,-2.639,3.490,NULL
8.620,19.693,-5.484,2.335,0.902,3.432,NULL
4.011,19.726,-7.343,1.076,3.302,3.781,NULL
-0.329,20.106,-9.013,1.312,3.610,4.837,NULL
-2.278,23.455,-10.967,1.935,3.783,5.777,NULL
9.530,10.040,-7.759,0.279,0.181,2.159,NULL
6.136,12.875,-8.396,0.744,1.116,2.933,NULL
2.343,15.672,-10.254,1.181,1.957,3.730,NULL
1.083,17.626,-10.937,2.162,2.849,3.998,NULL
-1.510,23.214,-11.375,2.839,3.662,4.225,NULL
-2.497,27.867,-12.198,2.436,4.360,4.769,NULL
-6.847,26.209,-13.923,2.260,5.053,5.174,NULL
-7.693,24.230,-10.352,2.421,4.633,5.004,NULL
-8.670,19.691,-6.634,2.104,4.104,4.837,NULL
-10.512,13.175,-1.393,1.883,3.221,4.323,NULL
-12.027,8.301,2.460,1.229,2.517,3.039,NULL
-11.924,5.623,3.823,0.362,1.880,1.657,NULL
-11.659,3.756,4.809,-0.150,1.089,0.578,NULL
-11.162,3.462,4.537,-0.765,0.317,-0.817,NULL
-8.558,4.872,2.665,-1.243,-0.460,-2.052,NULL
-5.816,7.276,1.195,-1.571,-0.917,-2.906,NULL
-4.806,9.548,-0.298,-1.827,-1.215,-3.586,NULL
-5.164,12.599,-2.465,-1.855,-1.472,-4.546,NULL
-5.546,16.509,-5.207,-1.621,-1.739,-5.612,NULL
-6.781,21.211,-8.125,-1.159,-2.350,-6.296,NULL
-8.048,25.226,-10.954,-0.750,-3.238,-6.526,NULL
-6.290,26.759,-12.332,-0.190,-3.439,-6.764,NULL
-2.958,25.401,-11.750,0.111,-2.744,-6.732,NULL
0.712,20.657,-10.537,0.238,-1.930,-5.519,NULL
2.145,15.329,-8.546,0.606,-1.406,-3.773,NULL
2.111,11.982,-6.435,1.198,-1.459,-2.086,NULL
1.229,10.606,-4.403,1.535,-1.799,-0.612,NULL
0.825,9.549,-2.854,1.387,-2.136,0.315,NULL
0.594,8.729,-2.226,0.892,-2.283,0.893,NULL
0.210,8.252,-2.076,0.250,-2.153,1.115,NULL
-0.087,7.962,-2.170,-0.454,-1.917,1.020,NULL
0.162,8.170,-2.527,-1.081,-1.435,0.618,NULL
0.349,9.004,-3.221,-1.351,-0.756,0.137,NULL
0.609,9.681,-4.078,-1.310,-0.265,-0.009,NULL
0.890,10.358,-4.803,-1.117,-0.139,0.347,NULL
1.249,11.621,-5.404,-0.740,0.097,1.020,NULL
0.763,13.107,-5.740,-0.023,0.866,1.986,NULL
-0.932,14.994,-5.497,0.577,1.786,3.008,NULL
-1.976,15.405,-4.917,1.007,2.652,3.524,NULL
-2.396,15.993,-4.391,1.153,3.460,3.744,NULL
-2.817,17.956,-4.229,1.061,4.166,3.820,NULL
-4.365,21.028,-4.403,0.637,4.620,4.373,NULL
-6.454,22.681,-4.184,0.213,4.917,4.925,NULL
-7.858,21.203,-3.158,0.037,4.727,5.216,NULL
-9.064,18.296,-1.530,0.032,3.821,4.987,NULL
-7.999,14.558,-0.265,-0.031,2.310,4.494,NULL
-6.373,11.237,0.397,0.109,1.150,4.201,NULL
-5.977,9.470,1.469,0.414,0.546,3.822,NULL
-6.013,7.961,2.435,0.215,0.239,3.055,NULL
-5.638,6.554,2.637,-0.399,-0.057,2.134,NULL
-4.678,5.347,2.460,-0.951,-0.091,1.069,NULL
-4.259,4.445,2.432,-1.147,0.129,-0.063,NULL
-4.399,4.387,2.174,-1.165,0.188,-1.368,NULL
-4.696,5.170,1.639,-0.980,-0.053,-2.479,NULL
-5.317,6.759,1.157,-0.657,-0.635,-3.513,NULL
-5.839,9.512,0.194,-0.393,-1.465,-4.495,NULL
-6.567,13.097,-1.016,-0.211,-2.275,-5.288,NULL
-7.636,17.609,-2.527,-0.080,-3.111,-6.002,NULL
-8.161,21.600,-4.321,-0.093,-3.969,-6.471,NULL
-7.673,24.611,-5.408,0.013,-4.529,-6.698,NULL
-5.389,24.353,-6.165,0.014,-4.598,-6.515,NULL
-2.438,20.973,-5.881,-0.115,-4.349,-5.670,NULL
-0.136,16.959,-5.629,-0.055,-3.793,-4.138,NULL
0.204,13.494,-5.213,0.435,-3.348,-2.307,NULL
-0.436,12.070,-4.306,1.130,-2.952,-1.119,NULL
-1.333,11.571,-3.201,1.620,-2.611,-0.633,NULL
-1.507,11.250,-2.395,1.694,-2.499,-0.603,NULL
-0.743,10.471,-1.825,1.382,-2.274,-0.711,NULL
0.160,9.626,-1.638,0.850,-1.785,-0.779,NULL
0.775,8.903,-1.792,0.345,-1.092,-0.814,NULL
0.895,8.692,-2.148,0.053,-0.351,-0.855,NULL
0.927,8.793,-2.429,0.120,0.187,-0.809,NULL
1.016,9.548,-2.519,0.402,0.502,-0.568,NULL
1.582,10.004,-2.098,0.809,0.779,-0.141,NULL
