acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.033,9.693,-0.775,0.118,0.149,-0.124,LOGOUT
0.140,9.794,-0.358,0.145,0.107,-0.142,LOGOUT
0.552,10.119,-0.720,0.044,-0.205,-0.173,LOGOUT
3.294,9.383,-1.411,0.284,-0.533,-0.118,LOGOUT
8.125,12.458,-1.081,0.469,-0.314,0.241,LOGOUT
11.297,14.663,-2.960,0.181,-0.785,1.836,LOGOUT
17.052,15.925,-3.956,0.411,-0.705,3.947,LOGOUT
16.824,19.551,-5.074,0.271,-0.242,6.507,LOGOUT
16.477,19.875,-7.126,0.819,-1.554,7.523,LOGOUT
19.933,21.627,-12.861,2.332,-2.759,8.103,LOGOUT
26.596,27.737,-20.189,4.933,-2.014,8.731,LOGOUT
23.225,31.329,-21.564,6.997,-0.318,8.731,LOGOUT
14.452,32.750,-15.962,7.610,2.313,8.731,LOGOUT
2.316,32.418,-9.300,7.552,3.148,8.731,LOGOUT
-5.151,28.555,-4.097,6.252,2.686,8.184,LOGOUT
-8.667,19.941,-1.464,5.523,2.176,6.847,LOGOUT
-12.589,11.979,4.655,4.299,2.664,4.623,LOGOUT
-13.336,0.813,11.256,2.631,2.425,3.192,LOGOUT
-9.996,-13.435,15.262,1.129,1.496,2.027,LOGOUT
-0.193,-22.324,13.539,1.441,1.047,0.629,LOGOUT
8.886,-19.472,13.384,1.621,2.912,0.796,LOGOUT
3.576,-18.163,12.723,0.567,3.660,1.785,LOGOUT
-1.596,-16.122,9.428,-0.277,2.595,1.363,LOGOUT
-4.012,-10.430,4.823,-0.185,0.849,-0.862,LOGOUT
2.405,1.277,2.443,-0.731,0.264,-0.305,LOGOUT
-0.143,2.378,-1.166,-1.842,0.786,-0.510,LOGOUT
1.798,7.398,-6.426,-1.914,0.658,-1.981,LOGOUT
8.708,9.244,-10.279,-0.675,0.059,-0.640,LOGOUT
4.038,6.919,-8.091,0.511,-0.757,0.680,LOGOUT
0.393,6.344,-5.454,1.324,-0.480,0.806,LOGOUT
-0.116,5.885,-4.298,1.585,-0.271,0.929,LOGOUT
-2.352,4.321,-1.628,1.867,0.023,0.644,LOGOUT
-4.715,1.044,1.120,1.479,0.030,0.177,LOGOUT
-1.915,-7.139,4.180,1.146,-1.150,-0.194,LOGOUT
1.260,-14.202,11.675,-0.150,-0.542,-0.933,LOGOUT
3.398,-29.054,13.031,-0.762,-0.785,-1.505,LOGOUT
11.336,-29.296,23.415,0.186,-0.402,-1.579,LOGOUT
12.820,-30.702,24.887,-0.456,1.353,-0.539,LOGOUT
8.603,-26.351,19.738,-0.359,0.277,1.810,LOGOUT
5.535,-22.390,13.833,-0.351,0.125,2.295,LOGOUT
-1.833,-17.445,9.467,-0.561,0.381,1.350,LOGOUT
-3.677,-8.473,5.626,-1.091,-0.605,-0.098,LOGOUT
-0.635,1.370,1.443,-1.833,-1.188,-0.172,LOGOUT
-0.633,4.126,-2.083,-2.570,-0.584,0.106,LOGOUT
-0.746,3.966,-4.923,-2.253,0.142,-0.731,LOGOUT
-0.465,4.995,-6.015,-1.205,0.188,-1.502,LOGOUT
3.085,5.763,-6.708,-0.205,0.402,-1.668,LOGOUT
3.655,5.257,-5.492,0.901,0.829,-0.725,LOGOUT
0.697,4.943,-3.664,1.551,1.100,0.465,LOGOUT
-0.904,5.044,-2.326,1.769,0.855,0.629,LOGOUT
-2.169,3.001,-0.931,2.009,0.540,0.798,LOGOUT
-2.435,-3.301,0.619,2.771,-0.247,1.056,LOGOUT
-3.112,-5.158,3.545,3.098,-0.057,-0.140,LOGOUT
-4.099,-9.210,8.900,2.677,-0.158,-2.418,LOGOUT
-3.708,-10.157,10.898,1.415,-0.224,-4.063,LOGOUT
-3.718,-7.100,11.516,0.389,-1.597,-5.092,LOGOUT
-5.341,-3.418,10.083,-0.468,-3.094,-5.662,LOGOUT
-3.081,0.233,4.842,-1.344,-6.175,-5.627,LOGOUT
-0.157,6.532,4.132,-2.399,-6.117,-6.289,LOGOUT
-0.205,13.339,-2.421,-4.148,-5.500,-7.741,LOGOUT
7.948,18.415,-10.011,-4.495,-5.370,-8.222,LOGOUT
12.934,16.922,-8.476,-4.012,-2.723,-7.014,LOGOUT
12.827,20.329,-9.104,-3.563,-0.278,-7.104,LOGOUT
7.765,19.393,-6.318,-2.148,-0.332,-7.309,LOGOUT
9.758,26.070,-5.683,-1.231,0.049,-8.197,LOGOUT
9.443,30.019,-3.878,-0.495,0.122,-8.130,LOGOUT
11.197,28.520,-2.931,-0.369,-0.917,-7.094,LOGOUT
13.233,22.912,-4.386,-0.693,-0.943,-5.896,LOGOUT
14.267,17.105,-4.514,-0.426,-0.099,-3.807,LOGOUT
10.849,13.716,-2.839,0.157,0.646,-1.644,LOGOUT
5.665,12.240,-0.841,0.624,0.512,-0.224,LOGOUT
2.596,10.923,-0.171,0.754,-0.211,0.240,LOGOUT
1.370,9.935,-0.371,0.741,-1.080,0.136,LOGOUT
1.628,9.671,-0.568,0.737,-1.532,-0.254,LOGOUT
2.501,9.586,-1.051,0.630,-1.353,-0.507,LOGOUT
2.633,9.839,-0.979,0.384,-0.947,-0.395,LOGOUT
1.885,10.096,-0.924,0.158,-0.658,-0.054,LOGOUT
1.554,9.696,-1.230,-0.066,-0.468,0.103,LOGOUT
0.968,9.745,-1.369,-0.098,-0.347,0.218,LOGOUT
0.073,9.780,-1.264,0.018,-0.433,0.360,LOGOUT
