acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.119,9.228,2.923,0.019,0.114,-0.058,CAPT
0.386,9.218,3.092,-0.017,-0.046,-0.095,CAPT
1.162,9.378,2.905,-0.035,-0.144,-0.086,CAPT
2.283,9.947,3.433,0.153,-0.130,0.065,CAPT
2.698,11.259,3.495,-0.029,-0.199,0.289,CAPT
3.866,11.321,3.415,0.169,-0.982,0.569,CAPT
4.850,12.378,3.089,0.585,-2.164,1.009,CAPT
8.887,14.059,2.706,1.035,-2.738,1.768,CAPT
10.404,15.063,3.692,1.269,-2.411,2.704,CAPT
11.227,16.968,4.477,0.682,-2.010,3.730,CAPT
10.586,16.399,2.955,0.438,-2.288,4.683,CAPT
9.996,16.948,2.735,0.800,-2.916,5.400,CAPT
10.346,15.894,1.455,1.051,-3.209,5.581,CAPT
11.238,15.114,1.078,1.648,-3.158,5.958,CAPT
9.874,15.238,1.542,1.619,-2.879,6.549,CAPT
8.757,13.421,0.833,1.774,-2.530,6.850,CAPT
7.353,12.556,0.925,1.694,-2.306,6.925,CAPT
5.834,10.763,-0.504,1.595,-2.383,6.937,CAPT
2.705,7.935,-2.439,2.153,-3.099,6.063,CAPT
6.922,7.519,-2.407,2.888,-3.317,5.853,CAPT
4.413,6.691,-1.233,2.736,-0.794,6.586,CAPT
-3.796,3.587,-1.061,2.525,0.769,6.403,CAPT
-11.375,-1.239,-0.468,2.006,0.035,5.104,CAPT
-13.339,-6.469,-0.172,1.867,-1.238,3.640,CAPT
-14.747,-10.610,2.261,1.685,-1.046,1.928,CAPT
-14.388,-10.755,1.477,1.099,-0.430,-0.204,CAPT
-8.463,-10.423,-5.059,0.827,-1.185,-1.706,CAPT
-3.054,-10.530,-8.929,1.626,-1.509,-2.483,CAPT
-2.162,-10.668,-10.614,2.321,-0.345,-2.733,CAPT
-3.256,-10.491,-12.982,3.383,0.658,-3.268,CAPT
-0.204,-6.450,-11.950,4.923,0.929,-3.842,CAPT
2.046,-2.855,-10.396,5.646,1.418,-3.688,CAPT
4.633,1.913,-8.920,6.548,2.185,-3.951,CAPT
11.181,8.406,-6.117,6.603,3.951,-2.715,CAPT
9.550,10.392,-1.789,6.767,4.741,-1.108,CAPT
7.681,12.073,2.568,7.097,4.199,-0.312,CAPT
9.297,14.519,7.079,6.574,3.897,0.786,CAPT
4.820,13.927,13.833,5.901,4.016,1.916,CAPT
-1.202,12.387,20.355,4.709,2.590,2.288,CAPT
-8.042,11.461,29.042,3.016,1.467,1.840,CAPT
-11.705,9.448,28.815,0.200,0.325,0.988,CAPT
-13.016,7.469,20.701,-2.192,-0.749,0.264,CAPT
-13.651,5.397,13.139,-3.108,-1.277,-0.938,CAPT
-12.689,5.010,10.607,-3.323,-0.777,-2.088,CAPT
-11.013,4.680,11.022,-3.377,0.177,-3.222,CAPT
-9.278,4.193,12.872,-2.810,0.852,-4.505,CAPT
-7.525,5.787,16.184,-2.432,0.834,-5.283,CAPT
-2.110,6.902,17.005,-3.169,1.587,-5.696,CAPT
-0.584,6.797,15.660,-3.174,3.122,-5.974,CAPT
0.831,7.766,13.554,-2.871,3.431,-6.297,CAPT
1.436,8.567,12.820,-1.935,3.314,-6.028,CAPT
7.292,9.088,1.970,-1.090,-0.165,-5.762,CAPT
18.166,7.421,4.326,0.507,-0.053,-4.638,CAPT
15.037,4.104,4.340,0.951,-2.875,-1.404,CAPT
10.240,2.391,7.989,0.021,-1.693,0.836,CAPT
2.258,-2.070,2.863,-0.463,-0.345,0.828,CAPT
1.210,-2.131,2.140,1.047,-1.654,0.000,CAPT
4.281,-0.536,5.222,1.510,-1.912,-0.217,CAPT
4.933,0.192,5.303,1.066,-1.263,0.083,CAPT
2.401,0.381,4.675,1.061,-1.486,0.399,CAPT
1.828,0.656,3.734,1.235,-2.200,0.228,CAPT
2.458,1.237,3.107,1.911,-2.628,-0.073,CAPT
1.834,1.500,4.111,2.329,-2.817,-0.349,CAPT
2.441,1.048,2.127,2.387,-2.554,-0.876,CAPT
3.096,2.197,3.185,2.921,-1.912,-1.515,CAPT
3.345,1.235,3.920,3.076,-1.812,-2.137,CAPT
3.983,2.836,2.312,2.909,-1.933,-2.730,CAPT
6.440,5.762,4.894,3.205,-1.348,-3.609,CAPT
6.198,6.344,5.142,2.589,-1.246,-3.982,CAPT
4.344,8.590,2.306,1.979,-2.598,-4.338,CAPT
9.188,12.735,3.279,1.970,-3.147,-5.245,CAPT
11.702,13.896,5.411,0.752,-2.133,-5.012,CAPT
9.526,13.567,2.768,-0.146,-2.645,-4.097,CAPT
9.807,13.458,2.999,-0.373,-2.338,-3.838,CAPT
12.525,14.757,5.659,-0.600,-0.122,-3.867,CAPT
10.141,15.340,5.180,-1.243,1.234,-3.120,CAPT
6.851,14.743,4.602,-1.636,1.118,-2.244,CAPT
4.980,13.601,3.710,-1.544,0.445,-2.171,CAPT
5.073,12.832,2.983,-1.109,-0.330,-2.042,CAPT
5.174,11.773,2.304,-0.792,-0.854,-1.515,CAPT
