acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.630,10.267,-4.045,0.506,-1.954,-0.125,SHANGCHI
4.743,11.184,-4.911,0.476,-1.429,0.736,SHANGCHI
4.437,13.522,-5.164,-0.657,0.337,1.546,SHANGCHI
1.824,11.019,-5.905,-0.968,1.548,1.587,SHANGCHI
3.435,10.640,-8.299,0.567,2.006,1.303,SHANGCHI
3.005,12.657,-7.419,1.222,3.248,0.920,SHANGCHI
-0.366,11.456,-10.601,2.868,1.765,1.269,SHANGCHI
-4.094,14.373,-18.498,6.022,-2.215,0.004,SHANGCHI
-2.240,15.976,-17.991,6.868,-1.577,-1.469,SHANGCHI
-7.139,15.998,-19.602,7.221,-0.317,-1.630,SHANGCHI
-13.121,16.790,-21.703,7.810,-0.167,-2.454,SHANGCHI
-15.345,18.077,-21.000,8.408,-1.108,-3.463,SHANGCHI
-11.182,18.631,-15.089,8.562,0.005,-4.564,SHANGCHI
-7.978,18.291,-7.276,7.873,1.815,-4.922,SHANGCHI
-3.872,15.797,-0.914,6.443,2.712,-4.168,SHANGCHI
-0.062,13.382,2.538,5.463,2.310,-3.367,SHANGCHI
2.556,11.569,6.716,3.559,2.203,-2.362,SHANGCHI
2.500,5.887,4.722,1.539,1.441,-1.021,SHANGCHI
3.149,0.704,0.876,0.673,0.900,-0.723,SHANGCHI
3.406,-1.322,-1.595,-0.073,0.840,-0.654,SHANGCHI
5.084,-2.561,-4.239,-0.529,0.859,-0.573,SHANGCHI
7.367,-2.381,-4.839,-0.908,1.413,-0.276,SHANGCHI
10.787,0.067,-4.917,-2.026,3.230,-0.101,SHANGCHI
12.682,0.663,-6.046,-3.570,5.309,0.267,SHANGCHI
12.234,2.281,-4.298,-4.124,5.162,1.016,SHANGCHI
9.315,5.923,-6.161,-5.956,6.014,1.250,SHANGCHI
12.599,4.770,-4.078,-5.287,4.589,0.882,SHANGCHI
13.859,10.416,-1.855,-6.758,5.752,1.160,SHANGCHI
17.020,12.535,-6.140,-8.731,7.576,1.007,SHANGCHI
14.540,8.814,-7.493,-8.309,6.876,0.680,SHANGCHI
23.780,12.275,-2.316,-7.441,7.183,0.360,SHANGCHI
22.963,16.531,-1.199,-8.731,8.731,1.178,SHANGCHI
19.589,8.099,-1.422,-7.796,6.232,1.106,SHANGCHI
24.282,11.394,5.362,-6.367,5.597,1.507,SHANGCHI
14.054,9.678,4.815,-7.853,5.500,1.648,SHANGCHI
15.609,7.084,-0.122,-7.137,2.569,0.948,SHANGCHI
15.793,5.747,-2.784,-6.244,2.229,1.518,SHANGCHI
11.574,4.081,-5.165,-6.172,2.714,2.083,SHANGCHI
8.484,-1.060,-9.789,-5.454,2.704,1.879,SHANGCHI
5.866,-2.767,-10.989,-4.198,2.185,1.776,SHANGCHI
3.860,-4.820,-12.283,-3.192,2.130,1.699,SHANGCHI
1.259,-6.606,-12.579,-2.125,2.208,1.203,SHANGCHI
0.729,-6.679,-10.916,-1.166,1.480,0.652,SHANGCHI
0.818,-7.879,-9.233,-0.435,1.140,0.440,SHANGCHI
0.122,-8.412,-7.243,0.474,0.711,0.041,SHANGCHI
0.152,-7.177,-5.152,1.060,0.401,-0.350,SHANGCHI
-1.088,-6.558,-4.455,1.249,0.792,-0.601,SHANGCHI
-3.380,-5.979,-4.479,1.708,0.970,-1.130,SHANGCHI
-4.719,-4.135,-4.722,2.520,0.726,-1.970,SHANGCHI
-5.315,-1.539,-4.854,3.550,0.397,-3.078,SHANGCHI
-4.574,0.852,-3.417,4.433,0.346,-4.083,SHANGCHI
-3.945,4.193,-2.475,5.131,0.856,-5.147,SHANGCHI
-3.698,7.661,-2.559,5.527,1.059,-6.294,SHANGCHI
-0.987,10.235,-0.557,6.782,1.000,-7.245,SHANGCHI
0.294,15.586,2.434,7.304,1.617,-7.316,SHANGCHI
0.260,19.684,2.233,6.296,0.822,-6.690,SHANGCHI
5.148,24.908,3.021,6.491,0.616,-7.354,SHANGCHI
3.853,26.846,5.259,6.796,1.276,-6.665,SHANGCHI
1.808,25.755,4.387,5.758,0.000,-4.725,SHANGCHI
2.220,27.885,5.149,4.990,-0.415,-4.364,SHANGCHI
2.427,26.571,7.060,4.316,-0.284,-4.482,SHANGCHI
4.213,23.622,4.404,2.359,-1.147,-4.024,SHANGCHI
6.334,19.158,1.885,0.948,-1.712,-2.669,SHANGCHI
5.474,15.217,1.635,1.283,-1.402,-0.888,SHANGCHI
2.925,14.001,2.443,1.844,-1.167,0.030,SHANGCHI
-0.349,13.078,3.604,1.432,-1.561,0.256,SHANGCHI
2.195,13.347,3.848,0.699,-2.397,0.402,SHANGCHI
2.142,12.080,1.360,-0.417,-0.728,0.686,SHANGCHI
0.197,10.957,-0.399,-1.010,0.195,0.834,SHANGCHI
-0.505,9.243,-1.425,-1.001,0.953,0.644,SHANGCHI
-1.762,8.233,-0.899,-0.452,1.233,0.176,SHANGCHI
-2.290,8.754,-0.747,0.055,0.403,-0.032,SHANGCHI
-1.204,9.284,-1.076,0.114,-0.052,-0.082,SHANGCHI
-0.534,9.604,-1.465,-0.051,0.087,-0.073,SHANGCHI
-1.035,9.668,-1.603,-0.233,0.359,0.088,SHANGCHI
-1.619,9.353,-1.713,-0.275,0.336,0.208,SHANGCHI
-1.696,9.240,-1.614,-0.125,0.151,0.146,SHANGCHI
-1.764,9.275,-1.313,0.100,-0.118,0.096,SHANGCHI
-1.617,9.383,-0.945,0.172,-0.324,0.111,SHANGCHI
-1.198,9.542,-0.613,0.077,-0.277,0.039,SHANGCHI
