acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-12.512,6.832,3.509,0.989,-1.707,4.106,NULL
-13.264,5.362,5.632,0.188,-1.405,0.576,NULL
-12.178,6.571,7.063,-0.702,-0.943,-1.766,NULL
-8.796,9.378,4.342,-1.809,-0.876,-3.899,NULL
-3.965,12.769,2.431,-2.540,-0.211,-5.818,NULL
-0.835,17.115,0.037,-3.093,-0.118,-6.974,NULL
3.862,19.609,-4.461,-2.704,-1.271,-7.195,NULL
12.171,23.018,-7.212,-1.903,-2.169,-6.439,NULL
16.666,21.448,-12.702,-1.894,-2.721,-4.361,NULL
22.950,16.939,-17.749,0.447,-1.581,-0.555,NULL
19.010,17.542,-15.103,1.861,0.973,2.548,NULL
17.447,20.728,-14.087,2.628,3.137,4.623,NULL
15.283,26.332,-12.727,3.071,3.824,6.912,NULL
5.569,25.526,-7.156,3.311,2.899,8.731,NULL
-4.022,20.752,-0.866,3.058,2.617,8.254,NULL
-11.387,17.612,3.860,2.219,2.358,6.862,NULL
-21.307,10.678,8.036,0.987,1.731,4.753,NULL
-28.533,5.964,10.792,-0.264,0.054,1.447,NULL
-22.305,8.679,7.758,-1.361,-1.218,-3.184,NULL
-12.153,13.126,3.519,-2.136,-1.609,-5.583,NULL
-4.892,15.797,-0.280,-2.603,-2.222,-6.359,NULL
-0.221,19.502,-3.960,-3.498,-1.939,-7.718,NULL
10.820,26.338,-13.498,-2.740,-1.898,-8.731,NULL
28.617,28.880,-19.490,-0.651,-3.754,-5.576,NULL
32.750,23.145,-22.443,-0.307,-4.222,1.576,NULL
24.398,14.907,-19.395,0.200,0.478,5.480,NULL
12.004,12.046,-16.626,1.843,2.352,5.506,NULL
6.848,13.441,-11.158,4.327,2.041,5.035,NULL
2.527,17.770,-4.283,5.351,2.441,4.567,NULL
-5.917,17.146,3.883,4.469,3.882,4.235,NULL
-16.861,14.258,10.991,2.242,3.224,3.831,NULL
-26.907,7.805,9.928,-0.375,1.761,1.413,NULL
-22.226,8.455,9.435,-1.114,-0.530,-3.104,NULL
-10.746,13.636,5.783,-2.034,-1.580,-5.886,NULL
-2.653,17.345,1.016,-3.029,-1.714,-6.813,NULL
3.490,21.232,-4.157,-3.365,-1.065,-7.523,NULL
8.961,24.330,-9.883,-2.243,-1.535,-7.940,NULL
19.970,25.055,-14.300,-0.690,-3.716,-6.045,NULL
27.600,19.086,-15.607,0.114,-4.173,-1.033,NULL
23.118,17.342,-13.769,-0.042,-1.240,2.869,NULL
16.091,14.269,-12.983,-0.172,1.792,4.490,NULL
10.327,14.251,-11.141,1.137,2.534,5.445,NULL
5.280,16.900,-6.974,3.098,2.388,5.784,NULL
-0.017,17.522,-2.209,4.136,2.731,5.576,NULL
-8.807,15.931,3.686,4.211,3.080,5.345,NULL
-19.457,14.379,11.071,2.155,1.293,4.517,NULL
-26.257,7.073,10.203,-0.469,-0.373,0.882,NULL
-18.259,8.876,7.411,-1.295,-1.698,-3.512,NULL
-8.054,13.853,3.260,-1.831,-2.094,-5.722,NULL
-1.436,16.114,-0.082,-2.781,-1.272,-6.296,NULL
1.861,17.676,-2.423,-2.898,-0.489,-7.027,NULL
8.317,22.253,-5.203,-2.240,0.270,-8.473,NULL
17.322,24.084,-7.868,-1.472,1.268,-7.800,NULL
23.094,20.395,-9.217,-1.148,1.484,-3.839,NULL
19.680,18.937,-8.597,-0.879,1.265,0.606,NULL
11.837,16.813,-6.712,-0.315,0.564,3.667,NULL
6.552,15.958,-4.653,0.464,-0.268,5.253,NULL
3.192,17.170,-3.553,1.134,-0.065,6.054,NULL
-0.280,18.251,-2.050,1.575,0.494,6.286,NULL
-5.022,15.860,0.756,2.163,1.224,6.000,NULL
-13.297,10.261,4.959,2.605,1.171,5.135,NULL
-19.230,7.564,9.786,1.842,0.106,2.819,NULL
-16.987,7.053,9.045,0.052,-1.325,-1.450,NULL
-8.310,9.713,5.744,-1.159,-2.204,-3.454,NULL
-1.232,11.832,1.937,-2.118,-1.574,-4.126,NULL
1.330,13.830,-0.974,-2.910,-0.309,-4.898,NULL
4.772,14.580,-4.070,-2.449,0.898,-5.692,NULL
7.619,14.403,-4.696,-1.095,1.145,-5.360,NULL
9.304,15.411,-4.926,-0.419,0.369,-4.194,NULL
10.685,14.260,-5.589,-0.159,-0.232,-2.780,NULL
11.746,13.318,-4.998,0.539,-0.417,-0.846,NULL
10.469,13.576,-3.714,0.781,0.131,0.566,NULL
7.753,13.091,-2.564,0.814,0.631,1.863,NULL
4.606,12.938,-1.532,0.864,0.578,3.023,NULL
2.183,13.674,-1.113,0.796,0.301,3.725,NULL
-0.026,13.897,-0.741,0.775,0.100,4.100,NULL
-2.674,12.744,-0.063,0.830,-0.296,4.255,NULL
-5.724,9.706,1.122,1.007,-0.948,4.057,NULL
-7.530,7.617,2.877,1.074,-1.269,3.114,NULL
-7.518,7.028,4.147,0.443,-0.749,0.846,NULL
