acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
11.031,18.111,1.149,-0.936,0.886,-2.988,NULL
11.804,16.844,1.034,-0.721,0.369,-1.711,NULL
11.370,15.293,0.464,-0.540,-0.424,0.061,NULL
8.597,14.980,-0.492,-0.507,-0.424,1.504,NULL
5.153,14.899,-1.609,-0.890,-0.130,2.231,NULL
2.372,14.571,-3.467,-1.398,0.067,2.718,NULL
0.314,14.013,-6.148,-1.636,0.106,3.012,NULL
-0.831,13.489,-9.153,-1.322,0.422,3.005,NULL
-0.995,13.577,-11.530,-0.635,1.407,2.998,NULL
-1.600,14.357,-13.201,-0.168,3.248,3.067,NULL
-3.979,14.578,-13.742,0.140,5.063,3.239,NULL
-6.294,14.581,-12.906,0.661,5.461,3.338,NULL
-6.865,14.224,-10.911,1.556,5.070,3.537,NULL
-7.745,12.635,-6.855,2.712,4.818,3.680,NULL
-8.832,11.630,-1.834,3.417,4.890,3.077,NULL
-10.079,11.967,4.634,2.911,5.191,1.373,NULL
-12.561,11.576,9.319,1.225,3.864,0.036,NULL
-12.291,10.852,10.589,-0.206,1.016,-0.086,NULL
-9.502,10.970,7.902,-1.260,-1.327,-0.321,NULL
-6.951,11.303,3.832,-2.077,-2.689,-0.770,NULL
-6.730,11.058,-0.221,-2.510,-4.012,-0.803,NULL
-6.305,10.545,-4.209,-2.445,-5.450,-0.624,NULL
-5.609,10.302,-7.499,-2.016,-6.166,-0.874,NULL
-5.990,10.901,-10.742,-1.885,-6.414,-0.912,NULL
-6.441,10.708,-13.925,-2.058,-6.274,-0.852,NULL
-5.051,10.064,-15.259,-2.011,-4.772,-1.709,NULL
-2.828,10.117,-14.362,-1.442,-2.391,-3.104,NULL
-1.903,11.193,-12.327,-0.520,-0.197,-3.982,NULL
-2.711,12.739,-9.842,0.443,0.240,-4.089,NULL
-1.486,14.819,-7.780,1.279,-0.297,-3.691,NULL
0.055,15.542,-6.437,1.466,-0.345,-3.154,NULL
1.667,14.758,-5.265,1.613,-0.050,-2.910,NULL
2.723,14.605,-3.029,2.210,-0.135,-2.501,NULL
5.631,16.320,-0.405,2.323,-0.572,-1.791,NULL
8.783,16.607,2.775,1.672,-0.030,-1.292,NULL
9.385,16.025,4.287,0.820,0.269,-0.527,NULL
9.056,15.311,4.139,-0.082,0.617,0.129,NULL
6.979,14.707,3.382,-0.547,0.336,0.873,NULL
5.596,15.134,1.654,-0.947,-0.194,1.600,NULL
4.086,15.530,-0.901,-1.514,-0.294,2.228,NULL
2.419,15.531,-3.625,-1.740,-0.271,2.761,NULL
0.863,15.566,-5.550,-1.555,0.043,3.162,NULL
-0.845,15.068,-6.703,-1.215,0.241,3.352,NULL
-1.407,14.545,-7.540,-0.699,0.372,3.331,NULL
-2.258,14.438,-7.879,-0.014,0.409,3.484,NULL
-2.970,14.929,-8.122,0.708,0.304,3.776,NULL
-3.605,13.558,-7.299,1.366,0.700,4.011,NULL
-6.118,11.143,-4.340,2.149,1.549,4.121,NULL
-9.695,9.603,-0.856,2.425,2.181,3.213,NULL
-11.986,7.777,2.201,1.571,1.797,1.593,NULL
-12.012,6.175,3.078,0.288,0.780,0.208,NULL
-10.281,7.162,1.618,-0.450,0.061,-0.811,NULL
-8.288,8.257,-0.805,-0.960,-0.350,-1.718,NULL
-7.556,8.529,-2.533,-0.873,-0.618,-2.151,NULL
-6.886,10.490,-3.678,-0.613,-0.792,-2.833,NULL
-5.738,12.476,-4.658,-0.431,-0.985,-3.579,NULL
-3.488,13.601,-4.941,0.091,-0.988,-3.983,NULL
-2.249,15.101,-4.481,0.439,-0.595,-4.192,NULL
-1.039,16.404,-4.160,0.438,-0.225,-4.390,NULL
0.480,16.890,-3.826,0.314,0.309,-4.405,NULL
1.902,15.756,-2.890,0.303,0.793,-3.990,NULL
2.919,15.435,-0.685,0.667,0.311,-3.334,NULL
5.556,16.526,2.339,0.762,-0.453,-2.661,NULL
7.829,17.110,4.648,0.448,-1.119,-1.680,NULL
9.348,17.363,4.885,-0.163,-1.760,-0.413,NULL
9.619,16.732,3.450,-0.624,-2.012,0.817,NULL
8.153,16.509,1.672,-0.762,-2.009,2.010,NULL
4.944,16.436,0.445,-0.532,-2.173,3.170,NULL
2.750,17.196,-0.328,-0.173,-2.690,4.172,NULL
0.984,17.554,-1.378,-0.209,-2.499,4.780,NULL
-1.399,16.844,-2.265,-0.260,-2.058,5.097,NULL
-3.767,15.350,-3.008,-0.095,-1.667,5.088,NULL
-5.934,13.263,-2.931,0.414,-1.302,4.735,NULL
-7.633,11.583,-2.912,0.673,-0.898,3.909,NULL
-8.118,9.201,-3.383,0.622,-0.492,2.736,NULL
-7.999,7.403,-2.707,0.972,0.107,1.903,NULL
-8.731,7.325,-1.563,1.066,0.866,1.044,NULL
-8.342,7.034,-1.443,0.536,0.950,-0.021,NULL
-6.167,6.886,-2.484,0.213,0.833,-0.870,NULL
-5.717,6.650,-2.677,0.542,0.931,-1.180,NULL
