acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.831,9.804,-2.014,0.384,0.054,-0.218,IRONMAN
-2.011,9.856,-2.156,0.419,-0.023,-0.324,IRONMAN
-1.737,9.717,-2.071,0.385,0.123,-0.353,IRONMAN
-2.707,9.560,-1.752,0.327,0.309,-0.419,IRONMAN
-4.503,10.139,-0.620,0.685,0.001,-0.511,IRONMAN
-5.524,12.000,-0.310,0.873,-0.788,-0.454,IRONMAN
-3.945,17.219,1.588,-0.475,-1.185,-0.162,IRONMAN
-2.205,19.436,5.031,-5.093,-0.596,0.510,IRONMAN
-3.022,27.970,10.501,-8.731,1.118,1.192,IRONMAN
-10.377,30.878,5.430,-8.731,0.240,2.510,IRONMAN
-9.309,13.886,-8.573,-8.731,-2.146,4.545,IRONMAN
-0.373,-3.873,-17.498,-5.974,-0.477,3.068,IRONMAN
1.106,-1.262,0.450,-0.362,-0.076,1.123,IRONMAN
-0.706,7.688,6.170,-1.102,-0.510,1.003,IRONMAN
-2.314,-0.145,-2.271,-0.754,0.186,-0.158,IRONMAN
-0.837,5.140,4.775,0.845,-0.056,-1.084,IRONMAN
3.088,4.768,5.975,0.358,-0.323,-0.454,IRONMAN
0.531,4.223,4.635,0.747,0.291,0.159,IRONMAN
-3.242,3.686,4.755,1.529,0.395,-0.582,IRONMAN
-2.622,3.025,3.676,3.100,-0.071,-1.703,IRONMAN
-0.249,4.824,2.062,5.440,-0.603,-2.222,IRONMAN
0.166,10.362,3.222,7.418,-0.974,-2.259,IRONMAN
-0.201,15.377,3.179,7.145,-1.188,-2.161,IRONMAN
3.301,17.592,4.929,6.571,-2.148,0.322,IRONMAN
6.108,21.139,4.235,6.171,-1.664,3.063,IRONMAN
10.302,27.483,5.735,2.906,-1.180,6.145,IRONMAN
8.643,24.679,2.733,-1.069,1.725,7.636,IRONMAN
9.841,19.159,0.322,-2.194,2.160,7.967,IRONMAN
12.830,16.183,1.615,-3.106,1.775,8.156,IRONMAN
13.463,4.793,0.564,-2.972,0.844,7.714,IRONMAN
14.460,-2.157,0.208,-2.013,0.230,7.072,IRONMAN
13.141,-1.236,1.805,-1.354,0.237,7.095,IRONMAN
9.794,-0.180,2.293,-1.692,-0.022,7.129,IRONMAN
8.389,-0.185,2.678,-1.994,-0.197,7.097,IRONMAN
7.213,-0.562,2.936,-2.341,-0.433,6.838,IRONMAN
5.828,-2.920,1.633,-2.747,-0.589,6.332,IRONMAN
4.334,-5.628,0.233,-2.561,-0.351,5.743,IRONMAN
3.472,-7.028,-1.205,-2.321,0.000,4.550,IRONMAN
3.750,-7.497,-2.057,-1.591,0.583,3.511,IRONMAN
1.531,-5.606,0.347,-0.583,1.085,2.352,IRONMAN
0.840,-5.289,0.699,-0.087,1.111,0.931,IRONMAN
2.662,-3.560,3.098,1.022,1.047,0.015,IRONMAN
3.427,-0.871,5.570,1.493,1.704,-0.448,IRONMAN
3.435,0.651,7.279,1.904,1.898,-0.987,IRONMAN
4.825,1.372,8.675,1.857,1.748,-1.267,IRONMAN
4.083,0.841,7.624,1.287,1.190,-1.227,IRONMAN
4.272,-3.964,4.967,1.074,1.072,-0.728,IRONMAN
2.546,-4.154,7.004,1.104,0.863,-0.312,IRONMAN
3.137,-4.323,7.471,0.051,-0.125,0.045,IRONMAN
1.467,-4.057,3.157,-0.588,-0.210,0.642,IRONMAN
-1.875,-4.646,1.540,0.067,0.055,0.454,IRONMAN
-0.915,-3.861,4.178,0.453,-0.245,-0.254,IRONMAN
1.559,-2.405,6.502,0.243,-0.938,-0.675,IRONMAN
3.952,-0.191,6.142,-0.193,-1.580,-0.671,IRONMAN
5.568,-0.322,5.896,0.057,-1.633,-0.456,IRONMAN
5.249,0.229,4.951,0.621,-1.266,-0.100,IRONMAN
3.746,1.265,4.294,0.586,-0.653,-0.012,IRONMAN
0.669,-0.723,3.534,0.421,-0.555,-0.837,IRONMAN
1.088,-2.769,1.992,0.832,-1.573,-1.688,IRONMAN
2.975,-3.904,0.317,1.594,-1.496,-2.100,IRONMAN
4.000,-4.154,1.351,2.519,-1.031,-3.098,IRONMAN
4.830,-3.290,2.023,3.032,-0.719,-3.994,IRONMAN
5.096,-1.762,3.268,3.425,-1.120,-4.483,IRONMAN
7.916,-0.573,5.207,3.601,-1.038,-5.366,IRONMAN
10.054,-0.857,5.896,3.670,0.024,-6.274,IRONMAN
8.713,2.635,5.728,3.669,0.821,-6.793,IRONMAN
8.129,6.182,6.982,3.790,0.088,-7.407,IRONMAN
11.144,10.352,5.517,4.260,-0.323,-8.045,IRONMAN
10.080,15.409,4.522,4.012,-0.128,-7.241,IRONMAN
9.956,16.589,5.004,2.776,-0.978,-5.427,IRONMAN
9.497,16.014,2.948,1.826,-1.568,-4.112,IRONMAN
6.394,13.552,0.068,1.263,-1.324,-3.175,IRONMAN
2.408,12.919,-1.358,1.506,-2.305,-2.572,IRONMAN
0.863,13.970,-2.351,1.985,-3.510,-2.541,IRONMAN
1.653,15.010,-3.307,2.135,-4.217,-2.316,IRONMAN
3.112,15.373,-3.942,1.847,-3.997,-1.919,IRONMAN
4.542,15.123,-4.478,0.989,-2.618,-1.531,IRONMAN
5.815,13.812,-4.780,0.177,-1.243,-0.756,IRONMAN
4.359,12.371,-4.399,-0.065,-0.224,-0.052,IRONMAN
1.956,11.736,-2.161,-0.012,0.251,0.604,IRONMAN
