acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.972,9.518,-0.355,0.006,0.082,-0.231,SHIELD
0.923,9.596,-0.634,0.019,0.085,-0.339,SHIELD
0.952,9.423,-0.937,0.227,-0.314,-0.381,SHIELD
1.967,10.217,-1.053,0.331,-0.379,-0.443,SHIELD
4.117,10.618,-1.610,0.103,0.647,-0.620,SHIELD
4.251,10.172,-2.243,-0.018,1.611,-0.456,SHIELD
3.353,11.259,-3.150,0.326,0.834,0.035,SHIELD
6.576,12.501,-5.955,1.148,-0.383,0.961,SHIELD
9.112,13.285,-8.172,2.502,0.103,2.324,SHIELD
6.374,17.173,-8.856,2.771,-0.133,3.367,SHIELD
4.069,13.656,-13.814,3.211,3.727,1.075,SHIELD
6.711,20.293,-11.850,4.764,3.991,0.773,SHIELD
7.880,22.553,-9.736,4.914,3.279,1.791,SHIELD
8.786,20.470,-10.416,4.755,2.835,1.998,SHIELD
14.655,22.297,-11.056,5.050,3.003,2.663,SHIELD
9.232,18.855,-8.450,4.791,3.223,3.676,SHIELD
3.893,13.935,-7.760,4.876,2.701,3.648,SHIELD
7.890,13.388,-5.081,4.452,2.575,3.924,SHIELD
1.502,8.171,-5.314,2.413,4.137,4.276,SHIELD
-1.556,4.054,-5.396,2.199,2.835,4.193,SHIELD
-0.333,4.652,-4.277,1.166,4.097,3.730,SHIELD
-5.564,2.171,-4.421,-0.600,5.405,3.248,SHIELD
-9.413,-2.416,-5.602,0.327,2.736,2.661,SHIELD
-4.289,-1.356,-1.806,1.367,0.569,2.124,SHIELD
-1.761,-1.226,0.004,0.467,1.084,1.336,SHIELD
-1.581,-2.645,0.417,0.446,0.735,0.524,SHIELD
0.954,-2.506,1.428,0.571,0.231,0.266,SHIELD
2.942,-1.696,1.447,-0.081,0.800,-0.221,SHIELD
3.203,-2.241,1.115,-0.124,0.588,-0.414,SHIELD
3.008,-2.744,1.388,0.189,-0.300,-0.234,SHIELD
3.186,-2.906,1.523,0.117,-0.405,-0.483,SHIELD
2.202,-2.222,1.498,-0.326,0.119,-0.939,SHIELD
0.969,-2.062,1.029,-0.287,-0.366,-1.113,SHIELD
0.674,-1.515,1.447,-0.219,-1.154,-1.296,SHIELD
1.281,0.232,2.113,-0.757,-1.073,-1.688,SHIELD
0.251,-1.411,1.231,-1.542,-0.935,-1.956,SHIELD
0.472,-0.929,0.151,-1.988,-0.670,-2.837,SHIELD
0.925,2.226,0.318,-2.400,-0.354,-3.721,SHIELD
1.297,5.882,-0.201,-3.215,0.023,-4.522,SHIELD
-0.117,5.834,-2.780,-2.993,-1.106,-5.656,SHIELD
1.531,9.719,-3.439,-1.779,-3.160,-6.210,SHIELD
7.555,16.383,-4.697,-2.683,-3.273,-6.511,SHIELD
7.843,17.869,-5.873,-3.026,-2.680,-5.387,SHIELD
6.927,21.302,-3.185,-2.919,-1.842,-4.705,SHIELD
8.432,26.873,-6.894,-3.463,-1.130,-5.528,SHIELD
9.796,22.833,-4.844,-1.940,-0.225,-5.170,SHIELD
7.974,21.838,-0.583,-1.215,0.868,-3.938,SHIELD
2.256,20.124,-0.493,-2.012,1.633,-3.341,SHIELD
-1.133,16.960,-1.612,-1.380,-1.277,-3.210,SHIELD
1.475,16.139,-3.071,-0.264,-4.569,-2.845,SHIELD
4.154,14.221,-3.641,0.413,-5.718,-1.958,SHIELD
6.277,12.147,-4.002,0.687,-5.166,-0.805,SHIELD
7.006,11.379,-2.917,0.662,-3.004,-0.032,SHIELD
4.965,11.310,-1.793,0.365,-0.365,0.315,SHIELD
1.560,10.705,-0.699,0.137,0.626,0.490,SHIELD
0.101,9.909,-0.455,0.030,0.074,0.528,SHIELD
0.327,9.383,-0.596,0.027,-0.641,0.353,SHIELD
0.816,9.276,-0.288,0.106,-1.107,0.236,SHIELD
1.310,9.459,-0.538,0.132,-1.346,0.314,SHIELD
1.391,9.441,-0.639,0.094,-1.271,0.304,SHIELD
1.638,9.280,-0.766,0.171,-1.076,0.213,SHIELD
1.583,9.586,-0.513,0.285,-0.831,0.182,SHIELD
1.423,9.871,-0.356,0.327,-0.692,0.229,SHIELD
1.356,9.717,-0.269,0.356,-0.558,0.294,SHIELD
1.443,9.778,-0.038,0.393,-0.286,0.312,SHIELD
1.029,9.877,0.264,0.370,0.006,0.336,SHIELD
0.520,9.875,0.319,0.278,0.013,0.348,SHIELD
0.598,9.767,0.145,0.190,-0.010,0.271,SHIELD
0.872,9.617,0.144,0.174,0.110,0.239,SHIELD
0.804,9.628,0.299,0.153,0.322,0.227,SHIELD
0.629,9.769,0.210,0.066,0.450,0.162,SHIELD
0.672,9.845,-0.010,-0.016,0.579,0.116,SHIELD
0.541,9.664,-0.112,-0.024,0.698,0.123,SHIELD
0.206,9.630,0.040,0.000,0.673,0.098,SHIELD
0.225,9.730,0.124,0.001,0.471,0.042,SHIELD
0.455,9.620,-0.015,0.003,0.305,0.039,SHIELD
0.583,9.555,-0.099,0.016,0.249,0.064,SHIELD
0.362,9.544,0.015,0.010,0.141,0.071,SHIELD
0.456,9.614,0.007,-0.020,0.053,0.026,SHIELD
0.545,9.531,-0.156,-0.024,-0.006,0.004,SHIELD
