acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.462,22.329,6.858,-1.452,-0.847,0.577,HULK
-0.150,20.148,0.924,-1.090,-1.056,0.962,HULK
-0.707,18.708,-5.053,-1.146,-1.432,1.166,HULK
-0.751,14.814,-10.183,-1.521,-1.961,1.970,HULK
0.022,9.935,-13.177,-1.834,-1.944,2.389,HULK
-0.584,4.478,-15.718,-2.274,-0.924,1.674,HULK
-3.799,-3.642,-18.837,-2.232,-0.433,1.016,HULK
-6.281,-16.981,-24.135,-1.938,0.578,0.094,HULK
-9.495,-24.304,-28.189,0.661,0.183,0.044,HULK
-8.835,-23.751,-28.718,2.620,0.458,-0.824,HULK
-8.145,-15.308,-32.750,4.714,1.353,-2.425,HULK
-7.289,-2.418,-32.750,6.497,1.583,-2.595,HULK
-6.242,10.823,-32.750,7.874,1.834,-2.770,HULK
-8.531,24.358,-32.750,8.420,3.150,-4.347,HULK
-8.291,32.750,-27.339,8.164,3.272,-3.779,HULK
-5.625,32.750,-14.964,7.098,2.208,-1.509,HULK
-7.392,32.750,-0.118,4.905,1.619,-0.601,HULK
-8.726,32.750,7.722,1.931,0.320,0.465,HULK
-7.350,32.750,6.534,-1.462,-0.496,0.521,HULK
-4.310,32.750,-3.620,-4.251,-1.033,0.354,HULK
-1.040,25.765,-13.961,-5.513,-1.840,1.207,HULK
0.444,17.464,-21.766,-6.206,-1.722,1.384,HULK
-0.634,9.695,-25.865,-6.091,-1.683,1.735,HULK
0.125,1.760,-25.964,-5.212,-1.824,2.660,HULK
-2.607,-9.278,-24.602,-4.565,-1.190,2.549,HULK
-5.880,-19.827,-26.578,-3.277,-0.827,1.922,HULK
-7.135,-27.400,-28.086,-1.123,-0.240,0.573,HULK
-5.279,-26.639,-29.292,1.391,0.468,-0.613,HULK
-7.618,-18.320,-28.476,3.905,0.747,-1.132,HULK
-8.074,-8.279,-31.683,5.513,0.890,-1.912,HULK
-7.483,3.766,-32.750,7.097,0.897,-2.366,HULK
-8.401,18.111,-29.038,7.734,1.332,-3.582,HULK
-4.540,31.395,-22.167,7.110,1.856,-3.877,HULK
-1.540,32.750,-5.883,6.093,1.106,-1.817,HULK
-0.932,32.750,6.650,2.822,0.197,0.408,HULK
-3.617,32.750,7.384,-0.849,-0.580,1.512,HULK
-2.495,32.750,-1.695,-4.060,-0.914,1.563,HULK
-2.853,21.775,-14.090,-5.991,-0.959,1.478,HULK
-2.992,12.973,-21.334,-6.483,-1.508,2.145,HULK
-2.165,9.498,-22.768,-6.745,-1.369,2.033,HULK
-3.574,8.613,-22.610,-7.783,-0.334,1.106,HULK
-7.496,3.893,-23.440,-8.382,-0.574,1.155,HULK
-5.242,2.344,-20.953,-7.025,-1.084,0.815,HULK
-1.654,3.637,-17.071,-5.776,-0.885,0.068,HULK
-1.479,3.185,-14.822,-4.885,-0.309,-0.056,HULK
-0.902,2.809,-11.337,-3.689,-0.973,0.079,HULK
-0.081,3.261,-9.086,-1.851,-1.363,0.110,HULK
1.267,3.963,-7.656,-0.123,-1.864,0.371,HULK
3.029,5.844,-5.738,0.561,-1.556,0.440,HULK
3.382,7.393,-4.104,0.777,-0.574,0.351,HULK
0.803,8.438,-3.216,0.958,-0.568,0.408,HULK
2.324,10.514,-1.804,1.240,-1.324,0.421,HULK
3.745,12.808,-0.187,1.105,-0.478,0.096,HULK
2.466,11.460,0.305,0.568,0.366,-0.067,HULK
3.801,10.324,0.700,0.666,0.244,-0.280,HULK
5.148,10.315,1.873,0.756,0.989,-0.461,HULK
2.995,10.707,1.842,0.829,1.294,-0.411,HULK
2.328,12.395,1.226,0.907,0.397,-0.164,HULK
3.506,12.456,0.867,0.828,0.472,0.022,HULK
1.674,11.360,1.096,1.028,0.209,0.272,HULK
1.916,11.198,1.013,1.211,-0.740,0.658,HULK
3.069,11.066,0.591,0.907,-0.413,0.751,HULK
1.970,10.071,0.050,0.368,0.658,0.483,HULK
0.857,9.222,-0.478,0.119,1.102,0.136,HULK
0.738,9.347,-0.276,0.008,1.171,-0.118,HULK
0.252,9.303,-0.154,-0.118,1.049,-0.358,HULK
-0.028,9.331,-0.230,-0.119,0.348,-0.427,HULK
0.395,9.546,-0.757,-0.213,-0.303,-0.417,HULK
0.889,9.706,-1.481,-0.285,-0.525,-0.482,HULK
1.189,9.985,-1.871,-0.265,-0.432,-0.580,HULK
1.322,10.366,-2.197,-0.246,-0.261,-0.640,HULK
1.285,10.481,-2.091,-0.098,-0.261,-0.602,HULK
0.129,10.026,-2.047,0.160,-0.914,-0.379,HULK
1.413,10.509,-2.031,0.582,-2.068,-0.005,HULK
3.318,11.063,-2.035,0.352,-1.547,0.262,HULK
2.577,10.305,-2.292,-0.130,-0.170,0.167,HULK
1.750,9.784,-2.383,-0.278,0.719,-0.028,HULK
0.644,9.626,-2.032,-0.202,0.891,-0.074,HULK
0.241,9.644,-1.779,-0.034,0.396,-0.059,HULK
0.755,9.925,-1.673,0.042,-0.015,-0.019,HULK
