acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.380,9.184,2.889,0.269,-0.215,-0.094,IRONMAN
0.536,9.656,2.799,0.189,-0.329,-0.128,IRONMAN
0.551,10.433,3.138,0.108,-0.304,-0.185,IRONMAN
1.022,11.558,4.738,-0.417,-0.144,-0.112,IRONMAN
1.172,12.216,5.410,-1.209,0.096,0.148,IRONMAN
0.720,12.443,5.355,-1.764,0.061,0.598,IRONMAN
0.176,13.034,9.051,-2.907,-0.097,0.757,IRONMAN
-0.136,11.603,7.387,-4.090,-0.365,0.674,IRONMAN
0.466,13.286,12.000,-5.145,-1.403,0.910,IRONMAN
1.870,9.335,9.073,-7.037,-1.780,1.467,IRONMAN
0.848,7.754,7.821,-6.576,-1.413,1.434,IRONMAN
1.202,2.688,5.135,-6.784,-2.369,1.475,IRONMAN
2.353,-2.338,-7.043,-4.481,-1.259,1.286,IRONMAN
1.093,0.296,3.408,-0.723,0.001,0.866,IRONMAN
2.192,-0.049,5.602,-0.705,0.282,0.677,IRONMAN
1.487,0.191,3.833,-0.654,0.387,0.631,IRONMAN
1.970,1.475,6.634,0.069,0.614,0.131,IRONMAN
3.902,2.165,10.438,0.042,0.254,-0.326,IRONMAN
4.142,1.796,9.143,0.005,0.033,-0.218,IRONMAN
5.047,2.039,9.331,0.277,0.109,0.318,IRONMAN
4.263,1.444,9.040,0.329,-0.002,0.783,IRONMAN
3.412,1.152,8.897,0.657,-0.312,0.777,IRONMAN
4.151,1.614,10.144,0.653,-0.871,0.685,IRONMAN
5.770,1.541,10.725,0.853,-1.809,0.705,IRONMAN
8.503,2.239,12.573,0.881,-2.737,1.117,IRONMAN
10.184,2.776,14.912,0.756,-3.005,2.493,IRONMAN
8.184,2.989,15.268,0.334,-3.126,3.506,IRONMAN
7.236,0.697,12.515,-0.081,-3.218,3.373,IRONMAN
9.699,-1.199,11.052,-0.148,-3.059,3.125,IRONMAN
11.434,-2.490,8.253,-0.473,-2.459,3.986,IRONMAN
6.771,-4.160,5.816,-0.752,-2.184,4.191,IRONMAN
3.540,-6.286,2.675,-0.751,-2.681,2.852,IRONMAN
5.023,-6.316,1.511,-0.654,-3.089,1.894,IRONMAN
6.783,-6.391,0.511,-0.511,-3.080,2.154,IRONMAN
3.749,-6.221,-0.413,-1.042,-2.944,2.480,IRONMAN
3.336,-7.715,-3.247,-1.005,-2.893,2.121,IRONMAN
3.794,-8.144,-3.548,-0.600,-2.763,1.788,IRONMAN
4.138,-8.036,-3.375,-0.634,-2.353,2.021,IRONMAN
4.098,-9.450,-4.096,-0.442,-1.617,2.453,IRONMAN
3.837,-10.114,-3.386,-0.424,-1.296,2.102,IRONMAN
4.306,-10.449,-2.579,-0.590,0.227,1.124,IRONMAN
4.213,-9.945,-3.177,0.144,0.915,1.416,IRONMAN
3.182,-8.085,1.205,0.440,1.521,1.164,IRONMAN
3.371,-6.670,1.534,0.517,2.003,0.725,IRONMAN
4.033,-5.587,3.615,1.244,2.446,0.664,IRONMAN
3.236,-3.342,7.135,2.009,2.898,0.694,IRONMAN
2.194,-2.569,10.322,1.792,2.832,-0.267,IRONMAN
4.164,-4.007,10.176,1.170,1.906,-1.094,IRONMAN
5.506,-4.958,8.318,0.483,0.953,-1.163,IRONMAN
6.267,-5.782,6.095,-0.227,0.004,-0.685,IRONMAN
4.721,-5.617,5.185,-0.244,-0.528,0.220,IRONMAN
2.993,-5.193,6.187,-0.398,-0.935,0.760,IRONMAN
2.370,-4.867,7.978,-0.603,-1.405,0.661,IRONMAN
2.012,-5.084,7.594,-1.406,-1.918,0.378,IRONMAN
2.178,-5.307,5.213,-1.412,-2.064,0.000,IRONMAN
2.754,-4.646,3.998,-1.269,-2.096,-0.528,IRONMAN
4.251,-5.959,1.207,-0.887,-1.891,-0.710,IRONMAN
2.104,-5.473,0.530,-0.321,-1.501,-0.842,IRONMAN
-0.017,-6.671,-3.107,1.962,0.893,-3.129,IRONMAN
1.357,-8.019,-2.709,2.123,1.619,-4.111,IRONMAN
3.484,-7.166,-2.080,3.005,1.944,-4.970,IRONMAN
7.141,-4.617,1.529,3.592,1.923,-5.593,IRONMAN
7.031,-2.659,3.828,3.111,1.628,-5.791,IRONMAN
8.645,-2.194,2.026,2.855,0.974,-6.562,IRONMAN
9.515,1.810,2.316,3.458,0.461,-6.837,IRONMAN
13.384,5.946,5.948,2.833,0.035,-6.806,IRONMAN
13.785,5.166,5.717,1.349,0.035,-6.180,IRONMAN
10.792,5.458,2.896,1.807,-0.827,-5.149,IRONMAN
9.880,8.041,3.139,1.658,-0.518,-4.940,IRONMAN
11.016,11.314,4.532,1.099,1.157,-5.006,IRONMAN
8.986,11.677,3.477,0.750,1.751,-4.276,IRONMAN
5.506,12.348,3.476,0.943,1.356,-3.059,IRONMAN
3.740,13.220,4.401,0.503,0.916,-2.507,IRONMAN
4.255,13.257,3.941,-0.131,1.059,-2.698,IRONMAN
4.424,12.848,3.308,-0.354,1.227,-2.505,IRONMAN
4.104,11.866,2.171,-0.288,0.766,-1.244,IRONMAN
3.134,11.538,2.157,0.013,0.045,-0.270,IRONMAN
2.444,10.629,2.160,0.046,-0.310,0.230,IRONMAN
1.579,9.606,2.183,0.273,-0.154,0.543,IRONMAN
0.671,9.182,2.677,0.344,0.220,0.497,IRONMAN
