acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.205,9.792,-0.360,-0.202,-0.035,0.081,IRONMAN
-0.058,9.490,-0.737,-0.248,0.029,0.112,IRONMAN
-0.238,9.355,-1.035,-0.121,-0.012,0.068,IRONMAN
-0.041,9.567,-0.830,-0.013,-0.121,0.033,IRONMAN
0.345,9.756,-0.725,-0.054,-0.100,0.040,IRONMAN
0.219,9.949,-0.775,-0.146,-0.027,0.053,IRONMAN
2.241,11.500,1.103,-0.794,-0.107,0.351,IRONMAN
5.282,17.659,8.826,-4.094,-0.293,3.049,IRONMAN
5.143,21.250,8.468,-8.206,0.307,4.979,IRONMAN
1.309,13.630,6.137,-8.731,0.564,4.727,IRONMAN
2.091,4.330,2.119,-7.535,-1.751,4.005,IRONMAN
2.931,1.487,0.113,-4.503,-1.813,2.402,IRONMAN
3.732,2.540,1.692,-2.390,-1.318,1.354,IRONMAN
5.375,3.434,3.546,-0.546,-1.095,0.752,IRONMAN
6.130,4.909,5.168,-0.339,-0.453,1.084,IRONMAN
5.848,4.188,4.997,-0.031,-0.192,1.300,IRONMAN
6.021,4.058,5.753,0.255,-0.172,1.087,IRONMAN
7.176,4.119,7.023,0.284,-0.401,0.979,IRONMAN
8.459,3.370,7.528,0.278,-0.682,0.961,IRONMAN
9.271,3.583,8.166,0.234,-1.052,0.907,IRONMAN
10.301,3.576,8.601,0.111,-1.636,1.021,IRONMAN
11.953,2.963,8.852,-0.053,-1.876,1.354,IRONMAN
12.612,3.186,9.910,-0.163,-2.093,1.912,IRONMAN
12.022,3.338,10.336,-0.573,-2.398,2.426,IRONMAN
11.357,2.436,10.506,-0.884,-2.612,3.057,IRONMAN
10.353,1.749,9.962,-1.244,-2.275,3.482,IRONMAN
8.695,1.750,10.625,-1.778,-2.294,3.652,IRONMAN
7.501,1.092,8.954,-2.488,-1.810,3.639,IRONMAN
4.084,0.833,5.587,-2.875,-0.972,2.847,IRONMAN
2.697,1.032,1.880,-2.904,-0.829,1.801,IRONMAN
3.201,-0.094,-2.552,-2.525,-0.499,1.022,IRONMAN
3.552,-1.855,-5.803,-1.619,0.079,0.671,IRONMAN
3.980,-3.861,-7.368,-0.709,0.625,0.497,IRONMAN
4.528,-5.318,-6.799,0.027,0.714,0.337,IRONMAN
5.512,-6.782,-5.450,0.118,0.304,0.122,IRONMAN
6.558,-7.697,-4.367,0.059,-0.213,0.100,IRONMAN
7.043,-7.839,-3.895,-0.118,-0.594,0.351,IRONMAN
7.428,-8.205,-4.167,-0.182,-0.984,0.656,IRONMAN
7.263,-8.378,-4.284,-0.170,-1.348,0.945,IRONMAN
7.351,-9.389,-4.891,-0.206,-1.571,1.156,IRONMAN
7.628,-10.376,-5.297,-0.030,-1.940,1.217,IRONMAN
8.044,-10.608,-6.487,0.148,-2.266,1.398,IRONMAN
9.343,-11.366,-7.356,0.673,-2.295,1.645,IRONMAN
9.653,-10.951,-5.993,1.166,-1.837,2.523,IRONMAN
6.957,-11.324,-4.587,1.002,-0.870,3.497,IRONMAN
3.993,-12.071,-2.942,0.563,-0.224,3.415,IRONMAN
2.119,-11.406,-1.840,-0.113,-0.091,2.489,IRONMAN
1.928,-11.708,-2.445,-0.451,0.010,1.520,IRONMAN
2.131,-10.260,-1.794,-0.262,0.423,0.755,IRONMAN
3.635,-8.007,-0.365,0.219,1.206,0.135,IRONMAN
3.658,-4.974,2.249,0.954,1.999,-0.253,IRONMAN
3.288,-2.433,4.454,1.386,1.933,-1.175,IRONMAN
5.987,-0.659,6.458,1.658,1.767,-1.425,IRONMAN
5.901,-1.277,6.374,1.689,1.843,-0.931,IRONMAN
5.867,-1.776,7.243,1.424,1.374,-0.571,IRONMAN
5.867,-2.844,7.147,0.668,0.455,-0.072,IRONMAN
4.986,-3.687,5.427,0.049,-0.285,0.236,IRONMAN
3.818,-3.800,3.833,-0.206,-0.670,0.272,IRONMAN
3.367,-4.140,2.916,-0.280,-1.041,0.136,IRONMAN
3.562,-4.426,2.188,-0.121,-1.000,-0.081,IRONMAN
3.017,-3.273,1.866,0.042,-1.200,-0.643,IRONMAN
3.432,-1.990,2.043,0.059,-1.556,-1.441,IRONMAN
3.008,-1.183,0.758,0.135,-1.995,-2.065,IRONMAN
2.411,-2.019,-1.522,0.487,-1.836,-2.739,IRONMAN
2.474,-2.527,-2.182,1.043,-1.236,-3.443,IRONMAN
3.145,-0.773,-0.858,1.660,-0.333,-4.147,IRONMAN
4.184,-0.805,0.276,1.892,0.601,-4.755,IRONMAN
5.910,-1.806,0.349,2.456,1.279,-5.475,IRONMAN
8.574,-2.006,0.034,3.983,1.923,-6.900,IRONMAN
10.219,2.131,2.177,5.832,2.573,-8.563,IRONMAN
11.296,10.337,6.519,6.702,2.610,-8.487,IRONMAN
12.393,12.020,6.583,6.443,2.918,-7.881,IRONMAN
9.918,15.576,4.498,7.013,4.382,-7.551,IRONMAN
6.589,20.916,6.724,6.477,5.439,-6.928,IRONMAN
5.489,19.540,9.872,3.553,3.588,-4.844,IRONMAN
5.877,16.387,7.569,0.952,1.217,-2.977,IRONMAN
5.107,14.063,4.293,0.213,-0.255,-1.400,IRONMAN
3.623,12.447,2.526,0.515,-1.203,-0.626,IRONMAN
3.364,11.321,1.574,0.992,-2.112,-0.408,IRONMAN
3.500,11.086,0.971,1.131,-2.680,-0.268,IRONMAN
