acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.179,9.598,-0.756,0.197,-0.706,-0.189,RELOAD
-2.280,8.005,-1.732,0.454,-1.707,-0.512,RELOAD
-2.029,8.669,-3.657,1.239,-4.137,-0.859,RELOAD
5.004,10.061,-6.685,1.260,-4.423,-1.354,RELOAD
5.374,12.249,-11.108,1.163,-4.121,-0.486,RELOAD
3.887,10.142,-19.041,1.904,-4.521,0.999,RELOAD
-2.673,8.812,-22.904,4.355,-3.451,0.241,RELOAD
-2.126,13.851,-23.954,6.105,-2.178,-1.128,RELOAD
-7.293,18.514,-27.095,6.850,-0.585,-0.950,RELOAD
-13.363,22.716,-27.194,8.220,0.404,-1.651,RELOAD
-14.433,27.468,-22.977,8.731,1.651,-3.318,RELOAD
-13.251,26.909,-15.223,8.731,2.412,-3.615,RELOAD
-11.830,23.874,-7.650,8.376,1.764,-3.574,RELOAD
-3.028,21.895,1.850,6.947,2.416,-3.877,RELOAD
1.110,17.009,10.946,4.301,4.107,-3.245,RELOAD
-1.560,11.743,13.595,2.335,3.185,-1.825,RELOAD
0.591,9.720,14.209,1.374,1.106,-0.929,RELOAD
1.541,9.075,15.781,-0.360,0.361,-0.587,RELOAD
-0.382,8.930,12.878,-2.413,-0.541,0.305,RELOAD
-2.632,7.908,6.838,-3.915,-1.847,1.198,RELOAD
-3.743,8.436,1.566,-5.008,-2.270,1.265,RELOAD
-7.163,8.996,-2.853,-5.697,-3.152,1.225,RELOAD
-7.611,12.474,-9.354,-6.253,-4.775,2.138,RELOAD
-11.901,13.127,-22.280,-6.558,-5.153,2.941,RELOAD
-8.188,11.687,-25.438,-5.259,-3.689,2.209,RELOAD
-9.318,9.961,-28.536,-4.897,-1.736,1.768,RELOAD
-8.614,5.048,-32.750,-3.344,-0.879,1.337,RELOAD
-8.551,1.788,-32.750,-0.540,-0.942,0.558,RELOAD
-7.411,1.420,-32.750,1.743,-0.716,-0.212,RELOAD
-9.037,4.176,-31.857,3.160,0.819,-1.012,RELOAD
-16.046,6.696,-31.361,4.762,1.203,-1.842,RELOAD
-16.881,12.325,-28.021,6.283,1.721,-3.197,RELOAD
-12.120,16.140,-18.233,6.675,3.873,-3.983,RELOAD
-10.459,16.089,-8.850,6.400,5.315,-3.535,RELOAD
-5.930,16.094,1.484,6.396,4.704,-2.819,RELOAD
-2.641,13.986,11.756,5.519,3.797,-2.109,RELOAD
-0.573,13.151,17.427,3.259,2.125,-0.805,RELOAD
1.038,10.543,17.557,0.929,0.628,-0.018,RELOAD
1.559,10.228,14.454,-1.530,0.049,0.610,RELOAD
0.137,9.185,8.761,-3.564,-0.340,1.206,RELOAD
-1.378,7.860,2.674,-4.934,-1.034,1.392,RELOAD
-2.558,7.660,-3.355,-5.678,-1.851,1.354,RELOAD
-3.862,10.207,-8.756,-6.465,-2.200,1.450,RELOAD
-5.472,11.280,-18.350,-7.005,-2.467,1.770,RELOAD
-2.152,9.598,-19.450,-5.812,-1.826,1.297,RELOAD
1.145,12.593,-14.119,-5.174,0.841,0.420,RELOAD
-0.647,15.788,-12.858,-6.330,2.366,0.074,RELOAD
0.128,15.973,-15.223,-7.258,2.405,-0.081,RELOAD
2.836,15.043,-14.347,-6.464,3.232,-0.349,RELOAD
2.223,14.743,-11.177,-5.320,3.814,-0.754,RELOAD
3.717,13.825,-9.412,-4.827,3.913,-0.990,RELOAD
4.528,12.177,-8.491,-4.186,4.033,-1.115,RELOAD
4.164,10.796,-6.998,-2.891,3.589,-1.122,RELOAD
3.611,10.043,-5.340,-1.372,2.528,-0.826,RELOAD
2.626,9.900,-3.374,-0.110,1.030,-0.534,RELOAD
2.357,10.042,-2.309,0.469,-0.395,-0.364,RELOAD
2.754,10.109,-1.937,0.691,-1.404,-0.070,RELOAD
2.867,10.076,-1.859,0.769,-1.623,0.245,RELOAD
2.532,10.163,-1.435,0.800,-1.319,0.429,RELOAD
1.765,9.827,-0.999,0.753,-0.941,0.477,RELOAD
1.181,9.367,-0.261,0.682,-0.665,0.422,RELOAD
0.654,9.372,0.281,0.507,-0.573,0.251,RELOAD
0.504,9.462,0.289,0.270,-0.685,0.010,RELOAD
1.059,9.283,-0.067,0.161,-0.810,-0.124,RELOAD
1.583,9.403,-0.267,0.103,-0.603,-0.161,RELOAD
1.706,9.696,-0.057,0.023,-0.184,-0.206,RELOAD
1.437,9.861,-0.006,-0.048,0.001,-0.177,RELOAD
1.286,9.772,-0.103,-0.081,-0.085,-0.115,RELOAD
1.310,9.864,-0.268,-0.042,-0.211,-0.038,RELOAD
1.272,9.839,-0.334,-0.053,-0.124,-0.001,RELOAD
1.124,9.657,-0.381,-0.073,-0.005,0.006,RELOAD
0.825,9.525,-0.407,-0.041,-0.008,-0.005,RELOAD
0.822,9.573,-0.332,-0.003,-0.121,-0.037,RELOAD
0.983,9.636,-0.462,-0.035,-0.211,-0.008,RELOAD
0.946,9.603,-0.739,-0.049,-0.228,0.016,RELOAD
0.790,9.513,-0.772,0.019,-0.187,0.013,RELOAD
0.782,9.573,-0.694,0.061,-0.196,-0.015,RELOAD
0.891,9.597,-0.686,0.061,-0.225,0.000,RELOAD
0.862,9.677,-0.666,0.067,-0.208,0.018,RELOAD
0.908,9.725,-0.702,0.047,-0.114,-0.014,RELOAD
