acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.787,1.345,-5.467,-1.190,0.090,0.269,HULK
-2.642,-0.682,-6.141,-1.387,0.730,-0.391,HULK
-3.821,-4.729,-8.944,-0.804,0.875,-0.821,HULK
-3.258,-6.224,-10.126,0.519,0.527,-1.030,HULK
-4.357,-6.833,-9.925,0.968,1.383,-1.828,HULK
-4.810,-9.186,-14.364,1.193,2.211,-2.540,HULK
-5.037,-6.570,-21.774,2.998,2.242,-2.590,HULK
-6.137,-0.010,-23.106,4.616,2.079,-1.991,HULK
-10.409,4.579,-31.850,5.170,2.725,-1.940,HULK
-15.403,15.172,-32.750,7.118,2.958,-2.733,HULK
-17.437,26.410,-25.370,7.096,3.764,-3.352,HULK
-17.687,32.750,-15.224,7.280,3.294,-2.910,HULK
-11.311,32.750,1.684,5.942,1.474,-0.883,HULK
-10.391,32.750,6.974,2.173,1.722,-0.449,HULK
-9.912,32.750,7.408,0.421,-0.241,0.980,HULK
-9.917,31.077,1.668,-2.614,-1.147,2.378,HULK
-13.685,23.402,-7.351,-4.624,-1.242,2.442,HULK
-13.792,16.452,-12.757,-5.225,-2.003,2.005,HULK
-11.682,12.114,-18.307,-5.751,-2.332,1.959,HULK
-9.973,4.592,-24.671,-6.083,-1.591,1.048,HULK
-5.566,-5.338,-26.584,-3.630,-2.513,1.260,HULK
1.848,-10.657,-25.662,-3.282,-1.550,2.100,HULK
-4.619,-24.190,-32.750,-0.690,-0.731,1.448,HULK
-1.526,-19.833,-24.790,2.178,-0.103,0.326,HULK
-4.591,-17.504,-25.580,2.315,1.535,-0.974,HULK
-10.421,-13.633,-32.750,4.551,1.671,-1.681,HULK
-12.618,1.569,-32.750,5.948,2.097,-2.495,HULK
-17.840,13.522,-31.377,6.866,2.755,-3.679,HULK
-12.860,31.846,-12.639,7.372,1.953,-3.914,HULK
-0.962,32.750,4.129,3.826,2.613,-3.330,HULK
-2.285,32.750,3.604,0.878,1.404,0.123,HULK
-3.742,32.750,0.773,-0.410,-0.564,2.977,HULK
-8.253,25.578,-5.735,-2.385,-0.626,3.578,HULK
-9.684,20.269,-7.889,-3.973,-0.531,3.315,HULK
-10.914,14.522,-11.153,-5.225,-0.760,2.973,HULK
-10.940,11.032,-13.994,-5.862,-1.382,2.723,HULK
-9.237,9.556,-15.071,-6.165,-1.368,2.128,HULK
-6.829,8.565,-14.622,-6.403,-0.709,1.405,HULK
-6.474,5.870,-14.213,-5.817,-0.693,0.990,HULK
-4.886,3.974,-12.223,-4.579,-1.316,1.197,HULK
-3.819,2.776,-10.638,-3.951,-1.764,1.471,HULK
-3.050,1.342,-10.885,-3.402,-1.738,1.589,HULK
-1.695,1.118,-10.158,-2.134,-1.176,1.428,HULK
-1.685,1.809,-8.137,-0.922,-0.564,0.926,HULK
-1.872,2.017,-7.094,0.070,-0.826,0.543,HULK
-1.041,3.098,-5.864,0.867,-0.892,0.244,HULK
-0.483,4.762,-4.910,1.172,-0.407,-0.090,HULK
-1.245,5.623,-4.224,1.296,0.278,-0.563,HULK
-0.619,7.805,-3.460,1.667,0.358,-0.929,HULK
0.539,9.828,-2.552,1.695,0.714,-1.304,HULK
1.208,11.037,-2.356,2.404,0.031,-1.378,HULK
3.265,14.449,-0.494,3.029,-0.919,-0.915,HULK
5.645,14.865,1.040,2.613,-0.676,-0.804,HULK
5.788,14.981,2.556,2.336,0.137,-0.846,HULK
3.916,15.197,3.615,1.922,0.007,-0.573,HULK
3.637,14.645,3.360,0.758,-0.674,-0.064,HULK
3.005,13.089,0.930,-0.749,-1.003,0.489,HULK
2.134,10.518,-2.411,-1.548,-0.900,0.758,HULK
1.084,9.258,-4.623,-1.451,-0.572,0.743,HULK
0.586,8.772,-5.534,-1.079,-0.019,0.419,HULK
-0.148,8.487,-5.454,-0.693,0.594,0.102,HULK
-0.535,8.764,-5.225,-0.531,0.870,0.008,HULK
-1.283,8.575,-4.847,-0.385,1.014,0.035,HULK
-2.649,8.194,-4.154,-0.028,0.593,0.067,HULK
-2.220,8.947,-3.832,0.114,0.079,0.088,HULK
-1.976,8.332,-3.602,0.199,-0.141,0.114,HULK
-1.752,8.031,-3.484,0.201,-0.161,0.050,HULK
-1.326,8.396,-3.482,0.146,-0.059,-0.118,HULK
-0.799,8.989,-3.252,0.173,0.148,-0.209,HULK
-1.394,8.660,-3.093,0.301,-0.127,-0.113,HULK
-0.872,9.046,-2.965,0.298,-0.417,-0.103,HULK
-0.208,9.332,-3.069,0.176,-0.112,-0.255,HULK
-0.197,9.429,-3.105,0.057,0.252,-0.407,HULK
-0.410,9.469,-3.009,0.029,0.289,-0.426,HULK
-0.225,9.611,-2.977,0.078,0.169,-0.366,HULK
-0.061,9.584,-2.865,0.084,0.108,-0.289,HULK
-0.143,9.498,-2.940,0.023,0.108,-0.223,HULK
-0.252,9.366,-2.983,0.009,0.121,-0.199,HULK
-0.227,9.305,-2.994,0.061,0.042,-0.180,HULK
-0.098,9.427,-3.039,0.027,-0.039,-0.107,HULK
