acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.381,10.297,-1.561,0.015,0.927,-0.256,SHIELD
2.457,10.814,-2.280,0.048,1.523,-0.332,SHIELD
3.923,11.713,-2.794,0.184,2.388,-0.453,SHIELD
4.900,13.376,-3.006,0.470,3.300,-0.336,SHIELD
5.391,15.906,-2.421,0.880,3.120,0.296,SHIELD
6.555,17.960,-3.269,1.200,2.321,1.309,SHIELD
9.346,20.698,-4.944,1.646,1.656,2.550,SHIELD
10.956,22.587,-7.991,1.901,1.542,4.207,SHIELD
14.076,22.957,-13.310,2.938,0.793,6.556,SHIELD
11.484,23.250,-15.992,4.982,-0.797,8.731,SHIELD
7.193,19.384,-16.108,6.930,-0.821,7.507,SHIELD
4.992,17.239,-11.220,7.391,1.082,5.165,SHIELD
-1.201,14.246,-3.859,6.380,2.368,4.017,SHIELD
-2.478,11.163,1.559,4.122,3.455,2.363,SHIELD
-1.355,5.927,1.544,1.288,4.220,1.724,SHIELD
-2.416,1.094,-1.690,-0.048,3.573,1.861,SHIELD
-1.907,-0.986,-4.206,-0.034,2.171,1.861,SHIELD
-0.539,-1.701,-4.626,0.200,2.021,1.435,SHIELD
-0.131,-1.905,-3.314,0.502,2.127,0.563,SHIELD
1.691,-1.358,-0.915,0.749,1.934,-0.071,SHIELD
3.242,-0.741,1.139,0.515,1.660,-0.132,SHIELD
3.733,-0.814,1.746,0.307,1.220,-0.032,SHIELD
4.457,-0.618,2.043,0.218,0.791,-0.056,SHIELD
5.221,-0.579,2.306,0.110,0.270,0.136,SHIELD
5.484,-0.860,2.221,-0.134,-0.016,0.360,SHIELD
5.350,-1.433,1.580,-0.285,-0.280,0.364,SHIELD
5.756,-1.535,1.129,-0.340,-0.436,0.204,SHIELD
7.378,-1.366,1.074,-0.660,-0.341,0.253,SHIELD
6.973,-2.146,0.472,-0.956,-0.204,0.433,SHIELD
6.729,-2.465,-0.463,-0.834,-0.459,0.348,SHIELD
6.941,-2.660,-1.389,-0.758,-0.803,0.448,SHIELD
6.266,-3.241,-1.861,-0.629,-0.951,0.518,SHIELD
4.791,-3.874,-2.452,-0.582,-1.057,0.429,SHIELD
4.469,-3.875,-2.822,-0.419,-1.202,0.031,SHIELD
5.565,-3.237,-2.934,-0.498,-0.784,-0.529,SHIELD
4.991,-3.381,-2.917,-0.602,-0.599,-0.717,SHIELD
4.917,-2.779,-2.449,-0.651,-0.537,-1.142,SHIELD
5.926,-1.824,-2.376,-0.885,-0.344,-1.776,SHIELD
6.703,-1.347,-2.464,-1.085,-0.503,-2.083,SHIELD
6.051,-0.546,-2.510,-1.110,-1.429,-2.028,SHIELD
9.182,1.543,-3.604,-1.427,-1.808,-2.220,SHIELD
12.711,3.338,-4.124,-2.126,0.478,-3.107,SHIELD
10.474,3.681,-2.959,-2.216,2.570,-4.193,SHIELD
7.882,4.261,-2.266,-1.598,1.318,-4.384,SHIELD
8.998,7.009,-0.534,-1.052,-0.179,-3.867,SHIELD
8.825,9.237,-0.496,-1.429,0.115,-3.876,SHIELD
6.756,9.492,-0.652,-1.328,0.310,-4.043,SHIELD
4.575,10.552,-0.696,-0.809,-0.804,-4.053,SHIELD
6.207,13.447,-0.792,-0.702,-1.225,-4.208,SHIELD
8.466,15.825,-1.431,-1.170,0.126,-4.659,SHIELD
6.568,15.276,-0.947,-1.471,1.376,-4.700,SHIELD
3.646,14.515,-0.919,-1.352,0.457,-3.967,SHIELD
2.234,13.837,-1.641,-1.026,-1.337,-2.946,SHIELD
1.842,13.118,-2.748,-0.512,-3.223,-2.045,SHIELD
2.885,12.568,-3.980,-0.141,-4.331,-1.446,SHIELD
3.636,12.081,-4.538,0.027,-4.455,-1.029,SHIELD
3.994,11.856,-4.333,0.044,-3.917,-0.880,SHIELD
4.110,11.503,-3.817,-0.097,-3.026,-0.842,SHIELD
3.637,10.904,-3.375,-0.364,-2.360,-0.748,SHIELD
3.012,10.064,-3.162,-0.625,-2.087,-0.519,SHIELD
2.660,9.457,-3.177,-0.587,-2.045,-0.191,SHIELD
2.283,9.135,-3.061,-0.316,-1.927,0.022,SHIELD
2.093,9.081,-2.747,0.007,-1.633,0.053,SHIELD
2.050,9.204,-2.385,0.267,-1.184,0.035,SHIELD
2.070,9.443,-1.988,0.531,-0.646,0.027,SHIELD
1.681,9.676,-1.077,0.833,-0.258,-0.012,SHIELD
0.498,9.943,0.641,1.626,-0.124,-0.096,SHIELD
-0.367,11.938,2.741,2.447,-0.403,-0.265,SHIELD
1.140,12.501,3.192,1.294,-0.594,-0.208,SHIELD
1.705,11.760,1.985,-0.438,-0.127,0.284,SHIELD
0.676,10.595,0.276,-1.446,0.470,0.588,SHIELD
-0.426,9.480,-1.121,-1.693,0.639,0.508,SHIELD
-1.035,8.515,-1.832,-1.358,0.298,0.279,SHIELD
-0.808,8.368,-2.002,-0.699,-0.194,0.071,SHIELD
-0.203,8.864,-1.653,-0.081,-0.369,-0.059,SHIELD
0.291,9.469,-1.152,0.218,-0.221,-0.101,SHIELD
0.409,9.786,-0.792,0.176,0.070,-0.097,SHIELD
0.157,9.799,-0.530,0.094,0.360,-0.113,SHIELD
-0.161,9.766,-0.231,0.100,0.455,-0.152,SHIELD
-0.262,9.786,0.034,0.117,0.313,-0.167,SHIELD
