acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2.408,9.105,1.027,0.123,0.110,0.454,SHIELD
4.626,10.706,0.381,0.452,0.888,0.855,SHIELD
4.919,11.423,0.083,0.655,1.117,1.156,SHIELD
6.097,11.504,-1.088,0.710,0.937,1.662,SHIELD
6.830,12.275,-2.633,1.301,0.906,2.356,SHIELD
6.292,13.128,-3.836,1.931,0.686,2.898,SHIELD
6.836,15.043,-4.702,2.669,0.639,3.498,SHIELD
5.275,16.487,-6.192,3.168,0.251,3.508,SHIELD
3.866,16.930,-8.080,4.025,-0.083,3.171,SHIELD
4.619,18.035,-6.980,5.465,0.433,2.805,SHIELD
1.650,16.411,-2.812,6.092,1.356,2.839,SHIELD
-1.224,13.741,2.561,6.030,2.009,2.408,SHIELD
-4.568,11.491,10.515,3.146,1.765,1.905,SHIELD
-2.460,9.097,2.260,0.381,0.154,1.430,SHIELD
0.813,7.881,-1.771,0.775,-0.453,0.826,SHIELD
2.578,6.997,-0.999,1.247,-0.226,0.387,SHIELD
6.595,6.462,-0.514,0.707,0.144,0.088,SHIELD
7.114,5.818,-1.413,-0.428,0.328,0.276,SHIELD
7.519,5.193,-4.248,-1.230,-0.216,0.194,SHIELD
9.407,5.008,-8.116,-0.383,-0.476,0.083,SHIELD
10.732,5.612,-6.538,0.684,-0.256,0.120,SHIELD
11.756,5.860,-6.497,0.488,-0.588,0.260,SHIELD
14.428,6.315,-9.057,0.906,-0.698,0.293,SHIELD
14.932,6.770,-7.970,1.466,0.031,0.490,SHIELD
14.737,7.321,-7.897,1.321,0.519,0.834,SHIELD
13.365,6.705,-7.844,1.108,0.819,1.348,SHIELD
11.710,5.845,-8.553,0.993,0.855,1.611,SHIELD
10.345,5.373,-8.779,0.892,1.169,1.566,SHIELD
8.910,4.841,-8.679,0.625,1.767,1.607,SHIELD
7.012,3.510,-8.974,0.539,1.944,1.707,SHIELD
6.611,2.627,-7.619,0.833,2.152,1.512,SHIELD
6.409,2.219,-5.651,0.621,2.351,1.166,SHIELD
6.100,1.618,-5.401,0.233,2.218,1.263,SHIELD
5.708,1.314,-5.693,0.169,2.130,1.481,SHIELD
5.355,0.838,-4.434,0.227,2.410,1.547,SHIELD
4.226,-0.159,-3.761,0.759,2.650,1.473,SHIELD
2.296,-0.133,-1.117,1.393,2.679,1.584,SHIELD
0.791,-0.808,1.718,0.803,2.061,1.486,SHIELD
-0.194,-1.810,2.113,0.240,1.305,1.268,SHIELD
0.972,-1.671,1.234,0.625,1.184,0.795,SHIELD
1.437,-1.675,3.318,0.717,1.257,0.490,SHIELD
1.697,-1.944,4.095,0.373,0.884,0.280,SHIELD
1.411,-2.173,3.829,0.530,0.108,0.114,SHIELD
2.610,-1.685,4.541,0.851,-0.389,0.151,SHIELD
1.942,-1.693,5.581,0.164,-0.434,0.155,SHIELD
1.265,-1.914,3.330,-0.510,-0.656,-0.068,SHIELD
1.593,-1.913,1.113,-0.360,-0.969,-0.389,SHIELD
3.040,-1.590,0.605,0.214,-0.896,-0.832,SHIELD
4.255,-0.625,2.957,-0.266,-0.145,-1.091,SHIELD
2.909,-0.955,0.924,-1.242,-0.639,-1.210,SHIELD
4.889,-0.924,-2.033,-1.073,-1.233,-1.249,SHIELD
3.059,-0.479,-2.695,-0.579,-1.951,-1.903,SHIELD
9.905,2.046,-3.706,-0.084,-1.938,-2.423,SHIELD
8.732,2.651,-1.585,-0.787,-1.388,-1.795,SHIELD
7.920,2.269,-5.691,-1.961,-2.099,-1.963,SHIELD
12.162,5.616,-7.541,0.117,-2.122,-2.052,SHIELD
12.035,7.146,-2.345,-0.215,-1.475,-1.805,SHIELD
9.850,7.401,-3.687,-2.463,-1.669,-1.835,SHIELD
13.353,8.290,-13.219,-1.273,-1.364,-2.458,SHIELD
15.466,9.540,-4.944,0.976,0.565,-2.192,SHIELD
9.103,8.370,0.940,-1.064,0.509,-1.808,SHIELD
9.582,8.297,-6.673,-1.767,-0.864,-1.852,SHIELD
11.977,8.791,-6.225,0.835,-0.499,-1.599,SHIELD
9.289,8.876,1.052,0.526,-0.282,-1.159,SHIELD
7.320,8.551,-1.376,-1.162,-1.223,-1.029,SHIELD
6.936,8.289,-4.431,-0.498,-1.719,-0.895,SHIELD
6.559,8.613,-1.119,0.009,-1.585,-0.640,SHIELD
4.485,8.856,1.131,-1.211,-1.381,-0.384,SHIELD
2.906,9.070,-0.678,-2.512,-1.554,-0.428,SHIELD
2.838,9.771,-2.328,-2.983,-1.775,-0.771,SHIELD
3.345,10.309,-2.527,-3.031,-1.408,-1.089,SHIELD
3.124,10.317,-1.692,-2.983,-0.763,-0.782,SHIELD
1.885,10.452,-1.909,-3.036,-0.500,-1.061,SHIELD
1.432,10.929,-1.367,-2.987,-0.281,-1.814,SHIELD
2.065,10.887,-0.227,-3.117,-0.095,-2.190,SHIELD
2.761,10.189,-0.832,-2.960,0.341,-1.891,SHIELD
1.722,9.888,-1.000,-1.955,0.653,-1.854,SHIELD
1.109,10.050,0.764,-1.077,0.689,-1.846,SHIELD
0.932,10.659,2.118,-0.897,0.676,-1.745,SHIELD
0.897,10.736,1.899,-0.954,0.604,-1.661,SHIELD
