acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.181,8.298,-10.577,2.620,-0.020,-0.067,SHANGCHI
-0.471,8.104,-11.622,2.971,0.180,-0.215,SHANGCHI
-0.647,7.582,-12.275,3.301,0.516,-0.476,SHANGCHI
-1.032,7.689,-12.769,3.426,1.013,-0.785,SHANGCHI
-2.356,7.193,-14.395,3.332,1.041,-0.876,SHANGCHI
-3.093,6.563,-16.465,3.616,0.878,-0.890,SHANGCHI
-4.505,6.917,-17.706,4.037,1.117,-1.183,SHANGCHI
-5.641,6.943,-18.258,4.549,1.350,-1.441,SHANGCHI
-6.616,7.343,-17.710,4.938,1.220,-1.535,SHANGCHI
-6.407,7.480,-16.714,5.157,0.880,-1.485,SHANGCHI
-5.930,7.897,-14.556,5.262,1.049,-1.743,SHANGCHI
-4.775,7.943,-12.777,5.176,1.080,-2.080,SHANGCHI
-2.733,7.835,-9.530,5.141,1.397,-2.226,SHANGCHI
-0.187,7.479,-5.591,4.735,1.858,-2.366,SHANGCHI
1.124,6.974,-1.990,4.222,1.813,-2.139,SHANGCHI
2.853,6.319,0.980,3.317,1.292,-1.745,SHANGCHI
4.363,4.867,1.999,1.793,1.215,-1.212,SHANGCHI
6.229,2.781,1.620,0.334,1.722,-0.950,SHANGCHI
8.853,1.242,-0.196,-1.030,2.955,-0.992,SHANGCHI
10.888,0.434,-2.269,-2.416,4.631,-0.677,SHANGCHI
11.126,-0.868,-4.915,-3.508,5.829,-0.290,SHANGCHI
12.271,-0.899,-6.445,-3.923,6.187,0.018,SHANGCHI
14.164,-0.677,-6.446,-4.387,6.614,0.367,SHANGCHI
15.662,0.116,-5.387,-4.769,7.740,0.393,SHANGCHI
16.492,0.925,-4.021,-5.206,8.731,0.385,SHANGCHI
13.856,1.305,-1.206,-5.598,8.731,0.622,SHANGCHI
10.595,0.036,2.008,-5.816,8.731,0.545,SHANGCHI
7.767,-2.356,3.795,-5.203,8.731,0.221,SHANGCHI
5.748,-3.204,6.941,-4.054,6.849,-0.186,SHANGCHI
5.593,-3.333,9.048,-3.180,4.145,-0.776,SHANGCHI
8.007,-2.990,9.336,-2.860,2.659,-1.314,SHANGCHI
10.863,-2.668,8.178,-2.779,2.518,-1.181,SHANGCHI
11.287,-3.375,6.755,-2.702,2.866,-0.844,SHANGCHI
10.719,-3.494,5.313,-2.546,3.020,-0.571,SHANGCHI
9.600,-4.017,4.505,-2.336,3.138,-0.425,SHANGCHI
8.495,-4.202,3.969,-2.127,2.770,-0.448,SHANGCHI
8.477,-4.557,3.352,-1.971,2.370,-0.527,SHANGCHI
9.240,-4.598,2.936,-2.093,2.701,-0.442,SHANGCHI
8.135,-5.025,1.788,-2.296,3.102,-0.273,SHANGCHI
8.470,-5.392,0.924,-2.307,3.086,0.142,SHANGCHI
6.557,-6.794,-0.308,-2.446,3.410,0.062,SHANGCHI
5.487,-7.706,-1.749,-2.401,2.531,-0.202,SHANGCHI
6.308,-7.711,-3.089,-2.301,1.813,-0.205,SHANGCHI
5.829,-7.847,-4.841,-2.289,1.714,0.051,SHANGCHI
4.051,-8.590,-6.147,-2.032,1.497,0.334,SHANGCHI
1.871,-9.266,-7.041,-1.652,1.036,0.404,SHANGCHI
0.643,-9.917,-7.119,-1.085,0.468,0.265,SHANGCHI
0.142,-9.499,-6.524,-0.539,0.254,0.049,SHANGCHI
-0.403,-9.078,-6.192,-0.118,0.195,-0.094,SHANGCHI
-0.831,-8.731,-5.347,0.328,0.048,-0.265,SHANGCHI
-0.602,-8.213,-3.933,0.671,-0.027,-0.548,SHANGCHI
-0.759,-7.359,-2.889,0.859,-0.134,-0.804,SHANGCHI
-0.975,-6.598,-2.461,0.868,-0.534,-1.100,SHANGCHI
-0.390,-6.412,-2.520,0.945,-0.846,-1.557,SHANGCHI
0.132,-5.628,-2.414,1.068,-1.051,-1.999,SHANGCHI
0.988,-5.519,-2.116,1.288,-1.104,-2.364,SHANGCHI
0.880,-4.936,-2.045,1.423,-1.103,-2.807,SHANGCHI
1.487,-4.551,-1.594,1.617,-1.165,-3.337,SHANGCHI
2.155,-3.266,-1.081,1.710,-1.135,-3.865,SHANGCHI
4.297,-1.961,-1.932,1.722,-1.419,-4.623,SHANGCHI
6.414,0.116,-1.880,1.951,-2.104,-4.968,SHANGCHI
8.974,1.509,-1.328,1.916,-2.244,-5.038,SHANGCHI
10.143,1.877,-1.103,1.913,-1.942,-5.254,SHANGCHI
11.890,1.743,-0.167,2.542,-0.980,-5.471,SHANGCHI
13.149,4.228,2.051,3.055,0.440,-5.332,SHANGCHI
12.609,5.850,3.267,3.098,1.097,-4.838,SHANGCHI
12.052,5.661,3.991,3.631,1.873,-5.041,SHANGCHI
9.718,8.293,5.168,4.381,2.572,-5.490,SHANGCHI
8.374,12.675,6.767,3.983,1.779,-5.028,SHANGCHI
8.603,13.962,6.313,2.323,0.638,-3.920,SHANGCHI
8.262,12.681,3.970,1.542,0.255,-3.631,SHANGCHI
7.294,12.192,2.416,1.592,0.160,-3.614,SHANGCHI
6.058,12.583,1.631,1.682,0.284,-3.598,SHANGCHI
4.942,13.158,1.398,1.663,0.356,-3.503,SHANGCHI
4.376,13.043,1.109,1.385,0.416,-3.231,SHANGCHI
3.956,12.699,0.647,0.990,0.379,-2.715,SHANGCHI
3.490,12.419,0.381,0.509,0.139,-2.009,SHANGCHI
3.253,11.844,-0.140,0.090,-0.106,-1.347,SHANGCHI
3.013,11.291,-0.738,-0.116,-0.232,-0.813,SHANGCHI
2.818,10.826,-1.113,-0.142,-0.216,-0.447,SHANGCHI
