acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.428,11.678,-9.299,-1.691,-2.164,1.403,HULK
-0.852,7.235,-12.753,-2.146,-0.966,0.411,HULK
-1.794,0.977,-16.547,-1.236,-0.940,0.167,HULK
0.684,-2.270,-15.517,-1.456,0.001,-0.952,HULK
-0.657,-17.863,-22.256,-1.340,1.097,-2.110,HULK
3.520,-21.535,-28.726,0.897,0.745,-1.485,HULK
0.806,-26.241,-32.750,3.070,1.046,-0.539,HULK
-5.222,-18.843,-32.750,5.475,1.902,-1.778,HULK
-6.189,-5.849,-32.750,7.567,2.739,-2.626,HULK
-11.316,13.440,-32.750,8.731,2.799,-2.006,HULK
-14.407,29.186,-32.750,8.731,3.355,-2.896,HULK
-15.525,32.750,-26.728,7.865,3.681,-2.947,HULK
-13.753,32.750,-12.982,6.404,1.918,-0.388,HULK
-12.215,32.750,-2.902,3.550,1.133,0.141,HULK
-10.929,32.750,2.783,1.138,0.771,-0.555,HULK
-9.427,32.750,5.272,-1.854,-0.633,0.782,HULK
-6.157,32.750,-6.331,-4.998,-1.232,1.207,HULK
-3.518,25.532,-21.320,-6.293,-1.813,2.019,HULK
-2.967,16.686,-28.454,-6.614,-1.672,2.206,HULK
-4.215,6.667,-31.546,-6.106,-1.915,2.646,HULK
-2.822,-2.694,-29.199,-5.318,-1.387,1.999,HULK
-3.444,-12.370,-25.142,-5.137,-0.412,0.368,HULK
-1.508,-25.762,-28.860,-3.689,-0.479,0.467,HULK
-2.033,-32.750,-29.645,-0.995,-0.241,0.557,HULK
-3.384,-32.750,-32.370,1.609,0.418,-0.250,HULK
-3.937,-23.814,-32.750,4.640,1.054,-1.293,HULK
-6.799,-8.726,-32.750,6.497,1.196,-1.527,HULK
-8.445,4.452,-32.750,7.845,1.090,-1.969,HULK
-7.083,23.967,-32.750,7.971,2.173,-3.961,HULK
-4.842,32.750,-22.545,7.608,2.338,-3.101,HULK
-4.517,32.750,-2.838,5.097,1.491,-1.265,HULK
-4.754,32.750,4.325,1.677,0.669,-0.115,HULK
-4.072,32.750,2.137,-1.723,-0.326,0.793,HULK
-3.244,25.037,-7.892,-4.344,-0.663,0.983,HULK
-3.126,16.046,-15.357,-5.823,-1.092,1.499,HULK
-3.671,10.819,-20.690,-7.324,-1.380,2.127,HULK
-5.233,6.963,-24.725,-8.602,-1.014,1.410,HULK
-5.386,3.194,-24.863,-8.051,-0.751,0.424,HULK
-3.630,3.846,-20.729,-6.384,-1.492,0.175,HULK
-0.951,4.195,-18.176,-5.414,-1.494,0.404,HULK
-0.216,1.860,-15.524,-4.420,-0.903,0.379,HULK
0.281,0.741,-12.016,-2.851,-1.044,0.581,HULK
0.969,2.158,-8.687,-1.194,-1.291,0.722,HULK
2.109,4.230,-5.821,0.014,-1.142,0.737,HULK
2.091,5.145,-4.145,0.453,-0.619,0.644,HULK
2.408,6.061,-2.311,0.773,-0.213,0.439,HULK
2.306,7.466,-0.582,0.770,0.739,-0.170,HULK
0.441,8.171,-0.246,0.421,0.956,-0.419,HULK
1.068,9.152,-0.788,0.309,0.357,-0.187,HULK
2.171,9.797,-0.896,0.526,0.561,-0.196,HULK
1.470,9.840,-0.646,0.836,0.843,-0.439,HULK
1.968,10.655,-0.169,0.949,0.926,-0.617,HULK
2.153,10.996,0.305,0.748,1.431,-0.799,HULK
0.118,11.419,0.141,0.452,1.312,-0.672,HULK
0.074,11.919,-0.178,0.317,0.554,-0.457,HULK
0.803,10.668,-0.543,0.187,0.286,-0.425,HULK
1.564,10.284,-0.950,0.015,0.230,-0.348,HULK
1.271,10.824,-1.013,-0.094,0.484,-0.152,HULK
0.263,11.060,-1.467,-0.249,0.318,0.016,HULK
0.281,10.725,-1.956,-0.195,-0.035,0.107,HULK
0.610,10.522,-2.170,0.122,-0.184,0.113,HULK
0.891,10.342,-1.933,0.379,-0.143,0.151,HULK
0.805,10.209,-1.889,0.286,-0.027,0.195,HULK
0.549,10.027,-2.131,0.090,0.143,0.246,HULK
-0.074,9.898,-2.490,0.003,0.267,0.204,HULK
-0.292,9.686,-2.623,0.008,0.248,0.078,HULK
-0.198,9.452,-2.641,0.035,0.241,-0.103,HULK
0.113,9.358,-2.605,0.046,0.279,-0.292,HULK
0.118,9.457,-2.356,0.066,0.287,-0.406,HULK
0.019,9.741,-2.340,0.001,0.053,-0.360,HULK
0.314,9.717,-2.674,-0.069,-0.267,-0.228,HULK
0.750,9.962,-2.964,-0.059,-0.310,-0.157,HULK
0.840,10.243,-3.108,-0.054,-0.113,-0.138,HULK
0.763,10.224,-3.087,-0.019,0.068,-0.122,HULK
0.683,10.162,-2.993,0.050,0.077,0.010,HULK
0.584,10.148,-2.882,0.082,0.058,0.183,HULK
0.387,10.063,-2.792,0.045,0.117,0.236,HULK
0.080,9.779,-2.743,0.036,0.154,0.218,HULK
-0.080,9.670,-2.691,0.078,0.091,0.179,HULK
-0.074,9.705,-2.553,0.068,0.024,0.130,HULK
