acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.190,9.035,2.435,0.041,0.004,-0.049,BOMB
-0.430,9.144,2.620,0.013,0.016,-0.099,BOMB
-0.243,9.107,2.473,0.022,0.057,-0.173,BOMB
-0.022,9.273,2.582,0.012,0.159,-0.216,BOMB
0.330,9.350,2.945,-0.054,0.281,-0.266,BOMB
0.689,9.562,2.607,0.252,0.222,-0.351,BOMB
2.427,11.119,3.020,0.717,-0.273,-0.466,BOMB
7.853,13.032,2.688,0.787,-1.125,0.533,BOMB
11.156,15.804,2.401,0.343,-1.697,2.432,BOMB
9.804,16.520,3.956,0.186,-1.666,3.580,BOMB
9.564,16.384,4.145,-0.204,-1.207,4.391,BOMB
9.835,16.635,3.651,0.061,-1.108,5.108,BOMB
11.178,19.022,4.828,0.192,-1.415,5.799,BOMB
11.202,19.306,4.614,-0.292,-1.341,6.638,BOMB
11.222,18.174,3.769,-0.104,-1.332,7.229,BOMB
12.267,18.743,5.159,-0.013,-1.137,7.488,BOMB
9.996,17.142,4.167,-0.744,-0.552,8.225,BOMB
7.867,13.718,2.752,-0.619,-0.367,8.164,BOMB
7.043,14.018,2.907,-0.804,-0.028,8.434,BOMB
3.181,11.214,1.260,-1.144,-0.144,8.493,BOMB
0.677,8.288,0.011,-0.942,-0.618,7.989,BOMB
0.581,6.319,-1.037,-0.693,-0.386,7.435,BOMB
-4.848,3.770,-1.678,-0.783,0.101,7.108,BOMB
-13.406,-0.764,-2.395,-0.994,-0.858,5.933,BOMB
-24.264,-4.602,-0.863,-1.416,-1.561,4.303,BOMB
-20.911,-10.433,-6.567,-1.571,-0.015,0.846,BOMB
-6.766,-9.131,-8.600,-0.023,1.247,-1.361,BOMB
-0.744,-9.562,-7.908,0.479,1.781,-1.077,BOMB
-2.749,-11.391,-6.693,0.688,2.329,-0.002,BOMB
-4.775,-14.444,-4.917,0.405,2.854,0.155,BOMB
-4.411,-16.796,-4.691,0.812,2.629,-0.186,BOMB
-4.385,-15.579,-1.682,-0.327,3.110,0.173,BOMB
-4.357,-16.319,-3.193,-1.256,2.122,0.031,BOMB
-0.957,-16.063,-4.286,-1.193,1.785,-0.522,BOMB
0.281,-15.113,-5.661,-0.424,3.230,-0.463,BOMB
-2.818,-8.429,-1.682,1.711,3.554,-1.233,BOMB
2.852,0.855,3.791,2.986,2.889,-0.880,BOMB
3.456,0.252,3.400,0.722,4.029,-0.934,BOMB
-0.620,5.294,11.998,3.503,4.699,-1.403,BOMB
0.622,3.637,18.590,2.754,1.999,-3.304,BOMB
8.907,-3.793,14.105,0.921,-1.083,-4.333,BOMB
16.786,-2.236,5.597,-0.696,-2.676,-1.902,BOMB
8.047,-3.438,-0.913,-0.677,0.536,2.224,BOMB
-5.460,-7.895,1.079,0.469,0.611,1.351,BOMB
0.676,-6.043,3.822,1.090,-0.280,0.098,BOMB
4.587,-6.682,2.003,0.625,-0.036,-0.223,BOMB
2.381,-5.104,6.075,0.594,-0.130,-0.043,BOMB
2.682,-4.337,4.648,0.349,-0.977,-0.292,BOMB
5.020,-4.117,3.248,0.692,-0.983,-0.089,BOMB
3.901,-2.303,5.535,0.662,-0.666,0.303,BOMB
2.276,-3.096,3.362,0.656,-1.060,0.109,BOMB
2.208,-3.704,2.360,1.710,-1.297,-0.419,BOMB
1.050,-1.414,4.526,2.005,-1.307,-0.783,BOMB
-0.386,-2.855,2.452,1.399,-2.102,-1.540,BOMB
3.726,-6.039,-1.429,2.390,-1.844,-2.509,BOMB
2.846,-2.162,2.277,4.422,-0.451,-3.243,BOMB
1.719,0.014,3.731,3.325,-1.441,-4.482,BOMB
8.518,-1.721,0.762,3.798,-1.437,-5.043,BOMB
9.215,4.167,6.920,4.417,0.175,-5.161,BOMB
7.655,5.306,7.233,2.942,-0.109,-4.804,BOMB
10.145,5.004,5.038,2.525,-0.461,-4.717,BOMB
10.361,8.293,7.156,2.685,0.026,-5.085,BOMB
9.152,11.591,7.735,1.811,-0.514,-4.803,BOMB
10.430,11.664,5.303,0.918,-0.960,-4.511,BOMB
12.699,11.269,5.273,1.187,-0.373,-4.599,BOMB
9.419,12.514,6.724,1.407,-0.106,-3.911,BOMB
7.018,12.417,5.771,0.725,-0.776,-3.159,BOMB
6.816,11.925,4.439,-0.145,-0.910,-3.053,BOMB
7.807,12.377,3.789,-0.696,-0.157,-3.030,BOMB
8.105,11.809,4.517,-0.743,0.667,-2.327,BOMB
5.410,10.759,4.559,-0.606,1.156,-1.478,BOMB
3.356,10.513,4.521,-0.314,0.762,-1.372,BOMB
2.924,10.275,4.060,-0.091,-0.055,-1.572,BOMB
3.338,10.092,3.597,0.136,-0.692,-1.575,BOMB
3.817,10.111,3.101,0.295,-0.884,-1.344,BOMB
4.412,10.141,2.937,0.399,-0.486,-1.029,BOMB
4.326,10.562,3.484,0.417,0.175,-0.529,BOMB
0.497,9.266,3.020,0.108,-0.011,0.647,BOMB
0.217,8.991,2.907,0.292,-0.351,0.563,BOMB
0.204,8.963,2.850,0.420,-0.599,0.465,BOMB
