acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.663,10.030,-1.535,0.028,-0.125,-0.075,LOGOUT
-0.287,10.178,-1.571,0.031,-0.053,-0.037,LOGOUT
0.513,10.641,-1.643,0.039,0.028,0.183,LOGOUT
2.479,11.465,-1.983,0.086,-0.071,0.810,LOGOUT
5.950,12.792,-3.698,0.070,-0.259,1.496,LOGOUT
8.113,14.004,-5.584,0.756,-0.634,2.741,LOGOUT
9.476,17.820,-5.608,1.999,-1.071,4.223,LOGOUT
12.083,22.320,-5.967,1.684,-0.183,4.950,LOGOUT
11.615,22.505,-7.711,0.826,0.447,5.998,LOGOUT
12.701,19.997,-8.792,1.491,-0.439,6.896,LOGOUT
14.286,18.004,-7.212,2.250,-0.433,7.245,LOGOUT
13.433,15.756,-6.133,1.990,0.936,7.328,LOGOUT
9.148,12.401,-5.575,2.098,1.584,7.276,LOGOUT
6.560,11.884,-3.636,2.474,1.565,7.385,LOGOUT
3.070,10.624,-2.998,2.004,1.571,7.182,LOGOUT
2.444,8.413,-3.731,1.981,1.616,6.631,LOGOUT
1.149,6.590,-3.308,2.011,1.942,6.119,LOGOUT
-0.684,2.651,-1.809,1.685,1.883,5.536,LOGOUT
-0.889,-2.351,0.184,1.192,1.760,4.812,LOGOUT
1.440,-8.970,2.797,1.012,1.979,3.851,LOGOUT
4.277,-16.310,5.272,1.386,2.064,3.471,LOGOUT
6.635,-21.115,5.437,1.340,1.710,3.897,LOGOUT
4.945,-19.079,3.201,1.070,1.733,4.341,LOGOUT
-0.318,-16.919,1.305,0.834,1.517,4.025,LOGOUT
-2.704,-11.014,0.598,0.970,1.013,2.528,LOGOUT
-3.701,-2.778,0.492,1.060,0.861,0.532,LOGOUT
-3.482,4.629,-0.688,0.678,0.253,-0.783,LOGOUT
-3.357,14.494,-3.790,-0.105,-0.871,-1.214,LOGOUT
-1.453,18.746,-7.894,-0.115,-0.974,-1.658,LOGOUT
1.861,18.450,-7.160,0.769,-0.749,-1.548,LOGOUT
1.655,13.722,-3.939,0.590,-0.090,-0.639,LOGOUT
0.672,9.432,-1.808,0.119,0.461,-0.485,LOGOUT
-0.135,3.161,-0.178,-0.199,0.672,-0.464,LOGOUT
-1.790,-4.080,1.889,-0.567,-0.566,-0.682,LOGOUT
2.523,-10.459,3.062,-1.256,-2.012,-1.816,LOGOUT
8.805,-20.648,2.864,-2.126,-1.939,-2.769,LOGOUT
13.684,-32.750,5.753,-1.964,-2.365,-2.491,LOGOUT
20.968,-32.750,8.753,-0.934,-2.183,-1.404,LOGOUT
22.076,-32.750,7.214,-0.258,0.252,0.146,LOGOUT
14.245,-28.673,4.127,0.698,1.405,2.465,LOGOUT
7.729,-21.755,2.712,1.074,1.594,3.379,LOGOUT
2.047,-15.530,0.971,0.848,1.553,2.955,LOGOUT
-0.393,-9.764,-0.322,0.793,1.000,1.916,LOGOUT
-0.304,-1.968,0.103,0.958,0.549,0.536,LOGOUT
1.863,5.841,-1.482,0.319,0.286,-0.091,LOGOUT
-0.719,11.973,-5.525,-0.021,-0.139,-0.484,LOGOUT
0.466,19.938,-7.637,0.649,-0.875,-0.659,LOGOUT
1.029,17.832,-6.611,0.572,0.186,-0.333,LOGOUT
-1.479,11.391,-2.912,0.764,0.883,-0.434,LOGOUT
-2.401,6.911,-0.447,0.618,0.692,-0.790,LOGOUT
-1.595,-2.816,2.329,0.343,0.091,-0.781,LOGOUT
-0.657,-9.153,4.029,-0.315,-1.183,-1.290,LOGOUT
2.746,-16.107,4.454,-1.100,-1.256,-2.571,LOGOUT
3.956,-17.840,2.741,-1.218,-1.773,-3.577,LOGOUT
5.747,-14.798,1.806,-0.802,-2.261,-3.507,LOGOUT
5.383,-10.626,2.083,-0.669,-1.957,-4.239,LOGOUT
6.330,-5.772,1.032,-0.630,-1.561,-5.438,LOGOUT
6.313,-1.949,0.284,-0.488,-1.191,-5.893,LOGOUT
6.324,0.780,0.164,-0.350,-1.099,-6.103,LOGOUT
4.724,2.127,0.634,-0.232,-1.286,-5.991,LOGOUT
5.204,4.702,0.370,-0.370,-1.698,-6.070,LOGOUT
9.678,7.473,-0.928,-0.910,-1.184,-6.422,LOGOUT
8.558,6.925,-1.296,-1.024,-0.066,-6.482,LOGOUT
9.648,9.486,-1.095,-0.646,-0.324,-6.057,LOGOUT
11.347,11.763,-1.491,-0.698,0.071,-5.896,LOGOUT
8.592,11.977,-1.033,-0.692,0.623,-5.675,LOGOUT
8.756,15.490,-1.594,-0.517,-0.022,-5.128,LOGOUT
9.588,17.770,-1.084,-0.251,-0.882,-4.077,LOGOUT
7.296,16.224,-0.951,-0.323,-1.071,-3.254,LOGOUT
4.252,15.118,-1.730,-0.599,-0.868,-3.141,LOGOUT
2.223,14.367,-2.433,-0.378,-0.803,-3.354,LOGOUT
1.794,14.809,-2.510,0.282,-1.151,-3.620,LOGOUT
2.175,15.500,-2.469,0.870,-1.656,-3.658,LOGOUT
4.090,15.703,-2.652,0.965,-2.073,-3.165,LOGOUT
6.065,14.688,-2.994,0.597,-1.665,-2.018,LOGOUT
5.882,12.848,-3.072,0.248,-0.678,-0.548,LOGOUT
3.240,11.666,-2.596,0.094,0.211,0.772,LOGOUT
0.084,10.769,-1.685,0.070,0.511,1.351,LOGOUT
-1.173,10.029,-1.430,0.157,0.069,1.260,LOGOUT
-1.146,9.707,-1.351,0.186,-0.178,0.839,LOGOUT
