acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.570,9.657,-0.929,0.045,-0.036,0.081,BOMB
0.807,9.787,-0.873,0.057,-0.017,0.062,BOMB
1.741,10.199,-0.630,-0.047,0.013,0.164,BOMB
3.206,10.944,-0.294,-0.269,0.003,0.696,BOMB
4.384,10.655,0.065,-0.135,-0.467,1.017,BOMB
10.364,13.632,0.341,-0.269,-1.013,1.312,BOMB
17.464,14.385,0.406,-0.395,-0.470,3.303,BOMB
17.291,14.597,0.444,-0.434,-0.240,4.377,BOMB
18.132,16.783,-2.348,0.090,-2.101,5.020,BOMB
24.396,22.198,-5.886,1.404,-3.463,6.851,BOMB
24.580,27.993,-8.959,2.053,-2.131,8.483,BOMB
21.610,30.585,-13.170,2.825,-0.976,8.731,BOMB
22.830,32.750,-15.028,4.952,-1.936,8.731,BOMB
20.897,32.750,-14.066,6.670,-0.948,8.731,BOMB
8.971,32.750,-9.076,7.371,1.571,8.731,BOMB
0.722,32.750,-5.159,7.135,2.272,8.731,BOMB
-4.336,30.709,-1.349,6.270,2.359,8.731,BOMB
-11.128,22.056,0.266,5.081,2.627,8.731,BOMB
-12.798,16.747,3.871,4.121,2.371,7.760,BOMB
-17.528,9.093,5.853,2.783,1.428,6.704,BOMB
-16.697,3.170,7.116,2.157,0.613,5.123,BOMB
-13.722,0.329,10.074,1.642,1.610,3.493,BOMB
-14.458,-1.796,8.076,0.178,2.453,2.643,BOMB
-11.729,-5.717,4.478,-0.372,1.340,2.283,BOMB
-7.361,-6.149,2.890,-0.022,1.815,2.013,BOMB
-8.438,-3.282,2.609,-0.095,2.932,2.380,BOMB
-12.366,1.133,3.858,-0.207,4.403,3.348,BOMB
-22.978,7.308,2.592,-1.453,5.566,3.801,BOMB
-32.750,8.752,-1.855,-2.814,4.732,2.663,BOMB
-32.750,4.215,-7.750,-1.970,4.588,-1.848,BOMB
-27.682,4.279,-7.249,2.306,3.784,-7.295,BOMB
-17.044,6.365,-5.236,5.126,4.680,-8.731,BOMB
-9.787,9.659,-2.815,7.017,6.371,-8.731,BOMB
-6.470,18.904,2.277,8.731,8.731,-8.731,BOMB
-1.825,28.389,11.885,8.731,6.704,-8.731,BOMB
6.871,20.328,11.581,6.383,4.171,-5.891,BOMB
7.647,11.071,15.563,3.128,6.220,-3.247,BOMB
2.457,4.542,13.798,1.617,4.883,-2.915,BOMB
9.009,0.110,10.832,1.122,2.147,-2.589,BOMB
7.448,-1.391,10.965,1.187,0.590,-1.252,BOMB
6.091,-2.504,9.503,1.027,-1.208,-0.070,BOMB
6.903,-1.949,9.814,0.554,-0.714,0.022,BOMB
5.202,-2.812,8.435,-0.361,0.680,0.096,BOMB
3.717,-3.761,6.575,-0.521,0.497,0.148,BOMB
3.447,-3.811,5.950,0.069,-0.082,0.081,BOMB
3.349,-2.957,5.722,0.646,-0.582,0.054,BOMB
3.502,-1.949,4.158,0.877,-1.115,0.119,BOMB
3.774,-1.742,1.866,1.140,-1.848,0.428,BOMB
3.313,-0.321,0.224,1.604,-2.544,0.993,BOMB
2.623,2.641,-1.443,1.678,-3.096,1.835,BOMB
2.215,1.283,-1.267,1.964,-2.519,2.583,BOMB
0.565,3.230,-0.882,2.410,-1.484,2.592,BOMB
-0.931,2.960,-0.593,2.949,-0.942,1.455,BOMB
-1.126,1.562,-0.713,3.708,-0.761,0.075,BOMB
-0.471,4.155,-0.712,4.170,-0.644,-1.658,BOMB
0.435,7.005,1.435,4.940,0.016,-3.677,BOMB
1.077,9.495,3.746,5.296,-0.136,-4.550,BOMB
2.787,13.505,3.621,4.936,-1.838,-4.825,BOMB
7.137,17.728,3.743,4.388,-1.910,-5.656,BOMB
8.719,20.560,3.514,3.182,-1.479,-5.781,BOMB
9.732,22.151,2.949,3.121,-1.241,-4.931,BOMB
8.375,23.312,4.445,3.011,-0.227,-4.604,BOMB
6.276,23.044,3.843,2.023,-0.848,-4.126,BOMB
7.443,20.620,2.039,1.350,-1.468,-3.325,BOMB
7.831,19.177,5.359,2.011,-0.046,-2.823,BOMB
4.618,18.165,6.637,1.558,-0.189,-1.904,BOMB
-0.543,15.864,6.957,0.522,-3.344,-0.761,BOMB
5.004,14.709,2.026,0.141,-7.248,0.096,BOMB
8.013,12.384,-0.512,-0.113,-5.848,0.470,BOMB
5.963,11.417,-1.776,-0.128,-4.364,0.495,BOMB
6.842,10.831,-1.512,-0.024,-2.356,0.288,BOMB
4.379,10.084,-1.047,0.033,-0.391,0.362,BOMB
1.777,9.438,0.081,0.168,-0.035,0.257,BOMB
1.217,9.235,0.392,0.087,0.013,0.114,BOMB
0.632,9.454,0.157,0.018,0.082,0.065,BOMB
0.240,9.525,-0.237,-0.011,0.125,-0.012,BOMB
0.162,9.599,-0.616,-0.009,0.207,-0.083,BOMB
-0.091,9.763,-0.555,0.027,0.221,-0.139,BOMB
-0.136,9.828,-0.554,0.029,0.114,-0.152,BOMB
-0.102,9.481,-0.638,0.025,0.001,-0.096,BOMB
