acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.378,8.302,-5.547,-1.400,1.258,-0.386,HULK
-0.473,4.491,-8.213,-1.318,0.546,-0.033,HULK
-0.500,0.977,-12.361,-0.686,-0.116,0.089,HULK
0.533,-0.409,-15.322,-0.452,0.710,0.080,HULK
-1.175,-0.582,-26.484,-1.162,1.339,0.294,HULK
-5.030,3.419,-32.750,2.655,1.033,0.739,HULK
-6.608,10.158,-26.860,4.642,1.745,0.376,HULK
-9.951,14.609,-26.649,4.910,2.942,-0.035,HULK
-12.800,23.453,-26.247,5.913,2.967,-0.687,HULK
-11.045,31.158,-23.609,6.905,4.312,-1.426,HULK
-11.692,32.750,-13.669,7.379,5.116,-1.313,HULK
-11.112,32.750,-8.118,6.567,4.259,-0.902,HULK
-9.426,29.091,-3.651,6.344,3.253,-0.497,HULK
-7.023,28.558,3.927,5.081,2.167,0.129,HULK
-5.666,25.614,2.827,2.282,0.790,0.698,HULK
-6.554,23.414,4.864,3.095,-0.527,1.200,HULK
-6.115,24.382,16.100,1.252,-1.172,1.334,HULK
-5.348,21.196,8.927,-1.439,-2.131,1.311,HULK
-4.382,22.278,8.265,-3.369,-2.602,1.208,HULK
-2.505,24.146,0.162,-5.763,-2.471,0.958,HULK
-0.349,17.342,-20.578,-7.076,-1.007,0.660,HULK
-1.692,10.088,-27.894,-4.134,-2.083,0.955,HULK
-0.112,6.955,-18.996,-2.799,-0.884,0.872,HULK
-2.767,0.290,-22.704,-2.971,-0.396,0.924,HULK
-2.497,-3.505,-25.105,-0.587,-0.920,0.721,HULK
-2.508,-4.202,-21.735,-0.107,0.207,0.464,HULK
-4.890,-4.621,-25.831,1.622,0.303,0.164,HULK
-3.681,-0.372,-19.468,3.412,0.240,-0.233,HULK
-3.410,3.853,-18.501,3.317,1.130,-0.633,HULK
-4.142,8.985,-21.229,4.195,1.175,-0.818,HULK
-3.708,13.781,-21.247,5.235,1.388,-1.095,HULK
-5.674,19.446,-19.923,5.492,2.176,-1.431,HULK
-7.417,25.909,-21.409,6.137,3.175,-1.995,HULK
-5.613,28.665,-11.809,7.462,3.912,-1.861,HULK
-4.356,28.479,-4.368,6.632,3.217,-1.156,HULK
-3.267,26.371,-0.941,5.578,2.460,-0.568,HULK
-3.145,25.369,8.082,5.788,1.670,-0.136,HULK
-2.001,24.629,19.051,0.791,0.024,0.596,HULK
-2.235,20.113,9.149,-1.273,-1.369,1.200,HULK
-2.599,18.152,4.766,-3.321,-2.397,1.336,HULK
-0.889,18.181,-1.362,-4.882,-1.998,0.792,HULK
-0.814,18.232,-6.713,-6.667,-1.939,0.517,HULK
0.366,17.521,-16.633,-6.079,-2.121,0.541,HULK
-1.202,17.089,-12.339,-5.196,-1.477,0.704,HULK
-2.739,16.410,-16.426,-5.953,-1.491,0.619,HULK
-2.514,15.578,-16.134,-4.965,-1.860,0.784,HULK
-4.747,14.435,-15.228,-5.180,-2.003,0.931,HULK
-4.616,12.985,-16.994,-4.572,-1.748,0.718,HULK
-4.753,12.305,-12.197,-3.833,-1.822,0.777,HULK
-3.565,11.227,-11.072,-3.597,-1.806,0.525,HULK
-2.587,10.344,-9.732,-2.496,-1.300,0.145,HULK
-1.415,10.158,-5.800,-2.033,-0.851,0.181,HULK
-1.325,10.003,-3.287,-2.690,-0.663,0.565,HULK
-2.837,9.419,-3.171,-3.052,-0.916,0.669,HULK
-2.219,8.799,-4.023,-2.317,-1.143,0.152,HULK
-0.813,8.667,-2.861,-1.209,-0.832,-0.435,HULK
-0.516,8.531,-1.421,-0.558,-0.382,-0.707,HULK
0.980,7.962,0.354,-0.159,-0.051,-0.607,HULK
0.597,6.964,1.995,-0.437,0.225,-0.417,HULK
1.087,6.604,1.104,-0.857,0.355,-0.207,HULK
1.320,6.191,-0.031,-0.278,0.531,0.163,HULK
0.340,6.060,1.199,0.441,0.474,0.356,HULK
1.046,7.306,3.545,1.833,-0.587,-0.132,HULK
1.763,8.199,4.584,1.410,-0.408,-0.243,HULK
2.233,8.555,4.333,0.882,0.114,-0.316,HULK
1.867,8.515,4.026,0.607,0.555,-0.300,HULK
1.406,8.393,3.746,0.447,0.624,-0.307,HULK
1.590,8.290,3.561,0.474,0.556,-0.389,HULK
1.342,8.472,3.752,0.680,0.374,-0.460,HULK
1.231,8.757,4.110,0.718,-0.078,-0.475,HULK
2.196,9.408,4.723,0.554,-0.684,-0.281,HULK
1.798,9.309,4.467,-0.057,-1.163,-0.099,HULK
2.264,9.147,2.744,-0.039,-1.328,-0.145,HULK
2.695,9.256,2.740,-0.054,-0.308,-0.161,HULK
2.447,9.230,2.309,-0.097,0.435,-0.039,HULK
1.488,9.332,3.154,-0.179,0.585,0.175,HULK
0.971,9.356,3.615,-0.298,0.431,0.294,HULK
0.332,9.287,3.645,-0.524,0.509,0.312,HULK
-0.676,9.485,2.425,-0.269,0.410,0.164,HULK
-0.422,9.754,3.289,0.051,0.230,-0.093,HULK
