acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.529,11.660,-5.544,-0.578,0.907,0.281,SHANGCHI
1.644,11.636,-6.811,-0.454,1.304,0.718,SHANGCHI
2.598,12.692,-7.507,-0.366,1.735,0.992,SHANGCHI
3.435,12.451,-7.335,-0.800,3.230,0.980,SHANGCHI
2.020,11.928,-9.748,-0.229,3.464,1.520,SHANGCHI
1.119,11.627,-11.352,1.261,2.724,2.341,SHANGCHI
0.025,10.601,-14.090,3.871,-0.246,3.081,SHANGCHI
2.055,13.000,-14.131,5.796,-0.587,2.593,SHANGCHI
1.635,11.983,-14.020,6.463,0.273,2.128,SHANGCHI
0.256,11.315,-13.999,6.779,0.634,1.927,SHANGCHI
-0.368,10.907,-14.254,6.360,1.127,1.636,SHANGCHI
-1.653,8.673,-12.653,6.351,1.607,1.152,SHANGCHI
-1.448,8.681,-10.787,5.823,1.432,0.704,SHANGCHI
0.154,7.108,-8.497,4.961,1.909,0.633,SHANGCHI
-0.713,5.989,-6.113,4.186,2.549,0.192,SHANGCHI
0.204,4.749,-3.818,3.568,2.647,0.008,SHANGCHI
0.629,3.590,-1.761,2.939,2.294,-0.160,SHANGCHI
0.966,2.996,-0.530,2.361,1.695,-0.257,SHANGCHI
2.985,2.940,0.297,1.423,1.325,-0.267,SHANGCHI
4.030,2.265,0.201,0.396,1.390,-0.366,SHANGCHI
4.722,1.441,-0.826,-0.418,1.041,-0.178,SHANGCHI
5.042,0.776,-1.503,-0.897,0.477,0.076,SHANGCHI
6.263,0.998,-2.557,-1.548,0.283,0.117,SHANGCHI
6.841,1.263,-4.019,-2.064,0.356,0.325,SHANGCHI
6.470,1.520,-4.886,-2.420,0.259,0.514,SHANGCHI
7.158,2.807,-5.651,-2.714,-0.126,0.703,SHANGCHI
9.373,4.398,-5.647,-3.430,0.420,0.945,SHANGCHI
8.829,5.200,-6.486,-4.844,1.807,0.952,SHANGCHI
9.370,6.020,-7.692,-5.638,1.759,0.915,SHANGCHI
12.319,8.693,-6.635,-6.583,2.776,0.750,SHANGCHI
13.809,10.814,-7.384,-8.270,3.817,0.808,SHANGCHI
13.111,9.605,-7.947,-8.664,3.157,1.264,SHANGCHI
15.400,10.551,-5.835,-8.272,3.111,1.045,SHANGCHI
17.707,11.935,-5.610,-8.731,4.120,1.194,SHANGCHI
15.884,8.372,-6.350,-8.659,4.184,1.463,SHANGCHI
15.771,7.461,-4.724,-7.672,3.510,1.334,SHANGCHI
15.907,5.352,-4.091,-6.948,3.568,1.406,SHANGCHI
13.905,3.692,-3.631,-5.779,2.117,1.671,SHANGCHI
14.680,2.122,-3.768,-4.886,0.744,2.391,SHANGCHI
14.082,-0.063,-4.880,-4.148,1.323,2.871,SHANGCHI
10.509,-1.546,-4.660,-3.062,1.249,3.166,SHANGCHI
8.659,-2.839,-3.596,-2.147,0.927,3.170,SHANGCHI
6.554,-3.724,-2.881,-1.316,0.728,2.996,SHANGCHI
4.156,-4.133,-1.372,-0.650,0.762,2.695,SHANGCHI
2.311,-4.511,-0.386,-0.339,0.746,2.187,SHANGCHI
1.068,-5.088,0.158,-0.179,0.553,1.759,SHANGCHI
0.142,-5.873,0.480,0.074,0.115,1.233,SHANGCHI
0.186,-6.119,0.553,0.395,-0.287,0.634,SHANGCHI
0.450,-5.863,0.703,0.612,-0.605,0.030,SHANGCHI
1.115,-5.695,0.807,0.856,-0.643,-0.499,SHANGCHI
1.746,-5.459,1.179,1.112,-0.648,-0.959,SHANGCHI
1.786,-4.949,0.737,1.346,-0.955,-1.319,SHANGCHI
1.799,-4.886,-0.282,1.680,-1.609,-1.604,SHANGCHI
2.264,-4.367,-0.568,2.374,-1.911,-2.171,SHANGCHI
2.482,-2.618,-0.829,3.086,-1.616,-2.911,SHANGCHI
2.511,-0.662,-1.026,3.703,-1.504,-3.639,SHANGCHI
2.716,1.630,-1.035,4.097,-1.801,-4.155,SHANGCHI
2.758,3.930,-1.209,4.136,-2.071,-4.636,SHANGCHI
2.703,6.371,-1.083,4.298,-2.328,-4.951,SHANGCHI
4.150,9.386,-2.442,3.965,-2.686,-5.448,SHANGCHI
6.173,10.612,-1.554,4.131,-2.362,-5.625,SHANGCHI
5.185,14.494,-1.621,3.640,-2.633,-5.228,SHANGCHI
10.660,15.140,-3.517,2.522,-3.002,-4.272,SHANGCHI
6.938,14.312,-0.890,2.338,-1.820,-4.773,SHANGCHI
7.718,18.304,-3.188,1.260,-2.643,-4.508,SHANGCHI
8.820,15.872,-5.363,0.020,-1.739,-3.659,SHANGCHI
5.790,14.260,-3.952,0.069,-0.614,-4.002,SHANGCHI
4.431,16.903,-3.337,-0.284,-0.369,-4.151,SHANGCHI
4.237,14.560,-4.567,-0.087,0.069,-3.606,SHANGCHI
2.691,13.616,-4.881,0.275,-0.001,-3.121,SHANGCHI
2.232,13.696,-4.530,0.391,0.461,-2.776,SHANGCHI
3.393,14.284,-3.037,-0.101,1.530,-2.391,SHANGCHI
8.831,19.289,4.521,-0.709,2.218,-1.212,SHANGCHI
0.931,11.621,1.531,-0.331,0.183,0.265,SHANGCHI
-2.449,7.698,-5.102,-0.221,0.480,0.093,SHANGCHI
-2.412,7.827,-5.387,0.058,0.923,-0.372,SHANGCHI
-1.661,9.227,-3.249,-0.105,0.846,-0.467,SHANGCHI
-1.605,9.689,-2.460,-0.076,0.323,-0.223,SHANGCHI
-1.807,9.535,-2.490,0.020,-0.315,0.145,SHANGCHI
-0.752,9.835,-2.841,0.048,-0.316,0.082,SHANGCHI
