acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.222,9.416,0.289,0.105,-0.256,-0.199,LOGOUT
0.072,9.136,-0.671,0.480,-0.879,-0.529,LOGOUT
1.910,9.948,-1.051,1.439,-2.160,-0.727,LOGOUT
5.040,11.855,-1.328,2.183,-3.152,-0.524,LOGOUT
8.760,13.631,-1.361,2.303,-3.071,0.213,LOGOUT
10.643,16.092,-1.808,1.678,-2.262,0.961,LOGOUT
11.429,16.295,-3.304,0.800,-1.269,1.890,LOGOUT
10.267,16.161,-5.085,0.589,-0.649,2.927,LOGOUT
9.420,17.269,-6.488,1.106,-0.535,3.570,LOGOUT
9.861,19.504,-8.239,1.863,-0.657,4.585,LOGOUT
9.687,22.240,-9.520,2.291,-0.561,5.828,LOGOUT
8.637,23.670,-10.493,2.489,0.239,6.883,LOGOUT
6.838,23.365,-10.156,2.690,1.311,7.674,LOGOUT
4.591,21.616,-8.938,2.857,2.356,8.081,LOGOUT
2.414,17.349,-6.972,3.174,3.024,8.297,LOGOUT
0.282,15.506,-5.085,3.074,3.286,8.111,LOGOUT
-1.669,12.134,-3.246,2.868,3.262,7.549,LOGOUT
-3.349,8.979,-1.491,2.537,2.975,6.796,LOGOUT
-4.613,6.420,0.189,2.236,2.373,6.041,LOGOUT
-5.486,3.549,1.739,1.809,1.728,5.082,LOGOUT
-6.325,0.102,2.851,1.453,0.982,4.015,LOGOUT
-5.566,-3.704,4.076,1.251,0.687,2.865,LOGOUT
-2.898,-9.440,5.595,0.775,1.398,1.804,LOGOUT
-2.592,-16.178,6.593,0.254,2.096,1.226,LOGOUT
-1.792,-22.082,6.763,0.368,1.471,0.859,LOGOUT
0.971,-21.965,6.886,1.094,0.246,0.865,LOGOUT
3.136,-17.650,7.164,1.431,-0.103,1.131,LOGOUT
2.335,-12.674,7.453,0.997,0.435,1.255,LOGOUT
0.483,-8.271,6.606,-0.053,1.595,0.937,LOGOUT
-2.101,-5.087,4.293,-1.111,2.323,0.231,LOGOUT
-3.285,-2.784,2.128,-1.426,1.716,-0.533,LOGOUT
-2.193,-0.369,1.120,-1.195,0.509,-1.215,LOGOUT
0.005,2.128,0.567,-1.068,-0.400,-1.512,LOGOUT
1.352,3.240,-0.381,-1.116,-1.086,-1.313,LOGOUT
2.921,3.307,-1.609,-0.927,-1.222,-1.417,LOGOUT
4.637,3.158,-1.867,-0.471,-0.911,-1.353,LOGOUT
4.636,2.250,-1.235,-0.252,-0.455,-0.916,LOGOUT
4.861,-0.156,-1.994,-0.347,-0.337,-0.802,LOGOUT
2.779,-3.717,-1.429,-0.165,-0.923,-0.633,LOGOUT
2.561,-8.135,-0.883,-0.355,-2.119,-1.154,LOGOUT
5.636,-12.657,-1.076,-0.706,-3.228,-1.114,LOGOUT
9.310,-19.182,-1.679,-1.148,-2.866,-1.141,LOGOUT
13.334,-24.790,-2.318,-0.957,-1.729,-0.986,LOGOUT
17.595,-26.195,-1.984,-0.367,0.198,-0.300,LOGOUT
15.974,-23.695,-0.478,0.320,1.985,1.102,LOGOUT
9.344,-19.573,1.553,0.721,2.278,2.045,LOGOUT
4.983,-16.517,2.236,0.911,1.580,2.290,LOGOUT
2.399,-14.084,2.105,0.990,0.981,2.007,LOGOUT
0.524,-10.639,1.963,0.938,0.332,1.500,LOGOUT
-0.013,-7.315,1.797,0.763,0.053,0.797,LOGOUT
-0.114,-4.229,1.290,0.417,0.246,0.074,LOGOUT
-0.432,-2.049,0.527,0.114,0.561,-0.557,LOGOUT
-0.313,-0.462,-0.214,0.051,0.759,-1.093,LOGOUT
0.361,0.765,-0.532,0.080,0.754,-1.277,LOGOUT
1.443,1.478,-0.753,0.033,0.729,-1.127,LOGOUT
1.488,0.949,-0.670,0.117,0.767,-1.000,LOGOUT
2.295,1.606,0.202,0.069,0.705,-0.718,LOGOUT
3.092,0.985,-0.298,-0.608,0.506,-0.394,LOGOUT
2.511,-2.881,-1.442,-0.512,0.280,-0.812,LOGOUT
3.952,-5.357,-1.960,-0.010,-0.018,-1.463,LOGOUT
2.275,-5.757,-1.032,0.126,-0.514,-1.585,LOGOUT
1.941,-7.333,0.070,-0.092,-0.811,-2.250,LOGOUT
1.427,-7.354,1.238,-0.216,-0.547,-3.343,LOGOUT
2.319,-6.643,1.411,-0.416,-0.638,-4.588,LOGOUT
3.763,-4.300,2.169,-0.179,-0.533,-5.734,LOGOUT
5.908,0.108,1.596,-0.450,-0.649,-6.399,LOGOUT
9.074,1.214,0.452,-0.368,-0.584,-6.574,LOGOUT
12.404,4.242,1.744,0.323,0.047,-6.666,LOGOUT
14.792,9.359,4.392,-0.195,-0.279,-4.722,LOGOUT
13.640,6.724,1.778,-1.667,-0.782,-4.231,LOGOUT
12.722,2.861,-0.948,-0.591,-1.343,-5.460,LOGOUT
11.637,6.427,0.160,1.217,-0.791,-6.427,LOGOUT
12.212,12.094,1.613,1.293,0.466,-6.677,LOGOUT
12.187,15.302,2.926,0.053,1.418,-5.706,LOGOUT
7.825,14.189,2.040,-1.184,1.211,-4.772,LOGOUT
4.974,14.059,0.625,-1.235,0.078,-4.670,LOGOUT
4.026,14.762,-0.160,-0.684,-1.347,-4.480,LOGOUT
4.298,14.662,-0.804,-0.215,-2.528,-3.930,LOGOUT
5.647,14.096,-0.945,0.251,-3.083,-3.221,LOGOUT
6.631,13.600,-0.695,0.380,-2.766,-2.261,LOGOUT
