acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2.429,2.649,-6.190,0.310,-1.161,0.851,HULK
2.430,1.005,-6.574,0.688,-0.771,0.564,HULK
2.271,-0.466,-6.815,0.944,-0.338,0.245,HULK
1.804,-2.167,-7.734,1.080,0.002,0.139,HULK
0.173,-3.404,-9.299,1.281,0.247,0.130,HULK
-2.814,-4.427,-11.670,1.557,0.336,0.116,HULK
-4.940,-6.076,-14.042,2.082,0.307,-0.095,HULK
-6.283,-5.760,-16.127,2.843,0.311,-0.637,HULK
-7.573,-3.503,-18.020,3.460,0.129,-1.199,HULK
-8.007,-0.143,-20.105,3.971,0.099,-2.060,HULK
-9.080,4.020,-21.711,4.202,0.447,-3.149,HULK
-9.621,10.714,-23.326,4.057,0.858,-4.298,HULK
-7.522,18.546,-23.411,3.481,2.388,-5.615,HULK
-4.167,26.138,-16.854,3.297,4.017,-5.998,HULK
-2.331,32.750,-7.854,2.596,4.080,-4.056,HULK
-3.444,32.750,-0.314,1.856,2.149,-0.581,HULK
-4.452,31.804,3.767,1.460,-0.645,2.450,HULK
-4.593,27.296,3.466,-0.212,-1.573,3.332,HULK
-5.455,22.230,-1.518,-2.570,-1.033,2.354,HULK
-4.555,18.651,-7.661,-3.995,-0.998,1.441,HULK
-2.270,15.355,-13.807,-4.620,-1.116,1.066,HULK
-1.382,11.444,-17.662,-4.516,-1.178,1.101,HULK
-1.406,7.229,-18.941,-3.849,-1.474,1.483,HULK
-1.136,3.218,-18.293,-3.166,-1.700,1.961,HULK
-0.645,-1.619,-17.638,-2.793,-1.716,2.788,HULK
-4.387,-10.712,-19.541,-1.873,-2.040,4.071,HULK
-10.841,-20.709,-22.128,0.406,-2.654,4.574,HULK
-16.152,-21.321,-20.100,2.041,-1.750,1.892,HULK
-14.694,-13.161,-14.927,1.892,0.276,-2.836,HULK
-10.619,-5.562,-15.129,1.998,0.710,-4.752,HULK
-8.555,4.151,-17.165,3.006,0.309,-5.180,HULK
-5.722,15.506,-17.878,2.498,1.567,-6.411,HULK
-3.456,20.939,-16.401,2.221,3.092,-6.686,HULK
-1.797,25.830,-12.155,2.834,2.182,-4.315,HULK
-1.084,26.681,-6.566,3.174,0.800,-1.436,HULK
-2.146,23.070,-2.186,2.534,-0.058,0.229,HULK
-3.710,21.665,-0.106,0.850,0.352,-0.219,HULK
-3.477,18.560,-0.197,-0.800,0.568,-0.673,HULK
-2.829,14.772,-2.922,-1.922,-0.491,0.322,HULK
-2.618,11.542,-7.071,-2.635,-1.296,1.315,HULK
-3.237,9.279,-9.961,-3.175,-1.453,1.755,HULK
-3.483,7.543,-11.822,-3.629,-1.453,1.896,HULK
-3.094,6.109,-12.679,-3.942,-1.305,1.718,HULK
-3.000,4.599,-12.645,-4.021,-0.772,1.134,HULK
-1.888,3.253,-11.978,-3.785,-0.203,0.429,HULK
-0.726,2.848,-10.436,-3.470,0.341,-0.018,HULK
0.035,3.167,-8.693,-3.251,0.828,-0.228,HULK
0.034,3.935,-7.555,-3.202,1.053,-0.219,HULK
0.148,4.975,-6.302,-2.953,1.059,-0.139,HULK
0.246,5.321,-4.577,-2.271,1.144,-0.099,HULK
-0.219,6.201,-2.632,-1.369,1.092,-0.096,HULK
-0.549,7.532,-1.217,-0.713,0.882,-0.168,HULK
-0.456,8.424,-0.391,-0.332,0.622,-0.282,HULK
-0.178,9.021,0.078,-0.068,0.384,-0.275,HULK
-0.115,9.287,0.432,0.075,0.223,-0.119,HULK
-0.403,9.367,0.539,0.131,0.037,0.051,HULK
-0.493,9.554,0.518,0.142,-0.105,0.133,HULK
-0.364,9.796,0.429,0.097,-0.022,0.096,HULK
-0.258,9.861,0.391,0.027,0.203,0.008,HULK
-0.372,9.608,0.275,-0.031,0.359,-0.029,HULK
-0.476,9.486,0.175,-0.061,0.312,-0.005,HULK
-0.485,9.529,-0.009,-0.083,0.157,0.061,HULK
-0.506,9.587,-0.195,-0.083,0.017,0.146,HULK
-0.564,9.423,-0.300,-0.049,-0.092,0.209,HULK
-0.595,9.342,-0.370,0.008,-0.167,0.224,HULK
-0.499,9.602,-0.405,0.054,-0.147,0.175,HULK
-0.371,9.913,-0.317,0.097,0.004,0.106,HULK
-0.341,10.094,-0.148,0.129,0.216,0.029,HULK
-0.372,10.192,0.075,0.085,0.349,-0.015,HULK
-0.341,10.052,0.265,0.000,0.296,0.027,HULK
-0.448,9.775,-0.059,-0.095,0.113,0.154,HULK
-0.614,9.681,-0.319,-0.030,-0.181,0.252,HULK
-0.463,9.778,-0.410,0.056,-0.354,0.288,HULK
-0.343,9.769,-0.405,0.093,-0.330,0.265,HULK
-0.276,9.663,-0.368,0.061,-0.207,0.200,HULK
-0.230,9.454,-0.372,0.001,-0.074,0.135,HULK
-0.276,9.369,-0.460,-0.052,0.003,0.082,HULK
-0.324,9.519,-0.507,-0.089,0.017,0.038,HULK
-0.330,9.708,-0.561,-0.100,0.003,0.007,HULK
-0.359,9.681,-0.680,-0.096,-0.064,0.013,HULK
