acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
3.819,10.129,-6.478,0.762,0.915,0.267,SHANGCHI
5.620,11.945,-8.154,0.998,1.175,0.734,SHANGCHI
7.224,9.914,-9.024,0.232,3.643,0.865,SHANGCHI
0.875,9.245,-10.380,2.138,1.956,1.427,SHANGCHI
5.996,14.766,-9.462,2.442,1.871,1.833,SHANGCHI
-1.584,10.182,-11.574,2.394,1.372,2.352,SHANGCHI
-1.855,9.848,-14.567,4.356,-0.058,1.944,SHANGCHI
-3.294,11.012,-14.427,5.714,-0.588,0.788,SHANGCHI
-2.816,11.524,-16.122,6.514,-1.780,0.624,SHANGCHI
-5.169,10.613,-17.030,6.819,-2.215,-0.053,SHANGCHI
-4.250,9.779,-18.236,7.027,-2.547,-0.624,SHANGCHI
-4.383,9.222,-16.906,6.356,-1.524,-1.365,SHANGCHI
-6.131,7.077,-16.402,5.871,-0.793,-2.029,SHANGCHI
-5.254,6.386,-14.764,5.927,-0.449,-2.595,SHANGCHI
-3.512,6.823,-11.793,5.835,0.081,-3.135,SHANGCHI
-2.261,7.275,-9.692,5.377,0.241,-2.954,SHANGCHI
-0.045,6.166,-6.496,4.991,0.348,-2.702,SHANGCHI
1.687,6.392,-2.730,4.498,0.420,-2.688,SHANGCHI
3.737,6.469,0.207,3.332,0.032,-1.806,SHANGCHI
6.196,3.351,0.420,1.774,0.281,-0.953,SHANGCHI
7.374,0.976,-0.638,0.662,0.836,-0.459,SHANGCHI
7.860,-0.666,-1.654,-0.311,1.250,0.192,SHANGCHI
11.866,-2.349,-3.954,-1.940,3.503,0.443,SHANGCHI
8.965,-6.065,-6.079,-3.081,6.825,-0.731,SHANGCHI
8.577,-6.729,-7.515,-3.018,7.393,-1.240,SHANGCHI
12.744,-5.143,-8.786,-3.350,8.831,-1.226,SHANGCHI
11.077,-6.802,-9.593,-3.749,8.831,-1.262,SHANGCHI
7.280,-8.343,-6.132,-1.943,8.831,-0.744,SHANGCHI
9.988,-4.433,-0.495,-0.355,7.789,-0.470,SHANGCHI
7.827,-3.377,3.594,-0.779,8.284,-0.222,SHANGCHI
1.616,-4.217,5.563,-0.749,6.836,-0.152,SHANGCHI
3.210,-3.356,7.768,-0.363,4.499,-0.519,SHANGCHI
3.900,-1.534,8.758,-0.500,4.768,-0.494,SHANGCHI
-0.221,-1.615,10.641,-0.908,3.490,-0.713,SHANGCHI
3.521,-1.912,9.446,-1.012,2.244,-1.298,SHANGCHI
4.837,-0.583,9.316,-0.703,2.801,-1.602,SHANGCHI
2.841,0.282,10.143,-1.164,2.343,-1.415,SHANGCHI
4.308,-0.569,9.183,-1.332,1.506,-1.579,SHANGCHI
5.657,-1.399,8.316,-1.157,2.210,-1.714,SHANGCHI
3.353,-1.150,9.043,-1.229,2.225,-1.738,SHANGCHI
4.396,-1.460,8.099,-1.216,1.560,-1.828,SHANGCHI
5.911,-1.195,9.075,-0.840,1.792,-1.885,SHANGCHI
4.654,-0.363,10.297,-1.052,1.745,-1.842,SHANGCHI
5.667,-1.284,9.168,-1.255,1.540,-1.797,SHANGCHI
5.716,-1.539,8.916,-1.033,1.909,-1.857,SHANGCHI
4.985,-1.127,9.305,-1.110,1.685,-1.903,SHANGCHI
5.736,-1.358,8.528,-1.337,1.656,-1.928,SHANGCHI
5.869,-2.192,7.538,-1.358,1.800,-1.997,SHANGCHI
6.157,-2.064,8.390,-1.248,1.833,-2.010,SHANGCHI
5.795,-1.721,8.845,-1.580,1.528,-1.918,SHANGCHI
6.299,-3.352,7.701,-1.787,1.654,-1.882,SHANGCHI
5.937,-3.277,7.650,-1.790,1.478,-1.943,SHANGCHI
7.321,-3.034,7.514,-1.889,1.359,-1.872,SHANGCHI
7.442,-3.871,6.653,-2.076,1.679,-1.736,SHANGCHI
6.811,-4.501,6.354,-2.069,1.656,-1.764,SHANGCHI
7.769,-3.262,5.664,-2.173,1.365,-1.724,SHANGCHI
8.396,-3.072,3.665,-2.363,1.291,-1.650,SHANGCHI
9.697,-4.100,2.371,-2.049,1.194,-1.468,SHANGCHI
8.775,-4.218,3.303,-2.010,1.667,-1.140,SHANGCHI
7.067,-5.512,2.074,-2.105,1.704,-1.052,SHANGCHI
7.345,-7.025,1.216,-1.844,1.666,-0.958,SHANGCHI
6.496,-6.917,1.136,-1.795,1.774,-0.887,SHANGCHI
5.273,-7.011,-0.199,-1.821,1.351,-0.900,SHANGCHI
5.865,-7.570,-1.893,-1.764,0.825,-0.883,SHANGCHI
5.608,-7.796,-3.193,-1.610,0.937,-0.903,SHANGCHI
4.764,-8.554,-4.792,-1.463,0.371,-0.907,SHANGCHI
6.088,-10.671,-6.055,-1.072,0.368,-0.551,SHANGCHI
5.327,-11.507,-5.100,-0.486,0.389,-0.484,SHANGCHI
5.611,-11.412,-3.391,0.022,0.254,-0.458,SHANGCHI
5.953,-10.762,-1.685,0.338,0.162,-0.356,SHANGCHI
6.013,-9.807,-0.064,0.452,0.286,-0.265,SHANGCHI
6.056,-9.126,1.050,0.511,0.140,-0.151,SHANGCHI
5.999,-8.525,1.497,0.417,-0.011,0.007,SHANGCHI
5.515,-8.265,1.372,0.341,-0.094,0.156,SHANGCHI
5.005,-7.954,1.412,0.483,-0.126,0.141,SHANGCHI
4.369,-7.462,1.776,0.534,-0.112,0.120,SHANGCHI
4.043,-7.123,2.026,0.419,-0.202,0.158,SHANGCHI
