acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.130,9.921,-2.154,-0.023,0.118,-0.138,LOGOUT
0.135,10.154,-2.342,0.012,0.126,-0.078,LOGOUT
1.361,10.503,-2.696,0.088,0.033,0.083,LOGOUT
4.739,11.694,-3.169,0.082,0.193,0.612,LOGOUT
7.190,12.882,-4.590,-0.003,0.591,1.398,LOGOUT
8.261,15.039,-5.088,0.696,0.033,2.664,LOGOUT
9.949,18.484,-5.154,1.166,-0.192,4.030,LOGOUT
10.935,20.124,-5.638,1.097,0.524,4.723,LOGOUT
12.713,21.335,-6.829,1.214,0.177,5.591,LOGOUT
14.180,20.094,-7.954,1.707,-0.279,6.574,LOGOUT
14.352,17.133,-7.395,2.160,0.138,6.850,LOGOUT
14.583,15.445,-6.845,2.110,1.368,6.820,LOGOUT
13.736,14.132,-6.592,1.925,2.161,7.199,LOGOUT
11.253,11.881,-6.493,2.132,1.897,7.687,LOGOUT
12.489,11.617,-6.801,2.404,1.888,7.793,LOGOUT
10.834,10.739,-6.021,2.482,2.675,8.096,LOGOUT
5.662,6.574,-3.865,2.403,3.010,8.074,LOGOUT
3.725,1.663,-0.729,2.327,3.070,7.424,LOGOUT
0.410,-2.544,0.483,1.691,3.575,6.397,LOGOUT
-2.840,-7.068,1.087,1.243,3.196,5.381,LOGOUT
-4.200,-7.696,1.190,0.855,2.221,4.121,LOGOUT
-4.718,-5.768,0.862,0.529,1.259,2.659,LOGOUT
-3.344,-2.165,0.070,0.398,0.780,1.314,LOGOUT
-2.591,0.967,-0.539,0.395,0.514,0.365,LOGOUT
-2.158,5.113,-0.575,0.337,0.113,-0.166,LOGOUT
-2.628,10.730,-1.411,-0.110,-0.582,-0.232,LOGOUT
-1.217,12.443,-4.158,-0.262,-0.598,-0.296,LOGOUT
0.064,11.763,-3.677,0.278,0.013,-0.558,LOGOUT
-1.144,8.967,-1.694,0.385,0.467,-0.540,LOGOUT
-1.377,5.711,0.511,0.074,0.212,-0.624,LOGOUT
-0.805,0.275,1.973,-0.418,0.301,-1.028,LOGOUT
-2.501,-5.986,2.565,-1.014,-0.217,-2.023,LOGOUT
0.180,-11.057,2.484,-1.243,-1.614,-3.114,LOGOUT
5.847,-13.189,2.351,-1.528,-1.586,-3.985,LOGOUT
7.308,-18.542,1.950,-1.912,-1.789,-4.029,LOGOUT
11.207,-27.188,4.144,-1.725,-1.718,-3.731,LOGOUT
26.912,-29.722,1.969,-0.969,-0.809,-2.847,LOGOUT
29.612,-27.310,3.291,0.256,0.688,-0.171,LOGOUT
24.663,-20.999,3.434,0.604,0.618,2.928,LOGOUT
18.547,-19.313,2.317,0.812,1.678,4.061,LOGOUT
9.508,-15.788,1.365,1.046,1.892,4.450,LOGOUT
3.758,-11.940,-0.298,1.144,0.742,4.144,LOGOUT
1.932,-6.848,-1.944,1.422,0.182,3.183,LOGOUT
-0.087,-1.667,-2.403,1.708,0.299,1.960,LOGOUT
-1.209,3.140,-2.331,1.822,0.134,1.000,LOGOUT
-2.208,7.461,-1.994,1.664,-0.506,0.685,LOGOUT
-4.096,12.747,-3.558,0.989,-0.609,0.212,LOGOUT
-4.830,13.679,-3.458,0.558,0.008,-0.186,LOGOUT
-4.523,11.547,-1.980,0.257,0.042,-0.522,LOGOUT
-3.246,8.127,0.260,0.106,-0.205,-0.741,LOGOUT
-1.375,4.446,1.198,-0.515,0.037,-1.327,LOGOUT
0.703,-2.580,2.552,-0.785,-0.270,-1.774,LOGOUT
2.120,-8.208,3.804,-1.140,-0.778,-2.561,LOGOUT
5.237,-14.819,3.667,-1.230,-2.129,-2.959,LOGOUT
11.433,-17.914,1.011,-1.335,-1.693,-3.350,LOGOUT
11.656,-20.446,4.827,-0.500,-0.940,-3.182,LOGOUT
13.743,-16.056,6.262,-0.462,-1.278,-2.818,LOGOUT
14.639,-13.020,4.902,-0.606,-0.916,-1.788,LOGOUT
11.320,-10.327,4.192,-0.608,-0.599,-0.927,LOGOUT
7.766,-8.045,3.226,-0.569,-0.001,-0.838,LOGOUT
4.167,-6.120,2.441,-0.550,0.706,-1.255,LOGOUT
1.096,-4.877,2.058,-0.484,0.661,-1.728,LOGOUT
0.100,-3.537,1.398,-0.395,0.025,-2.174,LOGOUT
0.217,-2.234,0.674,-0.339,-0.407,-2.733,LOGOUT
0.314,-1.196,0.082,-0.298,-0.412,-3.518,LOGOUT
-0.335,0.305,0.170,-0.241,-0.860,-4.101,LOGOUT
1.991,2.432,-0.472,-0.301,-1.319,-4.656,LOGOUT
4.485,4.562,-0.453,-0.461,-1.027,-5.081,LOGOUT
5.741,6.487,-1.044,-0.742,-0.685,-5.185,LOGOUT
6.884,7.111,-1.790,-0.543,-1.389,-5.309,LOGOUT
9.163,9.400,-2.744,-0.546,-1.624,-5.496,LOGOUT
12.425,11.530,-3.409,-0.621,-1.660,-4.856,LOGOUT
10.225,10.744,-2.778,-0.619,-0.412,-4.903,LOGOUT
4.882,11.673,-2.184,-0.305,-0.174,-5.486,LOGOUT
4.721,15.908,-2.421,-0.225,-1.493,-5.270,LOGOUT
4.429,17.400,-3.320,-0.192,-2.732,-4.925,LOGOUT
4.344,19.419,-3.819,-0.277,-2.246,-5.306,LOGOUT
2.321,20.615,-4.297,-0.381,-1.874,-5.535,LOGOUT
3.303,21.652,-4.911,-0.114,-2.747,-5.095,LOGOUT
7.612,19.669,-6.151,-0.507,-2.390,-4.041,LOGOUT
