acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.546,9.565,-1.947,-0.047,-0.025,0.018,BOMB
-2.314,9.830,-1.888,-0.115,-0.026,0.028,BOMB
-1.167,10.563,-1.361,-0.388,-0.025,0.177,BOMB
0.368,11.880,-0.758,-0.744,0.159,0.539,BOMB
3.071,14.980,-0.806,-1.539,0.110,1.288,BOMB
4.651,15.871,-1.408,-2.172,0.000,2.208,BOMB
8.380,16.476,0.606,-1.399,-0.207,3.378,BOMB
7.419,20.899,1.871,-1.248,-0.743,4.814,BOMB
10.547,20.486,-0.002,-1.085,-0.549,5.559,BOMB
10.678,22.153,0.388,0.171,-0.507,6.310,BOMB
12.591,26.031,1.327,0.224,-0.895,7.446,BOMB
12.233,23.821,-1.237,0.006,-0.264,8.088,BOMB
12.065,25.029,-1.105,0.410,-0.240,8.787,BOMB
9.945,23.856,-1.103,0.073,0.442,9.031,BOMB
6.381,21.702,-1.606,-0.325,0.922,9.031,BOMB
3.240,18.667,-0.180,-0.835,1.619,9.031,BOMB
-1.703,15.751,0.100,-1.638,1.606,9.031,BOMB
-3.162,12.270,0.066,-2.107,0.744,8.751,BOMB
-4.836,8.255,0.005,-2.533,0.730,8.014,BOMB
-6.585,4.337,-1.292,-2.566,0.293,7.016,BOMB
-8.355,1.560,-2.419,-2.434,0.133,6.426,BOMB
-10.187,-2.284,-2.672,-2.274,0.473,5.420,BOMB
-10.220,-5.843,-4.476,-2.269,0.494,3.743,BOMB
-9.111,-7.458,-5.202,-1.648,0.337,2.421,BOMB
-7.473,-8.217,-5.005,-1.086,0.237,1.493,BOMB
-6.533,-8.910,-4.706,-0.653,0.327,0.775,BOMB
-5.780,-9.438,-5.190,-0.230,0.377,0.264,BOMB
-5.398,-9.654,-5.062,0.070,0.364,-0.004,BOMB
-5.823,-9.903,-5.026,0.109,0.359,-0.205,BOMB
-6.623,-10.674,-5.796,0.153,0.181,-0.368,BOMB
-6.409,-11.279,-6.365,0.391,0.330,-0.862,BOMB
-7.015,-11.162,-7.032,0.488,0.710,-1.191,BOMB
-6.989,-11.093,-7.251,0.597,1.079,-1.610,BOMB
-7.236,-10.304,-7.027,0.744,1.785,-1.926,BOMB
-7.484,-11.169,-7.524,1.333,2.727,-2.566,BOMB
-7.946,-9.505,-6.254,2.134,2.824,-3.439,BOMB
-5.747,-6.805,-4.181,2.436,2.470,-4.256,BOMB
-4.335,-2.685,-0.431,3.123,2.446,-4.843,BOMB
-0.788,3.239,1.837,3.319,1.749,-5.563,BOMB
1.790,8.820,4.015,3.095,2.057,-4.546,BOMB
1.550,8.453,5.253,3.294,2.472,-4.076,BOMB
5.255,9.501,13.343,3.184,4.441,-4.465,BOMB
4.945,8.730,13.262,1.205,0.805,-3.158,BOMB
12.267,-2.849,2.832,0.825,-1.896,-1.758,BOMB
15.031,-2.093,3.315,1.484,-1.762,-0.526,BOMB
5.335,-0.227,9.197,0.747,0.572,-0.736,BOMB
7.290,-2.037,4.035,0.361,1.927,-0.868,BOMB
4.613,-1.570,2.984,0.800,1.510,-0.460,BOMB
3.719,-0.938,5.109,1.277,1.597,-0.698,BOMB
3.196,0.304,3.979,1.284,1.662,-0.879,BOMB
2.558,1.254,1.633,1.248,1.074,-0.477,BOMB
2.138,1.059,2.303,1.950,1.852,-0.683,BOMB
-0.027,1.962,1.178,2.665,2.424,-1.378,BOMB
-0.543,4.338,0.612,3.858,0.729,-1.066,BOMB
-0.914,5.887,3.018,4.261,0.644,-1.644,BOMB
-0.739,7.578,2.344,4.534,-0.225,-1.647,BOMB
-2.922,10.658,4.550,4.529,-0.783,-2.334,BOMB
-0.207,12.877,1.467,3.971,-0.395,-3.563,BOMB
2.334,14.707,3.081,4.645,-0.669,-4.093,BOMB
2.628,19.741,5.108,4.506,-0.922,-4.336,BOMB
4.276,20.242,1.523,3.036,-1.220,-3.919,BOMB
2.322,19.790,2.398,3.073,-0.673,-4.123,BOMB
2.873,20.324,0.432,3.193,-2.397,-3.403,BOMB
4.532,20.391,0.822,2.903,-1.527,-3.670,BOMB
2.657,19.677,0.091,2.885,-1.944,-3.289,BOMB
5.871,17.405,-0.649,2.831,-2.377,-2.429,BOMB
4.663,17.844,-0.132,2.094,-0.873,-2.573,BOMB
3.009,15.422,-1.238,2.050,-1.199,-1.756,BOMB
2.389,14.833,-1.955,2.178,-1.760,-0.664,BOMB
1.679,13.722,-2.199,1.644,-1.514,-0.062,BOMB
1.266,12.492,-2.450,0.879,-1.218,0.283,BOMB
2.816,15.537,1.331,-0.519,-1.918,1.408,BOMB
-0.361,13.304,4.166,-0.836,-2.130,1.486,BOMB
-1.112,9.165,-0.763,0.290,-1.488,0.914,BOMB
-2.287,8.697,-1.954,0.545,-1.100,0.544,BOMB
-2.053,8.720,-3.093,0.527,-0.572,0.048,BOMB
-0.964,9.753,-3.177,0.609,0.280,-0.089,BOMB
-2.462,9.864,-2.818,0.147,0.447,0.034,BOMB
-2.346,9.641,-2.515,-0.032,0.263,0.135,BOMB
-2.294,9.643,-1.804,-0.052,0.124,0.115,BOMB
