acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.211,9.545,-1.604,0.000,0.013,-0.010,SHIELD
0.227,9.610,-1.587,0.003,0.045,-0.008,SHIELD
0.257,9.664,-1.647,0.011,0.078,-0.007,SHIELD
0.594,9.778,-1.757,-0.008,0.155,-0.012,SHIELD
1.873,10.170,-2.196,-0.118,0.398,0.043,SHIELD
4.055,10.638,-3.635,-0.257,0.914,0.319,SHIELD
6.996,11.815,-4.799,-0.247,1.745,0.734,SHIELD
7.463,13.411,-6.672,0.090,2.343,1.689,SHIELD
8.373,12.785,-8.579,1.116,2.057,2.314,SHIELD
9.961,14.074,-9.798,1.949,3.974,2.046,SHIELD
5.700,14.436,-13.758,3.542,3.889,1.676,SHIELD
7.252,19.466,-13.493,4.835,3.329,1.078,SHIELD
6.412,19.535,-12.816,5.313,3.542,0.930,SHIELD
6.958,21.066,-12.320,6.103,2.702,0.610,SHIELD
11.190,21.269,-9.669,5.331,3.199,1.229,SHIELD
7.770,16.917,-10.466,4.478,3.288,2.396,SHIELD
4.695,12.495,-11.685,4.911,1.958,2.597,SHIELD
6.620,12.045,-8.152,3.854,3.149,2.640,SHIELD
2.547,7.706,-7.103,1.153,5.229,3.071,SHIELD
-1.835,3.871,-9.797,0.307,4.832,3.514,SHIELD
-2.297,4.105,-8.999,0.495,4.465,3.534,SHIELD
-5.800,3.171,-6.573,0.592,4.409,3.358,SHIELD
-8.794,1.651,-3.117,0.929,3.053,3.132,SHIELD
-8.111,0.924,-0.416,1.161,1.949,2.570,SHIELD
-10.370,0.173,3.071,0.379,2.037,1.666,SHIELD
-12.827,-2.201,3.074,0.251,0.874,0.413,SHIELD
-9.727,-0.735,3.752,0.441,-0.387,-0.773,SHIELD
-6.093,1.137,3.609,-0.325,-0.440,-1.592,SHIELD
-8.757,-0.810,0.270,-0.665,-0.421,-2.272,SHIELD
-6.561,0.588,-0.274,0.109,-2.168,-2.884,SHIELD
-3.402,1.927,-0.523,-0.250,-3.111,-2.924,SHIELD
-1.405,2.412,-2.146,-1.112,-3.514,-3.105,SHIELD
3.911,7.243,-5.772,-1.399,-4.181,-3.248,SHIELD
16.147,10.859,-6.926,-2.406,-2.788,-2.853,SHIELD
14.223,4.909,-10.827,-2.561,-4.065,-1.872,SHIELD
27.518,12.037,-11.269,-2.059,-5.399,-0.063,SHIELD
17.150,13.187,-8.228,-4.909,1.919,-0.722,SHIELD
7.500,6.960,-13.530,-2.866,-3.891,-0.709,SHIELD
13.087,8.837,-7.477,-0.013,-7.942,1.007,SHIELD
8.184,10.320,-1.769,-2.128,-4.112,1.571,SHIELD
3.102,11.454,-1.324,-4.850,-0.265,0.503,SHIELD
-0.868,10.417,-4.029,-6.141,0.064,-1.028,SHIELD
1.229,12.774,-3.750,-5.711,-1.301,-1.130,SHIELD
0.346,16.939,-4.134,-6.000,-0.897,-1.036,SHIELD
-0.195,19.751,-7.520,-6.547,-1.411,-2.854,SHIELD
3.185,17.610,-9.047,-5.569,-2.219,-4.622,SHIELD
5.044,15.887,-8.996,-3.182,-2.721,-5.104,SHIELD
7.281,14.393,-8.487,-0.520,-2.724,-4.029,SHIELD
8.070,14.237,-6.526,0.931,-1.648,-2.248,SHIELD
6.189,12.663,-5.442,0.810,-0.060,-1.030,SHIELD
4.000,11.114,-4.136,0.499,0.905,-0.288,SHIELD
2.495,10.156,-3.432,0.393,1.113,0.156,SHIELD
1.038,9.510,-2.783,0.639,0.880,0.342,SHIELD
0.095,9.246,-1.786,0.999,0.151,0.405,SHIELD
-0.231,9.137,-1.002,1.117,-0.617,0.390,SHIELD
0.375,9.403,-0.827,0.795,-1.010,0.183,SHIELD
1.109,9.611,-1.112,0.367,-0.940,0.014,SHIELD
0.996,9.287,-1.285,0.165,-0.708,0.246,SHIELD
0.662,9.472,-1.474,0.024,-0.635,0.314,SHIELD
0.883,9.808,-1.682,-0.045,-0.437,0.117,SHIELD
2.419,10.303,-0.713,-0.110,-0.258,0.439,SHIELD
1.656,10.339,-0.660,-0.324,0.116,1.257,SHIELD
0.565,9.811,-1.075,-0.342,0.156,1.079,SHIELD
0.421,9.294,-1.258,-0.229,0.066,0.570,SHIELD
1.114,9.232,-1.095,0.009,0.164,0.321,SHIELD
1.275,9.427,-0.852,0.163,0.333,0.085,SHIELD
1.148,9.403,-0.640,0.215,0.390,-0.070,SHIELD
1.285,9.608,-0.555,0.201,0.242,-0.106,SHIELD
1.352,9.791,-0.698,0.050,0.267,-0.103,SHIELD
1.284,9.660,-0.899,-0.001,0.310,-0.071,SHIELD
0.977,9.557,-1.014,0.023,0.255,-0.019,SHIELD
0.972,9.499,-1.093,0.039,0.123,-0.047,SHIELD
1.018,9.529,-1.079,0.057,0.079,-0.083,SHIELD
1.097,9.573,-1.076,0.041,0.115,-0.068,SHIELD
1.043,9.517,-1.114,0.024,0.148,-0.022,SHIELD
1.079,9.623,-1.120,0.000,0.119,0.018,SHIELD
1.033,9.569,-1.077,-0.025,0.086,0.103,SHIELD
0.925,9.585,-1.093,-0.058,0.069,0.095,SHIELD
0.946,9.514,-1.207,-0.034,0.046,0.048,SHIELD
0.963,9.522,-1.148,0.034,0.019,0.001,SHIELD
