acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
1.665,8.727,-6.958,0.335,3.298,0.318,SHIELD
2.355,10.803,-7.796,1.894,1.858,1.353,SHIELD
4.444,14.512,-7.768,3.094,1.153,2.144,SHIELD
2.236,16.252,-7.268,3.459,1.389,2.457,SHIELD
1.544,16.278,-6.502,3.745,0.966,2.515,SHIELD
0.237,14.686,-5.682,3.741,0.513,2.369,SHIELD
0.064,12.253,-7.152,4.015,-0.190,2.167,SHIELD
-0.214,11.339,-8.782,4.793,-1.608,1.980,SHIELD
2.501,10.928,-9.327,5.195,-2.521,2.081,SHIELD
2.984,10.102,-10.774,4.992,-1.929,1.406,SHIELD
2.205,8.354,-10.680,4.791,-1.358,0.745,SHIELD
2.881,7.689,-10.088,4.067,-0.690,0.514,SHIELD
1.347,5.399,-10.579,3.550,-0.030,0.390,SHIELD
3.356,5.003,-10.121,3.306,0.041,0.252,SHIELD
3.593,3.908,-9.780,2.769,0.782,-0.130,SHIELD
2.419,2.003,-10.425,2.331,0.824,0.081,SHIELD
4.443,1.482,-10.768,2.214,0.915,0.184,SHIELD
5.220,0.953,-10.208,1.879,2.202,-0.478,SHIELD
4.665,0.138,-9.434,1.358,2.935,-0.712,SHIELD
3.756,-1.456,-9.323,1.187,2.660,-0.135,SHIELD
5.209,-0.488,-7.689,0.961,3.117,-0.345,SHIELD
4.039,-1.290,-7.066,0.428,3.647,-0.644,SHIELD
4.632,-2.725,-8.620,-0.028,3.386,-0.320,SHIELD
3.918,-3.273,-7.852,0.539,3.209,-0.481,SHIELD
5.686,-1.889,-5.519,0.477,3.505,-0.978,SHIELD
6.667,-2.026,-4.132,0.006,3.682,-1.080,SHIELD
5.676,-2.149,-3.629,0.017,3.206,-0.893,SHIELD
7.358,-1.713,-3.115,0.031,3.026,-0.975,SHIELD
7.292,-1.577,-2.524,-0.156,2.855,-0.790,SHIELD
7.467,-1.430,-2.192,-0.116,2.469,-0.652,SHIELD
7.720,-1.173,-1.429,-0.036,2.247,-0.519,SHIELD
8.098,-0.907,-1.189,-0.184,2.035,-0.275,SHIELD
7.947,-1.029,-0.798,-0.053,2.129,-0.400,SHIELD
7.526,-0.515,0.531,0.087,1.552,-0.131,SHIELD
8.204,-0.636,0.590,-0.031,1.399,0.080,SHIELD
7.179,-0.588,1.262,0.025,1.459,-0.028,SHIELD
6.466,-0.407,2.010,0.079,1.175,0.014,SHIELD
6.228,-0.243,2.116,0.029,0.869,0.157,SHIELD
5.038,-0.094,2.255,0.088,0.523,0.245,SHIELD
3.877,0.036,2.562,0.135,0.222,0.290,SHIELD
3.324,0.093,2.681,0.048,0.021,0.093,SHIELD
3.398,0.080,2.732,0.011,-0.331,0.025,SHIELD
3.533,-0.106,2.553,-0.010,-0.773,0.106,SHIELD
3.339,-0.224,2.189,-0.098,-1.174,0.060,SHIELD
4.138,-0.389,1.203,-0.182,-1.411,-0.052,SHIELD
3.919,-0.732,0.421,-0.156,-1.864,0.062,SHIELD
4.340,-0.517,-0.143,-0.167,-2.188,-0.018,SHIELD
6.042,-0.270,-0.710,-0.334,-2.151,-0.143,SHIELD
4.590,-0.783,-1.273,-0.497,-2.565,0.237,SHIELD
5.426,-0.514,-2.397,-0.600,-3.182,0.266,SHIELD
7.053,0.300,-2.796,-1.016,-2.661,-0.164,SHIELD
5.252,-0.078,-4.291,-1.634,-2.750,0.120,SHIELD
6.421,0.232,-6.267,-1.656,-3.655,0.515,SHIELD
9.211,2.244,-5.968,-2.285,-2.724,0.236,SHIELD
5.117,1.545,-8.609,-3.022,-2.653,0.342,SHIELD
7.101,1.606,-10.206,-2.663,-3.514,0.459,SHIELD
8.174,4.427,-8.529,-3.059,-2.257,-0.471,SHIELD
6.629,4.658,-10.925,-4.039,-1.443,-0.880,SHIELD
5.901,5.202,-10.784,-3.590,-1.330,-1.635,SHIELD
7.717,8.123,-9.580,-3.504,-1.002,-2.312,SHIELD
8.471,9.571,-9.230,-3.960,-0.504,-2.328,SHIELD
8.550,10.048,-8.675,-4.088,0.407,-2.819,SHIELD
5.070,10.540,-7.743,-3.493,-0.158,-3.013,SHIELD
6.247,13.123,-7.079,-2.934,-1.776,-2.042,SHIELD
6.282,13.788,-6.759,-3.068,-1.602,-2.074,SHIELD
3.059,13.318,-6.958,-3.044,-1.292,-2.435,SHIELD
1.678,13.731,-6.786,-2.596,-2.500,-2.032,SHIELD
1.716,14.237,-7.134,-2.467,-3.176,-1.559,SHIELD
2.141,13.785,-7.558,-2.598,-2.649,-1.511,SHIELD
2.050,11.575,-6.793,-1.651,-2.433,-1.180,SHIELD
5.386,11.359,-6.158,-1.486,-1.094,-1.231,SHIELD
3.968,10.068,-5.146,-1.195,0.233,-0.971,SHIELD
1.150,9.506,-3.956,-0.398,-0.113,-0.223,SHIELD
0.448,9.717,-2.627,0.105,-0.915,0.309,SHIELD
0.809,10.028,-2.134,0.071,-0.885,0.398,SHIELD
0.061,9.706,-1.978,-0.022,-0.555,0.344,SHIELD
0.111,9.622,-2.349,0.085,-0.532,0.185,SHIELD
-0.605,9.914,-0.806,0.094,0.114,0.050,SHIELD
-0.444,10.079,-0.682,0.087,0.064,0.009,SHIELD
-0.159,10.157,-0.694,0.134,0.101,-0.006,SHIELD
