acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.231,9.869,-2.219,0.019,0.035,-0.002,CAPT
-0.168,9.762,-2.335,0.089,-0.038,0.045,CAPT
0.602,9.967,-2.720,0.158,-0.051,0.141,CAPT
3.481,10.611,-3.132,0.112,0.308,0.193,CAPT
7.054,11.889,-3.811,0.049,0.866,0.545,CAPT
10.013,13.982,-4.394,0.260,0.250,1.889,CAPT
12.923,16.449,-4.897,0.320,-0.569,3.744,CAPT
13.820,17.971,-6.528,0.038,0.420,4.852,CAPT
12.358,18.312,-7.238,0.304,0.533,5.521,CAPT
14.003,19.918,-7.956,0.942,0.077,6.295,CAPT
16.758,21.726,-7.998,1.083,0.538,7.101,CAPT
15.895,21.365,-8.748,1.483,0.524,7.656,CAPT
17.735,21.875,-8.750,2.263,0.773,7.967,CAPT
16.886,23.910,-7.363,2.165,1.404,8.832,CAPT
10.275,19.914,-5.428,2.360,1.718,9.031,CAPT
2.534,18.150,-2.538,2.442,2.373,8.813,CAPT
-2.288,16.586,-1.080,1.580,2.271,8.424,CAPT
-5.317,12.414,-0.720,1.045,1.636,8.277,CAPT
-8.401,7.157,-0.140,0.980,1.425,7.228,CAPT
-10.426,2.424,0.913,1.074,1.894,5.505,CAPT
-15.172,-0.485,2.059,0.519,2.113,3.963,CAPT
-18.750,-5.556,1.520,0.018,0.640,2.577,CAPT
-11.895,-10.040,-2.537,0.796,-1.382,0.291,CAPT
-5.415,-9.162,-3.054,1.999,-2.139,-0.927,CAPT
-2.531,-9.533,-3.152,2.374,-2.932,-1.427,CAPT
-0.551,-10.285,-3.892,2.538,-2.739,-1.903,CAPT
1.168,-10.459,-4.677,3.070,-2.057,-2.432,CAPT
3.825,-10.577,-5.190,4.839,-2.409,-2.515,CAPT
7.837,-4.873,-4.031,6.161,-2.245,-2.798,CAPT
11.100,0.036,-2.196,6.273,-0.842,-2.869,CAPT
7.694,3.127,0.596,6.580,-0.927,-2.169,CAPT
7.826,6.243,0.742,6.570,-2.579,-1.848,CAPT
8.799,6.933,0.556,5.864,0.113,-1.974,CAPT
3.369,7.746,5.424,6.265,0.324,-1.985,CAPT
9.182,14.127,13.169,5.497,0.169,-2.142,CAPT
9.349,17.390,17.910,2.748,1.091,-0.830,CAPT
5.992,14.828,15.780,0.581,0.703,0.338,CAPT
2.397,11.942,12.244,-0.856,0.376,0.953,CAPT
-1.264,8.608,9.955,-1.906,0.174,0.957,CAPT
-2.161,5.916,8.940,-2.330,0.268,0.424,CAPT
-2.533,5.022,11.412,-2.026,1.079,-0.798,CAPT
-4.046,6.361,14.786,-2.185,1.118,-2.003,CAPT
-3.063,6.032,15.380,-2.761,0.642,-2.724,CAPT
-0.980,5.732,14.490,-3.002,0.683,-3.462,CAPT
1.033,4.812,12.627,-3.145,1.911,-4.498,CAPT
0.215,4.276,11.950,-2.569,1.820,-5.217,CAPT
2.871,6.421,11.742,-2.491,1.459,-5.260,CAPT
3.254,5.187,9.346,-2.741,2.809,-5.385,CAPT
0.122,5.847,8.357,-2.060,2.116,-5.772,CAPT
2.427,9.198,7.872,-1.284,1.740,-6.220,CAPT
-0.951,11.897,6.866,-0.944,0.698,-5.999,CAPT
2.862,12.482,4.806,-0.550,-2.235,-4.955,CAPT
7.469,9.374,1.406,-0.649,-2.624,-3.816,CAPT
12.792,3.953,0.792,-0.043,-0.207,-3.472,CAPT
13.181,3.505,5.393,1.014,-0.307,-2.013,CAPT
5.500,3.711,6.972,0.272,-0.635,0.877,CAPT
-2.952,1.231,5.420,-0.490,-0.971,0.969,CAPT
-1.144,0.425,1.300,0.073,-1.536,0.508,CAPT
1.930,1.233,1.232,1.258,-2.169,0.213,CAPT
2.251,3.822,2.568,1.655,-1.291,0.320,CAPT
-0.442,4.803,4.080,1.778,-1.765,0.515,CAPT
1.499,6.187,2.151,1.849,-2.673,0.281,CAPT
1.113,7.165,0.835,1.542,-2.433,0.076,CAPT
0.567,5.278,0.477,1.994,-3.334,0.213,CAPT
2.153,6.427,0.307,3.021,-4.323,-0.480,CAPT
2.703,8.578,-1.081,3.016,-5.028,-1.874,CAPT
5.999,8.109,-0.926,3.255,-4.911,-2.259,CAPT
6.405,9.602,-0.990,3.274,-4.851,-2.378,CAPT
9.622,11.715,0.199,3.032,-4.110,-3.490,CAPT
10.942,12.769,-0.491,1.835,-3.439,-3.771,CAPT
11.233,13.896,-1.923,0.543,-3.793,-2.848,CAPT
13.342,14.045,-2.745,-0.680,-2.259,-3.117,CAPT
11.202,12.868,-3.780,-0.867,-0.178,-3.889,CAPT
7.807,12.717,-4.015,0.230,-1.250,-3.368,CAPT
9.423,14.915,-3.962,0.692,-2.508,-2.871,CAPT
10.117,14.718,-3.482,0.254,-1.308,-2.843,CAPT
6.889,13.826,-2.928,0.140,-0.445,-2.660,CAPT
4.910,14.458,-2.413,0.303,-1.039,-2.424,CAPT
4.599,14.790,-2.094,0.200,-1.361,-2.224,CAPT
4.194,13.963,-2.314,-0.156,-1.454,-1.657,CAPT
