acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.410,9.937,-3.629,-0.589,-0.916,1.046,SHIELD
1.815,11.158,-4.798,-0.139,0.019,0.932,SHIELD
2.044,11.825,-6.045,0.354,0.714,1.063,SHIELD
1.867,10.925,-8.860,1.184,0.736,1.490,SHIELD
1.983,10.545,-11.470,2.388,1.849,1.256,SHIELD
1.027,11.052,-12.550,3.355,3.022,0.615,SHIELD
-0.243,11.090,-14.514,4.036,3.423,0.443,SHIELD
-0.802,10.789,-14.125,4.679,3.569,0.096,SHIELD
0.063,11.712,-13.119,4.790,3.326,0.230,SHIELD
1.692,12.805,-11.478,4.660,3.209,0.309,SHIELD
3.215,13.342,-9.739,4.103,3.561,0.451,SHIELD
4.412,13.119,-8.957,3.515,3.754,0.739,SHIELD
6.494,13.966,-7.948,2.934,3.819,1.163,SHIELD
7.552,12.435,-8.393,1.959,3.836,1.795,SHIELD
9.035,11.326,-9.656,1.302,3.909,2.116,SHIELD
9.370,9.644,-10.778,0.707,4.549,2.357,SHIELD
8.001,7.149,-10.416,0.481,4.355,2.712,SHIELD
8.568,6.191,-9.824,0.307,3.945,2.805,SHIELD
8.842,4.081,-8.938,-0.057,4.144,2.805,SHIELD
7.917,1.900,-7.619,-0.050,4.108,2.916,SHIELD
6.634,0.764,-4.713,0.117,3.474,2.935,SHIELD
5.475,0.379,-2.459,-0.037,3.017,2.913,SHIELD
2.711,-0.848,-1.256,-0.329,2.460,3.129,SHIELD
1.164,-0.225,-0.904,-0.707,2.299,2.636,SHIELD
-0.361,0.219,-0.905,-0.947,2.590,2.089,SHIELD
-2.542,-0.345,-1.304,-0.896,2.305,1.727,SHIELD
-3.597,-1.286,-0.665,-0.288,1.567,1.211,SHIELD
-3.793,-1.461,0.018,0.173,0.847,0.716,SHIELD
-2.858,-1.694,0.961,0.440,0.538,0.033,SHIELD
-2.687,-1.707,2.374,0.660,0.606,-0.676,SHIELD
-2.723,-2.178,4.427,0.823,0.289,-1.266,SHIELD
-1.929,-1.103,4.052,0.676,-0.360,-1.637,SHIELD
-1.203,-1.468,3.492,0.436,-0.378,-2.149,SHIELD
-1.497,-1.912,1.281,0.329,-1.179,-2.520,SHIELD
-0.559,-0.971,-0.360,0.866,-2.083,-2.914,SHIELD
-0.007,-0.437,-1.589,1.035,-2.638,-3.331,SHIELD
2.636,1.727,-3.110,0.804,-3.387,-3.777,SHIELD
4.995,4.205,-3.672,0.379,-2.920,-4.331,SHIELD
5.809,2.350,-5.962,0.416,-3.538,-3.750,SHIELD
6.548,7.953,-9.030,0.546,-4.013,-4.456,SHIELD
10.084,12.304,-5.458,0.479,-3.143,-5.179,SHIELD
8.996,10.319,-8.537,-0.362,-3.560,-3.413,SHIELD
10.418,15.361,-9.783,-1.334,-3.604,-3.702,SHIELD
8.000,15.772,-6.323,-1.503,-1.249,-4.833,SHIELD
4.367,17.566,-5.695,-1.288,-2.725,-4.132,SHIELD
7.407,16.917,-7.322,-2.010,-3.671,-2.593,SHIELD
4.177,16.077,-6.376,-2.285,-2.565,-2.572,SHIELD
1.900,16.601,-4.439,-1.681,-1.992,-3.362,SHIELD
1.004,16.861,-3.747,-1.413,-2.523,-3.219,SHIELD
0.154,16.407,-4.347,-1.524,-3.453,-2.493,SHIELD
0.161,15.511,-5.225,-1.514,-3.538,-1.983,SHIELD
-0.337,13.907,-6.496,-1.103,-3.457,-1.568,SHIELD
0.341,12.664,-6.623,-0.325,-3.655,-1.267,SHIELD
0.673,11.635,-6.298,0.490,-3.746,-0.841,SHIELD
1.150,11.261,-5.527,1.143,-3.795,-0.300,SHIELD
1.381,11.022,-4.655,1.289,-3.462,0.160,SHIELD
1.009,10.433,-4.077,1.082,-2.994,0.585,SHIELD
0.391,9.796,-3.976,0.840,-2.529,0.838,SHIELD
-0.213,9.564,-3.829,0.627,-1.969,0.809,SHIELD
-0.787,9.358,-3.629,0.554,-1.493,0.633,SHIELD
-1.193,9.004,-3.478,0.620,-1.395,0.512,SHIELD
-1.144,9.349,-3.370,0.664,-1.389,0.444,SHIELD
-1.094,9.615,-3.320,0.673,-1.240,0.390,SHIELD
-0.967,9.577,-3.030,0.654,-1.027,0.352,SHIELD
-0.561,9.797,-2.772,0.498,-0.652,0.281,SHIELD
-0.717,10.005,-2.663,0.266,-0.087,0.220,SHIELD
-1.195,9.899,-2.420,0.114,0.294,0.186,SHIELD
-1.646,9.816,-2.283,0.063,0.507,0.138,SHIELD
-1.765,9.853,-1.984,0.022,0.667,0.045,SHIELD
-1.841,10.095,-2.118,-0.084,0.867,-0.049,SHIELD
-1.970,9.801,-2.409,-0.144,1.056,-0.046,SHIELD
-2.170,9.335,-2.305,-0.011,1.138,-0.130,SHIELD
-2.290,9.579,-1.609,-0.066,1.252,-0.275,SHIELD
-1.471,10.552,-0.544,-0.258,1.224,-0.253,SHIELD
-1.472,10.114,-0.361,-0.288,0.849,-0.095,SHIELD
-2.075,9.714,-1.020,-0.035,0.106,0.038,SHIELD
-1.887,9.465,-2.317,0.120,-0.056,-0.022,SHIELD
-1.510,9.530,-2.896,0.165,0.058,-0.105,SHIELD
-1.155,9.845,-2.885,0.093,0.357,-0.148,SHIELD
-1.472,9.753,-2.949,-0.074,0.505,-0.105,SHIELD
