acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
3.617,9.697,-6.739,0.529,0.977,0.305,SHANGCHI
3.052,9.253,-7.892,0.968,1.295,0.534,SHANGCHI
2.878,9.312,-9.233,1.665,1.088,0.771,SHANGCHI
1.796,8.832,-10.959,2.670,0.401,0.960,SHANGCHI
2.627,9.852,-12.214,3.704,-0.282,0.969,SHANGCHI
2.688,10.173,-12.743,4.132,0.173,0.917,SHANGCHI
0.603,9.240,-13.736,4.326,0.568,0.855,SHANGCHI
-1.157,8.656,-14.856,4.622,0.150,0.709,SHANGCHI
-1.963,8.189,-16.566,4.955,-0.124,0.402,SHANGCHI
-3.744,7.801,-18.612,5.295,-0.525,0.131,SHANGCHI
-4.994,7.600,-20.371,5.691,-1.253,0.028,SHANGCHI
-5.389,7.836,-20.162,6.004,-1.037,-0.645,SHANGCHI
-6.031,8.102,-18.191,6.390,-0.249,-1.545,SHANGCHI
-4.663,8.870,-12.789,6.740,0.380,-2.394,SHANGCHI
-2.012,9.675,-6.120,6.460,0.980,-3.023,SHANGCHI
2.290,9.816,0.940,5.227,1.548,-2.831,SHANGCHI
2.696,7.770,4.894,3.252,1.730,-1.900,SHANGCHI
2.289,5.065,4.008,1.490,1.103,-0.986,SHANGCHI
2.417,2.187,0.512,0.106,1.091,-0.582,SHANGCHI
3.031,-0.726,-2.715,-0.786,1.457,-0.605,SHANGCHI
3.537,-3.172,-4.112,-1.046,1.828,-0.838,SHANGCHI
4.929,-4.179,-4.780,-1.254,2.112,-1.049,SHANGCHI
5.958,-4.944,-5.986,-1.552,2.413,-1.040,SHANGCHI
8.999,-4.971,-6.645,-1.621,2.756,-0.924,SHANGCHI
11.326,-4.427,-7.399,-2.035,4.197,-0.721,SHANGCHI
11.843,-5.141,-8.267,-1.951,5.702,-0.561,SHANGCHI
12.803,-4.069,-5.537,-1.679,6.643,-0.497,SHANGCHI
12.441,-2.754,-2.638,-2.226,7.455,-0.121,SHANGCHI
8.994,-3.417,-1.130,-2.358,6.678,0.614,SHANGCHI
7.880,-3.564,1.548,-1.930,4.707,0.899,SHANGCHI
10.304,-2.423,4.576,-2.104,4.058,0.627,SHANGCHI
11.788,-1.265,4.789,-2.888,4.945,0.651,SHANGCHI
9.795,-2.403,5.018,-2.506,5.107,1.005,SHANGCHI
11.161,-1.685,8.106,-2.114,5.314,0.655,SHANGCHI
11.229,-0.695,10.874,-2.413,6.453,0.437,SHANGCHI
8.725,-0.744,12.483,-2.561,6.629,0.731,SHANGCHI
6.538,-1.512,14.209,-2.589,6.284,0.237,SHANGCHI
6.098,-1.150,15.671,-2.823,5.844,-0.578,SHANGCHI
7.062,-1.515,16.223,-3.020,5.524,-0.962,SHANGCHI
9.618,-1.764,16.937,-2.969,5.591,-1.204,SHANGCHI
10.079,-2.120,15.356,-3.202,5.771,-1.365,SHANGCHI
