acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-22.001,9.308,7.052,-1.242,-0.551,-1.523,NULL
-14.867,13.231,3.150,-2.662,-2.312,-4.001,NULL
-7.926,16.321,-0.936,-2.670,-1.941,-4.870,NULL
-4.501,18.841,-2.425,-2.305,-0.783,-5.357,NULL
1.541,21.520,-2.603,-2.450,0.524,-5.880,NULL
6.553,20.907,-4.377,-2.563,2.028,-5.699,NULL
11.409,18.862,-4.217,-1.809,1.991,-4.727,NULL
17.045,17.191,-5.812,-1.307,0.253,-2.793,NULL
21.873,13.286,-8.468,-0.599,-1.107,-0.535,NULL
21.923,12.396,-9.435,0.304,-1.436,1.498,NULL
19.290,16.056,-10.480,0.750,-0.503,3.139,NULL
12.241,18.783,-9.779,1.625,-0.585,5.037,NULL
6.295,22.418,-8.139,2.921,-0.654,5.743,NULL
1.206,24.872,-4.847,3.663,0.053,5.893,NULL
-5.338,22.013,-0.147,4.032,0.632,5.840,NULL
-14.123,18.563,7.919,3.708,1.263,4.825,NULL
-19.422,10.502,12.024,0.956,1.779,3.339,NULL
-21.856,6.377,9.698,-0.762,0.471,0.923,NULL
-17.051,8.776,6.141,-1.442,-0.371,-1.188,NULL
-12.821,9.665,5.479,-1.383,-0.278,-2.357,NULL
-9.938,13.236,3.920,-2.349,0.000,-3.992,NULL
-4.521,16.752,-0.623,-3.080,0.000,-5.337,NULL
1.679,19.287,-3.575,-2.914,0.261,-5.640,NULL
9.698,20.391,-4.844,-1.997,1.228,-5.474,NULL
15.064,18.763,-5.434,-1.620,1.053,-4.086,NULL
19.109,14.123,-6.964,-1.215,0.244,-1.668,NULL
18.995,12.170,-7.708,-0.275,-1.184,0.585,NULL
17.358,13.443,-7.847,0.860,-1.568,2.402,NULL
12.080,16.276,-6.229,1.908,-0.973,3.895,NULL
7.173,20.623,-4.154,2.656,-0.289,4.747,NULL
2.788,21.416,-1.790,3.071,0.475,5.026,NULL
-2.795,18.907,1.942,3.532,0.742,5.202,NULL
-9.692,14.810,7.514,3.631,1.289,4.638,NULL
-19.419,12.438,14.682,1.705,2.584,3.131,NULL
-26.651,10.921,11.738,-1.584,0.347,0.189,NULL
-19.527,9.465,7.368,-1.662,-2.278,-1.490,NULL
-11.469,13.084,5.143,-2.078,-2.069,-3.098,NULL
-6.335,16.939,1.854,-2.955,-0.848,-4.508,NULL
-1.696,18.422,-0.726,-3.110,0.101,-5.371,NULL
4.572,19.839,-1.914,-2.302,0.760,-5.856,NULL
12.262,19.738,-4.272,-1.952,1.188,-5.398,NULL
18.382,17.195,-5.566,-1.548,0.779,-3.410,NULL
19.386,12.401,-8.494,-0.765,-1.763,-0.282,NULL
18.725,10.901,-10.425,0.490,-2.612,1.548,NULL
16.795,12.185,-9.889,1.583,-1.734,2.731,NULL
12.363,16.138,-8.427,2.237,-0.600,3.903,NULL
7.681,19.983,-6.269,2.635,0.428,4.626,NULL
1.108,21.386,-3.259,3.147,0.971,5.136,NULL
-9.411,15.936,6.033,3.992,1.562,5.069,NULL
-18.973,14.492,17.804,2.244,2.423,3.478,NULL
-27.418,10.574,13.650,-0.908,0.328,0.231,NULL
-19.955,10.577,9.702,-0.722,-2.494,-1.331,NULL
-12.484,14.316,6.782,-1.692,-2.195,-2.962,NULL
-6.805,17.203,2.486,-2.831,-0.495,-4.363,NULL
-2.740,18.392,-0.926,-3.057,0.294,-5.238,NULL
7.582,20.304,-4.139,-2.552,0.519,-5.900,NULL
13.273,18.942,-3.859,-1.727,1.233,-5.044,NULL
17.737,14.565,-5.849,-1.162,-0.826,-3.004,NULL
22.536,12.259,-8.750,-0.672,-1.792,-0.696,NULL
21.184,11.618,-10.643,-0.177,-1.297,1.444,NULL
16.778,12.822,-10.364,0.818,-0.334,3.170,NULL
10.884,15.562,-7.394,1.857,0.750,4.063,NULL
6.264,19.212,-4.417,2.354,1.130,4.538,NULL
1.967,21.086,-2.090,2.529,1.231,5.040,NULL
-3.409,19.097,-0.123,2.806,1.051,5.242,NULL
-13.330,12.973,6.627,3.421,1.333,4.817,NULL
-16.635,11.409,8.450,1.273,1.899,2.439,NULL
-17.895,7.439,7.663,0.187,0.835,0.590,NULL
-15.997,9.642,6.586,-0.128,0.184,-0.928,NULL
-10.763,12.512,3.868,-0.872,-0.283,-2.833,NULL
-7.266,13.258,3.069,-0.787,-0.174,-3.386,NULL
-3.749,14.531,2.208,-1.129,-0.148,-4.105,NULL
1.063,16.309,0.028,-1.339,-0.319,-4.655,NULL
4.761,15.807,-1.890,-0.962,-0.465,-4.264,NULL
11.847,15.398,-2.145,-0.103,0.138,-3.769,NULL
14.190,14.457,-2.184,-0.171,0.587,-2.631,NULL
14.714,13.814,-3.274,-0.426,-0.261,-0.399,NULL
13.068,13.683,-3.978,-0.148,-1.079,1.158,NULL
11.142,12.837,-4.899,0.360,-1.967,2.388,NULL
9.442,12.882,-4.884,0.841,-1.992,3.113,NULL
