acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.149,9.250,-0.500,0.741,-1.208,-0.252,SHANGCHI
0.597,9.617,-1.701,0.970,-1.627,-0.412,SHANGCHI
1.907,10.289,-2.154,0.935,-1.248,-0.459,SHANGCHI
1.441,9.921,-4.218,1.332,-1.089,-0.273,SHANGCHI
2.061,11.145,-4.539,1.439,-0.336,-0.225,SHANGCHI
2.277,11.241,-6.108,1.269,0.962,-0.155,SHANGCHI
-0.153,11.181,-8.149,2.323,0.731,-0.025,SHANGCHI
-0.268,12.030,-7.680,3.162,-0.090,-0.168,SHANGCHI
1.093,12.839,-7.787,3.492,-0.045,-0.226,SHANGCHI
-0.213,12.687,-8.778,3.662,0.348,-0.067,SHANGCHI
-1.843,12.565,-9.365,4.035,0.295,-0.138,SHANGCHI
-2.437,12.283,-9.178,4.136,0.493,-0.301,SHANGCHI
-3.153,11.734,-9.824,4.241,0.750,-0.527,SHANGCHI
-3.652,10.989,-9.451,4.282,1.080,-0.732,SHANGCHI
-4.144,10.401,-9.434,4.240,1.043,-0.909,SHANGCHI
-2.839,9.638,-9.302,4.181,1.228,-1.119,SHANGCHI
-1.957,8.740,-8.649,4.371,1.309,-1.138,SHANGCHI
-1.070,7.832,-7.533,4.317,1.263,-1.164,SHANGCHI
-0.287,6.593,-6.835,3.962,1.059,-1.019,SHANGCHI
-0.099,4.889,-7.434,3.776,0.546,-0.864,SHANGCHI
2.137,3.600,-5.025,3.858,0.970,-1.056,SHANGCHI
2.296,2.738,-3.355,3.408,1.385,-1.000,SHANGCHI
2.279,1.114,-2.493,2.491,1.087,-0.714,SHANGCHI
2.817,-0.450,-2.180,1.844,0.671,-0.562,SHANGCHI
3.549,-0.849,-2.043,1.241,0.378,-0.528,SHANGCHI
4.947,-1.108,-3.583,0.253,0.476,-0.292,SHANGCHI
5.997,-2.240,-6.350,-0.348,0.850,0.150,SHANGCHI
8.513,-1.852,-6.570,-0.563,2.062,0.279,SHANGCHI
11.272,-0.643,-6.026,-1.674,3.995,0.899,SHANGCHI
10.722,-0.624,-8.027,-2.855,5.332,1.814,SHANGCHI
9.888,-0.421,-8.747,-3.095,5.415,2.175,SHANGCHI
13.992,1.461,-6.590,-3.400,5.770,2.473,SHANGCHI
14.689,2.691,-6.802,-4.341,7.461,3.457,SHANGCHI
12.760,3.314,-6.598,-4.501,7.798,3.550,SHANGCHI
13.042,3.401,-4.077,-5.418,8.096,3.837,SHANGCHI
10.483,1.212,-4.555,-5.197,7.436,4.237,SHANGCHI
10.337,-0.753,-1.812,-4.287,6.507,3.490,SHANGCHI
10.020,-1.186,0.819,-4.250,6.121,2.885,SHANGCHI
8.371,-3.554,0.337,-4.411,5.606,2.621,SHANGCHI
9.216,-3.717,1.633,-3.122,5.159,2.291,SHANGCHI
6.875,-4.290,2.956,-3.560,4.663,1.742,SHANGCHI
6.543,-5.402,3.157,-3.244,3.404,0.960,SHANGCHI
7.953,-6.020,2.621,-3.136,3.049,0.769,SHANGCHI
8.263,-6.185,2.578,-3.064,3.029,0.934,SHANGCHI
7.940,-6.853,1.304,-3.051,3.153,1.028,SHANGCHI
7.257,-7.273,0.303,-3.008,2.981,0.962,SHANGCHI
7.303,-7.570,-1.082,-2.800,2.516,0.934,SHANGCHI
6.819,-7.583,-2.154,-2.655,2.357,0.953,SHANGCHI
5.557,-7.012,-3.755,-2.448,2.139,0.846,SHANGCHI
5.361,-7.295,-5.551,-2.233,1.717,0.567,SHANGCHI
5.355,-6.795,-6.471,-1.529,1.672,0.551,SHANGCHI
3.563,-6.020,-7.584,-1.218,1.174,0.348,SHANGCHI
3.624,-6.747,-8.079,-0.685,0.588,0.220,SHANGCHI
3.738,-7.495,-7.068,-0.092,0.661,0.326,SHANGCHI
1.299,-7.470,-6.746,0.274,0.370,0.040,SHANGCHI
1.241,-6.975,-5.699,0.520,-0.261,-0.416,SHANGCHI
1.329,-7.385,-5.747,0.734,-0.640,-0.782,SHANGCHI
1.538,-7.363,-4.956,1.179,-0.591,-1.085,SHANGCHI
0.281,-6.831,-4.776,1.498,-0.646,-1.665,SHANGCHI
-1.054,-6.064,-5.624,2.037,-1.596,-3.045,SHANGCHI
0.463,-5.748,-5.360,3.296,-2.346,-4.437,SHANGCHI
0.998,-3.425,-2.743,4.195,-2.258,-5.364,SHANGCHI
2.134,-0.557,-2.032,4.329,-2.141,-6.256,SHANGCHI
4.083,1.668,-0.410,4.177,-2.123,-6.463,SHANGCHI
5.481,2.800,0.034,3.661,-1.874,-6.166,SHANGCHI
6.705,4.224,0.596,2.765,-1.171,-5.818,SHANGCHI
7.855,5.280,0.090,2.043,-0.462,-5.565,SHANGCHI
6.611,4.408,-0.075,1.824,0.280,-5.135,SHANGCHI
8.040,8.205,0.617,1.608,0.478,-5.044,SHANGCHI
11.505,10.925,2.279,1.126,1.522,-4.928,SHANGCHI
8.609,13.101,2.968,0.744,1.802,-3.844,SHANGCHI
6.013,11.891,2.797,0.499,1.660,-2.984,SHANGCHI
5.002,12.399,2.912,0.407,1.211,-2.790,SHANGCHI
5.398,12.550,3.431,0.104,1.610,-2.850,SHANGCHI
4.174,12.121,3.369,0.025,1.694,-2.433,SHANGCHI
3.072,11.826,3.792,0.070,1.419,-2.102,SHANGCHI
2.176,11.946,4.399,0.052,0.966,-2.015,SHANGCHI
2.168,11.824,3.925,-0.195,0.412,-1.839,SHANGCHI
2.535,11.569,3.192,-0.335,0.084,-1.530,SHANGCHI
2.918,11.333,2.637,-0.283,0.087,-1.197,SHANGCHI
