acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-0.154,10.158,-1.250,-0.009,-0.012,0.035,CAPT
-0.095,10.131,-1.247,-0.002,0.062,0.019,CAPT
-0.165,10.506,-1.268,0.000,0.104,0.007,CAPT
1.491,11.010,-1.463,-0.009,0.233,0.060,CAPT
4.124,11.413,-0.236,0.242,0.487,0.480,CAPT
6.196,13.251,0.281,0.587,-0.966,1.784,CAPT
10.510,16.217,-0.699,0.394,-2.435,3.409,CAPT
14.098,18.384,-2.396,-0.211,-1.867,4.697,CAPT
13.190,19.808,-3.108,-0.261,-0.445,5.672,CAPT
11.068,21.041,-3.664,0.138,-0.805,6.447,CAPT
14.016,22.750,-3.920,0.554,-1.525,7.115,CAPT
16.293,24.466,-5.033,0.297,-1.008,7.789,CAPT
16.547,24.196,-5.702,0.512,-0.893,8.878,CAPT
14.761,21.836,-5.562,0.812,-0.334,9.031,CAPT
9.358,18.220,-3.932,1.409,0.775,9.031,CAPT
2.881,17.668,-2.290,1.397,1.811,9.031,CAPT
-2.540,14.879,-1.883,1.055,1.897,8.773,CAPT
-5.495,11.351,-1.944,0.900,1.706,8.079,CAPT
-8.645,6.337,-1.966,0.723,1.716,7.248,CAPT
-15.778,1.391,0.142,0.253,2.016,6.021,CAPT
-24.061,-3.994,1.320,-0.669,1.798,4.292,CAPT
-15.231,-13.338,-1.876,0.002,0.021,0.423,CAPT
-3.263,-9.246,-2.968,1.478,-2.319,-1.308,CAPT
1.308,-8.392,-2.389,1.470,-2.334,-0.282,CAPT
0.471,-12.212,-2.997,0.954,-1.809,-0.137,CAPT
0.020,-12.567,-5.100,1.296,-1.401,-0.658,CAPT
-0.742,-13.032,-7.580,2.044,-2.243,-1.021,CAPT
1.765,-12.044,-9.444,3.448,-3.641,-1.212,CAPT
8.327,-8.251,-9.890,5.012,-1.221,-1.689,CAPT
4.537,-3.136,-7.761,6.451,1.388,-2.712,CAPT
3.045,5.400,-5.614,7.824,-0.230,-3.310,CAPT
10.921,12.664,-4.707,7.811,-0.671,-2.482,CAPT
7.983,10.405,-2.240,7.340,0.213,-1.283,CAPT
9.042,11.272,1.988,7.688,-0.887,-0.887,CAPT
8.195,11.030,8.402,6.211,0.968,-0.333,CAPT
6.726,10.719,16.960,5.578,0.327,0.031,CAPT
8.953,15.020,23.134,3.865,-0.066,0.576,CAPT
5.833,14.638,20.956,0.844,0.299,1.665,CAPT
1.326,9.927,15.602,-0.868,0.404,1.745,CAPT
-1.116,6.673,10.303,-1.528,0.299,1.405,CAPT
-3.816,4.123,7.544,-1.805,0.098,0.843,CAPT
-3.869,2.924,8.646,-1.455,0.309,-0.187,CAPT
-4.724,4.476,13.106,-1.198,1.082,-1.511,CAPT
-7.001,6.096,15.762,-1.896,1.158,-2.641,CAPT
-7.434,6.119,16.770,-2.193,0.543,-3.575,CAPT
-5.761,7.218,15.877,-2.179,0.028,-4.797,CAPT
-1.796,9.552,14.643,-2.525,-0.024,-5.637,CAPT
0.561,10.029,12.532,-3.223,0.847,-6.019,CAPT
2.817,10.125,10.427,-2.901,1.732,-6.966,CAPT
3.029,11.809,9.725,-2.110,2.539,-7.710,CAPT
-0.332,14.826,9.319,-1.633,1.925,-7.714,CAPT
-0.049,17.314,4.970,-2.096,0.402,-7.371,CAPT
4.282,16.008,0.505,-0.598,-1.843,-6.412,CAPT
10.084,15.375,0.865,0.320,-2.992,-4.731,CAPT
19.071,9.359,1.994,-0.357,-0.552,-3.160,CAPT
17.405,4.260,3.997,0.242,-0.472,-1.174,CAPT
6.414,3.871,6.009,0.071,-0.119,1.587,CAPT
-2.021,1.497,7.050,-0.329,-0.209,1.083,CAPT
1.406,0.965,3.159,-0.172,-0.460,0.284,CAPT
1.540,0.681,1.965,0.594,-1.051,0.262,CAPT
1.481,2.462,2.281,1.648,-2.196,0.680,CAPT
2.076,4.646,2.169,2.000,-2.726,0.850,CAPT
2.127,5.359,0.726,1.904,-2.459,0.826,CAPT
1.777,5.028,0.309,2.214,-2.218,0.824,CAPT
0.509,5.642,0.495,2.802,-2.298,0.625,CAPT
0.713,5.199,0.349,3.099,-3.006,0.356,CAPT
2.127,5.527,0.018,2.994,-3.228,-0.146,CAPT
3.137,6.556,0.790,3.036,-2.397,-1.386,CAPT
3.690,6.987,1.086,2.915,-1.749,-2.663,CAPT
4.756,10.343,0.342,2.509,-1.929,-3.513,CAPT
6.172,12.939,1.184,2.816,-1.810,-3.984,CAPT
7.748,15.902,1.178,2.763,-1.772,-4.403,CAPT
10.243,19.193,1.308,2.113,-1.230,-4.389,CAPT
9.214,18.938,1.530,1.641,-0.946,-3.643,CAPT
7.183,17.219,0.961,1.386,-2.008,-2.634,CAPT
6.588,16.959,0.270,1.152,-2.700,-2.067,CAPT
6.210,17.178,0.424,0.784,-2.201,-2.177,CAPT
5.201,16.233,-0.325,0.107,-1.582,-2.243,CAPT
4.596,14.949,-1.457,-0.159,-1.337,-1.915,CAPT
4.279,14.000,-2.059,-0.007,-1.198,-1.553,CAPT
