acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.625,9.563,2.504,-0.049,0.161,-0.380,LOGOUT
1.344,9.417,2.487,-0.138,0.411,-0.300,LOGOUT
2.067,9.550,2.220,-0.161,0.676,-0.048,LOGOUT
2.543,10.274,2.724,-0.289,0.939,0.096,LOGOUT
2.925,10.216,1.978,-0.411,0.758,0.123,LOGOUT
3.883,10.936,1.335,-0.001,-0.130,0.354,LOGOUT
6.977,12.548,0.749,0.462,-0.971,0.872,LOGOUT
8.484,13.446,0.930,0.853,-0.997,1.600,LOGOUT
9.181,14.615,0.892,1.140,-0.544,2.435,LOGOUT
8.928,16.033,0.811,1.483,-0.378,3.135,LOGOUT
8.660,17.620,1.431,1.916,-0.471,3.792,LOGOUT
8.312,19.107,1.480,2.226,-1.101,4.300,LOGOUT
9.705,20.735,0.995,2.326,-1.437,4.885,LOGOUT
10.301,22.008,0.222,2.358,-1.221,5.658,LOGOUT
8.806,21.092,-0.915,2.915,-0.955,6.233,LOGOUT
8.829,20.879,-1.219,3.410,-1.029,6.520,LOGOUT
7.619,19.608,-0.012,3.677,-0.945,7.205,LOGOUT
5.762,17.071,0.374,3.266,-0.545,7.494,LOGOUT
3.213,14.196,-1.099,3.590,-0.426,7.658,LOGOUT
-0.468,12.055,1.577,3.631,-0.658,7.552,LOGOUT
-2.923,7.214,1.529,2.749,-0.946,6.641,LOGOUT
-3.926,3.139,-0.646,3.001,-1.079,5.496,LOGOUT
-4.210,0.097,2.323,3.235,-0.778,4.854,LOGOUT
-5.778,-5.401,3.545,2.109,-0.300,3.947,LOGOUT
-6.923,-11.063,3.449,1.843,0.355,3.158,LOGOUT
-8.772,-16.007,6.240,1.806,0.456,2.168,LOGOUT
-4.791,-18.112,6.483,0.842,0.325,1.146,LOGOUT
0.678,-19.209,1.655,-0.054,0.081,0.829,LOGOUT
-3.437,-18.642,-0.632,0.135,0.399,-0.112,LOGOUT
-1.702,-14.299,-1.158,-0.035,-0.585,-0.895,LOGOUT
0.193,-11.849,-0.050,0.190,-0.258,-1.176,LOGOUT
-1.409,-6.349,2.350,0.355,0.328,-1.393,LOGOUT
-0.680,5.153,5.919,0.285,0.447,-2.091,LOGOUT
5.414,12.658,7.791,-3.404,1.800,-2.293,LOGOUT
7.798,12.394,0.406,-4.193,2.676,-2.044,LOGOUT
7.437,9.329,-0.939,-3.267,2.017,-0.357,LOGOUT
-2.466,1.929,-4.513,-3.252,-2.053,0.370,LOGOUT
3.503,0.887,-15.282,0.876,-5.199,-0.109,LOGOUT
6.804,5.639,-3.550,6.249,-2.852,0.762,LOGOUT
2.969,8.598,14.226,3.224,-0.475,1.563,LOGOUT
-1.567,0.520,1.255,0.560,0.832,1.730,LOGOUT
-3.362,-0.609,5.909,2.101,0.250,1.174,LOGOUT
-1.867,-5.517,4.401,-0.443,-1.303,0.150,LOGOUT
0.745,-9.950,-3.137,-0.662,-2.156,-0.512,LOGOUT
5.654,-14.672,-3.679,-0.364,-0.393,-0.441,LOGOUT
3.890,-16.245,0.597,-1.320,1.123,-0.520,LOGOUT
-0.106,-19.335,-4.401,-3.264,-0.308,-0.601,LOGOUT
3.950,-23.054,-11.379,-2.065,-1.713,-1.789,LOGOUT
8.697,-25.131,-5.843,0.135,-0.884,-1.025,LOGOUT
6.535,-27.800,-2.950,-0.856,0.192,0.115,LOGOUT
3.282,-28.702,-5.747,0.747,1.114,0.644,LOGOUT
1.408,-24.414,-2.795,1.225,0.268,0.544,LOGOUT
7.209,-24.188,-6.332,1.972,0.622,0.897,LOGOUT
2.951,-23.354,-3.840,2.091,1.215,1.562,LOGOUT
0.369,-7.075,3.737,1.646,-0.118,-0.477,LOGOUT
-1.174,0.666,8.419,-0.674,-0.189,-0.764,LOGOUT
0.949,6.064,2.592,-2.531,0.272,-1.044,LOGOUT
2.432,9.636,1.222,-2.511,1.177,-1.396,LOGOUT
4.364,10.016,1.565,-3.037,1.462,-1.008,LOGOUT
3.570,3.294,2.373,2.986,-0.907,0.892,LOGOUT
2.244,1.734,1.751,1.458,-0.434,1.110,LOGOUT
3.976,0.168,0.039,2.573,0.166,1.146,LOGOUT
1.511,-1.190,6.507,2.254,0.441,0.995,LOGOUT
2.136,-6.226,4.395,1.133,0.349,0.773,LOGOUT
-1.804,-8.772,3.420,0.707,-0.305,0.670,LOGOUT
-1.168,-11.538,2.523,-0.115,-1.290,0.029,LOGOUT
0.849,-14.329,-2.208,-1.018,-1.839,-0.359,LOGOUT
5.683,-16.137,-3.023,-0.089,-0.560,-0.452,LOGOUT
4.026,-15.776,3.100,-0.857,0.541,0.148,LOGOUT
0.281,-18.515,-3.235,-2.021,-0.641,0.274,LOGOUT
1.476,-20.791,-2.591,0.286,-0.800,-0.170,LOGOUT
-4.786,-19.877,6.258,0.299,-0.525,0.191,LOGOUT
-4.944,-19.950,5.674,-0.698,-0.135,-0.218,LOGOUT
-4.108,-15.557,5.087,-1.499,0.645,-0.869,LOGOUT
-1.779,-12.337,-0.766,-1.428,-0.148,-1.688,LOGOUT
1.374,-9.957,-0.379,-0.243,-0.680,-1.724,LOGOUT
1.048,-8.120,2.256,-0.510,-0.660,-1.642,LOGOUT
-0.783,-7.406,1.394,-1.342,-0.459,-1.869,LOGOUT
-0.177,-6.406,0.892,-1.308,-0.357,-2.252,LOGOUT
1.233,-4.728,1.574,-1.662,-0.013,-2.535,LOGOUT
