acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.119,1.169,-6.873,-1.016,0.089,0.535,HULK
-1.767,-0.684,-6.152,-0.750,0.265,0.281,HULK
-1.537,-1.939,-5.804,-0.543,0.482,-0.017,HULK
-1.536,-3.176,-6.329,-0.340,0.897,-0.509,HULK
-1.933,-4.839,-7.092,0.333,1.001,-0.527,HULK
-3.021,-4.566,-7.628,1.044,0.731,-0.317,HULK
-4.799,-3.492,-10.508,1.280,1.143,-0.900,HULK
-6.377,-2.289,-13.074,1.666,1.809,-1.799,HULK
-8.086,0.102,-15.307,2.117,1.845,-1.871,HULK
-9.877,3.476,-18.576,2.042,2.547,-2.789,HULK
-11.603,3.754,-20.256,3.017,3.317,-3.534,HULK
-11.704,10.502,-19.852,3.815,2.905,-3.079,HULK
-11.694,14.037,-18.701,3.860,3.469,-3.013,HULK
-11.545,17.999,-15.882,3.965,3.097,-2.445,HULK
-10.947,23.807,-11.404,3.711,3.045,-1.843,HULK
-8.814,25.931,-1.423,4.108,1.830,-0.947,HULK
-4.676,29.529,4.812,1.867,0.226,0.718,HULK
-5.253,26.018,1.371,-1.701,-0.244,1.970,HULK
-6.684,19.910,-4.192,-3.088,-1.010,2.577,HULK
-6.423,16.294,-7.777,-3.733,-1.955,2.902,HULK
-6.241,13.632,-10.532,-4.405,-2.282,2.863,HULK
-6.396,10.716,-13.562,-4.561,-2.291,2.524,HULK
-5.648,7.983,-15.585,-4.297,-2.397,2.329,HULK
-4.487,5.463,-15.884,-4.114,-2.020,2.074,HULK
-4.039,-0.641,-18.589,-3.879,-1.196,1.864,HULK
-3.972,-7.967,-20.946,-1.603,-1.589,1.969,HULK
-2.989,-9.471,-19.059,0.624,-1.499,1.529,HULK
-2.678,-10.160,-19.679,1.170,0.166,0.083,HULK
-6.971,-10.210,-20.176,2.334,1.706,-1.835,HULK
-6.674,-5.793,-19.212,3.274,2.302,-3.065,HULK
-7.346,-1.389,-22.267,3.420,3.015,-3.496,HULK
-11.940,1.385,-26.518,4.544,3.262,-3.590,HULK
-12.873,9.069,-24.450,6.396,2.548,-3.821,HULK
-9.580,22.672,-11.835,6.073,2.981,-4.612,HULK
-4.981,28.444,0.496,4.168,2.959,-3.942,HULK
-1.001,26.937,3.248,1.215,1.083,-0.368,HULK
-3.980,22.781,-0.810,-1.113,-0.091,2.616,HULK
-5.698,18.657,-4.326,-2.457,-0.952,3.911,HULK
-6.610,17.578,-5.249,-4.014,-1.482,4.285,HULK
-7.303,16.850,-6.605,-5.621,-1.912,3.980,HULK
-6.730,17.272,-8.126,-6.996,-2.080,3.076,HULK
-4.931,18.423,-9.582,-8.134,-1.520,2.222,HULK
-4.351,18.460,-10.267,-8.604,-0.393,1.685,HULK
-4.396,17.501,-9.234,-8.478,-0.046,1.078,HULK
-3.687,16.598,-8.444,-8.279,-0.222,0.403,HULK
-2.554,14.378,-8.568,-7.858,-0.198,0.039,HULK
-2.429,11.407,-8.361,-6.942,-0.481,-0.063,HULK
-2.594,8.164,-8.369,-5.577,-1.473,-0.321,HULK
-0.657,4.773,-8.036,-3.359,-2.518,-0.815,HULK
1.420,3.101,-7.195,-0.735,-2.681,-1.174,HULK
2.380,3.905,-5.826,1.685,-2.218,-1.175,HULK
2.569,5.578,-4.392,3.215,-1.436,-1.030,HULK
2.845,7.358,-2.786,4.179,-0.248,-1.092,HULK
2.506,8.825,-1.355,4.444,1.118,-1.175,HULK
0.962,9.565,-0.044,4.077,1.871,-1.090,HULK
0.349,9.433,0.915,3.473,1.575,-1.059,HULK
0.071,9.237,1.521,2.991,0.882,-1.158,HULK
0.477,9.903,1.841,2.532,0.023,-1.150,HULK
1.341,10.756,1.867,1.939,-0.354,-1.015,HULK
1.769,11.342,1.514,1.182,-0.186,-0.951,HULK
1.905,11.743,0.816,0.421,0.222,-0.826,HULK
1.986,11.344,0.278,0.044,0.904,-0.703,HULK
0.644,10.593,0.087,0.131,1.263,-0.449,HULK
-0.610,10.939,0.167,0.386,0.851,-0.176,HULK
-0.549,10.818,0.280,0.399,0.555,-0.135,HULK
-0.322,10.562,0.232,0.287,0.579,-0.193,HULK
-0.272,10.418,-0.012,0.115,0.720,-0.141,HULK
-0.504,9.833,-0.194,-0.072,0.802,0.000,HULK
-0.984,10.105,-0.164,-0.406,0.876,0.071,HULK
-0.766,9.774,-0.741,-0.402,0.406,0.210,HULK
-0.697,9.742,-0.909,-0.292,0.294,0.353,HULK
-0.468,9.620,-0.642,-0.227,0.090,0.505,HULK
-0.233,9.967,-0.171,-0.398,0.002,0.732,HULK
-0.762,9.475,-0.603,-0.395,-0.023,0.765,HULK
-1.264,9.028,-1.094,-0.159,-0.172,0.560,HULK
-1.107,9.300,-0.876,0.049,-0.341,0.290,HULK
-0.582,10.039,-0.656,0.072,-0.310,0.018,HULK
-0.237,10.265,-0.714,0.004,-0.243,-0.067,HULK
0.029,10.149,-0.859,-0.077,-0.248,-0.042,HULK
0.254,10.047,-1.055,-0.103,-0.181,-0.058,HULK
