acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
0.802,9.877,-0.809,0.005,0.130,0.070,BOMB
1.462,10.283,-0.404,-0.069,0.383,0.261,BOMB
1.536,10.975,-0.210,-0.284,0.351,0.351,BOMB
3.953,11.300,0.193,-0.439,-0.044,0.305,BOMB
6.481,12.875,1.036,-0.499,-0.633,1.449,BOMB
7.421,12.489,-2.571,0.933,-3.617,3.165,BOMB
12.663,13.690,-1.878,1.340,-3.514,3.323,BOMB
17.843,16.090,-4.556,1.551,-2.479,4.159,BOMB
20.280,21.376,-9.511,2.178,-0.861,5.908,BOMB
18.815,25.266,-12.906,3.199,-1.243,7.124,BOMB
24.099,30.687,-16.909,4.555,-1.169,8.369,BOMB
23.176,32.750,-17.727,5.678,0.854,8.731,BOMB
14.782,32.750,-15.211,6.618,2.012,8.731,BOMB
7.513,32.750,-10.534,7.041,3.177,8.731,BOMB
-5.006,32.750,-5.734,6.345,4.125,8.731,BOMB
-9.186,28.344,-3.478,5.143,4.077,8.731,BOMB
-12.750,19.716,0.205,4.473,2.758,8.731,BOMB
-18.381,11.546,4.499,3.704,2.009,8.178,BOMB
-20.749,5.183,8.097,2.776,1.231,5.809,BOMB
-20.268,0.430,10.438,1.370,0.876,3.370,BOMB
-14.411,-4.141,6.819,0.294,0.329,1.178,BOMB
-3.485,-6.329,3.251,0.235,0.215,0.036,BOMB
0.410,-9.007,1.948,0.469,0.956,0.179,BOMB
1.871,-9.031,3.180,0.657,1.308,1.093,BOMB
-2.243,-7.673,4.605,0.189,2.014,2.384,BOMB
-7.533,-5.603,4.952,-0.257,2.340,3.292,BOMB
-12.307,-3.677,5.359,-1.101,3.648,3.815,BOMB
-19.270,-1.427,3.914,-1.605,4.522,3.629,BOMB
-25.430,1.885,1.334,-2.302,4.365,3.165,BOMB
-30.836,1.150,-2.983,-2.843,3.897,1.401,BOMB
-30.767,-2.466,-11.353,-1.926,3.800,-2.749,BOMB
-23.585,-2.912,-8.123,2.773,3.796,-7.118,BOMB
-13.907,2.864,-3.231,4.340,4.722,-8.731,BOMB
-5.485,4.993,-1.018,5.886,5.449,-8.731,BOMB
0.683,14.292,6.745,6.606,5.944,-8.731,BOMB
6.413,16.948,8.262,6.904,4.001,-8.446,BOMB
13.523,18.317,15.893,4.577,4.547,-5.165,BOMB
8.606,4.780,11.934,1.375,4.097,-3.081,BOMB
8.387,-2.088,9.061,1.290,3.014,-2.608,BOMB
7.140,-0.983,8.668,0.865,0.444,-1.678,BOMB
9.945,-4.663,6.228,0.175,-0.546,-0.350,BOMB
6.271,-4.777,5.088,0.110,0.775,0.509,BOMB
1.435,-5.055,4.163,0.140,0.714,0.488,BOMB
0.348,-5.065,2.957,0.266,0.136,0.167,BOMB
1.092,-4.596,2.164,0.749,0.259,-0.356,BOMB
-0.006,-3.084,0.768,1.378,-0.138,-0.627,BOMB
-0.847,-2.135,-1.881,1.796,-0.593,-0.568,BOMB
-0.529,-0.594,-3.843,2.397,-0.496,-0.772,BOMB
-1.162,2.441,-4.520,3.177,-0.607,-1.023,BOMB
-1.603,4.624,-4.541,3.891,-1.332,-0.965,BOMB
-0.614,6.292,-3.721,4.432,0.084,-0.982,BOMB
-3.305,9.505,-2.151,5.135,1.665,-1.918,BOMB
-4.674,10.054,-1.515,5.342,1.650,-2.813,BOMB
-4.144,13.106,-0.161,6.245,1.129,-3.687,BOMB
-5.135,21.730,2.068,7.155,0.849,-5.007,BOMB
-2.843,24.606,3.047,7.691,-0.496,-5.403,BOMB
-0.896,32.050,5.335,7.241,-1.351,-5.350,BOMB
1.944,32.655,4.128,4.982,-3.066,-4.397,BOMB
6.077,28.754,1.648,3.839,-3.396,-3.622,BOMB
7.782,28.882,5.185,3.824,-2.020,-3.384,BOMB
6.973,26.370,4.581,2.641,-1.547,-2.473,BOMB
6.975,22.104,3.679,1.610,-2.029,-1.148,BOMB
7.211,18.078,2.088,0.848,-2.382,-0.166,BOMB
6.067,15.160,0.916,0.569,-2.950,0.561,BOMB
6.786,13.692,0.272,0.311,-3.169,1.474,BOMB
3.842,11.275,-0.422,-0.017,-2.012,1.764,BOMB
1.280,9.668,-0.627,-0.225,-1.095,1.346,BOMB
-0.133,8.552,-0.808,-0.123,-0.567,0.645,BOMB
-0.540,8.749,-0.609,-0.017,-0.404,0.099,BOMB
-0.124,8.984,-0.639,-0.054,-0.155,-0.082,BOMB
-0.327,9.500,-0.742,0.005,-0.108,0.094,BOMB
-0.773,9.693,-0.845,0.034,-0.292,0.166,BOMB
-0.669,10.081,-0.906,-0.023,-0.512,0.096,BOMB
-0.111,10.067,-1.162,-0.070,-0.516,0.045,BOMB
-0.005,9.768,-1.148,-0.044,-0.476,0.187,BOMB
0.054,9.630,-1.120,-0.031,-0.423,0.268,BOMB
0.122,9.684,-1.105,-0.023,-0.344,0.266,BOMB
0.155,9.641,-1.117,-0.035,-0.253,0.244,BOMB
-0.052,9.554,-1.052,-0.038,-0.226,0.242,BOMB
0.018,9.714,-1.035,-0.017,-0.208,0.189,BOMB
