acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-1.050,9.536,-1.217,2.120,-2.153,-0.802,BOMB
0.407,11.116,-0.366,1.996,-2.704,-0.124,BOMB
1.162,11.925,-0.812,1.748,-2.853,0.241,BOMB
2.006,11.996,-2.379,1.874,-2.769,0.324,BOMB
5.201,13.301,-3.330,2.343,-2.730,0.505,BOMB
8.256,16.119,-3.316,2.347,-2.011,1.151,BOMB
9.368,17.712,-3.685,1.665,-1.363,2.341,BOMB
9.037,18.629,-5.644,0.892,-1.083,3.848,BOMB
7.817,19.756,-8.232,0.609,-1.212,5.228,BOMB
6.777,20.215,-10.335,0.835,-1.272,6.158,BOMB
5.508,20.517,-11.785,1.458,-1.077,6.740,BOMB
4.449,20.868,-12.721,2.238,-0.859,7.095,BOMB
3.869,20.819,-12.658,3.073,-0.369,7.088,BOMB
3.095,20.459,-12.617,3.472,0.452,6.866,BOMB
2.013,19.479,-12.485,3.723,0.911,6.856,BOMB
2.208,17.092,-11.604,4.424,1.395,6.921,BOMB
0.595,17.485,-11.280,4.941,2.053,6.555,BOMB
0.400,16.041,-10.552,5.636,2.285,6.323,BOMB
1.027,13.098,-7.873,6.800,3.084,6.580,BOMB
-0.798,14.042,-4.849,7.227,4.986,6.924,BOMB
-3.777,15.065,-2.128,6.001,6.486,7.244,BOMB
-6.550,12.829,0.347,4.043,7.061,7.859,BOMB
-11.146,9.423,2.604,2.366,7.315,8.314,BOMB
-21.303,6.753,6.077,0.884,7.067,8.142,BOMB
-32.249,1.623,7.433,-1.271,5.680,5.935,BOMB
-28.419,-6.125,3.397,-2.386,3.835,1.778,BOMB
-14.129,-8.089,-0.116,-1.652,2.341,-0.895,BOMB
-2.343,-5.636,-1.205,-1.488,2.214,-1.140,BOMB
-0.032,-4.806,-2.904,-1.804,2.673,0.951,BOMB
-5.453,-6.529,-4.161,-1.432,2.443,2.541,BOMB
-10.734,-4.879,-3.687,-0.912,1.726,2.491,BOMB
-14.645,-2.438,-3.842,-1.246,1.297,1.532,BOMB
-18.002,-0.401,-6.028,-1.666,1.070,0.431,BOMB
-21.369,1.665,-9.095,-1.536,1.429,-0.966,BOMB
-23.839,3.661,-12.943,-0.392,2.395,-2.756,BOMB
-24.339,5.047,-15.135,2.040,3.686,-5.006,BOMB
-20.974,8.384,-13.105,5.461,4.920,-7.767,BOMB
-13.223,14.796,-7.042,8.238,6.523,-8.731,BOMB
-8.852,25.063,1.880,8.731,8.731,-8.731,BOMB
-6.027,28.162,9.931,8.731,7.990,-8.017,BOMB
-2.502,29.049,14.762,8.731,7.499,-5.085,BOMB
-3.190,20.129,22.119,7.576,8.359,-3.671,BOMB
-4.495,8.476,18.823,5.004,2.825,-2.968,BOMB
1.713,6.762,12.140,3.949,-3.306,-2.418,BOMB
8.817,6.771,7.893,3.724,-4.136,-1.524,BOMB
8.699,6.056,6.673,3.313,-1.781,-0.623,BOMB
5.027,5.165,5.608,3.266,0.031,-0.468,BOMB
3.468,6.192,5.461,4.080,0.595,-0.962,BOMB
2.950,7.775,5.718,4.264,1.140,-1.511,BOMB
1.407,9.498,6.528,4.129,1.567,-1.976,BOMB
1.417,11.127,7.078,3.468,1.346,-2.142,BOMB
2.214,11.595,6.277,2.522,0.993,-1.781,BOMB
2.642,11.778,5.629,1.806,1.315,-1.326,BOMB
1.520,11.954,5.408,1.327,1.605,-0.936,BOMB
0.568,10.990,4.515,0.856,1.199,-0.384,BOMB
0.342,11.010,3.682,1.111,0.880,-0.219,BOMB
-0.134,11.990,3.754,1.774,0.886,-0.444,BOMB
-0.482,12.008,3.336,2.117,0.714,-0.558,BOMB
0.175,12.141,3.062,2.237,0.401,-0.579,BOMB
0.512,13.035,3.423,2.479,0.694,-0.614,BOMB
-0.530,13.576,3.993,2.491,0.893,-0.685,BOMB
-1.290,13.394,3.817,2.189,0.487,-0.659,BOMB
-1.026,12.799,2.735,1.738,-0.282,-0.480,BOMB
-0.620,12.207,1.638,1.562,-0.827,-0.321,BOMB
-0.542,11.790,1.035,1.623,-1.134,-0.229,BOMB
0.161,11.372,0.794,1.813,-1.098,-0.292,BOMB
0.634,11.938,1.423,1.989,-0.612,-0.433,BOMB
0.549,12.512,2.523,1.873,-0.056,-0.509,BOMB
3.290,18.521,15.365,-0.433,-1.569,0.192,BOMB
0.945,12.877,10.464,-1.495,-1.627,1.108,BOMB
0.713,10.915,4.903,-0.174,-1.476,0.223,BOMB
-0.293,9.846,0.374,-0.241,-1.475,-0.101,BOMB
1.359,10.263,-0.403,-0.179,-1.805,0.309,BOMB
0.781,10.257,-0.407,-0.423,-0.838,0.588,BOMB
-0.163,9.930,-0.851,-0.874,-0.510,0.567,BOMB
-0.805,8.895,-1.710,-1.150,-0.686,0.643,BOMB
-0.911,8.170,-2.065,-0.885,-1.065,0.651,BOMB
-0.625,7.962,-1.995,-0.329,-1.233,0.549,BOMB
-0.270,8.208,-1.452,0.162,-1.111,0.351,BOMB
-0.161,8.966,-0.859,0.353,-0.827,0.098,BOMB
