acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
4.018,8.769,1.842,-0.159,-0.017,0.161,IRONMAN
3.859,8.752,1.987,-0.194,-0.025,0.152,IRONMAN
3.739,8.607,2.068,-0.228,-0.150,0.117,IRONMAN
3.892,8.705,2.197,-0.301,-0.252,0.125,IRONMAN
4.261,8.606,2.543,-0.354,-0.227,0.200,IRONMAN
4.585,9.654,4.596,-0.701,-0.135,0.362,IRONMAN
5.602,13.001,6.882,-2.854,0.815,0.883,IRONMAN
3.721,8.274,7.395,-4.854,1.765,0.421,IRONMAN
0.015,4.926,10.194,-4.263,0.921,-0.380,IRONMAN
0.472,5.231,11.452,-4.106,-0.674,-1.261,IRONMAN
1.952,6.150,13.798,-3.344,-1.514,-2.286,IRONMAN
3.289,6.077,13.936,-4.040,-1.811,-2.567,IRONMAN
4.772,2.943,9.433,-3.356,-1.975,-2.499,IRONMAN
6.823,4.884,9.678,-2.400,-0.841,-1.448,IRONMAN
5.606,6.077,7.974,-2.183,0.018,-0.147,IRONMAN
4.377,6.927,5.878,-1.566,0.895,0.403,IRONMAN
2.855,8.315,5.085,-1.065,1.162,0.758,IRONMAN
2.211,8.093,3.754,-0.968,0.725,0.790,IRONMAN
1.685,7.291,2.485,-0.830,0.855,0.556,IRONMAN
3.070,5.551,1.771,-0.407,0.571,0.343,IRONMAN
4.394,6.416,2.853,0.005,0.471,0.498,IRONMAN
4.278,5.833,2.341,0.144,0.717,0.969,IRONMAN
4.270,5.784,2.331,0.747,0.807,1.130,IRONMAN
5.284,5.815,2.777,1.190,0.492,1.401,IRONMAN
6.636,6.192,3.083,1.704,-0.061,1.760,IRONMAN
7.697,6.470,2.990,2.458,-0.350,2.010,IRONMAN
11.058,12.049,3.933,2.969,-0.419,2.867,IRONMAN
11.616,10.875,5.769,2.336,-0.069,4.665,IRONMAN
12.333,6.816,6.017,3.068,-0.397,4.975,IRONMAN
15.661,8.546,11.118,2.896,-0.458,5.688,IRONMAN
16.298,2.988,13.385,1.948,-0.159,6.760,IRONMAN
15.595,1.183,15.774,1.050,-0.085,7.287,IRONMAN
14.209,-0.595,17.514,-0.205,-0.653,7.012,IRONMAN
14.312,-3.146,18.234,-1.134,-1.075,6.780,IRONMAN
12.589,-3.649,17.503,-1.766,-0.802,6.432,IRONMAN
11.560,-3.030,15.938,-2.342,-0.827,5.598,IRONMAN
11.703,-2.715,13.760,-2.551,-0.415,4.921,IRONMAN
8.083,-0.637,10.892,-2.547,0.384,4.240,IRONMAN
4.182,0.139,7.536,-2.211,0.872,2.817,IRONMAN
5.259,2.777,8.135,-1.581,1.070,1.591,IRONMAN
2.328,2.972,5.052,-1.033,2.343,1.242,IRONMAN
-2.679,3.896,4.004,0.216,3.536,-0.475,IRONMAN
0.744,4.147,5.268,1.396,3.545,-2.751,IRONMAN
5.474,5.635,8.869,1.168,2.945,-2.623,IRONMAN
5.203,3.408,5.281,-0.471,0.081,-1.315,IRONMAN
4.312,0.043,2.096,-0.715,-0.454,-0.208,IRONMAN
0.558,-0.773,1.011,-0.173,0.693,0.713,IRONMAN
-1.981,-0.618,1.317,0.218,0.485,0.814,IRONMAN
-2.639,-1.827,-0.328,0.713,-0.986,-0.383,IRONMAN
1.300,-3.666,0.245,2.174,-2.980,-1.607,IRONMAN
4.821,0.507,2.170,3.838,-3.108,-1.491,IRONMAN
4.328,4.281,1.128,4.122,-2.070,-0.928,IRONMAN
1.481,5.151,0.202,4.494,-1.752,-0.948,IRONMAN
1.275,6.585,0.831,5.006,-2.681,-1.464,IRONMAN
4.154,6.510,2.233,4.612,-2.293,-1.082,IRONMAN
2.305,6.463,2.651,3.722,-1.627,-0.824,IRONMAN
1.405,4.290,2.712,3.300,-2.257,-1.644,IRONMAN
2.847,4.481,2.759,3.193,-2.201,-3.000,IRONMAN
4.914,7.623,2.985,2.745,-2.263,-4.117,IRONMAN
5.998,10.377,5.975,3.264,-1.675,-4.921,IRONMAN
6.398,15.983,4.869,1.799,-2.780,-5.513,IRONMAN
12.277,16.036,4.828,0.919,-2.965,-5.573,IRONMAN
12.335,18.938,6.081,0.507,-2.391,-5.036,IRONMAN
9.120,19.015,2.864,-0.420,-3.789,-4.410,IRONMAN
8.435,17.962,-0.794,-1.165,-5.177,-4.183,IRONMAN
12.275,15.110,-2.164,-1.261,-3.974,-4.234,IRONMAN
12.860,14.894,-1.423,-0.514,-1.508,-3.754,IRONMAN
9.729,15.046,-0.583,-0.258,-0.148,-2.935,IRONMAN
7.680,14.148,-0.452,-0.561,0.086,-2.513,IRONMAN
7.165,12.743,-1.334,-0.653,-0.006,-2.025,IRONMAN
6.317,11.224,-1.890,-0.229,-0.053,-1.379,IRONMAN
4.962,10.777,-1.901,0.249,-0.183,-0.772,IRONMAN
3.820,10.041,-1.731,0.598,-0.338,-0.362,IRONMAN
2.627,9.499,-1.231,0.834,-0.602,-0.081,IRONMAN
1.233,9.533,-0.476,0.984,-0.933,0.174,IRONMAN
0.628,9.409,-0.200,0.833,-1.181,0.219,IRONMAN
0.913,9.595,-0.409,0.554,-1.160,0.153,IRONMAN
0.604,9.375,-0.324,0.426,-0.923,0.177,IRONMAN
-0.554,9.520,0.367,0.340,-0.872,0.187,IRONMAN
-0.026,9.996,0.074,0.112,-0.809,0.008,IRONMAN
