acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
9.082,14.341,3.622,-0.077,-0.162,0.749,NULL
7.387,14.067,2.285,-0.862,0.459,1.355,NULL
5.254,14.775,0.977,-1.241,0.569,1.879,NULL
3.798,17.017,-0.309,-1.605,0.503,2.247,NULL
2.645,19.365,-1.681,-2.131,0.541,2.553,NULL
1.149,21.160,-3.662,-2.596,0.529,2.987,NULL
-0.286,22.331,-5.527,-2.752,0.169,3.621,NULL
-1.529,23.256,-6.946,-2.437,-0.301,4.283,NULL
-2.287,22.894,-7.724,-1.821,-0.623,4.877,NULL
-2.486,22.305,-7.357,-0.882,-0.611,5.240,NULL
-3.478,22.265,-6.802,-0.091,-0.590,5.542,NULL
-3.913,21.317,-6.077,0.367,-0.601,5.851,NULL
-4.367,19.125,-5.126,0.628,-0.248,5.924,NULL
-5.359,15.718,-3.683,0.778,0.410,5.630,NULL
-6.792,12.077,-2.081,0.691,0.854,4.875,NULL
-7.047,9.237,-1.256,0.223,1.011,3.625,NULL
-7.345,6.285,-1.073,-0.065,0.836,2.545,NULL
-8.220,4.885,-0.451,0.139,0.433,1.952,NULL
-8.748,4.195,-0.133,0.098,0.042,1.160,NULL
-8.615,3.604,-0.322,-0.100,-0.161,0.130,NULL
-7.945,3.613,-0.710,-0.084,-0.339,-0.784,NULL
-6.987,4.822,-0.868,0.003,-0.374,-1.629,NULL
-5.797,6.837,-1.297,-0.054,-0.269,-2.523,NULL
-4.853,9.209,-1.984,-0.128,-0.076,-3.355,NULL
-4.732,11.436,-2.664,-0.117,-0.076,-3.976,NULL
-4.435,13.915,-3.292,0.002,-0.285,-4.483,NULL
-4.019,16.734,-3.810,0.126,-0.351,-4.951,NULL
-3.748,19.480,-4.473,0.159,-0.283,-5.461,NULL
-2.461,21.657,-4.870,0.245,0.211,-5.998,NULL
-2.007,23.918,-5.050,0.470,1.024,-6.304,NULL
-2.067,24.619,-5.094,0.595,1.194,-5.973,NULL
-0.353,23.295,-4.739,0.869,1.058,-5.463,NULL
0.818,22.299,-3.945,1.407,1.173,-4.949,NULL
1.833,21.418,-2.538,1.848,1.123,-4.113,NULL
3.252,19.624,-1.122,1.821,1.026,-3.194,NULL
4.203,17.274,0.106,1.640,1.033,-2.330,NULL
3.681,15.295,1.746,1.732,0.366,-1.252,NULL
4.429,14.514,3.015,1.738,-0.575,-0.431,NULL
5.560,14.005,3.725,1.248,-0.924,0.063,NULL
6.495,13.704,3.640,0.394,-0.684,0.408,NULL
6.010,13.533,2.598,-0.548,-0.251,0.896,NULL
4.732,13.688,1.117,-1.220,-0.032,1.449,NULL
3.270,14.236,-0.515,-1.628,0.018,1.981,NULL
1.862,15.222,-1.725,-1.783,-0.134,2.470,NULL
0.706,16.769,-2.750,-1.849,-0.349,2.947,NULL
-0.290,18.240,-3.814,-1.933,-0.363,3.386,NULL
-1.301,19.268,-4.803,-2.012,-0.240,3.773,NULL
-2.741,19.229,-5.611,-1.882,-0.255,4.153,NULL
-3.617,18.536,-5.998,-1.323,-0.630,4.494,NULL
-3.727,17.778,-5.881,-0.469,-0.953,4.701,NULL
-3.396,17.148,-5.466,0.193,-0.883,4.663,NULL
-3.173,16.235,-4.948,0.598,-0.463,4.499,NULL
-3.543,14.863,-4.135,0.801,0.065,4.346,NULL
-4.577,12.671,-3.093,0.816,0.496,4.149,NULL
-5.131,10.520,-2.035,0.674,0.796,3.595,NULL
-5.450,8.558,-1.414,0.329,1.059,2.581,NULL
-5.390,6.798,-1.203,0.110,0.907,1.612,NULL
-4.802,5.975,-0.958,0.193,0.711,0.952,NULL
-4.487,5.845,-0.654,0.233,0.590,0.284,NULL
-4.126,5.741,-0.581,0.215,0.377,-0.256,NULL
-3.626,6.069,-0.677,0.169,0.111,-0.736,NULL
-3.239,6.510,-0.963,0.136,-0.085,-1.196,NULL
-2.834,7.324,-1.294,0.151,-0.244,-1.643,NULL
-2.669,8.404,-1.541,0.181,-0.342,-2.074,NULL
-2.534,9.927,-1.836,0.217,-0.477,-2.556,NULL
-2.012,11.508,-2.251,0.131,-0.548,-3.054,NULL
-1.382,12.596,-2.603,0.094,-0.518,-3.524,NULL
-0.577,14.123,-2.646,0.187,-0.355,-3.995,NULL
0.027,16.010,-2.252,0.294,-0.279,-4.339,NULL
0.459,17.764,-2.249,0.101,-0.715,-4.234,NULL
1.466,17.637,-2.973,-0.246,-1.401,-3.747,NULL
3.207,16.638,-3.547,-0.263,-1.618,-3.261,NULL
4.299,16.084,-3.629,-0.034,-1.274,-3.024,NULL
5.303,15.324,-3.522,0.151,-0.844,-2.688,NULL
5.820,14.154,-3.175,0.372,-0.707,-1.935,NULL
5.418,13.138,-2.616,0.571,-0.689,-0.948,NULL
4.562,12.569,-2.094,0.621,-0.468,-0.330,NULL
3.769,11.842,-1.668,0.550,-0.175,0.017,NULL
2.965,11.243,-1.441,0.444,-0.040,0.307,NULL
2.382,11.152,-1.415,0.382,-0.123,0.582,NULL
