acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
2.347,6.623,-7.623,-0.437,1.288,-0.708,HULK
2.337,4.798,-7.053,-0.104,1.619,-0.456,HULK
0.488,2.081,-9.380,0.033,1.040,-0.112,HULK
0.974,2.392,-14.238,0.774,0.855,-0.030,HULK
0.536,1.450,-18.537,1.065,1.500,-0.020,HULK
-3.610,1.905,-26.685,2.147,1.613,0.196,HULK
-6.037,7.079,-28.224,4.494,2.259,0.032,HULK
-10.799,13.095,-29.901,4.903,3.371,-0.466,HULK
-12.322,19.670,-28.872,6.060,4.172,-0.888,HULK
-12.632,25.938,-26.242,6.417,4.200,-0.862,HULK
-15.075,31.449,-22.953,7.970,4.299,-1.195,HULK
-10.905,32.750,-9.633,8.057,4.815,-1.194,HULK
-9.188,32.750,-3.324,6.183,3.800,-0.448,HULK
-7.057,32.640,0.901,5.311,2.340,0.561,HULK
-8.274,32.059,9.459,3.530,0.780,1.422,HULK
-9.340,29.048,7.946,0.279,-1.034,2.002,HULK
-9.022,25.021,8.541,-1.149,-1.855,1.827,HULK
-7.717,24.103,5.668,-4.367,-2.143,1.318,HULK
-8.880,23.428,-1.145,-7.597,-2.761,0.901,HULK
-5.526,25.743,-13.988,-8.731,-2.668,-0.197,HULK
-1.062,23.380,-23.514,-8.103,-1.336,-0.348,HULK
-2.442,19.172,-20.021,-6.611,-2.331,-0.150,HULK
0.469,16.796,-20.863,-6.291,-2.640,0.241,HULK
-1.570,10.063,-28.863,-6.503,-2.128,0.443,HULK
1.163,4.175,-30.746,-2.443,-1.587,0.272,HULK
2.741,-1.835,-22.288,-1.484,-0.752,0.395,HULK
-0.574,-0.171,-21.398,3.647,0.831,-0.029,HULK
-0.708,5.108,-20.356,4.454,1.246,-0.078,HULK
-2.941,9.558,-24.734,4.939,1.649,-0.213,HULK
-5.481,15.358,-26.866,6.115,1.809,-0.430,HULK
-5.912,21.557,-24.667,6.897,2.535,-0.918,HULK
-6.674,25.965,-22.754,7.114,3.341,-1.156,HULK
-7.028,28.701,-17.269,7.692,3.264,-1.020,HULK
-5.138,31.006,-9.841,7.622,3.525,-0.855,HULK
-4.925,28.062,-3.113,7.313,2.808,-0.099,HULK
-5.029,26.040,5.380,7.195,1.432,0.591,HULK
-3.957,23.171,14.268,0.662,0.018,0.835,HULK
-4.625,18.836,3.514,-1.186,-0.691,0.900,HULK
-4.565,18.536,8.052,-2.939,-1.617,0.903,HULK
-3.778,19.223,0.739,-6.185,-2.246,0.755,HULK
-3.943,22.403,-6.019,-8.731,-2.557,0.467,HULK
-6.409,21.347,-25.642,-8.731,-3.283,0.407,HULK
-3.239,19.969,-18.831,-5.424,-2.964,0.357,HULK
-3.877,21.056,-19.075,-7.859,-2.274,0.427,HULK
-7.207,15.968,-27.714,-6.048,-3.086,0.398,HULK
-3.684,15.848,-19.746,-4.983,-3.411,0.674,HULK
-2.873,14.539,-19.447,-5.079,-2.302,0.790,HULK
-3.294,12.002,-15.016,-3.811,-1.644,0.548,HULK
-3.076,11.254,-10.274,-3.549,-2.055,0.832,HULK
-2.589,10.337,-8.582,-3.778,-2.143,0.867,HULK
-3.892,8.928,-8.382,-3.384,-1.518,0.707,HULK
-3.756,8.714,-6.787,-2.446,-1.558,0.288,HULK
-3.060,8.939,-4.067,-2.315,-1.805,0.248,HULK
-0.681,7.512,-3.486,-2.289,-1.284,0.364,HULK
-1.655,6.762,-4.471,-1.462,-0.625,-0.135,HULK
-1.076,7.825,-3.504,0.073,-0.158,-0.485,HULK
-0.503,8.353,-1.405,0.572,0.106,-0.702,HULK
1.174,8.884,-0.364,0.762,0.498,-0.785,HULK
1.425,8.256,1.903,0.545,1.147,-0.220,HULK
1.423,8.052,4.073,-1.139,1.571,0.054,HULK
0.887,6.094,-0.098,-1.526,1.533,0.216,HULK
0.552,5.229,-0.818,0.163,1.091,0.349,HULK
0.794,5.669,1.799,1.489,0.506,0.503,HULK
0.995,6.152,3.570,1.506,0.080,0.571,HULK
1.134,6.578,3.349,1.577,-0.120,0.662,HULK
0.752,7.323,4.247,1.946,-0.257,0.620,HULK
0.832,8.287,5.506,1.876,-0.173,0.466,HULK
1.086,8.740,6.319,1.412,0.205,0.195,HULK
0.437,8.573,5.957,0.788,0.221,-0.018,HULK
0.694,8.627,5.409,0.472,-0.067,-0.181,HULK
0.915,8.484,4.951,0.237,-0.196,-0.267,HULK
0.910,8.842,4.582,0.220,-0.160,-0.358,HULK
1.008,9.326,4.581,0.038,0.023,-0.435,HULK
1.036,9.412,4.078,-0.142,0.335,-0.498,HULK
1.140,9.343,3.576,-0.232,0.569,-0.486,HULK
1.097,9.414,3.386,-0.255,0.836,-0.380,HULK
0.576,9.341,3.314,-0.305,0.915,-0.236,HULK
0.107,9.133,2.951,-0.294,0.681,-0.122,HULK
-0.178,9.066,2.692,-0.202,0.312,-0.014,HULK
-0.395,9.248,2.644,-0.164,0.003,0.039,HULK
