acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,label
-2.056,5.414,0.082,1.881,-0.364,-0.022,NULL
0.502,8.716,3.882,1.634,1.040,-1.490,NULL
0.872,12.433,4.766,1.478,1.219,-2.261,NULL
21.734,13.531,21.223,2.154,3.547,-0.518,NULL
19.604,17.241,32.750,-0.423,2.622,0.992,NULL
3.184,20.126,32.750,-3.068,-2.929,2.550,NULL
16.406,21.473,16.226,-3.655,-7.069,1.187,NULL
9.095,27.799,7.799,-4.472,-1.622,3.350,NULL
0.430,26.038,-10.615,-5.848,-0.657,4.411,NULL
-15.981,20.231,-18.715,-4.484,0.477,4.337,NULL
-15.606,10.167,-16.755,-3.043,-0.833,2.830,NULL
-6.980,7.124,-10.896,-0.285,-1.432,1.348,NULL
-5.450,6.270,-4.144,0.121,-0.927,1.022,NULL
-3.790,4.571,-3.483,0.432,-1.035,0.608,NULL
-2.977,3.373,-2.569,1.506,-1.051,0.385,NULL
-2.825,5.065,-0.045,2.017,-0.758,-0.208,NULL
-0.169,6.428,1.857,1.708,0.126,-1.111,NULL
1.796,6.875,1.167,1.547,0.942,-1.396,NULL
2.022,7.998,2.256,2.034,1.224,-1.160,NULL
2.226,8.800,3.137,1.856,1.528,-1.211,NULL
2.536,8.853,3.096,1.965,1.824,-1.575,NULL
2.993,10.378,4.210,2.422,1.738,-1.932,NULL
3.188,12.150,5.344,2.082,1.211,-1.810,NULL
5.384,10.710,4.977,1.487,1.158,-1.817,NULL
5.403,11.017,5.075,1.392,1.342,-1.736,NULL
5.587,11.307,4.724,1.222,1.533,-1.619,NULL
6.605,11.094,5.063,1.567,1.930,-1.552,NULL
5.505,11.652,6.679,1.411,1.828,-1.160,NULL
6.333,10.724,6.306,1.004,1.717,-0.871,NULL
6.006,10.336,7.001,1.082,1.805,-0.711,NULL
6.841,9.899,7.719,1.281,1.825,-0.549,NULL
6.744,11.478,11.250,1.056,1.997,-0.484,NULL
4.431,11.646,11.774,-0.261,0.982,-0.035,NULL
3.898,11.046,10.178,-1.175,-0.476,0.413,NULL
4.147,11.005,8.723,-1.527,-1.248,0.575,NULL
4.193,11.780,7.666,-1.843,-1.625,0.634,NULL
3.702,12.315,6.861,-2.144,-1.781,0.742,NULL
3.553,12.594,5.561,-2.266,-2.136,0.908,NULL
3.176,12.837,4.259,-2.393,-2.035,1.145,NULL
1.970,12.018,2.787,-2.520,-2.089,1.282,NULL
2.083,10.878,1.613,-2.249,-2.105,1.364,NULL
1.532,9.960,0.880,-1.964,-1.941,1.399,NULL
0.999,8.900,0.023,-1.648,-1.742,1.351,NULL
0.337,8.098,-0.585,-1.300,-1.547,1.258,NULL
-0.580,7.292,-1.114,-1.050,-1.479,1.090,NULL
-0.901,6.435,-1.768,-0.746,-1.487,0.796,NULL
-0.677,5.615,-2.012,-0.239,-1.306,0.456,NULL
-0.482,5.290,-1.943,0.225,-0.881,0.087,NULL
-0.310,5.637,-1.448,0.566,-0.255,-0.370,NULL
-0.133,6.115,-0.800,0.699,0.381,-0.757,NULL
0.527,6.689,-0.574,0.850,0.866,-1.028,NULL
1.354,7.601,0.171,1.122,1.356,-1.278,NULL
1.447,8.709,1.080,1.271,1.721,-1.390,NULL
1.036,9.641,1.766,1.250,1.749,-1.467,NULL
1.430,10.249,1.918,1.239,1.564,-1.655,NULL
2.822,10.560,2.614,1.593,1.609,-1.785,NULL
2.614,11.877,4.210,1.719,1.624,-1.759,NULL
2.872,11.913,4.477,1.439,1.286,-1.865,NULL
4.518,11.573,5.427,1.798,1.015,-2.078,NULL
7.586,11.945,8.168,1.910,0.861,-1.916,NULL
12.528,11.799,11.116,1.761,1.914,-1.311,NULL
10.597,12.120,14.664,1.400,2.938,-0.352,NULL
4.894,12.444,16.914,0.150,1.579,0.478,NULL
3.704,11.834,13.200,-1.411,-0.842,0.834,NULL
3.221,10.364,9.155,-1.979,-1.993,0.466,NULL
5.166,11.629,7.405,-1.847,-2.335,0.230,NULL
5.204,12.487,7.588,-1.672,-1.745,0.618,NULL
6.037,13.013,7.245,-1.774,-1.779,1.128,NULL
4.424,13.198,5.666,-2.214,-1.191,1.746,NULL
2.018,12.127,4.755,-2.508,-1.208,1.916,NULL
0.537,11.282,3.308,-2.257,-1.968,1.929,NULL
0.087,10.255,2.160,-1.970,-2.562,1.791,NULL
-0.232,9.451,1.013,-1.589,-3.003,1.538,NULL
-0.729,8.624,0.110,-1.336,-3.345,1.380,NULL
-0.617,7.036,-1.567,-1.000,-3.583,1.234,NULL
1.048,6.605,-1.735,-0.395,-2.809,1.189,NULL
0.838,6.204,-1.482,-0.369,-1.353,1.166,NULL
-0.019,5.192,-2.077,-0.050,-0.122,1.002,NULL
-1.182,4.813,-1.623,0.380,0.531,0.518,NULL
-1.354,4.991,-1.040,0.874,0.683,-0.184,NULL
