1.1145,0.472054,-1.280424,1.393124,1.99,1.210349,0.222835,9.231,0.339292,0.174284,3.78775,1.94,9.237233,0.115119,-3.389,0.363674,0.140065,-1.346776,1.2,3.408457,0.132259,-0.0275,0.17578,2.394872,7.10075,0.88,0.177919,0.030899,-0.171,0.133375,0.097685,-0.743553,0.5,0.216864,0.017789,-0.0025,0.119326,-1.811031,2.582484,0.48,0.119352,0.014239
-2.6465,6.262413,0.319141,0.072351,26.43,6.79866,39.217813,-1.099,11.083712,0.408234,-0.492457,44.77,11.138064,122.848669,0.0315,5.649924,-0.600501,-0.689001,19.94,5.650012,31.921643,1.0305,2.108508,0.769783,1.365536,10.19,2.346856,4.445805,1.052,2.229044,1.458109,2.758846,10.98,2.46482,4.968636,0.532,1.184646,1.730305,1.795359,4.63,1.298618,1.403386
-6.957,12.043097,-2.606723,7.939157,58.76,13.908129,145.036191,3.062,6.503543,0.148286,3.673242,36.93,7.188318,42.296076,-6.0495,16.082436,-3.028668,9.89868,82.93,17.182584,258.644735,0.2185,3.364555,-0.173237,1.979891,17.33,3.371643,11.320233,0.0385,2.482397,0.946744,0.714336,10.85,2.482695,6.162293,0.007,2.181708,-0.567308,0.933956,9.9,2.18172,4.759851
-9.58,6.989675,-1.188628,3.75183,37.77,11.858834,48.85555,1.9195,1.760893,-1.025798,2.170935,8.36,2.604846,3.100745,-2.706,2.427347,-0.794601,2.153634,12.47,3.635168,5.892014,-0.139,0.637259,0.637056,1.304545,2.9,0.652242,0.406099,-0.372,0.827288,-1.531693,2.441412,3.79,0.907078,0.684406,-0.011,0.801567,0.520095,0.846468,3.64,0.801642,0.642509
-8.9565,5.607424,-0.182502,-0.392223,20.77,10.567029,31.443203,-3.9115,4.617935,0.351357,-1.539031,12.43,6.051872,21.325323,-2.398,5.100548,-0.430284,0.002859,21.71,5.636133,26.015586,0.0555,1.044923,0.378628,-0.350738,4.05,1.046396,1.091865,-0.6775,1.115826,-0.415355,-0.511837,4.49,1.305402,1.245069,1.9115,2.020248,0.479161,-1.288737,5.69,2.781229,4.081403
-7.791,7.803101,-0.745664,2.241264,40.22,11.026698,60.888389,2.709,8.974965,1.445347,5.314803,49.64,9.374896,80.549999,9.5855,10.087551,1.04688,1.64033,47.95,13.915477,101.758685,-0.319,1.157238,-2.83895,8.326407,5.62,1.2004,1.339199,0.0185,2.139814,1.174715,1.10451,8.95,2.139894,4.578803,-0.6465,1.583841,-2.365964,5.893087,7.49,1.710706,2.508553
-4.889,1.479804,-1.042765,6.593717,9.07,5.108047,2.189819,3.9805,0.645039,-3.269612,10.135596,2.99,4.032425,0.416075,6.311,2.436329,-2.870498,6.732531,9.82,6.764941,5.935699,-0.241,0.562031,-2.913191,6.987069,2.28,0.611523,0.315879,-0.036,0.21738,2.113712,3.85576,0.93,0.220341,0.047254,0.161,0.499329,3.415656,10.565746,2.2,0.524643,0.249329
-7.497,8.02958,-1.178392,0.48369,28.98,10.985407,64.474151,4.0215,6.261011,0.046363,-1.478709,18.28,7.441285,39.200263,-2.0705,3.53252,-0.564051,-0.326744,13.65,4.09459,12.478695,-0.0185,0.753679,-0.302621,-1.163199,2.27,0.753906,0.568033,-0.0625,1.063451,-0.153404,-0.880008,3.96,1.065286,1.130929,-0.2415,1.114174,0.003069,-0.14205,4.59,1.140046,1.241383
-8.1685,7.959312,-0.920287,-0.435273,26.48,11.405045,63.350653,5.886,6.26216,-0.621575,-0.217208,24.33,8.594163,39.214644,-3.896,3.89302,0.234176,0.140941,16.6,5.507669,15.155604,-0.016,1.171437,0.097893,-1.260915,4.03,1.171546,1.372264,0.0595,1.114085,-0.368734,-0.064595,4.74,1.115672,1.241185,-0.1455,1.335423,0.112387,-1.074266,4.73,1.343326,1.783355
-8.6535,8.680872,-0.621696,-0.972934,27.15,12.257267,75.357533,5.2565,7.241109,-0.254573,-1.175341,23.44,8.947874,52.433663,-3.39,4.581589,0.075206,-1.26342,14.22,5.699391,20.99096,-0.4275,1.25446,0.452561,-1.014136,4.11,1.325302,1.573669,0.3085,1.242462,0.088137,-1.020347,4.26,1.280189,1.543713,0.345,1.586841,-0.111705,-0.878086,5.9,1.623912,2.518065
-9.235,9.356497,-0.872887,-0.536293,30.23,13.146454,87.544035,4.5885,5.718629,-0.39637,-1.248266,17.38,7.33192,32.702713,-3.2345,4.203146,-0.080453,-1.245498,14.05,5.303624,17.666435,0.3015,1.334149,-0.358425,-0.57906,5.11,1.367792,1.779953,-0.2295,1.27095,0.380143,-0.522273,4.84,1.291505,1.615315,-0.4375,1.289515,0.539812,-0.732677,4.3,1.36171,1.662849
-7.0235,7.030101,-1.074047,-0.287266,22.0,9.937398,49.422323,5.3445,4.693424,-0.57708,-0.766728,15.29,7.112799,22.028225,-4.8315,3.618569,0.352458,-0.386725,14.16,6.036343,13.094043,-0.431,1.080916,0.385113,-1.112689,3.52,1.163675,1.168379,0.347,0.812663,0.029965,-0.579337,3.23,0.883646,0.660421,0.4475,0.835954,-0.02591,-1.259643,3.01,0.948196,0.698819
-7.064,7.965717,-1.027024,-0.286505,25.45,10.646725,63.452654,3.1045,5.8081,-0.007431,-1.354913,17.57,6.585738,33.734025,-2.098,4.225109,-0.437001,-1.306017,12.78,4.717324,17.851546,-0.1775,1.030543,0.379321,-0.777671,3.67,1.045717,1.062019,0.0085,1.429211,-0.464896,-0.513304,5.47,1.429236,2.042643,-0.0775,1.228779,-0.180349,-0.932482,4.2,1.231221,1.509899
-9.312,8.811304,-0.56153,-1.16216,27.55,12.820001,77.639076,5.443,4.645725,-0.955016,-0.401313,14.78,7.156047,21.582761,-4.7405,4.236774,0.379118,-0.448225,16.51,6.357877,17.950255,0.2285,1.586721,-0.045016,-1.431651,4.79,1.603089,2.517683,-0.0935,1.293295,0.060681,0.024076,5.46,1.296671,1.672613,-0.315,1.635125,-0.055204,-0.945269,5.73,1.665191,2.673635
-8.29,7.889577,-0.850398,-0.802166,23.43,11.444192,62.24542,4.752,5.540861,-0.386632,-1.085912,18.3,7.299497,30.701146,-4.566,5.160578,0.053291,-1.147005,16.53,6.890567,26.631564,-0.239,1.238592,0.741213,-0.282061,4.68,1.26144,1.534109,0.357,1.259099,-0.545749,-0.939414,4.08,1.308732,1.585331,0.2405,1.21287,-0.566888,-0.326985,4.81,1.236485,1.471055
-8.5845,8.071513,-0.676013,-0.890932,26.88,11.783164,65.149315,5.2695,5.446172,-0.449435,-0.888902,18.69,7.578154,29.660785,-1.4745,3.203371,-0.296352,-0.812156,11.4,3.526434,10.261585,0.198,0.94346,-0.25573,-0.047245,4.02,0.964012,0.890116,-0.012,1.003761,0.338966,-0.208548,4.02,1.003833,1.007536,-0.054,1.169343,0.471597,-0.544173,4.29,1.17059,1.367364
-8.77,8.998414,-0.809876,-0.873499,29.07,12.565204,80.97146,5.2205,5.99618,-0.310059,-0.873242,20.84,7.950333,35.954175,-3.51,4.330067,-0.218284,-0.479117,17.15,5.574009,18.74948,-0.3405,1.288419,0.352763,-0.891316,4.5,1.332653,1.660025,0.412,1.360785,-1.027353,1.501622,5.97,1.421788,1.851736,0.315,1.368351,-0.382305,-0.607329,5.27,1.40414,1.872385
-8.5825,8.9942,-0.755959,-0.567946,31.38,12.432013,80.895629,4.8715,6.585329,-0.373163,-1.212572,20.19,8.191341,43.366553,-2.704,4.376127,0.034957,-1.343071,14.49,5.144133,19.150484,0.233,1.286923,-0.243697,-0.746116,4.68,1.307846,1.656171,-0.299,1.25209,-0.959507,0.59656,5.12,1.287296,1.567729,-0.473,1.327231,0.150258,-0.808261,4.94,1.408996,1.761541
-7.371,5.666716,-0.69463,-0.890663,17.6,9.297489,32.111669,6.078,4.650022,-0.542165,-0.529545,16.32,7.652764,21.622706,-4.4715,3.713235,-0.178754,-0.425828,14.75,5.812265,13.788113,-0.381,1.173153,-0.020088,-0.758647,4.25,1.233471,1.376289,0.461,1.192216,-0.541067,0.030306,5.01,1.278241,1.421379,0.384,1.165454,0.15886,-1.099009,3.81,1.227086,1.358284
-7.5135,5.521243,-0.305313,-1.436325,16.42,9.323991,30.484123,4.863,5.277399,-0.21887,-1.221916,16.43,7.17633,27.850941,-3.279,3.499818,-0.028025,-1.169279,12.1,4.795891,12.248729,-0.338,0.988583,0.454434,-0.652035,3.4,1.044768,0.977296,0.07,1.046494,-0.44308,-0.750141,3.84,1.048833,1.09515,0.3255,1.128142,-0.02468,-1.11774,3.82,1.174161,1.272705
-8.0275,6.260494,-0.61919,-0.933849,21.18,10.180105,39.193789,5.916,4.622878,-0.735849,-0.494297,15.99,7.508,21.371004,-2.696,3.073094,0.139984,-1.054851,10.15,4.08807,9.443904,0.169,0.940765,-0.013737,-0.778884,3.47,0.955824,0.885039,-0.054,0.975548,0.606358,0.945927,4.54,0.977041,0.951694,-0.045,1.217027,0.19478,-0.902133,4.32,1.217859,1.481155
-7.5345,7.184736,-0.533122,-1.352025,20.75,10.411009,51.620425,5.145,6.615829,-0.205342,-1.305641,20.71,8.380944,43.769195,-2.3285,3.848876,-0.420196,-0.349756,14.17,4.498417,14.813843,-0.3565,0.950854,0.266911,-0.766265,3.55,1.015488,0.904123,0.2845,1.110615,-0.115973,-0.879193,4.15,1.146475,1.233465,0.188,1.112001,-0.624697,-0.26106,4.17,1.127781,1.236546
-8.0235,6.658185,-0.865699,-0.575253,21.96,10.426312,44.331423,6.6845,5.11285,-0.639016,-0.624361,16.95,8.415686,26.141235,-2.9925,3.265781,0.468563,-1.173107,10.22,4.42949,10.665329,0.219,1.076624,-0.585347,-0.335171,4.15,1.098672,1.159119,-0.1365,1.217375,0.187652,-1.035751,4.38,1.225004,1.482003,-0.3325,1.254328,0.279382,-0.890376,4.44,1.29765,1.573339
-8.7095,6.448644,-0.058897,-0.813893,24.76,10.836992,41.585015,6.007,5.012996,-0.420174,-0.023687,19.78,7.823949,25.130131,-3.11,3.249229,0.203659,-0.755636,12.31,4.497732,10.55749,-0.2215,0.947361,0.368299,-1.032494,3.18,0.972911,0.897493,0.1265,1.2443,-0.745319,1.052536,5.45,1.250714,1.548283,0.317,0.985866,-0.57285,0.086263,4.02,1.035577,0.971931
-7.8135,7.139905,-1.06135,-0.023971,26.23,10.584376,50.978243,4.323,5.650781,-0.035006,-1.29876,18.67,7.114749,31.931321,-0.733,2.955123,-0.596247,-0.807148,10.35,3.044674,8.732751,-0.1725,0.887022,-0.347595,-0.603185,3.44,0.90364,0.786809,0.0775,1.033527,-0.229718,0.05484,4.27,1.036429,1.068179,-0.004,1.362983,-0.041956,-0.959828,4.79,1.362989,1.857724
-8.028,7.463199,-0.694435,-0.957193,23.75,10.96121,55.699346,7.141,6.029094,-0.454646,-0.551899,21.75,9.345793,36.349969,-2.5045,3.384189,-0.171579,-0.702528,12.91,4.210137,11.452735,-0.0395,1.180222,-0.193649,-0.778574,4.57,1.180883,1.392925,0.0695,1.130232,-0.301305,-0.475921,4.33,1.132367,1.277425,0.0045,1.266548,-0.130632,-1.115487,4.27,1.266556,1.604145
-7.5315,6.158634,-1.010385,-0.215292,19.9,9.72894,37.928773,4.8365,6.03524,-0.071268,-1.360141,18.59,7.734071,36.424123,-0.8155,2.817856,-0.680564,-0.756579,9.61,2.933489,7.940315,-0.184,1.103881,0.155789,-0.184939,4.68,1.119111,1.218554,0.2075,1.166267,-0.264381,-0.313851,4.67,1.184582,1.360179,0.0315,1.13854,0.07917,-0.939779,4.09,1.138975,1.296273
-7.162,5.948085,-0.707114,-0.841399,19.9,9.309885,35.379716,7.2205,5.259276,-0.491557,-0.725434,17.81,8.932839,27.659985,-3.2405,2.597224,-0.453137,-0.004117,10.56,4.15288,6.745575,0.0905,1.142587,-0.070036,-0.727447,4.26,1.146165,1.305505,0.059,1.143254,-0.2199,-0.703277,4.47,1.144775,1.307029,-0.0785,1.050915,-0.044579,-1.056778,3.51,1.053843,1.104423
-6.9635,4.727397,-0.684251,-0.913902,14.43,8.416568,22.348283,5.697,5.790593,-0.099559,-1.299222,18.26,8.123225,33.530971,-2.1775,3.277902,-0.460137,-0.643859,11.59,3.935244,10.744639,-0.244,1.197658,-0.464519,-0.777292,4.15,1.22226,1.434384,0.1375,0.959051,-0.314426,-0.136678,3.94,0.968858,0.919779,0.05,1.196064,0.591446,-0.36799,4.52,1.197109,1.43057
-9.406,5.498616,-0.253765,-1.182005,18.59,10.895302,30.234774,5.091,4.098866,-0.816765,-0.118527,15.72,6.535976,16.800699,-1.4035,2.691868,-0.005061,-1.021439,9.12,3.035781,7.246153,0.0395,0.823277,-0.085117,-1.180023,2.7,0.824224,0.677785,0.5565,1.27463,-1.44122,2.236509,5.44,1.390818,1.624683,-0.0395,1.17682,0.158006,-0.944178,4.1,1.177482,1.384905
-7.849,6.098867,-0.740071,-0.71072,21.08,9.939969,37.196179,3.454,5.200758,-0.105407,-1.34794,16.27,6.243236,27.047884,-3.439,3.671151,-0.577496,-0.397857,14.22,5.030315,13.477349,-0.2705,1.092692,-0.065747,-0.910382,3.79,1.125675,1.193975,0.2375,1.006275,0.24078,-0.937664,3.53,1.033922,1.012589,0.166,0.99636,0.558629,-0.518533,3.85,1.010094,0.992734
-8.2275,6.602633,-0.379522,-1.348532,19.41,10.549242,43.594759,5.496,4.719885,-0.617917,-0.359873,17.91,7.244538,22.277314,-4.5105,3.1777,-0.003261,-0.497026,12.29,5.517462,10.097775,0.182,1.21068,-0.183569,-1.310347,4.12,1.224283,1.465746,-0.1295,0.924967,-0.571611,-0.641213,3.32,0.933989,0.855565,-0.284,0.870376,0.066414,-1.161437,2.88,0.915538,0.757554
-8.175,6.960956,-0.716251,-0.855728,21.95,10.73711,48.454905,4.143,5.297003,-0.353132,-1.102424,17.66,6.724782,28.058241,-4.358,4.543559,-0.598901,0.365361,18.79,6.29572,20.643926,-0.4845,1.279361,0.546092,-0.727277,4.55,1.36803,1.636765,0.2375,0.93796,0.047447,-0.070778,4.1,0.967561,0.879769,0.203,0.813376,-0.446905,-0.682689,2.9,0.838326,0.661581
-8.248,7.514841,-0.523504,-1.259507,22.75,11.158062,56.472836,4.8135,5.228415,-0.392019,-0.633441,19.49,7.106765,27.336323,-3.85,3.849836,0.058763,-0.93329,13.69,5.444607,14.82124,0.305,1.374625,-0.364441,-0.786842,5.12,1.408055,1.889595,-0.2195,0.828918,-0.058006,-0.45299,3.4,0.857488,0.687105,-0.3685,0.929431,-0.211232,-0.783206,3.53,0.999817,0.863843
-9.148,8.599768,-0.404475,-1.469762,24.76,12.555553,73.956006,3.538,4.854309,-0.472408,-0.805574,16.67,6.006809,23.564316,-3.41,4.246953,-0.208824,-0.577979,15.65,5.446532,18.03661,-0.6035,1.236464,0.025956,-1.218808,4.13,1.375883,1.528843,0.358,0.903043,-0.138462,-0.679637,3.43,0.971416,0.815486,0.413,1.296114,0.117986,-1.013357,4.42,1.360323,1.679911
-8.796,8.056633,-0.302262,-1.602798,22.29,11.928074,64.909334,5.87,5.43028,-0.575923,-0.361808,19.79,7.996552,29.48794,-4.1015,3.639142,0.323546,-0.50443,13.62,5.483216,13.243353,0.2105,1.39144,-0.616645,-0.714454,4.76,1.407272,1.936105,-0.0675,0.968849,-0.33385,-1.36079,3.02,0.971198,0.938669,-0.246,1.234911,0.079815,-1.043473,4.22,1.259174,1.525004
-8.1615,7.141713,-0.842432,-0.764197,21.59,10.845006,51.004063,4.445,5.850732,-0.168027,-1.183936,18.33,7.347727,34.231065,-3.862,4.370816,-0.202365,-1.097975,14.47,5.832588,19.104036,-0.4285,1.27297,0.081197,-1.099471,4.29,1.343155,1.620453,0.224,0.885897,-0.225664,-0.736762,3.32,0.913778,0.784814,0.181,1.026796,-0.033988,-1.097528,3.49,1.042626,1.054309
-8.2345,7.460926,-0.451325,-1.407952,23.85,11.111814,55.665415,5.384,5.018708,-0.621772,-0.756806,16.88,7.360359,25.187434,-3.966,3.650572,0.018798,-0.545603,14.06,5.390346,13.326674,0.2795,1.425326,-0.240895,-1.157822,4.25,1.452472,2.031555,-0.1725,1.127182,0.223374,-1.100118,3.7,1.140305,1.270539,-0.26,1.112488,-0.191671,-1.208358,3.45,1.142467,1.23763
-7.545,6.423365,-0.777512,-0.771686,20.14,9.908917,41.259615,4.554,5.454555,-0.097925,-1.02274,19.06,7.105708,29.752174,-4.3205,4.233719,-0.382362,-0.752524,15.44,6.049057,17.924375,-0.5225,1.36004,0.27737,-0.592634,4.84,1.456954,1.849709,0.427,1.249416,0.758629,1.092197,5.4,1.320367,1.561041,0.0185,0.765482,-0.425009,-0.037875,3.08,0.765706,0.585963
-7.975,5.585114,-0.341511,-1.25397,18.0,9.736227,31.193495,5.335,4.15894,-0.212643,-0.700653,15.15,6.764541,17.296785,-3.6575,3.605329,-0.271756,-0.724723,12.9,5.135728,12.998399,-0.0755,1.228204,0.273764,-0.350905,4.75,1.230522,1.508485,-0.1295,1.28193,-0.373829,-0.861332,4.76,1.288455,1.643345,0.0685,1.004143,-0.000568,-1.251229,3.12,1.006477,1.008303
-9.27,8.384482,-0.683435,-0.97047,26.51,12.499298,70.29954,5.894,4.869714,-0.868956,-0.227829,17.22,7.645479,23.714114,-3.5025,3.735958,-0.182774,-0.552445,14.26,5.121024,13.957379,-0.2155,1.348798,-0.111833,-1.16481,4.42,1.365904,1.819255,0.226,1.027533,-0.255141,-0.606407,3.74,1.052093,1.055824,0.07,1.42985,-0.208429,-1.102076,4.59,1.431562,2.04447
-8.2345,7.211472,-0.765868,-0.789493,23.32,10.945881,52.005325,3.572,5.64655,-0.114265,-1.329066,17.89,6.68152,31.883526,-1.7975,3.243546,-0.200132,-1.171188,10.89,3.708314,10.520589,-0.1,1.34006,-0.383113,-0.138369,5.28,1.343786,1.79576,-0.098,1.153874,-0.36125,-0.645048,4.11,1.158028,1.331426,-0.068,1.180257,0.108061,-0.819865,4.1,1.182214,1.393006
-8.494,7.813235,-0.877824,-0.255809,28.8,11.541,61.046644,5.768,4.577515,-0.752853,-0.432638,15.93,7.363659,20.953646,-3.596,3.175634,0.236409,-1.166563,11.04,4.797486,10.084654,-0.0515,1.43487,-0.084959,-1.150929,4.75,1.435794,2.058853,0.0745,0.96305,-0.175038,-0.518393,3.58,0.965927,0.927465,0.056,1.065699,0.062238,-0.897567,3.96,1.067169,1.135714
-8.379,7.772532,-0.867081,-0.793316,23.29,11.428906,60.412249,3.729,4.981095,-0.092678,-1.24259,16.23,6.222279,24.811309,-1.5935,3.514896,-0.838047,-0.349897,12.71,3.85924,12.354493,-0.1265,1.186416,-0.175229,-0.606162,4.53,1.193141,1.407583,0.044,0.997228,-0.359615,-0.676325,3.74,0.998198,0.994464,-0.062,0.987702,0.269408,-0.333592,3.84,0.989646,0.975556
-8.5895,7.034979,-0.411728,-1.474936,19.65,11.102722,49.490925,6.5995,4.756791,-0.770312,-0.433377,16.03,8.135138,22.627065,-3.1645,3.200269,0.452021,-1.17334,10.56,4.500643,10.241725,0.1885,1.198596,-0.179059,-1.073311,4.22,1.213328,1.436633,-0.1385,1.068407,-0.173354,-0.534633,4.14,1.077346,1.141493,-0.2355,1.094603,-0.211034,-0.888168,4.02,1.119649,1.198155
-7.9135,6.930155,-0.862633,-0.66134,21.1,10.519056,48.027053,6.463,4.776065,-0.727237,-0.417751,16.48,8.036241,22.810801,-2.092,2.830503,0.372863,-1.399875,8.56,3.519689,8.011746,-0.3105,1.033492,-0.306183,-0.848798,3.6,1.079127,1.068105,0.238,0.852042,-0.218109,-0.184593,3.45,0.884658,0.725976,0.2605,1.071543,-0.794148,0.147911,4.22,1.102753,1.148205
-8.149,6.11301,-0.480127,-1.412846,18.3,10.187006,37.368889,4.7895,5.886539,-0.245223,-1.40607,17.91,7.588851,34.651345,-0.934,2.685177,-0.138576,-0.625988,10.65,2.842979,7.210174,0.097,0.926208,-0.077193,-1.046142,3.17,0.931273,0.857861,-0.166,0.947984,0.30884,-0.447546,3.79,0.962408,0.898674,-0.32,1.269988,-0.142071,-0.879582,4.68,1.309683,1.61287
-7.587,5.774678,-0.891919,-0.556956,19.2,9.534646,33.346911,6.4735,4.434126,-0.592665,-0.48568,15.79,7.846507,19.661473,-2.811,2.742331,-0.10634,-0.771961,10.42,3.927098,7.520379,-0.197,1.064082,-0.357526,-0.416249,4.07,1.082164,1.132271,0.3455,0.887871,0.053259,-1.217268,2.93,0.952725,0.788315,0.2165,1.036746,-0.144305,-1.169145,3.42,1.05911,1.074843
-8.0115,5.844214,-0.716882,-0.910354,17.3,9.9166,34.154833,5.3605,5.63082,-0.152433,-1.40486,16.93,7.774387,31.706135,-1.6865,2.937321,-0.115734,-1.577628,8.13,3.387054,8.627853,0.0445,1.057461,0.327675,-1.314343,3.15,1.058397,1.118225,-0.1545,0.967623,-0.10966,-0.919619,3.29,0.97988,0.936295,-0.2825,1.005952,-0.076827,-0.8723,3.47,1.044866,1.011939
-8.3065,4.803582,-0.561128,-0.841533,16.78,9.595434,23.074403,7.078,4.410349,-0.725775,-0.306333,15.54,8.33962,19.451176,-2.347,2.745005,0.119924,-1.437123,8.17,3.611573,7.535051,-0.2265,1.069726,-0.108559,-0.589668,3.93,1.093442,1.144313,0.0275,0.967444,-0.375223,-0.232027,3.96,0.967835,0.935949,0.051,0.99381,-0.355789,-0.595161,3.55,0.995118,0.987659
